Gene,Delta_Correlation,P_Value,FDR,Cancer
DNTTIP1,0.4925546803496003,0.0013705641239825518,0.0027948607375378577,LSCC
DNTTIP2,0.665760972458943,4.9608440118579034e-06,1.5501389839869868e-05,LSCC
DOCK1,-0.034593158185150935,0.7587509125572737,0.8005028309792432,LSCC
DOCK10,0.17417482837050285,0.1472775258735779,0.1931540576392406,LSCC
DOCK11,0.39867224074476426,4.3386156877240313e-76,2.2143235277581193e-74,LSCC
DOCK2,0.05399919676585241,0.0913290467033385,0.12613874561199248,LSCC
DOCK3,-0.009757004881494578,0.9372566606192533,0.9502620771088341,LSCC
DOCK4,-0.00189694380456229,0.9191264321455839,0.936002196145634,LSCC
DOCK5,0.4833281150123512,2.761315460112102e-41,6.266860201853583e-40,LSCC
DOCK6,-0.1052417638725679,0.09556790687182469,0.13135913809273964,LSCC
DOCK7,0.46811008480523264,1.193094248425675e-08,5.198454866955059e-08,LSCC
DOCK8,0.17338827690896885,5.253495952831698e-05,0.00014014418565650103,LSCC
DOCK9,0.07691178517577835,0.014527724703819009,0.02423368041356705,LSCC
DOHH,0.3639320228140742,0.005170797467570211,0.009453706570796463,LSCC
DOK1,0.34587869504571533,4.32678643108871e-09,1.9721800961159482e-08,LSCC
DOK2,-0.029666143598902184,0.439430287655566,0.504653143577399,LSCC
DOK3,0.1805729148569859,0.0007668910035989419,0.0016517812499256773,LSCC
DOP1A,0.4257063117839759,0.00997271947375778,0.01717576574765856,LSCC
DOP1B,-0.042932563156058645,0.6908011525182127,0.7400176713663275,LSCC
DOT1L,0.1631996235181799,0.22971724230931023,0.2861200894986837,LSCC
DPAGT1,0.24974534516407257,0.11764197029593303,0.15829754413752792,LSCC
DPCD,0.11020418756226824,0.08407526346097012,0.11732349439468284,LSCC
DPEP1,0.19717313539611425,0.13663509109845795,0.18100902697189084,LSCC
DPEP2,0.06842108984149264,0.7621086369547783,0.8033436432013377,LSCC
DPF1,-0.059447681965392796,0.6835859346521936,0.7339518711707651,LSCC
DPF2,0.10197325115609296,0.3247701476144197,0.3883167922037348,LSCC
DPH1,0.380034588861165,0.011004997139900989,0.018795808940748414,LSCC
DPH2,0.5646051478842233,1.315403289076828e-16,1.0784124551699998e-15,LSCC
DPH3,0.15073698502662392,0.14682305752543479,0.19269750795110488,LSCC
DPH5,0.6812642753147159,3.864800388264859e-11,2.1403079480808602e-10,LSCC
