Gene,Delta_Correlation,P_Value,FDR,Cancer
ABHD10,-0.40070699485152506,0.06310668082255831,0.31394581465813604,PDAC
ABHD11,0.20298970521958337,0.3792316430844386,0.7057935080255666,PDAC
ABHD12,-0.08954751378657,0.6913639738798896,0.8898659742067114,PDAC
ABHD14B,0.28690555791234235,0.2819137393929113,0.620039793277373,PDAC
ABHD16A,0.18606803645457382,0.43894549943801076,0.7455569895973083,PDAC
ABHD17C,0.35346052046944443,0.039798511763065085,0.24532619973818012,PDAC
ABHD6,-0.001567970699593385,0.9848775723112819,0.9938982156735093,PDAC
ABI1,0.42666703291600233,0.046340261133731936,0.2637060903365609,PDAC
ABI2,0.3167640555294013,0.14440766757440276,0.4639580221419683,PDAC
ABI3,0.3745207690572627,0.09791931293564653,0.38457883084457006,PDAC
ABI3BP,0.14834420585324193,0.22788596111382253,0.5643637922386776,PDAC
ABL1,-0.030804839669783757,0.8876482644965512,0.9648615874904108,PDAC
ABL2,-0.0007103719633041183,0.9952851105539754,0.9977756804882408,PDAC
ABLIM1,0.3526422508838833,0.023027891973758017,0.17939004212567125,PDAC
ABLIM2,0.28778940462550123,0.06589319545698213,0.3190308214212497,PDAC
ABLIM3,0.5439406154289496,0.02079620869006458,0.169760588997328,PDAC
ABR,0.153678060384277,0.5484219670956176,0.8176209671422506,PDAC
ABRACL,-0.019054492749232987,0.9315727097019708,0.9786913786522812,PDAC
ABRAXAS1,0.21818448041676874,0.3610981073085452,0.6910497176125285,PDAC
ABRAXAS2,0.15450013793244277,0.5522239383661858,0.8209154956730933,PDAC
ABT1,0.030391065265145012,0.9377733303585787,0.9797109816527336,PDAC
ACAA1,0.7038951709729299,0.006314837590379714,0.08175182543355734,PDAC
ACAA2,0.4187448380116651,0.10618648558399489,0.39920869817937243,PDAC
ACACA,0.44725458226165493,0.037698501553277655,0.23893841930002105,PDAC
ACACB,0.11141479316323288,0.5367362761644826,0.81146482118904,PDAC
ACAD10,-0.39610686954144775,0.0739818897045335,0.3355485937860435,PDAC
ACAD11,0.2116527679376149,0.41689571203466314,0.7313845914402717,PDAC
ACAD8,-0.173173037415283,0.4150418943921992,0.7298196298755117,PDAC
ACAD9,-0.3181610605235614,0.09620512359960122,0.38186544274069767,PDAC
ACADL,-0.00766755637448957,0.9582972603315502,0.9834910639378083,PDAC
ACADM,0.012591689894140279,0.9866867183635339,0.9947128793645206,PDAC
ACADS,0.19477058128625965,0.34237837228867163,0.6751470588329372,PDAC
ACADSB,-0.1162171251757449,0.5199111909856423,0.8025951445543386,PDAC
ACADVL,0.08177619781116788,0.7766387384681914,0.9235135930973233,PDAC
ACAN,0.05724931858831145,0.7698199816718656,0.9201597419337002,PDAC
ACAP1,0.2988513972612458,0.16304274587884626,0.49131857607935553,PDAC
ACAP2,-0.157138171677711,0.41070399790291034,0.7271877699483946,PDAC
ACAT1,-0.0932392905475824,0.4907713346250213,0.7832815606558404,PDAC
ACAT2,-0.0047991920361716844,0.9924568065706155,0.9960865711635699,PDAC
ACBD3,0.1286020235683842,0.5872639603914799,0.8395385716460839,PDAC
ACBD5,0.5375414128426194,0.00024386705938135982,0.007197718058606552,PDAC
ACBD6,0.4733760110295957,0.0503480811179341,0.27789080774700997,PDAC
ACE,0.2277400930753921,0.24956802687475477,0.5852603298485948,PDAC
ACIN1,0.32802726135137383,0.12612755749531812,0.4336360427705819,PDAC
ACLY,0.3955144567629926,0.0792424429778745,0.3478400243923348,PDAC
ACO1,-0.022412634326691494,0.816112023733798,0.936304423260097,PDAC
ACO2,-0.013177646787370323,0.8654138092854656,0.9570003119597419,PDAC
ACOT1,0.1607921674227875,0.5309961516109205,0.8081402232906869,PDAC
ACOT11,0.38652996612648916,0.013606871506103168,0.13320588318474758,PDAC
ACOT13,-0.5115558298074425,0.06025744206501051,0.3065185638162271,PDAC
ACOT7,0.6571821614767387,0.00020858944523929212,0.006420009773707397,PDAC
ACOT8,0.23928507362596477,0.30691103825000665,0.6427407591369877,PDAC
ACOT9,0.6179544687603493,0.0027266510396496907,0.04648234854230399,PDAC
ACOX1,-0.24997381542887787,0.27378095995024154,0.6124455297529442,PDAC
ACOX3,-0.13283922967267142,0.4864265135268755,0.7797537832101371,PDAC
ACP1,0.32561463678735136,0.09949811887808882,0.38692370645287333,PDAC
ACP2,0.03211590672960399,0.8864103168147262,0.9645763662133009,PDAC
ACP5,0.1546417256736382,0.4193257259285682,0.7331711963074656,PDAC
ACP6,0.06502218506740409,0.7598059004041713,0.9154505351878278,PDAC
ACPP,0.060329281140409086,0.8339965386002555,0.9458119700286086,PDAC
ACSF2,0.46600326749470183,0.00979000558031327,0.10823113955900057,PDAC
ACSF3,-0.12033223163418488,0.4974553789608609,0.7877621716877696,PDAC
ACSL1,0.01237562056364222,0.9892650242793973,0.9950516711660774,PDAC
ACSL3,0.6813740075213899,0.006642362565133037,0.08406574062432372,PDAC
ACSL4,-0.08086975070349062,0.6366985282619282,0.8611506935441455,PDAC
ACSL5,0.8235962699235067,3.3006315714509854e-07,2.6371712858764946e-05,PDAC
ACSM3,0.15275188022308217,0.21487820149204018,0.5520475293959801,PDAC
ACSS1,0.08103741776891948,0.42674570634533693,0.7387959153406904,PDAC
ACSS2,0.31290270301218925,0.053167067307130604,0.28415642054013723,PDAC
ACSS3,0.42160750935792574,0.0012980406618416428,0.026394605745931606,PDAC
ACTA1,-0.36482618286102564,0.13526515683028387,0.449557727112414,PDAC
ACTA2,0.05084932410735876,0.7091362252634243,0.8974523684443111,PDAC
ACTB,-0.16933557104174946,0.43276182390466855,0.7411841161054861,PDAC
ACTBL2,0.2841063944156867,0.17284839876032554,0.5036013728160431,PDAC
ACTC1,-0.02040955190581878,0.8970308689599936,0.968078236053596,PDAC
ACTL6A,0.38722278197735616,0.1942811449714099,0.5279799016354951,PDAC
ACTN1,-0.1471455536464114,0.5206025436768599,0.8029866001858409,PDAC
ACTN2,0.08858738681568773,0.8096856638169942,0.9339830358096903,PDAC
ACTN3,-0.0890453967077456,0.6288843340406411,0.8571054504219011,PDAC
ACTN4,0.3584059977854598,0.0316002933921065,0.21511043092217075,PDAC
ACTR10,0.47544130559117365,0.05299444643622791,0.2838531745544409,PDAC
ACTR1A,0.034214552023228664,0.8580525514841202,0.955762996019848,PDAC
ACTR1B,0.4937868998692893,0.059168508685738266,0.3028728749142111,PDAC
ACTR2,0.04657912324628605,0.8586326453671597,0.955762996019848,PDAC
ACTR3,-0.1409935899985142,0.4682585385996195,0.7674937920271426,PDAC
ACTR3B,0.24526995220783498,0.3574726425606721,0.6889884509393072,PDAC
ACTR5,-0.01838715436911971,0.9483134426529362,0.9823825124494694,PDAC
ACTR6,0.1028990643034969,0.6992363788346907,0.893949654254058,PDAC
ACTR8,-0.03540324350300281,0.8878992852376435,0.9650018337771036,PDAC
ACVR1,0.40824225524834523,0.11704864181363155,0.41837087968631975,PDAC
ACY1,0.7628240801750091,1.2753765381665217e-05,0.0006550797673309861,PDAC
ACY3,-0.1997180821440776,0.37527945240463556,0.7022617621293274,PDAC
ACYP1,0.08018477736261514,0.7033178814596491,0.8953620290659575,PDAC
ACYP2,0.22898373727551194,0.27045156930992775,0.6086122086035644,PDAC
ADA,0.1876147912919025,0.46709853002942014,0.766897819835441,PDAC
ADA2,-0.10276190038098587,0.6271961774931132,0.856695175957611,PDAC
ADAL,0.2299263305934769,0.35738007226488044,0.6889779116780903,PDAC
ADAM10,0.46935035485752874,0.05558390951593212,0.29175097828203256,PDAC
ADAM15,0.07802412589216345,0.783492554629142,0.9254033309118281,PDAC
ADAM17,0.31351232534802087,0.3328044751679068,0.666958043723877,PDAC
ADAM28,0.4535457423379085,0.009260922712741006,0.10435321709473944,PDAC
ADAM9,0.6106200862548701,1.4826999124621578e-05,0.0007330097692234793,PDAC
ADAMTS12,0.03833871879171913,0.8248335452709411,0.9409335654879065,PDAC
ADAMTS2,0.5149016014820278,0.015734404062181656,0.1438833943720889,PDAC
ADAMTS4,0.03324268727955326,0.9145217414039232,0.9739958226073828,PDAC
ADAMTS7,0.8009039693145876,0.00016568592235931774,0.005284579217186304,PDAC
ADAMTS9,0.021812088609737407,0.9089934366966606,0.9729707397529685,PDAC
ADAMTSL1,0.2768151761390899,0.1878027011903164,0.5217841118424316,PDAC
ADAMTSL2,0.009221233121474937,0.9334923685460756,0.9791704860362629,PDAC
ADAMTSL3,0.8456437515586965,0.001190944476986202,0.02472455213592692,PDAC
ADAMTSL4,0.008235977815066464,0.9582822156377775,0.9834910639378083,PDAC
ADAP1,0.31169719662523476,0.05210464160606792,0.28257563580449174,PDAC
ADAP2,-0.13838427476272158,0.5416042629245603,0.8132288761832331,PDAC
ADAR,0.3753280608909759,0.024309632944482587,0.18577842744420942,PDAC
ADARB1,0.3071210660015223,0.15795702547260615,0.48336777399458347,PDAC
ADCK1,0.02880159849425082,0.9158873088653942,0.9749251262448214,PDAC
ADD1,-0.15007701532406492,0.4468163816359936,0.7534251926541695,PDAC
ADD2,0.2244034909956214,0.29463135608077007,0.6325661467785268,PDAC
ADD3,0.1205748328794331,0.5903279452659602,0.840611252713154,PDAC
ADGRA2,-0.14138979431686705,0.5379717169697693,0.8117211744028727,PDAC
ADGRE2,0.13479009917169882,0.604779568952986,0.8472569102841246,PDAC
ADGRE5,0.4852348444161608,0.014847070032971003,0.13931236531530325,PDAC
ADGRF5,0.15182719229439676,0.5910175030599396,0.841091486809042,PDAC
ADGRG1,0.1615338065308598,0.42752861205477544,0.7388718373198744,PDAC
ADGRG6,0.46455909933416095,0.010292787084309184,0.11105784317659449,PDAC
ADGRL2,0.437633518781624,0.06659605674731484,0.3196907714146969,PDAC
ADH1A,-0.05337944553142637,0.7416740223960185,0.9059820484842009,PDAC
ADH1B,0.19522218144462167,0.0011844565455825147,0.02472455213592692,PDAC
ADH1C,0.5431279594217429,0.00790399595375675,0.09545130991483342,PDAC
ADH4,-0.10450865839643853,0.5793109057531587,0.8351705045583231,PDAC
ADH5,-0.44341123179196373,0.03606215773932128,0.2337107946463806,PDAC
ADH6,-0.08420511554033816,0.6494090070200988,0.8677069671501658,PDAC
ADHFE1,-0.10149820695276335,0.6329017304612613,0.8597377104496955,PDAC
ADI1,0.37856722223949674,0.1060131792583791,0.39879548633948725,PDAC
ADIPOQ,-0.05069757593933771,0.7990522624517553,0.9312000676927403,PDAC
ADIRF,-0.17970954157237184,0.10827783730214054,0.4037279640066708,PDAC
ADK,0.7227377408498227,0.00036393697522820617,0.00994936654504671,PDAC
ADNP,0.7846852528303327,0.011075741555447324,0.11588507368199515,PDAC
ADO,0.5913789397400708,0.04112572161881667,0.24891920047861457,PDAC
ADPGK,0.4472833620022826,0.13795171737809522,0.45437254814537326,PDAC
ADPRH,0.5263667263315943,0.0077603164762260575,0.09400322102136005,PDAC
ADPRHL2,0.5625200218207594,0.01861488840033088,0.15901054778252405,PDAC
ADRM1,0.42956988821715003,0.029108096395850717,0.20466225999215926,PDAC
ADSL,0.21515900469831095,0.3072377383777106,0.6427407591369877,PDAC
ADSS,0.28305437225323826,0.008680991851729864,0.10024327817107041,PDAC
ADSSL1,0.3357431210332974,0.31524245896573355,0.6507222991698728,PDAC
AEBP1,0.24309734096869645,0.12705863480184906,0.4345152621195962,PDAC
AES,0.2839863520932454,0.25242093031059676,0.5876529861780686,PDAC
AFAP1,0.28237409401521896,0.014619833930837975,0.138694837727945,PDAC
AFAP1L2,0.08959642026701409,0.447659651231752,0.7542040130443362,PDAC
AFDN,-0.18001630268962865,0.20655557153494764,0.5432886190818155,PDAC
AFF1,0.16237301376016838,0.4861558596309694,0.7797537832101371,PDAC
AFF4,-0.12322917211877235,0.547100657610859,0.8166760146635016,PDAC
AFG1L,-0.3453213296590608,0.14898178616756,0.4715116303746271,PDAC
AFG3L2,-0.09363749937877597,0.6007516763842231,0.8456717225354858,PDAC
AFM,0.3172861872148133,0.09181476143025576,0.3726848550089527,PDAC
AFMID,-0.3941832399538533,0.05256450164488655,0.28335758779928705,PDAC
AFTPH,-0.25819954933889533,0.21095934822321738,0.5471109653920162,PDAC
AGA,0.3446630990195573,0.17546828453968566,0.5052617876625095,PDAC
AGAP1,-0.4506131618993373,0.12933793269080182,0.43874370464249995,PDAC
AGAP2,0.06676830037316794,0.6196756532535749,0.8537945335718128,PDAC
AGAP3,-0.27359799422350983,0.20309164270144953,0.5397162969409872,PDAC
AGFG1,-0.1036234300270178,0.5362971383237126,0.8113790127933327,PDAC
AGFG2,0.36737481937431454,0.0026633487922391266,0.04584850133421006,PDAC
AGK,0.19261108388035492,0.4065673452785954,0.7243608822677169,PDAC
AGL,0.3114178037995597,0.1977013966744985,0.5332731025845752,PDAC
AGMAT,0.9842157200620941,4.816092232246613e-07,3.7348323095167356e-05,PDAC
AGO1,0.13084772636273734,0.5768617983925294,0.8345544421046,PDAC
AGO2,0.26956394846622483,0.18309976354319746,0.5159647048850193,PDAC
AGO3,-0.059205866383494454,0.8006038300012495,0.9314569786570405,PDAC
AGPAT1,0.231043619147307,0.358207221331847,0.6895213873703403,PDAC
AGPAT2,0.1726121042900988,0.4853100658774183,0.7792648579284192,PDAC
AGPAT3,0.11743739607662036,0.6457479989988488,0.8651115336410118,PDAC
AGPAT5,0.6478340326197515,0.0037387722181658916,0.05844602420097274,PDAC
AGPS,-0.12775310263516731,0.5121599211707867,0.7962925550463956,PDAC
AGR2,0.4508431233992445,1.6522126939637155e-05,0.0008067285437810487,PDAC
AGR3,0.15648589929587708,0.03925262766844266,0.2441921286023025,PDAC
AGRN,0.5657742517679656,0.015673609332774816,0.14349334470167685,PDAC
AGT,-0.19745321450551925,0.51337492101014,0.7972493116857517,PDAC
AGTPBP1,0.208058802141959,0.3950203237744131,0.7178062855629699,PDAC
AGTRAP,0.1079324266750658,0.6554841172979817,0.8717013059561256,PDAC
AHCTF1,0.20271487335721727,0.430589517433138,0.7405877544892633,PDAC
AHCY,0.33966165425497735,0.20472124483668375,0.5417130443333938,PDAC
AHCYL1,0.20839222898248919,0.4209699065600697,0.7347466815732903,PDAC
AHCYL2,0.5323572150214619,7.160159920298747e-05,0.002722926200459764,PDAC
AHDC1,-0.10730598688646925,0.7651900783341394,0.9181816625641752,PDAC
AHNAK,-0.25304666953140054,0.2521345968379707,0.5872746351555795,PDAC
AHNAK2,0.4329373842827839,3.4891953637907296e-08,4.02655761166078e-06,PDAC
AHR,-0.00120416097897591,0.9702833630053003,0.988274710452218,PDAC
AHSA1,0.3350095958969249,0.1995069144780539,0.5353119720221867,PDAC
AHSG,0.5808891385356355,0.012779924027336973,0.12855467889632954,PDAC
AHSP,0.03590214670015651,0.9564294187077681,0.9834910639378083,PDAC
AIDA,0.018220399359299533,0.974069312810931,0.9895817789525372,PDAC
AIF1,-0.10865087127559042,0.6205712370811327,0.8542844561976609,PDAC
AIF1L,0.13583139062458482,0.5263995277842578,0.8058487061686626,PDAC
AIFM1,-0.0966224215158965,0.532584625087013,0.8098316771315403,PDAC
AIFM2,-0.19619156005756605,0.3536351313247037,0.6861059329846471,PDAC
AIMP1,0.14692252575478748,0.5263614761991827,0.8058487061686626,PDAC
AIMP2,0.16646513356095965,0.3690835664213963,0.6966000979225113,PDAC
AIP,0.020899342224663164,0.9746340624646251,0.989761853404686,PDAC
AK1,-0.017811338893405082,0.8972917075494485,0.968078236053596,PDAC
AK2,-0.046409792646918135,0.872221251925682,0.9606686996995724,PDAC
AK3,-0.2076621244015207,0.294168785981466,0.631930370268988,PDAC
AK4,0.1321687950360062,0.1492459722961235,0.4715116303746271,PDAC
AK6,0.025530190399932304,0.9752810844739772,0.9898540016187071,PDAC
AKAP1,0.06492773796880502,0.838548751399497,0.9471541658674885,PDAC
AKAP10,0.1770425308645854,0.4060325777748769,0.7242477334618179,PDAC
AKAP11,0.13849382632276988,0.6020811180275997,0.8464630645337294,PDAC
AKAP12,-0.5172603092725883,0.06880036055205373,0.32341591561943983,PDAC
AKAP13,0.18340171502660058,0.43269599718027874,0.7411841161054861,PDAC
AKAP17A,0.054928210492130536,0.7885406338242174,0.9266611816297072,PDAC
AKAP7,-0.10235768296886039,0.4225458753789407,0.7359532322777657,PDAC
AKAP8,0.4378740341924068,0.06303433684838396,0.31381644155346744,PDAC
AKAP8L,0.45409384532587227,0.054839736486763394,0.28976774589866294,PDAC
AKAP9,0.1279371816124877,0.7653312809964324,0.9182118053514001,PDAC
AKNA,-0.21092749455504223,0.36558831239852074,0.6947431009119165,PDAC
AKR1A1,0.4893272511565422,0.02818610515177077,0.20067695027048313,PDAC
AKR1B1,-0.11997911649233062,0.38638292023909826,0.710338092343002,PDAC
AKR1B10,0.4162421441999231,0.007238418220742824,0.08969159304348305,PDAC
AKR1C1,0.33995434183057505,0.07102199145812624,0.32872086157623087,PDAC
AKR1C3,-0.007727437807586446,0.9389076530899265,0.9799178167138911,PDAC
AKR7A2,0.3298589243395224,0.2062667527609907,0.5432886190818155,PDAC
AKR7A3,0.2692531491765378,0.06549312515434598,0.31795666090656166,PDAC
AKT1,0.23409657518627597,0.2765285264559234,0.6156320417299055,PDAC
AKT1S1,0.1633124142861029,0.48751587816544084,0.7807755813501999,PDAC
AKT2,0.4582339773316853,0.11806382917131697,0.4198497872866285,PDAC
AKT3,-0.11100457375503903,0.5793205641260548,0.8351705045583231,PDAC
AKTIP,0.04598620240067913,0.8361787327407693,0.9466784403133179,PDAC
ALAD,0.28039674374953527,0.34286545326572804,0.6751470588329372,PDAC
ALB,0.38047960348341303,0.05033088356755313,0.27789080774700997,PDAC
ALCAM,0.34043832319853934,0.039915906329081895,0.24532619973818012,PDAC
ALDH16A1,0.3401750165883605,0.16560771103914484,0.49376441549929734,PDAC
ALDH18A1,-0.1987264069820765,0.3274851765751192,0.6616622596958347,PDAC
ALDH1A1,0.055395398438850996,0.4716161047921116,0.7701245641836504,PDAC
ALDH1A2,0.08784902656420757,0.5868325183113462,0.8395385716460839,PDAC
ALDH1A3,0.27336840284540004,0.16438422677540598,0.49241839478048116,PDAC
ALDH1B1,-0.11557312221599825,0.585985456596517,0.8393960452152208,PDAC
ALDH1L1,0.06777008969013398,0.5543675389973344,0.8225562246236944,PDAC
ALDH1L2,-0.1831531449192454,0.09921398103549083,0.38692370645287333,PDAC
ALDH2,0.5160701657611272,0.013804948701943617,0.13414882583829732,PDAC
ALDH3A1,0.20289081480352444,0.1985092906818875,0.5339987433938544,PDAC
ALDH3A2,0.04147600970149745,0.7795006018235677,0.9241381535408305,PDAC
ALDH3B1,0.6498409547454734,0.0013363405504000705,0.027103727573498864,PDAC
ALDH4A1,0.0005908698400781676,0.9071451176851545,0.9722512462561331,PDAC
ALDH5A1,0.07969913851395638,0.7130788183970849,0.8990713318489979,PDAC
ALDH6A1,-0.3718828541070162,0.12726084214486952,0.4349224217513021,PDAC
ALDH7A1,0.5432534398183007,0.012952322223182332,0.1295232222318233,PDAC
ALDH9A1,-0.01705863206059799,0.9698656962005335,0.9880345381135434,PDAC
ALDOA,0.11673922888336014,0.3959182588829119,0.7181095485697709,PDAC
ALDOB,0.4955940046984246,0.05414417156913358,0.2870512044985567,PDAC
ALDOC,0.16156356575238007,0.25435084091751137,0.5887957716293576,PDAC
ALG1,0.023628329052387764,0.9136251508721641,0.973614092269201,PDAC
ALG11,0.72734776273874,0.002666284527653177,0.04584850133421006,PDAC
ALG12,-0.13624638349489793,0.5359976543627023,0.8113790127933327,PDAC
ALG13,-0.09947545061400588,0.6905409792927613,0.8897641195328859,PDAC
ALG2,-0.18563644961420933,0.26121999608864876,0.5968032212535744,PDAC
ALG5,-0.4290358348395964,0.052299713124876857,0.28257563580449174,PDAC
ALG6,0.12361675898086726,0.5811833954001362,0.8361514473654196,PDAC
ALG9,-0.276894518305394,0.1955934387519529,0.5303887900335781,PDAC
ALKBH3,-0.04985861164316263,0.8822102644438333,0.963643562421599,PDAC
ALKBH4,-0.1689150845090897,0.4839029152475184,0.7787511368400947,PDAC
ALKBH5,0.32174113356366024,0.17541748423691483,0.5052617876625095,PDAC
ALKBH8,0.4245612638512305,0.1108621801874835,0.40771072290043103,PDAC
ALMS1,-0.38443605423238214,0.1928908723401367,0.5264200688762626,PDAC
ALOX15B,0.37242534576286646,0.10715333185208069,0.4015077474893217,PDAC
ALOX5,0.49309304883976957,0.05464632523853451,0.289043120297824,PDAC
ALOX5AP,0.2989062761539921,0.16949288132223894,0.49998999754588574,PDAC
ALPL,0.386249547306557,0.007096180346155126,0.08881453566153014,PDAC
ALS2,-0.015473751530004992,0.9414360147543116,0.9806784542630735,PDAC
ALYREF,0.6456333253391306,0.005149583905915772,0.07133661768089976,PDAC
AMACR,0.11669583755373762,0.9364786358385545,0.9797109816527336,PDAC
AMBP,0.40450659272367145,0.02617855538945393,0.1924464434299076,PDAC
AMDHD2,-0.2164214405013066,0.3052086916202511,0.6423571269723923,PDAC
AMOTL1,0.11825909881004099,0.5981354343289478,0.8448254982299275,PDAC
AMPD2,-0.17795186368994476,0.31398270280780693,0.6494778188310023,PDAC
AMPD3,-0.10860773316781658,0.4245891381547914,0.7371598074636523,PDAC
AMPH,0.22894621509761715,0.14905388499884414,0.4715116303746271,PDAC
AMT,-0.22143801439138844,0.09449105154287994,0.3772964248885312,PDAC
AMY2A,-0.5128821007510519,0.004855695480924911,0.06884394040257116,PDAC
AMY2B,-0.47481830167644473,0.013938481032016769,0.13500101384942664,PDAC
AMZ2,0.1962591871514024,0.5157051434170032,0.7984431503416306,PDAC
ANAPC1,0.3003985593083054,0.2723083639035736,0.6104469980812318,PDAC
ANAPC10,0.5463791781383662,0.018315502806239337,0.1579886883286294,PDAC
ANAPC2,0.10604516237131026,0.6775488178214651,0.883370883297806,PDAC
ANAPC4,0.1260258432245129,0.6617378267885434,0.8750403775120243,PDAC
ANAPC5,0.1767242525458917,0.4037098134899706,0.7231326398996584,PDAC
ANAPC7,0.5667496941761284,0.032921286309562175,0.22162329762437177,PDAC
ANG,0.612062061617309,0.018253110172137314,0.15796728825121023,PDAC
ANGPTL2,-0.0015066939098068444,0.9434921053433905,0.981654341549585,PDAC
ANK1,-0.08441740503499044,0.7234804945305595,0.9023542591827067,PDAC
ANK2,0.13573156521997132,0.32102192977359467,0.6560517213889665,PDAC
ANK3,0.15127074020266762,0.08963549750959827,0.36760002618503806,PDAC
ANKFY1,0.08469675861740425,0.7139665514298612,0.8991363511877412,PDAC
ANKHD1-EIF4EBP3,-0.4003546471694266,0.1636664736968595,0.4920300612218943,PDAC
ANKIB1,0.2990453323883522,0.4217686206286759,0.7354915760963021,PDAC
ANKLE2,0.16287171212850127,0.4263826787194783,0.7384434636013986,PDAC
ANKMY2,0.22572131426362543,0.34522894537210913,0.67825446012733,PDAC
ANKRD10,0.6037024910098796,0.044281668488882174,0.2579293061465817,PDAC
ANKRD13A,0.29549526316141583,0.2319287204591688,0.5679740491740015,PDAC
ANKRD17,0.2757949878667507,0.17453384883215228,0.504960769664347,PDAC
ANKRD22,0.48255379094094475,0.0003715803287301473,0.010031400683465752,PDAC
ANKRD27,-0.0514944107557703,0.8786898685788794,0.9634650485803904,PDAC
ANKRD28,-0.001139455276079282,0.9590112456301739,0.9836173650321587,PDAC
ANKRD44,0.1990077551875976,0.20520273722018245,0.5425901875295785,PDAC
ANKRD50,0.4752304010741938,0.09182841749841325,0.3726848550089527,PDAC
ANKRD52,0.1557888695639455,0.5320862942371039,0.8095407938864189,PDAC
ANKRD54,0.24468633128344758,0.4014806412485342,0.7216140015189844,PDAC
ANKS1A,0.4268626006321039,0.09726457138231907,0.38340089457801463,PDAC
ANKS4B,0.9023128587491998,1.7245846960506334e-06,0.0001100118140787138,PDAC
ANKZF1,-0.16840008067656356,0.4570298074784519,0.761652380405688,PDAC
ANLN,0.480750538923468,0.0012470342207585251,0.025422785273711168,PDAC
ANO1,0.6299663275911964,7.53290583752465e-06,0.00040534207601918357,PDAC
ANO10,0.1654104674133255,0.5138336850546052,0.7975123168660406,PDAC
ANO6,0.03945665865730513,0.8764901179907687,0.9630958682984724,PDAC
ANOS1,0.26674658768554615,0.0991831553115523,0.38692370645287333,PDAC
ANP32A,0.20452368471890445,0.3084719092251951,0.6441427671518725,PDAC
ANP32B,0.5320935073645161,0.006327316504538708,0.08177953194591696,PDAC
ANP32E,0.4025890789883694,0.15759352260448078,0.4827872912785935,PDAC
ANPEP,0.31110858150984155,0.1930237111243328,0.5264200688762626,PDAC
ANTXR1,0.5695881297429409,2.0816948582938444e-05,0.000974331735449959,PDAC
ANTXR2,0.1942927824076316,0.3033093154922446,0.6402926836252081,PDAC
ANXA1,0.2196843466123113,0.039263961438861614,0.2441921286023025,PDAC
ANXA10,0.3539862129786117,0.000560740190502182,0.014080809228165903,PDAC
ANXA11,0.7381317771760941,4.316529431522865e-06,0.00024922443652077275,PDAC
ANXA13,0.31867254667119904,0.010886139396538508,0.1146467779369626,PDAC
ANXA2,0.19399976478536618,0.20328869061109955,0.5399642520932832,PDAC
