,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.4507516079915769,0.36641138503058845,0.002118277975525737,0.018293625594527307,0.08434022296098842,0.6661283134433567,en,False,False,False
1,A2M,-0.26307059615882566,0.11437288750827831,0.3530395861714744,0.18491702764249465,-0.377443483667104,0.17591481261875264,en,False,False,False
2,A2ML1,0.7072296343414364,0.8655677033067823,9.17978766595262e-19,0.00011133423657290812,-0.15833806896534597,0.10724822865575018,en,False,True,False
3,A4GALT,0.5973545094240137,0.48237680849430187,0.0005955047139406661,0.004244748763224118,0.11497770092971182,0.6442117013566762,en,False,False,False
4,AAAS,0.4609594718833796,0.3833616487145865,0.0012513285070349562,0.015524621580336814,0.0775978231687931,0.6513025865820583,en,False,False,False
5,AACS,0.8289892795087397,0.8278758755531243,3.1382759040244323e-18,9.192938170399076e-08,0.001113403955615433,0.9362030790017342,en,True,True,False
6,AADAT,0.7471090856351067,0.4305370273440564,0.0003437806693993252,1.7803869598130255e-05,0.3165720582910503,0.1443091876949925,en,False,False,False
7,AAED1,0.39076565495750193,0.298048043709328,0.017667842309509477,0.053434962186906874,0.0927176112481739,0.671778711764085,en,False,False,False
8,AAGAB,0.6418934680202684,0.6651052603031614,6.158360257124108e-10,0.0003072392097659495,-0.02321179228289305,0.8832935534713551,en,False,True,False
9,AAK1,0.7544658666810384,0.6907836491534741,7.079515257539814e-11,5.466732888353552e-06,0.06368221752756431,0.5476665246779142,en,False,True,False
10,AAMDC,0.3818052661474357,0.6671946002747153,5.205533137064603e-10,0.04938907328938118,-0.2853893341272796,0.028620320849171155,en,False,True,False
11,AAMP,0.37569823594110857,0.6684464747647093,4.703774221066387e-10,0.05345428702102618,-0.29274823882360074,0.24450631256205324,en,False,True,False
12,AAR2,0.10170452447795171,0.49036516044421796,2.1873751127599018e-05,0.6137148983972202,-0.38866063596626627,0.16749668911847948,en,False,False,False
13,AARS,0.7129035174757755,0.8724181568916992,3.3739787697439693e-22,3.007187867865193e-05,-0.1595146394159237,0.09597925020084448,en,False,True,False
14,AARS2,0.48272647888641107,0.48599250621875273,2.6530625907121513e-05,0.010762294467996184,-0.003266027332341659,0.9846145160063517,en,False,False,False
15,AARSD1,0.2304306628468024,0.17763022125067002,0.14728955028961863,0.24754221794540301,0.05280044159613237,0.999482663256579,en,False,False,False
16,AASDHPPT,0.214551221599838,0.6725614779998723,3.3593693394301096e-10,0.2825247752370274,-0.45801025640003434,0.004721941759927447,en,False,True,False
17,AASS,0.8638958127531702,0.8631829063238569,2.9061916714064497e-21,6.4641787538558345e-09,0.0007129064293133203,0.9989279215366825,en,True,True,False
18,AATF,0.33496661154235374,0.5624495933508632,5.985384164100211e-07,0.08765155288166133,-0.22748298180850945,0.3913489693740896,en,False,True,False
19,ABAT,0.6286512006641932,0.7462770280580068,2.794377268096723e-13,0.0004449826430450997,-0.11762582739381355,0.545053880397453,en,False,True,False
20,ABCA8,0.5565890061534485,0.5080100910748881,2.1360834515570815e-05,0.003146393167504317,0.04857891507856038,0.7500649333268146,en,False,False,False
21,ABCB1,0.511034055721642,0.7327946853478678,1.2154467698391925e-12,0.0064476915541289495,-0.2217606296262259,0.19995829229019912,en,False,True,False
22,ABCB10,0.19625610471136895,0.46036043954057737,7.813102966241491e-05,0.3265398857497063,-0.2641043348292084,0.18992371357854976,en,False,False,False
23,ABCB6,0.604801943494193,0.6702126206183685,4.0736657093337e-10,0.0008324524090356887,-0.06541067712417548,0.7981343119081761,en,False,True,False
24,ABCB7,-0.07799757644726564,0.31947201857786317,0.007917375180087642,0.6989785769061281,-0.3974695950251288,0.11514565834516978,en,False,False,False
25,ABCB8,0.30808059243442143,0.3489924403061346,0.0035362117272619083,0.1179612899468007,-0.04091184787171315,0.9087608700362297,en,False,False,False
26,ABCC1,0.242697524002169,0.30470068041647574,0.011522831934468899,0.22255637976508438,-0.06200315641430673,0.7866563438864583,en,False,False,False
27,ABCC10,-0.14339234430647727,-0.031641613115469036,0.8055429633085809,0.49409966709097713,-0.11175073119100823,0.6186031698486139,en,False,False,False
28,ABCC3,0.7072320738379927,0.7654865239303255,2.912352605431309e-14,3.710055921649895e-05,-0.058254450092332766,0.6197073365490409,en,False,True,False
29,ABCC4,0.7051776545426625,0.6970609645441818,4.031536170198895e-11,3.9985909236929234e-05,0.008116689998480697,0.9502394504971612,en,False,True,False
30,ABCD1,-0.16555882357943982,0.7912776368435274,9.741156126364697e-16,0.4092126325578573,-0.9568364604229672,9.400123944517254e-05,en,False,True,False
31,ABCD3,0.21129296524023178,0.37621085720829495,0.0015678310440231833,0.29007284221767365,-0.16491789196806317,0.5181684316031715,en,False,False,False
32,ABCD4,0.2523205879158163,0.36493540381568584,0.00221472429582312,0.2041840523721048,-0.11261481589986955,0.6007750298573812,en,False,False,False
33,ABCE1,0.38996614607554636,0.6405484146847957,4.0363795490360525e-09,0.04434102509275137,-0.25058226860924937,0.26560178856148886,en,False,True,False
34,ABCF1,0.6865046173948895,0.6856376112794734,1.111541320998793e-10,7.685057352934012e-05,0.0008670061154161246,0.9464794267417009,en,False,True,False
35,ABCF2,0.8710580455617871,0.7966418897534671,4.523922146208064e-16,3.4246575855364472e-09,0.07441615580832006,0.31859477838110406,en,True,True,False
36,ABCF3,0.3368965637580056,0.7078089723056723,1.4857994644627926e-11,0.08572809035358578,-0.3709124085476667,0.07713530294914095,en,False,True,False
37,ABCG1,0.8080457037385664,0.7796378206335672,4.776026514746717e-15,3.4521534591661773e-07,0.0284078831049992,0.8180754369784007,en,True,True,False
38,ABHD10,0.20968710948983266,0.3790692103824102,0.0014335661120803945,0.29383937169227126,-0.16938210089257755,0.4446019213623067,en,False,False,False
39,ABHD11,0.5582303130080973,0.7870194727628768,1.7627003108993249e-15,0.00247851658386872,-0.22878915975477943,0.17705745582668997,en,False,True,False
40,ABHD12,0.09270241469862565,0.46688427070452126,5.983475981021305e-05,0.6455914600045212,-0.3741818560058956,0.06212787891684322,en,False,False,False
41,ABHD13,0.05691820553675694,0.02075219666096292,0.871751297325471,0.7824120310092029,0.03616600887579402,0.8846660837633296,en,False,False,False
42,ABHD14A,-0.35728744818208885,0.2818935239971164,0.17219548128586082,0.38491430931268905,-0.6391809721792052,0.16011990871727622,en,False,False,False
43,ABHD14A-ACY1,0.36654745073556505,0.1268673124580581,0.3025634721582167,0.060030970188148146,0.23968013827750695,0.39522742574766667,en,False,False,False
44,ABHD14B,0.4616102671049001,0.6290572457256604,9.195755862272201e-09,0.015360526568149072,-0.16744697862076025,0.4032217512375672,en,False,True,False
45,ABHD16A,0.5236153743860801,0.5590721797942264,7.222402051798687e-07,0.0050630712047477185,-0.03545680540814633,0.8107483121520094,en,False,True,False
46,ABHD17A,0.25389864068332446,0.0482756163076261,0.7896349546055541,0.3810778211546583,0.20562302437569835,0.421606175820056,en,False,False,False
47,ABHD17B,0.20046043008506018,0.3818987675180125,0.0020116705546185418,0.32615131680532894,-0.18143833743295232,0.41828818624561925,en,False,False,False
48,ABHD17C,0.8536544953103349,0.5388678398271125,0.0005795780600699053,0.0008280313525832461,0.3147866554832224,0.11891315319481868,en,False,False,False
49,ABHD2,0.05961528924513846,0.8774825664594852,1.726195452919012e-06,0.8617770833239938,-0.8178672772143467,0.08497744240728854,en,False,True,False
50,ABHD3,0.40768423663773523,0.45099821415365837,0.00033732418272274835,0.0430816484026619,-0.04331397751592314,0.8044262552098058,en,False,False,False
51,ABHD4,0.6644572590487844,0.3484470914098528,0.003591778131408918,0.0001568237312839684,0.3160101676389316,0.13753007814936058,en,False,False,False
52,ABHD5,0.4812804224690552,0.46248169562914115,9.246496454520829e-05,0.020068422642727134,0.01879872683991407,0.9271736975931004,en,False,False,False
53,ABHD6,0.7795430290591522,0.8637164787646963,2.577320467815912e-21,1.6494026592779512e-06,-0.08417344970554408,0.4945581814989761,en,True,True,False
54,ABI1,0.2623640756315343,0.6490589021033959,2.144771302912647e-09,0.1861430689050577,-0.3866948264718616,0.06737835410986438,en,False,True,False
55,ABI2,0.6879191736838249,0.5843573887915682,1.679552019161317e-07,7.326098274448228e-05,0.10356178489225676,0.39878017463868043,en,False,True,False
56,ABI3,0.8315008019554241,0.7369021670890205,7.840566083532663e-13,7.75180166316116e-08,0.09459863486640363,0.3672073646493681,en,True,True,False
