,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,-0.168685113017103,0.0005471219552683301,0.9964134192166313,0.2981040442102478,-0.16923223497237133,0.41097002706180985,luad,False,False,False
1,A2M,0.23621576850981277,0.45009161586328883,9.254612490799224e-05,0.14225526273230701,-0.21387584735347606,0.2523031246058627,luad,False,False,False
2,AAAS,0.13718723904244748,0.29003281421494226,0.014871453073685236,0.39859297555459544,-0.15284557517249478,0.4131578116806106,luad,False,False,False
3,AACS,0.8526975511845547,0.7707863477418645,6.009495864661856e-15,2.8752999296307772e-12,0.0819112034426902,0.35301649968455595,luad,True,True,False
4,AADAC,0.798955915750284,0.6029244737926822,4.201873655305673e-08,1.0840382049110666e-09,0.1960314419576018,0.12240528560514027,luad,True,True,False
5,AADAT,0.7046466487960247,0.607881606358122,0.00036644560372121264,0.03403918298878584,0.09676504243790263,0.672484440942331,luad,False,False,False
6,AAED1,0.6512005481693277,-0.053722928196125654,0.7354374796057929,9.72985672581086e-05,0.7049234763654534,0.02296130859898916,luad,False,False,False
7,AAGAB,0.5975700063593737,0.6333072483008877,4.020066355334939e-09,4.675795537812774e-05,-0.03573724194151395,0.744114521932443,luad,False,True,False
8,AAMDC,0.6335275741009418,0.654477431438517,7.997103868220344e-10,1.1445891063351206e-05,-0.02094985733757515,0.8604653329684486,luad,False,True,False
9,AAMP,0.585698819494165,0.40858833131083416,0.0004455132487648291,7.175989972354224e-05,0.17711048818333086,0.3613671707906303,luad,False,False,False
10,AAR2,0.38336225022916565,0.6410969793927804,2.2514557361937607e-09,0.014613687802513134,-0.2577347291636148,0.12253533183892573,luad,False,True,False
11,AARS,0.9202417704102931,0.8964115447855947,1.0008559991340295e-25,4.579766245023641e-17,0.023830225624698387,0.4433836100517268,luad,True,True,False
12,AARS2,0.6400703868193542,0.5777658427809547,1.6329540279773919e-07,8.68948623653387e-06,0.06230454403839958,0.6467805735778277,luad,False,True,False
13,AARSD1,0.8247905655171585,0.6923783397296118,3.153061534783668e-11,6.005084807425743e-11,0.13241222578754663,0.09890524247216098,luad,True,True,False
14,AASDHPPT,0.7612406451900872,0.7591344485424381,2.6292131462825825e-14,1.1800649639916082e-08,0.0021061966476491056,0.9303502229722251,luad,True,True,False
15,AASS,0.7991010434944221,0.6450544396252099,1.6664875633381186e-09,6.357243551668482e-10,0.1540466038692122,0.15777573757417906,luad,True,True,False
16,AATF,0.34117624423673987,0.4250534687171791,0.00024465735718520227,0.031203031589387736,-0.08387722448043922,0.5906600516471352,luad,False,False,False
17,AATK,0.7289229282490679,0.7899770460678359,1.3565151657878985e-09,0.0002666029414174943,-0.06105411781876802,0.5788807390015422,luad,False,True,False
18,ABAT,0.8974970659545671,0.8360240012704254,2.1559077992117522e-19,4.39545487638026e-15,0.06147306468414171,0.3043275743372781,luad,True,True,False
19,ABCA1,0.6837269292308876,0.6108577280797024,1.9584059155027498e-08,1.1561787245030952e-06,0.07286920115118523,0.5907208694129233,luad,True,True,False
