,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.5349905981039783,0.27947719381172204,0.04480005592711951,0.00021892083686495144,0.2555134042922563,0.16377669989551247,en,False,False,False
1,A2M,0.0032135257911293743,0.09264303332360646,0.5136108220363529,0.9836831337311875,-0.08942950753247708,0.7127496457521239,en,False,False,False
2,A2ML1,0.8632926498163916,0.8227007337818371,2.3194961698388047e-12,6.208611610511512e-12,0.04059191603455459,0.6258511521657009,en,True,True,False
3,A4GALT,0.5762059571471915,0.3965736547230799,0.02231882604671032,0.0002919034826898714,0.17963230242411155,0.46237758092588277,en,False,False,False
4,AAAS,0.4382604382844904,0.34628193623422304,0.011913089650277599,0.003287717723598133,0.09197850205026736,0.5275474992785583,en,False,False,False
5,AACS,0.7791923877549112,0.8517827584384884,1.1996862184691362e-15,7.530021825555621e-10,-0.07259037068357721,0.443971557432696,en,True,True,False
6,AADAT,0.39848262236409226,0.5750806554876114,1.2526242679041921e-05,0.010872597356746694,-0.17659803312351918,0.3754480214228635,en,False,False,False
7,AAED1,0.2532474079134138,0.3528493852404653,0.012891910746243228,0.11981418756687223,-0.09960197732705145,0.663316320464145,en,False,False,False
8,AAGAB,0.701193702252827,0.6018839989217413,2.3611475331654002e-06,1.6334306103097072e-07,0.09930970333108569,0.371050243997441,en,True,True,False
9,AAK1,0.6656928579896928,0.6704027366324493,5.424487786760291e-08,1.1101893287373577e-06,-0.004709878642756515,0.947960629768722,en,True,True,False
10,AAMDC,0.5641298632921307,0.6305660544565826,5.439534049242868e-07,8.154736001438179e-05,-0.06643619116445199,0.5663616131862548,en,False,True,False
11,AAMP,0.46857104101793795,0.6671777385671149,6.622585254676566e-08,0.0015291909737940692,-0.19860669754917698,0.3398039191116278,en,False,True,False
12,AAR2,-0.17919214200277178,0.6515900092093242,1.6805208437466603e-07,0.25024606158038565,-0.830782151212096,0.0005462496236894232,en,False,True,False
13,AARS,0.7945111236846641,0.8768433646226823,1.592321539595838e-17,2.0189986693257033e-10,-0.08233224093801816,0.3361689521860324,en,True,True,False
14,AARS2,0.5598463639883191,0.4649147597016903,0.0005157264787712583,9.4835913022789e-05,0.09493160428662878,0.5578294433661959,en,False,False,False
15,AARSD1,0.33006412065248525,0.12268752633886783,0.3862237832522452,0.03065056846647575,0.20737659431361744,0.6237393205029311,en,False,False,False
16,AASDHPPT,0.5626915285532214,0.6506790766826053,1.7715858355995765e-07,8.580755108576906e-05,-0.08798754812938392,0.5419519195474326,en,False,True,False
17,AASS,0.8439567914872796,0.8484678397122517,2.0015793385483813e-15,1.1803127593008893e-12,-0.0045110482249720585,0.9437566637736589,en,True,True,False
18,AATF,0.34683630747478167,0.5696713665394363,1.0445257090847444e-05,0.022692007948572904,-0.22283505906465462,0.2881519971549569,en,False,False,False
19,ABAT,0.7484950113834874,0.6300533064978927,5.591506632875313e-07,7.887265813323155e-09,0.11844170488559469,0.44859168525856674,en,True,True,False
20,ABCA8,0.5415911470389035,0.5040037438895187,0.00022242518314155577,0.0003072991626748801,0.0375874031493848,0.8041678518080454,en,False,False,False
21,ABCB1,0.6090235469594556,0.6886319534524209,1.6737626966466814e-08,1.4659639284655386e-05,-0.0796084064929653,0.6050845491165512,en,False,True,False
