,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.10302861487758172,0.13244143165228628,0.23853886338513916,0.6018706683015149,-0.02941281677470456,0.9019863028840744,hnscc,False,False,False
1,A1CF,0.9805650941655593,-0.16698787623044267,0.692669601144432,0.003242928600044276,1.147552970396002,0.14360797659883864,hnscc,False,False,False
2,A2M,-0.03423663596940056,0.24054673153784614,0.030530319775480225,0.8626875821862118,-0.2747833675072467,0.17791356990582652,hnscc,False,False,False
3,A2ML1,0.8906081959127211,0.8645674764684139,2.535434690846537e-25,2.1840023203670445e-10,0.026040719444307192,0.6301763078357614,hnscc,True,True,False
4,A4GALT,0.7703020825512523,0.7227627829345308,0.0007026376167944373,0.12749966757686151,0.04753929961672154,0.9363467110291367,hnscc,False,False,False
5,AAAS,0.4605652116279967,0.09932269722896471,0.3776715899732633,0.01364900284184271,0.361242514399032,0.08139715572253212,hnscc,False,False,False
6,AACS,0.7322256889270587,0.7663540887436647,7.607666885590564e-17,9.46053553637905e-06,-0.03412839981660598,0.7827127814073784,hnscc,False,True,False
7,AADAC,0.305527580553231,0.59123998147714,2.3376808468473508e-08,0.12119640064838981,-0.285712400923909,0.25578923410192866,hnscc,False,True,False
8,AAED1,-0.04878703983217246,0.21729633961618544,0.12559601519627575,0.8475544517652364,-0.2660833794483579,0.3417549487930439,hnscc,False,False,False
9,AAGAB,0.5317786200984378,0.6174039003844995,8.30708431511364e-10,0.0035867257187741845,-0.08562528028606176,0.5213281408883856,hnscc,False,True,False
10,AAK1,0.7703563802304192,0.6604183566168761,1.977609055502474e-11,1.629297905394832e-06,0.1099380236135431,0.3803051734673719,hnscc,True,True,False
11,AAMDC,0.5574462962776824,0.4582312720922773,1.6950392288637676e-05,0.0020577447600442964,0.09921502418540507,0.5582633866727841,hnscc,False,False,False
12,AAMP,0.6907362864069572,0.7093769024268678,1.2426955275234923e-13,4.726634526105497e-05,-0.018640616019910627,0.9107931199117085,hnscc,False,True,False
13,AAR2,0.36814358288327886,0.480784682338027,5.547931859369767e-06,0.05391356586055948,-0.11264109945474815,0.6002495579192041,hnscc,False,False,False
14,AARS,0.7337043580030959,0.7655775285173715,8.532025491245531e-17,8.885799323588547e-06,-0.03187317051427563,0.7828571140662244,hnscc,False,True,False
15,AARS2,0.453778913555255,0.6474959967142158,6.470187989446604e-11,0.01528990542681213,-0.19371708315896075,0.22942516406333902,hnscc,False,True,False
16,AARSD1,0.5041968850832008,0.5832834341522622,1.1022956578203733e-08,0.006222875435106619,-0.07908654906906143,0.6410199996783745,hnscc,False,True,False
17,AASDH,0.4139103976062291,-0.04222093837236645,0.7686249357021344,0.09860442608658126,0.45613133597859556,0.3182904563909078,hnscc,False,False,False
18,AASDHPPT,0.8273411480697349,0.836101944331546,2.671790099969586e-22,5.659892587239227e-08,-0.008760796261811143,0.9990780038242973,hnscc,True,True,False
19,AASS,0.8674866661557289,0.819132656195782,9.250716425356675e-21,2.3055186481357588e-09,0.048354009959946875,0.4467200976925474,hnscc,True,True,False
20,AATF,-0.1615537482903474,0.2816018428531797,0.010871925896516175,0.4114738771433476,-0.4431555911435271,0.1113630944833759,hnscc,False,False,False
21,ABAT,0.7399996182507128,0.8985260650839428,5.564270477131482e-30,6.773447792975978e-06,-0.15852644683323003,0.10660675743262131,hnscc,False,True,False
22,ABCA1,0.3075918990163626,-0.013717487155304983,0.9044942828398158,0.12635987138943577,0.32130938617166754,0.23676333699725483,hnscc,False,False,False
23,ABCA12,0.7881813020724859,0.839794614374259,1.1708485350973841e-22,6.360862611208356e-07,-0.05161331230177302,0.4441454479885045,hnscc,True,True,False
24,ABCA2,-0.4380270566392865,-0.10735444243531644,0.572308251331223,0.17782163904817233,-0.33067261420397004,0.30389439143741037,hnscc,False,False,False
25,ABCA3,0.2521753201554542,0.6206747547007337,0.01785807108830168,0.6823566686827489,-0.36849943454527956,0.6964459080877448,hnscc,False,False,False
26,ABCA5,-0.7328986684509308,-0.38731002821962207,0.19103974007079583,0.0974867606228389,-0.3455886402313087,0.39791757154911733,hnscc,False,False,False
27,ABCA6,0.32200905676093683,0.26017154422954863,0.04286887395203569,0.17880116359640857,0.061837512531388195,0.8256214223065429,hnscc,False,False,False
28,ABCA8,0.6906707955025254,0.7337111178958141,6.649172108071664e-15,4.737668751071151e-05,-0.0430403223932887,0.6884558922016408,hnscc,False,True,False
29,ABCB1,0.1613674133000625,-0.07403213396264133,0.5515806896410744,0.47311344237471537,0.23539954726270382,0.5044299444147275,hnscc,False,False,False
30,ABCB10,0.562924439029483,0.3519968851238225,0.0015757485333439169,0.003393748428768187,0.21092755390566048,0.34959878544802325,hnscc,False,False,False
31,ABCB6,0.8153904001591243,0.755797967364598,3.485375495850399e-16,1.2569321495343902e-07,0.05959243279452631,0.5562481582617896,hnscc,True,True,False
32,ABCB7,0.6269540269978235,0.509879888207236,1.162315094796719e-06,0.0003567583744417004,0.11707413879058759,0.5253112202477981,hnscc,False,True,False
33,ABCB8,0.3678532230690197,0.3569914170312377,0.0013348518499098215,0.07042926946413475,0.010861806037781974,0.946160048478456,hnscc,False,False,False
34,ABCC10,-0.10417618650887013,0.3093442048324979,0.010857472285865958,0.6280779140658241,-0.41352039134136803,0.03910161711937336,hnscc,False,False,False
35,ABCC2,-0.35448265099697435,0.05703403059048978,0.7065565652822712,0.16269289388705174,-0.41151668158746413,0.19209149604375553,hnscc,False,False,False
36,ABCC3,0.7067784622730239,0.5395495558718024,2.0196664174632258e-07,2.6207273332645124e-05,0.16722890640122146,0.2430662605455567,hnscc,False,True,False
37,ABCC4,0.14728486411121022,-0.08386011360842449,0.6653787108754066,0.6656283537340361,0.23114497771963471,0.5304591384579339,hnscc,False,False,False
38,ABCC5,0.8354801386907146,0.8369407190691303,2.219216629089439e-22,3.17278574002554e-08,-0.0014605803784156768,0.9913326513601782,hnscc,True,True,False
39,ABCC9,-0.14104139206391264,-0.05798041603978201,0.7567009474790946,0.7173933869840483,-0.08306097602413062,0.8155570160733534,hnscc,False,False,False
40,ABCD1,0.7123789816996609,0.6571647411878464,2.6798130519900625e-11,2.113649068081475e-05,0.05521424051181445,0.6494773312660942,hnscc,False,True,False
41,ABCD3,0.484394152754738,0.5104978816363664,1.1225787617924796e-06,0.008998445164182743,-0.02610372888162843,0.9576208861263344,hnscc,False,True,False
42,ABCD4,0.07243511044177142,0.16219978191123033,0.2238093830838697,0.7751626187656889,-0.0897646714694589,0.7684037442537324,hnscc,False,False,False
43,ABCE1,0.7245017150054163,0.6781026811372906,3.544327448363339e-12,1.304053808881272e-05,0.046399033868125716,0.7212925930063976,hnscc,False,True,False
44,ABCF1,0.7735961355983726,0.7026711103988992,2.643586019907593e-13,1.3819123309982289e-06,0.07092502519947341,0.5184134877786534,hnscc,True,True,False
45,ABCF2,0.8356662554546815,0.7608507514029401,1.6986389080621198e-16,3.129933682878534e-08,0.07481550405174142,0.4435293996029245,hnscc,True,True,False
46,ABCF3,0.8581486419573213,0.7219453878241323,2.846791868809902e-14,5.2868955456584245e-09,0.136203254133189,0.21029163171449572,hnscc,True,True,False
47,ABCG1,0.4320378832694172,0.5832355529593315,3.997302786073469e-08,0.04464930178824225,-0.15119766968991427,0.5133903624146148,hnscc,False,True,False
48,ABCG2,0.4093870974438919,0.16771739483131023,0.3936141276932012,0.24006475311470796,0.24166970261258167,0.5913858454741026,hnscc,False,False,False
49,ABHD10,0.7168688408928323,0.4318953799640249,5.6739499893027566e-05,1.7725230300006947e-05,0.28497346092880743,0.066528849172578,hnscc,False,False,False
50,ABHD11,0.4750332519609227,0.6035491838204551,2.462389301255725e-09,0.010634832259748978,-0.12851593185953236,0.33601630582435027,hnscc,False,True,False
51,ABHD12,0.6538015276515899,0.6194156892313639,7.063209562065036e-10,0.0001612451655183667,0.03438583842022602,0.8175505101509299,hnscc,False,True,False
52,ABHD13,0.003694726062823405,0.33175948158209195,0.007902322624551919,0.9863296254083125,-0.32806475551926856,0.2564896959338593,hnscc,False,False,False
53,ABHD14B,0.22779667844767892,0.5932988413231938,5.323806460298074e-09,0.24368034006034991,-0.36550216287551485,0.055347143459851124,hnscc,False,True,False
54,ABHD16A,0.774933860923498,0.5970733915095625,4.0204958911065385e-09,1.2900601581288564e-06,0.17786046941393552,0.2053702558482159,hnscc,True,True,False
55,ABHD17A,0.17762379279107612,0.32977615905915,0.022080692153014562,0.5104569314786478,-0.15215236626807385,0.6142413167119346,hnscc,False,False,False
56,ABHD17B,0.4452376398762524,0.5930875654588852,5.407562056159156e-09,0.01758401344248792,-0.14784992558263277,0.4298686729657406,hnscc,False,True,False
57,ABHD17C,0.16347869904239376,0.1849477461319563,0.12256655177720575,0.4248851768360433,-0.021469047089562543,0.9001913832265351,hnscc,False,False,False
58,ABHD2,-0.4141280667076572,0.37865314964561814,0.027224577752249596,0.20542096397809054,-0.7927812163532754,0.03143543470115891,hnscc,False,False,False
59,ABHD3,0.5061467296322676,0.3555184560091176,0.0021791089785223087,0.009835584580055012,0.15062827362315,0.5706827876442069,hnscc,False,False,False
60,ABHD4,0.8135339315004404,0.6406096509214455,4.5978176780335443e-10,2.479897020816601e-07,0.1729242805789949,0.14933027625958079,hnscc,True,True,False
61,ABHD5,0.022203851838357668,0.43709239481910284,4.505440139788571e-05,0.9107055890973379,-0.4148885429807452,0.09130113690419615,hnscc,False,False,False
62,ABHD6,0.5401634714327002,0.6821366853662884,2.35470095212336e-12,0.003005665105563012,-0.1419732139335882,0.2996768231325603,hnscc,False,True,False
63,ABI1,0.5525656512530221,0.5039817057670657,1.6144504256562528e-06,0.0022948250424426617,0.04858394548595646,0.7393995014273596,hnscc,False,True,False
64,ABI2,0.7887656573232732,0.6552683371934996,3.193597711214535e-11,6.158509194088762e-07,0.13349732012977356,0.30016078851327566,hnscc,True,True,False
65,ABI3,0.6068273684811232,0.7997934204241304,3.431573056010788e-19,0.0006177383370504543,-0.1929660519430072,0.07298179956142868,hnscc,False,True,False
66,ABI3BP,0.7779137296475555,0.8178273425586432,1.1964355352569523e-20,1.1049503753606362e-06,-0.03991361291108775,0.6031544105926009,hnscc,True,True,False
67,ABL1,0.05434274391696135,0.3278251670747891,0.002811808083408046,0.7835871750166719,-0.2734824231578277,0.2708486996708772,hnscc,False,False,False
68,ABL2,0.32026536042218756,0.26520703516202604,0.02147502470501083,0.11069761722705042,0.05505832526016152,0.8268842921291776,hnscc,False,False,False
69,ABLIM1,0.5214985468689463,0.6608124310815824,1.9056665317344353e-11,0.004427868364431759,-0.13931388421263613,0.41080114017696734,hnscc,False,True,False
70,ABLIM2,0.7092378094995745,0.7259614803665271,1.747579880498227e-14,2.386028395909498e-05,-0.01672367086695259,0.8833001233748858,hnscc,False,True,False
71,ABLIM3,0.6670476701127402,0.6991617924778362,3.89187501503518e-13,0.00010586340763728759,-0.03211412236509592,0.7983641518271981,hnscc,False,True,False
72,ABO,-0.3377024952352615,0.3268139501367373,0.007399780982177705,0.13434771904173232,-0.6645164453719988,0.01995928048412048,hnscc,False,False,False
73,ABR,0.5795917964178982,0.8201373097826379,7.578442281611373e-21,0.0012280130104841687,-0.24054551336473973,0.009296303747420465,hnscc,False,True,False
74,ABRACL,0.7187389103138365,0.4445927726658904,3.208492419193208e-05,1.6456190659819156e-05,0.2741461376479461,0.163287658035983,hnscc,False,False,False
75,ABRAXAS1,0.16621869578096768,0.20531925811387017,0.06594528886954677,0.3979155632213657,-0.03910056233290249,0.8515958255754745,hnscc,False,False,False
76,ABRAXAS2,0.38803117574907964,0.2748094852081021,0.013033725337561785,0.04131149003071514,0.11322169054097753,0.6017059869337723,hnscc,False,False,False
77,ABT1,0.23113479000756995,0.1419838882712975,0.2060827847500705,0.2366519724276531,0.08915090173627246,0.6721338793871114,hnscc,False,False,False
78,ABTB1,-0.27285434971212147,0.17805095162547893,0.15924678202599157,0.20779322249520313,-0.45090530133760043,0.08955002637215523,hnscc,False,False,False
79,ABTB2,0.15342340575027602,0.5480851789010989,3.3250056307372725e-06,0.49544947103394965,-0.39466177315082285,0.3183338597331703,hnscc,False,True,False
80,ACAA1,0.5270278392546014,0.5429574685621777,1.633958267156634e-07,0.003956699746242418,-0.015929629307576354,0.9661926922117295,hnscc,False,True,False
81,ACAA2,0.28455371745325775,0.6917451583399373,8.655939360243011e-13,0.1422115774948479,-0.4071914408866796,0.0074103589894052874,hnscc,False,True,False
82,ACACA,0.8255810635386502,0.7658711710278765,8.170402495032537e-17,6.389466662183581e-08,0.05970989251077374,0.49242018327201986,hnscc,True,True,False
83,ACACB,0.0630076577805094,0.07113090895322005,0.5442264880681924,0.7548765854864609,-0.00812325117271065,0.969210890900453,hnscc,False,False,False
84,ACAD10,0.3454593647486332,0.4226510143371871,8.473252158579233e-05,0.07177338036617537,-0.0771916495885539,0.7459144501683408,hnscc,False,False,False
85,ACAD11,0.3061533094534771,0.040108695591161925,0.7799034984258476,0.16583673501909482,0.26604461386231515,0.3134315707090415,hnscc,False,False,False
86,ACAD8,0.5390469255125934,0.6281368422507928,3.449405461024035e-10,0.0030780439996849107,-0.08908991673819944,0.5188112008751564,hnscc,False,True,False
87,ACAD9,0.5994188146215556,0.6577665919129603,2.534052173446926e-11,0.000749227908362338,-0.05834777729140472,0.7306143421201514,hnscc,False,True,False
88,ACADL,0.16326750516558042,0.26383895143835,0.14453305812998749,0.6314663377816333,-0.1005714462727696,0.9923296957191111,hnscc,False,False,False
89,ACADM,0.7519341389890144,0.616114554808255,9.211615674763298e-10,3.962373199638239e-06,0.13581958418075935,0.21791358535497252,hnscc,True,True,False
90,ACADS,0.4082759131933264,0.464684416952419,1.241304033794232e-05,0.031014379462437413,-0.05640850375909262,0.8049793629563139,hnscc,False,False,False
91,ACADSB,0.7203747481028737,0.7204573067734905,3.4036343929336056e-14,1.541343290719379e-05,-8.255867061679467e-05,0.9727578000425394,hnscc,False,True,False
92,ACADVL,0.6464376611475121,0.5769105629051383,1.7295266365091793e-08,0.0002020014058413982,0.0695270982423738,0.5671041981450025,hnscc,False,True,False
93,ACAN,0.12075443703243079,0.24847961995848378,0.02530180743494349,0.5404803594643247,-0.127725182926053,0.5177721072714789,hnscc,False,False,False
94,ACAP1,0.866317657711183,0.80163584519884,2.4744846789341604e-19,2.5665764890780625e-09,0.06468181251234295,0.5231185123849353,hnscc,True,True,False
