,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,-0.14895941797952258,-0.056002318029749094,0.5939081081281137,0.5682756393279873,-0.0929570999497735,0.6605736829312632,ccrcc,False,False,False
1,A1CF,0.8680869700476895,0.8940539278176859,1.7037680309995354e-33,6.276351105856633e-06,-0.025966957769996357,0.4215796146117815,ccrcc,False,True,False
2,A2M,0.1604588367743112,0.01336087566552335,0.898852825247326,0.5384206129710287,0.14709796110878784,0.5837669112279353,ccrcc,False,False,False
3,AAAS,0.28673618008484636,0.10455343642917711,0.3185815839159379,0.2644959804130037,0.18218274365566925,0.47637842935933894,ccrcc,False,False,False
4,AACS,0.5212602944297678,0.599482196000838,2.1669032120441812e-10,0.03189271938070101,-0.07822190157107012,0.6602813651560036,ccrcc,False,True,False
5,AADAT,0.3170619568693596,0.35870062030539857,0.03434299369537583,0.6031738313635762,-0.04163866343603895,0.9400173068944206,ccrcc,False,False,False
6,AAED1,0.5236428618002789,-0.04530158302599749,0.7649796534515185,0.12032013341266076,0.5689444448262764,0.15639467264249593,ccrcc,False,False,False
7,AAGAB,0.5537817910870213,0.6980565973487771,7.447087371723061e-15,0.02108908642757316,-0.14427480626175582,0.34490122037772664,ccrcc,False,True,False
8,AAK1,0.4570004965343922,0.6589451536818891,6.955794627518192e-13,0.06515040499772431,-0.20194465714749693,0.20938084490239461,ccrcc,False,True,False
9,AAMP,0.5898463868355612,0.6830181889553324,4.631360948887082e-14,0.012694074564343918,-0.09317180211977116,0.5599842513358779,ccrcc,False,True,False
10,AAR2,0.1607128014809447,0.39317325283935534,9.676075529502233e-05,0.5377693231521824,-0.23246045135841065,0.4204027842629914,ccrcc,False,False,False
11,AARS,0.7544982254105845,0.7691735271532751,2.1631423829796276e-19,0.00046541761881517486,-0.014675301742690605,0.4212878048227361,ccrcc,False,True,False
12,AARS2,0.5652738684044952,0.47496735654648053,1.5060786105474192e-06,0.018046392922476916,0.09030651185801469,0.6614563286494304,ccrcc,False,True,False
13,AARSD1,0.19748594996904903,0.6353043829935404,7.90986871426019e-12,0.44739579196626533,-0.4378184330244914,0.0036825955977036052,ccrcc,False,True,False
14,AASDH,-0.10853972656354093,-0.22918817995329632,0.23172560892963417,0.8168207045974194,0.1206484533897554,0.6423325418960646,ccrcc,False,False,False
15,AASDHPPT,0.6843803041235133,0.5599309348670418,5.36895439424264e-09,0.00244230719789949,0.12444936925647143,0.456124991935945,ccrcc,False,True,False
16,AASS,0.2406351279330494,0.32216516227594727,0.0016369432255064565,0.3521825146385567,-0.08153003434289788,0.7357613784443253,ccrcc,False,False,False
17,AATF,0.21255384406868827,0.36732353416700225,0.00029243676963287634,0.41275764904661655,-0.15476969009831398,0.6289054586878156,ccrcc,False,False,False
18,ABAT,0.1971637585239103,0.4305522205362265,1.6489537534593447e-05,0.44815219551968155,-0.2333884620123162,0.5567161687618818,ccrcc,False,False,False
19,ABCA1,0.024035619370119388,0.2997068078638906,0.005055942061554834,0.9295941015292368,-0.2756711884937712,0.3386907560158947,ccrcc,False,False,False
20,ABCA12,0.31718880277178413,-0.13248190381181033,0.5467781712767197,0.4881974459584436,0.4496707065835944,0.19359091883973711,ccrcc,False,False,False
21,ABCA2,0.21196935923405302,0.27870741502165874,0.008174508868828475,0.4306276290799572,-0.06673805578760572,0.761620814146697,ccrcc,False,False,False
22,ABCA3,0.5080508291653684,0.530130968009232,0.011153975630292965,0.30349168998731685,-0.022080138843863617,0.7962378957698298,ccrcc,False,False,False
23,ABCA8,0.7401655358729782,0.4884484510645197,0.0001547259974009771,0.01437213065541613,0.2517170848084585,0.358660698759363,ccrcc,False,False,False
24,ABCB1,0.631102701066216,0.7866229459174161,9.254351162433187e-21,0.006592482209383385,-0.15552024485120008,0.21243996823045874,ccrcc,False,True,False
25,ABCB10,0.4750157942180877,0.39181207305602256,0.00010280112083974908,0.05399575834177877,0.08320372116206515,0.6614773660793918,ccrcc,False,False,False
26,ABCB6,0.40532841845095846,0.7754863854259831,7.146444888423971e-20,0.10650914110272501,-0.3701579669750247,0.013500089688952596,ccrcc,False,True,False
27,ABCB7,0.28137479731246484,0.4073468957279831,0.00820859983392897,0.4019179730647837,-0.12597209841551826,0.8137133371441821,ccrcc,False,False,False
28,ABCB8,0.7759635649979384,0.5949369184096961,3.20417941747859e-10,0.0002508047500181509,0.1810266465882423,0.27872776046679815,ccrcc,False,True,False
29,ABCC1,0.3506450756553092,0.5577245535679184,6.343872947264574e-09,0.16761462148453143,-0.20707947791260917,0.3389130167300136,ccrcc,False,True,False
30,ABCC10,-0.10141718986697841,0.13285795263818537,0.32452116085683624,0.8111426469753027,-0.2342751425051638,0.7027579882955226,ccrcc,False,False,False
31,ABCC2,0.8647999163911376,0.7053709794370692,2.93769305703845e-15,7.473938963012593e-06,0.15942893695406846,0.17424024210270328,ccrcc,False,True,False
32,ABCC3,0.8434105648223105,0.6704721603100836,1.961447795147537e-13,2.106858528132814e-05,0.17293840451222686,0.26913018960744783,ccrcc,False,True,False
33,ABCC4,0.7825593615144593,0.5285793727413399,5.1521658276094485e-08,0.00020465136773573615,0.25397998877311934,0.14353779001989572,ccrcc,False,True,False
34,ABCC6,0.5903382828599355,0.6009252801188416,1.9113776858603593e-10,0.012601534240514873,-0.010586997258906106,0.9682057600486571,ccrcc,False,True,False
35,ABCC9,-0.9286512730533627,0.13528573116975265,0.6046671774640208,0.0713487269466373,-1.0639370042231153,0.07479084133991101,ccrcc,False,False,False
36,ABCD1,0.36670782283821,0.4821188034711515,9.918650306153533e-07,0.14766787355846722,-0.11541098063294147,0.5925894131416584,ccrcc,False,True,False
37,ABCD3,0.593752634440189,0.4226313381392239,2.4419782322928076e-05,0.011973809997015814,0.17112129630096512,0.36325651618049304,ccrcc,False,False,False
