Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,0.19555201227164198,0.34738546582524144,0.8966610232375579,PDAC,TP53
A1CF,-0.11799010381922115,0.33252116844337043,0.8929813262694187,PDAC,TP53
A2M,0.03827233189644952,0.8288838838686154,0.9792067417453219,PDAC,TP53
A2ML1,0.08872367725495756,0.24913563895857604,0.8734407501789734,PDAC,TP53
AAAS,0.09728271170051819,0.6488613845660185,0.9506380883665235,PDAC,TP53
AACS,-0.10384329994407404,0.3839692766095788,0.9077710938112986,PDAC,TP53
AADAC,0.08663421379787717,0.6259089973034764,0.9482930152792386,PDAC,TP53
AAGAB,-0.2686311659741014,0.11579863527907834,0.8508494291291705,PDAC,TP53
AAK1,0.1087177023929087,0.4853844089706143,0.9269728099675624,PDAC,TP53
AAMDC,0.10092349725109181,0.5645344018389562,0.9423822391447642,PDAC,TP53
AAMP,-0.16887565006851538,0.4325156389685577,0.9175000318538202,PDAC,TP53
AAR2,0.250306209620005,0.1133241026614082,0.8508494291291705,PDAC,TP53
AARS,-0.3104799216426962,0.05304111496748776,0.7958236661752766,PDAC,TP53
AARS2,0.09548469184619135,0.8461612784701801,0.9794642897544283,PDAC,TP53
AARSD1,0.3118562240285429,0.14655129500882366,0.8559094272556914,PDAC,TP53
AASDHPPT,0.1353852393321649,0.4507891012019434,0.9221272208969609,PDAC,TP53
AASS,0.24725075867769997,0.07309972878510011,0.8316413381287072,PDAC,TP53
AATF,0.25166151422371735,0.2476621428093423,0.8734407501789734,PDAC,TP53
ABAT,-0.16392961220861213,0.40728914387833137,0.9145121344322852,PDAC,TP53
ABCA1,0.08226891030250794,0.6581359081087186,0.9510249918447294,PDAC,TP53
ABCA12,-0.068659860944942,0.7785126526460209,0.9745272740255558,PDAC,TP53
ABCA6,-0.1421123308193113,0.19715717298201563,0.8734407501789734,PDAC,TP53
ABCA8,-0.19122968761464765,0.08590317272190841,0.8326676090456007,PDAC,TP53
ABCB1,-0.03599585088315427,0.704793659026314,0.9610403143948217,PDAC,TP53
ABCB10,0.2329259431218327,0.2848888622744098,0.8812869096748541,PDAC,TP53
ABCB6,-0.18170870779200193,0.2896990732329705,0.8821045847826812,PDAC,TP53
ABCB7,0.20650602573130353,0.24864882728989257,0.8734407501789734,PDAC,TP53
ABCB8,-0.27521486940030526,0.23515284981876738,0.8734407501789734,PDAC,TP53
ABCC1,0.0022556983832139332,0.982460755303569,0.9980254916729693,PDAC,TP53
ABCC10,-0.00961857714675346,0.9944450939764367,0.9982273110436499,PDAC,TP53
ABCC2,0.11616909361779927,0.6390180838025399,0.9498479179976035,PDAC,TP53
ABCC3,-0.26300170281437885,0.04648281013860707,0.7929495861332425,PDAC,TP53
ABCC4,-0.05746293762577942,0.7899551854402754,0.9760810852363347,PDAC,TP53
ABCC9,0.304870605934919,0.3121848744347291,0.8910596947008792,PDAC,TP53
ABCD1,0.04848346026835376,0.7979022098005106,0.9764205272635721,PDAC,TP53
ABCD3,-0.23449149683801618,0.2488269392619762,0.8734407501789734,PDAC,TP53
ABCD4,0.3856837678806525,0.14699485949002067,0.8559094272556914,PDAC,TP53
ABCE1,0.006798340895454114,0.9614437500130576,0.9949901545152724,PDAC,TP53
ABCF1,-0.060862810100946185,0.7235119000056328,0.9650556618000133,PDAC,TP53
ABCF2,0.4212708922625408,0.0144799165043171,0.7606406619805801,PDAC,TP53
ABCF3,0.30400076318475167,0.2724309621722826,0.8812869096748541,PDAC,TP53
ABCG1,0.09974811253237492,0.5987612943615371,0.9451343161770724,PDAC,TP53
ABHD10,-0.046651600463869486,0.7908883647158298,0.9762726728404052,PDAC,TP53
ABHD11,0.42796426158337336,0.02392897786006883,0.7736197392856169,PDAC,TP53
ABHD12,-0.32273159062642437,0.06954715662027866,0.8316413381287072,PDAC,TP53
ABHD13,-0.25079757312483064,0.27664062032865355,0.8812869096748541,PDAC,TP53
ABHD14B,0.3043743691631891,0.22487946137903958,0.8734407501789734,PDAC,TP53
ABHD16A,-0.1810843323915357,0.3709605748686514,0.9059980894027857,PDAC,TP53
ABHD17B,0.49652434458268674,0.001426902782006683,0.6333687712558961,PDAC,TP53
ABHD17C,-0.22679777731418715,0.06263393461222218,0.8186253897632033,PDAC,TP53
ABHD2,0.3303445068467117,0.21041497111153784,0.8734407501789734,PDAC,TP53
ABHD3,-0.10067883918698631,0.7926478524081014,0.976317131096189,PDAC,TP53
ABHD4,0.2978666591393016,0.321651998474632,0.8916815658856753,PDAC,TP53
ABHD5,0.12712987668653747,0.6577999368224228,0.9510249918447294,PDAC,TP53
ABHD6,0.03513780404182114,0.835430116190442,0.9792067417453219,PDAC,TP53
ABI1,0.03411239604654498,0.8475748261573846,0.9798853493340517,PDAC,TP53
ABI2,0.13383931869324217,0.3830480971780952,0.9077710938112986,PDAC,TP53
ABI3,-0.1221109173886919,0.4413139681516356,0.919944195543979,PDAC,TP53
ABI3BP,0.06927357815188095,0.463265314780542,0.9221272208969609,PDAC,TP53
ABL1,-0.03347476082157466,0.8813761268202258,0.9844016438342167,PDAC,TP53
ABL2,0.01723141902994163,0.9445224178530112,0.9933944446044587,PDAC,TP53
ABLIM1,-0.07412046173880116,0.46397210343976913,0.9221272208969609,PDAC,TP53
ABLIM2,0.09815751645349446,0.3568276719402588,0.8990676067845189,PDAC,TP53
ABLIM3,0.2360056592312709,0.20617208966805822,0.8734407501789734,PDAC,TP53
ABO,-0.15315252936853174,0.5004207684409663,0.9310746265233409,PDAC,TP53
