Gene,Delta_Correlation,P_Value,FDR,Cancer
A1BG,-0.048348293953302826,0.7857552124053875,0.8687188953905985,HNSCC
A2M,-0.10712684610716855,0.49168308352546963,0.6410727726542527,HNSCC
A2ML1,-0.0023609202462585577,0.7788173146470441,0.8645310085254388,HNSCC
AAAS,0.42614064008648433,0.022577275631711167,0.0686002953695029,HNSCC
AACS,0.010548244100781923,0.9838896317258637,0.990454909340434,HNSCC
AADAC,-0.49504372533046,6.258442907783904e-05,0.0005740776227447751,HNSCC
AAED1,-0.4144472794742059,0.10563404475326846,0.21744652266838527,HNSCC
AAGAB,0.22477536563357303,0.08389952266539799,0.18372320437577455,HNSCC
AAK1,0.6141167690936424,1.0009024104511498e-11,3.887029437675423e-10,HNSCC
AAMDC,-0.2659052378765866,0.019618781971287875,0.061489169468452044,HNSCC
AAMP,0.3463906410939193,0.019669140625498488,0.06160890277504717,HNSCC
AAR2,0.2787278220609019,0.12089484955571184,0.24022548423773676,HNSCC
AARS,-0.019843083617842705,0.7278013930250674,0.8286820812372597,HNSCC
AARS2,0.565981600952366,3.1248820236502115e-05,0.00031642162029688856,HNSCC
AARSD1,0.45081811413625195,0.007373637303399269,0.02865766399818059,HNSCC
AASDH,0.07531639472444027,0.7744069890158418,0.861826134244814,HNSCC
AASDHPPT,0.6890649553080155,3.945785258792399e-11,1.3906997455125256e-09,HNSCC
AASS,0.5268858557808958,9.03325631334138e-24,1.0900129284765266e-21,HNSCC
AATF,0.07986828362804196,0.6766323677585959,0.7906785427255163,HNSCC
ABAT,0.00634968989894702,0.9825261770147046,0.9898504453057395,HNSCC
ABCA1,-0.2311750898640351,0.22732681270048583,0.3794968358995916,HNSCC
ABCA12,0.2521466521355201,0.001419385636002262,0.00789187756803013,HNSCC
ABCA6,-0.12062328194880895,0.5339635333723916,0.6766163738295489,HNSCC
ABCA8,0.20457100452521437,0.0006673679913250415,0.004196725077130585,HNSCC
ABCB1,-0.18873950973322298,0.4265616465322557,0.5834069422818706,HNSCC
ABCB10,0.3439246920092826,0.051700399361171316,0.12831421349775526,HNSCC
ABCB6,0.18902949914302103,0.09251175347640779,0.19674761503081606,HNSCC
ABCB7,0.11573240913978716,0.4140264918288131,0.5712731447286754,HNSCC
ABCB8,0.16161235753953213,0.3399944727863019,0.5010065016025861,HNSCC
ABCC10,0.133234737338657,0.5131804844218009,0.6601011916369763,HNSCC
ABCC2,-0.11372758098589769,0.6589951216886674,0.7778705663719964,HNSCC
ABCC3,0.22353210881444613,0.19362437465700666,0.339414007304094,HNSCC
ABCC4,-0.3454533544394115,0.25732228343989705,0.4136090493096728,HNSCC
ABCC5,0.4282345666808625,0.0005499243730329584,0.0035708093818462945,HNSCC
ABCC9,0.028098135769904567,0.9222276046502635,0.9560150071778848,HNSCC
ABCD1,0.43808211881840575,7.068001179572783e-05,0.0006345550040402987,HNSCC
ABCD3,-0.19280737234548284,0.21758456938869863,0.3684941011401586,HNSCC
ABCD4,0.006406853014729125,0.9812989998555105,0.9894753997948819,HNSCC
ABCE1,0.573160277637558,7.436327460192713e-07,1.1613962270649206e-05,HNSCC
ABCF1,0.3882926524640103,1.1792258804346851e-05,0.00013384807977699853,HNSCC
ABCF2,0.4655706975901545,2.684192827022776e-07,4.588023354924596e-06,HNSCC
ABCF3,0.27620346473243607,0.00446782396719372,0.019450199806380887,HNSCC
ABCG1,0.1465127244938939,0.33474338894332534,0.4961191680552048,HNSCC
ABCG2,-0.15137439845867923,0.42936245026381137,0.5857359079238212,HNSCC
ABHD10,-0.21607427208465435,0.1715240906173191,0.31134817021797034,HNSCC
ABHD11,0.34030036477719755,0.002414103029843365,0.012030161411254842,HNSCC
ABHD12,0.4207073217912786,0.021562405573999376,0.06620919203212895,HNSCC
ABHD13,0.31441099343104906,0.15359883428434354,0.2872468236727133,HNSCC
ABHD14B,-0.050782653237679276,0.4579737724127302,0.6107120322556813,HNSCC
ABHD16A,0.6090120370339633,1.71884631812694e-05,0.00018834839222199636,HNSCC
ABHD17A,0.19372418860151316,0.40414755402441993,0.5614637620054167,HNSCC
ABHD17B,0.4533493014531225,0.005558478077904342,0.02306334977977663,HNSCC
ABHD17C,0.6814197184321654,0.0004902315095824173,0.0032455823521406802,HNSCC
ABHD2,0.37383177481327007,0.1884413410774216,0.33241236219295955,HNSCC
ABHD3,0.18668296047756172,0.34280545363797177,0.5042134931255703,HNSCC
ABHD4,0.48593915752196004,0.0002440776543700183,0.0018258089333538787,HNSCC
ABHD5,0.23390583916591387,0.1320841967017368,0.25678876746331447,HNSCC
ABHD6,-0.15049974107255992,0.1866902822835208,0.33023873306986135,HNSCC
ABI1,-0.3162491647443646,0.01101384506074941,0.03930856814639297,HNSCC
ABI2,0.27465001771663416,0.06155402150599846,0.1466991681130497,HNSCC
ABI3,0.08857676768696576,0.40466421456618984,0.5620274703813237,HNSCC
