Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,-0.25232431079530193,0.2559174949236096,0.9235679012615489,LSCC,LRP1B
A2M,0.1263286522915854,0.5215125173614177,0.961363005739445,LSCC,LRP1B
A2ML1,0.02427014978183395,0.3225514667963578,0.936686318353557,LSCC,LRP1B
A4GALT,0.14065078663044162,0.493317802531135,0.9588086148715832,LSCC,LRP1B
AAAS,-0.09773153083386768,0.6183404724885102,0.9682028298848501,LSCC,LRP1B
AACS,-0.2229596481003805,0.12057167901903731,0.8824747229035595,LSCC,LRP1B
AADAC,0.2684003576187298,0.05115120504260089,0.8824747229035595,LSCC,LRP1B
AAGAB,-0.10181528557032182,0.5856576924179911,0.9676937421309395,LSCC,LRP1B
AAK1,0.13395087522404203,0.19607812741534147,0.9099191142859796,LSCC,LRP1B
AAMDC,-0.21300031762561977,0.146042040157972,0.8889806756404994,LSCC,LRP1B
AAMP,0.026705713216591542,0.8000504316732552,0.9821566832890855,LSCC,LRP1B
AAR2,-0.008525552247740653,0.98720268491257,0.999386231261735,LSCC,LRP1B
AARS,-0.04515389405672565,0.6430712159531411,0.9682028298848501,LSCC,LRP1B
AARS2,0.032708119025605,0.7283776294518851,0.9811517465120178,LSCC,LRP1B
AARSD1,0.17088004923621358,0.2829014293215618,0.9279272518847352,LSCC,LRP1B
AASDHPPT,-0.1672561643552779,0.23023728041049074,0.9186830430868942,LSCC,LRP1B
AASS,-0.044784137612501884,0.590173982156166,0.9676937421309395,LSCC,LRP1B
AATF,0.010115892339905286,0.8820029938225793,0.9875910197567108,LSCC,LRP1B
ABAT,-0.06563918125561963,0.45969753627909515,0.9512565200946284,LSCC,LRP1B
ABCA1,0.023324434347802625,0.7135720421457135,0.9807471314417836,LSCC,LRP1B
ABCA12,-0.27015797976587747,0.16945267694119104,0.9018957437720658,LSCC,LRP1B
ABCA13,0.23314242724406065,0.34781105545383373,0.9419503935059724,LSCC,LRP1B
ABCA2,-0.1623777902169367,0.4863937130241063,0.9556814840142063,LSCC,LRP1B
ABCA3,0.15512873736886634,0.19032196564560377,0.9099191142859796,LSCC,LRP1B
ABCA6,-0.0958124473415709,0.6462770309398513,0.9682028298848501,LSCC,LRP1B
ABCA8,0.3605984485275379,0.07097948428657327,0.8824747229035595,LSCC,LRP1B
ABCB1,-0.43029092866320906,0.026440969467741066,0.8694121751766385,LSCC,LRP1B
ABCB10,0.3023466452314156,0.033788687986948736,0.8766625895989849,LSCC,LRP1B
ABCB5,-0.036058600310318975,0.8805783482906386,0.9875910197567108,LSCC,LRP1B
ABCB6,0.0518215673735416,0.44442815273135206,0.9487394655661043,LSCC,LRP1B
ABCB7,0.22701048673651408,0.21731446679445354,0.9169191561714239,LSCC,LRP1B
ABCB8,-0.11331476981759009,0.5719623673466319,0.9653331675885156,LSCC,LRP1B
ABCC1,0.07450498061295796,0.13854402419425768,0.8864712421907784,LSCC,LRP1B
ABCC10,0.14686612688224288,0.34548462961874626,0.9416848129646774,LSCC,LRP1B
ABCC2,0.06411382073400124,0.7444732289439557,0.981893316251102,LSCC,LRP1B
ABCC3,-0.2590681265943151,0.08548047107516842,0.8824747229035595,LSCC,LRP1B
