Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,0.2477852865427766,0.2671764982979544,0.912786513776952,HNSCC,FAT1
A2M,0.30742560486441817,0.16238076379816446,0.8782056261025678,HNSCC,FAT1
A2ML1,0.062492753669797785,0.18231958117967662,0.8903930529666347,HNSCC,FAT1
AAAS,0.013801781602638175,0.9253465253376266,0.9902671682337851,HNSCC,FAT1
AACS,-0.21653451979381755,0.08618363573230003,0.830222121196982,HNSCC,FAT1
AADAC,-0.3026595681947076,0.20930381500126793,0.8970847965103033,HNSCC,FAT1
AAED1,-0.452411441015387,0.13718278118679236,0.8680518552799394,HNSCC,FAT1
AAGAB,0.030644376803211526,0.7330503373813682,0.9769941655551954,HNSCC,FAT1
AAK1,-0.06266705572018616,0.7631860295882046,0.9769941655551954,HNSCC,FAT1
AAMDC,-0.08360103058715584,0.7239117751784838,0.9769941655551954,HNSCC,FAT1
AAMP,0.02043783865570392,0.7741538861759028,0.9769941655551954,HNSCC,FAT1
AAR2,-0.18130076120984212,0.4131330733557256,0.9349149700082365,HNSCC,FAT1
AARS,0.02267934799767113,0.7733378531805088,0.9769941655551954,HNSCC,FAT1
AARS2,0.35978529441771556,0.03587753881986002,0.7076439232606356,HNSCC,FAT1
AARSD1,-0.5322564064682247,0.0030439697567315265,0.33749436181100234,HNSCC,FAT1
AASDH,0.2996526164874047,0.3199088823186427,0.9332251306463522,HNSCC,FAT1
AASDHPPT,-0.23754186134429478,0.006769227018376123,0.42546181897377444,HNSCC,FAT1
AASS,-0.0555559934848362,0.6303566927073505,0.9689622899872372,HNSCC,FAT1
AATF,-0.4860180364895547,0.03967422640928345,0.7360197984508677,HNSCC,FAT1
ABAT,0.15055069610772243,0.16429979500100877,0.8799719126358824,HNSCC,FAT1
ABCA1,0.043058863123187976,0.8526083610317969,0.9842592447627104,HNSCC,FAT1
ABCA12,0.027993585203265003,0.626586670854737,0.9683848444550082,HNSCC,FAT1
ABCA6,-0.06550536431909271,0.8255725523021173,0.9812182278787552,HNSCC,FAT1
ABCA8,-0.12462477839659103,0.4128192348326011,0.9349149700082365,HNSCC,FAT1
ABCB1,-0.163148655639295,0.5672339885443421,0.96112059935247,HNSCC,FAT1
ABCB10,0.4213513010476089,0.05923887343384473,0.7866924502438434,HNSCC,FAT1
ABCB6,-0.12316690950177966,0.31728959171305193,0.9332251306463522,HNSCC,FAT1
ABCB7,0.03059524386116541,0.821379670644413,0.9811652728639843,HNSCC,FAT1
ABCB8,-0.28425673039917965,0.2056774352648748,0.8970847965103033,HNSCC,FAT1
ABCC10,-0.20097131275131605,0.45116639408878856,0.9408202057312403,HNSCC,FAT1
ABCC2,-0.3301307541534308,0.29637799331286085,0.9283195066093806,HNSCC,FAT1
ABCC3,0.05130070027330719,0.7679475979574512,0.9769941655551954,HNSCC,FAT1
ABCC5,-0.17606285515258935,0.17103930330733585,0.8839862447423843,HNSCC,FAT1
ABCD1,-0.05653826911582538,0.753542174973833,0.9769941655551954,HNSCC,FAT1
ABCD3,0.06001038401233494,0.7304528504770962,0.9769941655551954,HNSCC,FAT1
ABCD4,0.11081506790635498,0.696492767414045,0.9753394344930183,HNSCC,FAT1
ABCE1,0.032986652899989255,0.7802034962695357,0.9769941655551954,HNSCC,FAT1
ABCF1,0.11485426375163688,0.41955029011507705,0.9349149700082365,HNSCC,FAT1
ABCF2,0.0742361678239023,0.4669816195236708,0.9419618976519535,HNSCC,FAT1
ABCF3,-0.08949965524885306,0.5346209451682296,0.9540214517364135,HNSCC,FAT1
ABCG1,-0.4553998663510258,0.02600202691587738,0.6374580682387215,HNSCC,FAT1
ABHD10,-0.04253529511354609,0.8519042415355774,0.9842592447627104,HNSCC,FAT1
ABHD11,0.046025644554614886,0.6974146319357529,0.9753394344930183,HNSCC,FAT1
ABHD12,-0.13887456430465855,0.48706285592310783,0.9466512806605974,HNSCC,FAT1
ABHD13,0.21496053655237238,0.4153959170058318,0.9349149700082365,HNSCC,FAT1
ABHD14B,-0.12118270429502953,0.5125184826913892,0.9474265049353778,HNSCC,FAT1
ABHD16A,-0.21404906311761362,0.15226837319558162,0.8774312353455848,HNSCC,FAT1
ABHD17B,-0.17410106553632027,0.3727060530444327,0.9341362089568896,HNSCC,FAT1
ABHD17C,-0.5730043100880675,0.01919819739032799,0.5875526750340576,HNSCC,FAT1
ABHD3,-0.1316655355766863,0.587271995035122,0.9646370797006033,HNSCC,FAT1
ABHD4,0.04740095613698592,0.6754234797698278,0.9729220993726998,HNSCC,FAT1
ABHD5,-0.11302623467917144,0.6395455848427669,0.9709942357334125,HNSCC,FAT1
ABHD6,0.03656356819654938,0.7491468920236173,0.9769941655551954,HNSCC,FAT1
ABI1,0.171939163492414,0.29316766256434645,0.9283195066093806,HNSCC,FAT1
ABI2,-0.01152086605087077,0.9990983855375261,0.999703152862373,HNSCC,FAT1
ABI3,-0.23202501564318923,0.05263087261794659,0.7729015075911679,HNSCC,FAT1
ABI3BP,-0.0766407403374667,0.47692357270727503,0.9433885534899621,HNSCC,FAT1
ABL1,-0.3303128350223242,0.1692233129339542,0.8812837966351681,HNSCC,FAT1
ABL2,-0.11481239078491806,0.6346626744731209,0.9698086199852051,HNSCC,FAT1
ABLIM1,0.2514255259991268,0.15289268704532216,0.8774312353455848,HNSCC,FAT1
ABLIM2,-0.03426064845915988,0.8522869750690133,0.9842592447627104,HNSCC,FAT1
ABLIM3,0.15177968350904514,0.21301828077927087,0.8970847965103033,HNSCC,FAT1
ABO,-0.20269762840923644,0.4955990409737503,0.9466512806605974,HNSCC,FAT1
ABR,-0.10042560778820397,0.428769270859371,0.9349149700082365,HNSCC,FAT1
ABRACL,-0.5307124309443986,0.0022586849579527553,0.3204937065337508,HNSCC,FAT1
ABRAXAS1,-0.5166124609571476,0.02944355678015594,0.6654234910023704,HNSCC,FAT1
ABRAXAS2,0.07051902396325804,0.7341145816141044,0.9769941655551954,HNSCC,FAT1
ABT1,-0.10666886775402401,0.6641570528476299,0.9729220993726998,HNSCC,FAT1
ABTB1,0.06154472063089626,0.8319212361962478,0.9814250010393429,HNSCC,FAT1
ABTB2,0.16195113646885587,0.4997558065712169,0.9466512806605974,HNSCC,FAT1
ACAA1,0.09179968788654091,0.5987636332604311,0.9650170428882362,HNSCC,FAT1
ACAA2,-0.028422183481204844,0.9213087705909053,0.9902671682337851,HNSCC,FAT1
