Gene,Delta_Correlation,P_Value,FDR,Cancer
ABCB7,-0.08333891780273128,0.01163153823853252,0.019785504141694586,CCRCC
ABCB8,-0.043562221133436,3.161872993777033e-126,3.0357021002753534e-125,CCRCC
ABCC1,0.45503809593244093,0.0,0.0,CCRCC
ABCC10,0.09098243069908968,0.0377520414375968,0.05864252236378407,CCRCC
ABCC2,0.0024963741721161226,3.7149996239792095e-09,1.0496398201876742e-08,CCRCC
ABCC3,0.22856231412122358,1.0613073863465459e-201,1.3131541824870213e-200,CCRCC
ABCC4,0.08066337912483135,0.8735322311910261,0.9030147353186039,CCRCC
ABCC6,-0.18806636467677385,1.5458113541083264e-17,5.81572206886648e-17,CCRCC
ABCC9,-0.2221813548325205,0.3259655766103904,0.40078392838994553,CCRCC
ABCD1,0.05925423970928939,0.45894821418507104,0.5356005047496417,CCRCC
ABCD3,-0.1643180807343027,0.0011260257189497623,0.0021802146216236915,CCRCC
ABCE1,0.07540932377193282,0.24868477932917388,0.3176154414942186,CCRCC
ABCF1,0.16373844106657834,0.7251735403757749,0.7819500864635109,CCRCC
ABCF2,0.32459273020460555,3.6904222352259846e-05,8.227029698310216e-05,CCRCC
ABCF3,0.09637149257154548,0.6413368026402669,0.7092422166754974,CCRCC
ABCG2,0.16111561471833702,0.020046971426369617,0.03288467384463621,CCRCC
ABHD10,-0.16350787864087069,0.03452309148605124,0.05405567954966624,CCRCC
ABHD11,0.6296899767672677,3.5465797124249184e-61,2.3943609485167553e-60,CCRCC
ABHD12,0.10214706606823759,0.0003048905519404192,0.0006251195402720915,CCRCC
ABHD13,-0.1956406938810444,0.0009298110902820698,0.0018168617879582127,CCRCC
ABHD14B,0.11457133571789574,0.03307439822479083,0.051999349122112494,CCRCC
ABHD15,-0.2725855001753391,4.503354811066692e-10,1.32369731493968e-09,CCRCC
ABHD16A,0.3690942395045987,6.17170663755981e-05,0.00013505257676097896,CCRCC
ABHD17A,-0.19767641145401718,0.0009730506231382393,0.001898009469043821,CCRCC
ABHD17B,0.20117044365922992,0.10915534259438843,0.15357419977525272,CCRCC
ABHD18,-0.5573282260695365,1.920744023515823e-10,5.728383833573922e-10,CCRCC
ABHD3,0.4163429768244601,0.000815554388604226,0.0016052258171127926,CCRCC
ABHD4,0.13480398673170968,0.2716765177961121,0.3423816774194345,CCRCC
ABHD5,-0.05079632812038788,5.179334901750488e-15,1.8063450574215376e-14,CCRCC
ABHD6,-0.029007129613669358,0.5324483832951734,0.6065598525045416,CCRCC
ABI1,-0.03405291458877858,0.06833172132721461,0.10100551257620102,CCRCC
ABI2,0.5474194672230933,1.6821635334517913e-121,1.581582192233158e-120,CCRCC
ABI3,-0.043084512038923495,7.812910254401741e-13,2.5577675045967663e-12,CCRCC
ABL1,0.25919753260459916,0.0016455884064699047,0.0031297524264003803,CCRCC
ABL2,0.14435496260194564,0.6521676772244429,0.7193873461208642,CCRCC
ABLIM1,0.19912318289582545,9.618043415306297e-19,3.739725993062047e-18,CCRCC
ABLIM2,-0.023749261580414127,0.40116831281371645,0.47811716441214597,CCRCC
ABLIM3,0.037293374408766344,2.4078307077317493e-64,1.664971580103983e-63,CCRCC
ABO,-0.5651627099932153,0.00018356026646164082,0.0003846483233199336,CCRCC
ABR,-0.09065271501549682,0.0,0.0,CCRCC
ABRACL,0.4346707848854876,1.9281543725009072e-21,7.919630361753007e-21,CCRCC
ABT1,0.047786265373082726,0.4359936587645652,0.5133117182837146,CCRCC
ABTB1,-0.5902239410636947,2.727474545756342e-33,1.3796268155712804e-32,CCRCC
ABTB2,0.22698202552428343,0.02027796022607279,0.03323082764768371,CCRCC
ACAA1,-0.4164575291186227,6.202450608070297e-254,8.661743961060407e-253,CCRCC
ACAA2,0.01776970179749271,0.09804266572336762,0.13949216546705978,CCRCC
ACACB,-0.3289975959743452,0.829032704042274,0.8684539229562585,CCRCC
ACAD11,-0.018334007650812723,0.12812139762190278,0.1769911670247232,CCRCC
ACAD8,-0.26991083437463237,0.0,0.0,CCRCC
ACAD9,0.15168539697831868,0.1402696975268934,0.1920198697293708,CCRCC
ACADL,0.3789083903925122,0.0,0.0,CCRCC
ACADM,-0.292286366830825,0.0,0.0,CCRCC
ACADS,-0.04829152612714527,0.9386785146594047,0.9551159018758894,CCRCC
ACADSB,-0.25142591452813146,8.807463112054006e-32,4.355746368195109e-31,CCRCC
ACADVL,0.03594482201026511,0.7821260565622918,0.8297416781528351,CCRCC
ACAN,-0.030834912250295443,0.07665547735311794,0.11208155533326733,CCRCC
ACAP1,0.116732312683271,4.631275504766775e-108,4.1511028649098964e-107,CCRCC
ACAP2,0.1604469875921542,3.0278839259675284e-95,2.538490428277563e-94,CCRCC
ACAP3,0.2654705727664032,0.5483452893699154,0.6213376888741041,CCRCC
ACAT1,-0.2123645357926478,0.0,0.0,CCRCC
ACAT2,-0.05759071354636969,4.767107057891973e-100,4.103410687332013e-99,CCRCC
ACBD3,0.40323104331323995,0.011048408971298971,0.01884817419757735,CCRCC
ACBD4,-0.27124660647488863,2.8611097328494326e-90,2.33591011304183e-89,CCRCC
ACBD5,-0.09005316894961313,0.07219591453662118,0.10607360309713985,CCRCC
ACBD6,0.4480631258466883,5.120669272615625e-39,2.7848519982062646e-38,CCRCC
ACBD7,-0.37705761731469567,7.515790607229069e-31,3.6536109646145206e-30,CCRCC
ACCS,-0.05943977796349449,0.07053508478960645,0.10386267831060617,CCRCC
ACD,-0.2762943945485764,0.0011743361135988968,0.0022684747715776715,CCRCC
ACE,-0.15247937217604446,0.3365090422632745,0.4121234866918675,CCRCC
ACE2,0.2897358432224742,6.478492925126523e-72,4.7529575207485916e-71,CCRCC
ACIN1,0.07963079969953266,1.0941856664735962e-15,3.894988905432748e-15,CCRCC
ACLY,0.3275218304535108,1.1316766198226906e-74,8.483326613310486e-74,CCRCC
ACMSD,-0.14856743480130574,0.32365309350586213,0.3982839707488333,CCRCC
ACO1,-0.15943489873868633,0.2623562656092807,0.3324822074005163,CCRCC
ACO2,-0.0460942407138657,0.0,0.0,CCRCC
ACOT1,-0.3001841725748982,5.216692309341958e-39,2.8355292710277327e-38,CCRCC
ACOT11,-0.019792931874134334,4.519771980648231e-62,3.0763410515864064e-61,CCRCC
ACOT13,-0.5599685474416747,0.0,0.0,CCRCC
ACOT2,-0.25330968092000605,4.8337584320665334e-05,0.00010668673285628721,CCRCC
ACOT4,0.040451749499561096,0.00014477699899153424,0.0003060762936545563,CCRCC
ACOT7,-0.10246827682703508,0.008231458632530267,0.014349007410233016,CCRCC
ACOT8,0.06903682792457,0.531752651302278,0.605905537287829,CCRCC
ACOT9,0.1342761428517285,0.0004909965303697599,0.000988826211323528,CCRCC
ACOX1,-0.34386758708029685,5.828408062507983e-13,1.9156239138953985e-12,CCRCC
ACOX2,-0.6083854616807216,0.0,0.0,CCRCC
ACOX3,-0.17558459552710076,0.005325057842052437,0.009530507716955293,CCRCC
ACP1,-0.10018466928568596,0.6606516075802309,0.7273796782102332,CCRCC
ACP2,0.2898961870184662,2.9599079769463096e-10,8.762134939166588e-10,CCRCC
ACP5,-0.13766217725356789,0.9030756791581592,0.9268383858972371,CCRCC
ACP6,-0.34840960384507835,2.286434089479923e-12,7.352671299019978e-12,CCRCC
ACPP,-0.2568627677920876,2.527775532390231e-106,2.243541216970352e-105,CCRCC
ACSF2,-0.3874599180791245,0.0,0.0,CCRCC
ACSF3,0.0854074111329719,0.40803276579476244,0.48485150142338485,CCRCC
ACSL1,-0.10016108697482329,0.17094779721309872,0.2279836723885122,CCRCC
ACSL3,0.04594485528541181,0.03921307465408574,0.06067604996451978,CCRCC
ACSL4,0.07036529410151049,0.0,0.0,CCRCC
ACSL5,0.4302483913142685,0.0,0.0,CCRCC
ACSM2A,-0.22106399783720676,0.0,0.0,CCRCC
ACSM2B,-0.12423812517340005,3.4626696476317905e-06,8.26554062433742e-06,CCRCC
ACSM3,-0.2858479863014689,6.318145881193466e-13,2.0731740592742938e-12,CCRCC
ACSM4,0.14701010135431652,2.7812321688445973e-09,7.923139288420342e-09,CCRCC
ACSM5,0.017501324126765527,0.03744150529693389,0.05819636214039304,CCRCC
ACSS1,-0.10690277188618447,0.06827365769409477,0.10094957383022898,CCRCC
ACSS2,0.5720867085237967,2.0548887203613038e-92,1.7013319960868672e-91,CCRCC
ACSS3,-0.04536703656570251,0.3418070289368018,0.4175364795612878,CCRCC
ACTA1,-0.10342405299465371,9.552719226343188e-10,2.7744008573309115e-09,CCRCC
ACTA2,-0.014153623432434592,0.5956725524064745,0.666344436004778,CCRCC
ACTB,-0.1529187724187897,5.7249465869399506e-136,5.682265573617834e-135,CCRCC
ACTBL2,0.2173971549293226,0.0,0.0,CCRCC
ACTG1,-0.2651316913615098,2.2946093352208613e-68,1.6447720181033958e-67,CCRCC
ACTL6A,-0.252255923830343,1.690695197386615e-22,7.117028476351329e-22,CCRCC
ACTL8,0.677694953305434,3.2965962801244576e-77,2.5069698291730927e-76,CCRCC
ACTN1,0.16038612309868874,3.957735798517924e-05,8.797415838869427e-05,CCRCC
ACTN2,0.2192341771549595,3.911421535212192e-13,1.2928018546538807e-12,CCRCC
ACTN4,-0.09206665538838801,0.7546158060558439,0.8068143081130316,CCRCC
ACTR10,0.3644135092689237,1.8575230855751688e-10,5.544803590274458e-10,CCRCC
ACTR1A,0.31937733777174293,4.682855458082204e-07,1.1825572015414976e-06,CCRCC
ACTR1B,0.2381094509904022,0.12132557462378243,0.1687941845643678,CCRCC
ACTR3,-0.2097912091288639,8.295922331816375e-17,3.0588915983451437e-16,CCRCC
ACTR3B,0.20857956750750745,6.108105742885117e-19,2.3908050114742414e-18,CCRCC
ACTR5,0.23791912484224703,0.00011334133595763566,0.00024176740857444822,CCRCC
ACTR6,-0.10748228688582916,0.5291065873457468,0.6031658037044505,CCRCC
ACTR8,0.24608798778608162,1.1568112594089916e-106,1.0285628161352433e-105,CCRCC
ACTRT1,-0.0661986034330394,0.010259143696359102,0.017600953575282755,CCRCC
ACVR1,-0.11679831119089873,3.972160147039518e-08,1.0699222840083513e-07,CCRCC
ACVR1B,0.3958759444528431,1.2892480475930499e-05,2.968213455203275e-05,CCRCC
ACY1,-0.4008661595432887,0.0,0.0,CCRCC
ACY3,0.024007019243436956,5.4233681422986e-06,1.28262271200501e-05,CCRCC
ACYP1,0.043085129415935786,6.732555889693833e-07,1.678935328636187e-06,CCRCC
ACYP2,0.2740785071288572,5.088513020516729e-59,3.3648213582688435e-58,CCRCC
ADA,0.029659777227670436,0.5608950874297005,0.633258417908815,CCRCC
ADAL,-0.10351678100289441,0.15372736897798508,0.2077649944836466,CCRCC
ADAM10,0.05283153801550826,0.9872490554211165,0.9915189919915357,CCRCC
ADAM15,0.022388954846511433,0.7059248604107617,0.7656593233979422,CCRCC
ADAM17,0.03031717148449886,0.11044992305147504,0.1550896472604385,CCRCC
ADAM22,0.10683776854936261,0.6563451743349018,0.7230369114887462,CCRCC
ADAM9,-0.14134144628837642,0.34612530907141603,0.42174837381288977,CCRCC
ADAMDEC1,0.3919694157147662,0.0001417780075683582,0.00030011732151156593,CCRCC
ADAMTS1,-0.4408942955592502,1.986593847154439e-15,6.994407462565964e-15,CCRCC
ADAMTS13,0.010905870340964068,2.941631174083622e-05,6.607916146957248e-05,CCRCC
ADAMTS15,0.31213313927063535,0.23937923616212908,0.30722386543430064,CCRCC
ADAMTS2,0.13657677610283064,0.03583257359117545,0.0559218892322424,CCRCC
ADAMTS5,0.14964599426154104,0.012060309364657285,0.0204590874967895,CCRCC
ADAMTS7,0.42846465543726286,1.8682831919440406e-13,6.23281245291054e-13,CCRCC
ADAMTSL1,0.15751905696932078,0.8822139204953082,0.9109520161474304,CCRCC
ADAMTSL2,0.10247544786401241,0.0,0.0,CCRCC
ADAMTSL3,-0.14325689287472704,6.841181154423529e-19,2.6704141449147357e-18,CCRCC
ADAMTSL4,0.13505968182372724,0.10487974814840548,0.14831104450670282,CCRCC
ADAMTSL5,0.09611136193406164,0.8588859257142216,0.8921350454971422,CCRCC
ADAP1,0.3230046029597813,4.65728416435815e-150,4.895050776959593e-149,CCRCC
ADAP2,0.046316868686514634,0.19135564194273147,0.25230240126742026,CCRCC
ADAR,0.2013506781440652,0.0,0.0,CCRCC
ADARB1,0.28357411434798824,1.9622063770859073e-05,4.453882854103838e-05,CCRCC
ADAT1,0.20531711844659753,0.6999978565379084,0.7610494988600844,CCRCC
ADAT2,0.13995632437193734,0.03362104311967579,0.0527756823691185,CCRCC
ADAT3,0.3910442669553476,0.0001821107066511208,0.00038169089124925296,CCRCC
ADCK1,0.11220523015515599,1.6079162472020456e-73,1.1927967108701653e-72,CCRCC
ADCK5,-0.019668301953003176,0.8183333245831322,0.8601400078638698,CCRCC
ADCY5,0.008023719512495142,8.93003642935123e-20,3.549618381650957e-19,CCRCC
ADCY6,0.2772991998265764,0.45325998060230566,0.5298912195660955,CCRCC
ADCY9,-0.23741472265982005,3.22719296424362e-05,7.22866941129402e-05,CCRCC
ADD1,-0.08163825710196579,3.098406921224807e-09,8.781604629131336e-09,CCRCC
ADD2,0.3875364860775949,3.9272110601016045e-16,1.4212831618381486e-15,CCRCC
ADD3,-0.24072046817512244,1.3668962021146976e-05,3.141187244675548e-05,CCRCC
ADGRA2,0.2817554813525285,1.934555238229316e-05,4.394116026778827e-05,CCRCC
ADGRE2,-0.14342917377057424,1.7455018160451122e-16,6.365535293356627e-16,CCRCC
ADGRE5,-0.16468290932220248,0.6258137367276186,0.6947687526379,CCRCC
ADGRF1,-0.317246504857189,3.4741750664336564e-08,9.383185836716273e-08,CCRCC
ADGRF5,0.26232631606631285,3.0685705546488807e-115,2.8161467820008342e-114,CCRCC
ADGRG1,-0.3176563846436319,0.13401709501061337,0.1843450466566985,CCRCC
ADGRG6,0.7649730326443144,7.059881584789366e-39,3.833220099190963e-38,CCRCC
ADGRL2,0.2996522254093075,1.060939672857701e-20,4.2975588776811944e-20,CCRCC
ADGRL4,0.04039993542982456,0.9930019465552439,0.9951946638918107,CCRCC
ADGRV1,0.08182893181718576,0.40191524610688634,0.47883590650009067,CCRCC
ADH1A,-0.10852462844762265,0.6097443155895148,0.679876827600369,CCRCC
ADH1B,0.032210631267870604,0.9933436383090604,0.9954371967599325,CCRCC
ADH1C,-0.18113058002512894,1.996165032139079e-06,4.853106366181812e-06,CCRCC
ADH4,-0.3278259368527195,2.23187322374174e-117,2.059635317843001e-116,CCRCC
ADH5,0.03528657673068081,0.33738547301169375,0.4128929952226697,CCRCC
ADH6,-0.33222532075294897,0.0,0.0,CCRCC
ADHFE1,-0.338511918816768,4.6880485415089745e-11,1.4367760800174068e-10,CCRCC
ADI1,-0.14133090989383196,3.441725049138215e-118,3.1908657953245194e-117,CCRCC
ADIPOQ,-0.08566014650589014,0.22153990446813288,0.2873945623118496,CCRCC
ADIPOR1,-0.46153153513638173,1.1664430618529193e-73,8.672326115116454e-73,CCRCC
ADIRF,0.10680047025226613,4.705454901908983e-45,2.726869831431294e-44,CCRCC
ADK,0.05597039707261153,0.0006613367580699846,0.0013151658094660021,CCRCC
ADNP,0.350089936547959,0.0,0.0,CCRCC
ADNP2,0.07530329291648256,0.0,0.0,CCRCC
ADO,0.1566353826832752,0.5498876415835006,0.6225201928810945,CCRCC
ADPGK,0.01442432075877259,0.8222204002092358,0.8630782071718888,CCRCC
ADPRH,-0.13777470265721248,9.977014907936054e-100,8.551115352424162e-99,CCRCC
ADPRHL2,0.45484689339900297,0.0,0.0,CCRCC
ADPRM,-0.010557367573191034,5.302867036762949e-05,0.00011673088042786167,CCRCC
ADRA2A,-0.2661765634907585,3.963977928437321e-247,5.436857090033881e-246,CCRCC
ADRM1,0.13091808837446106,0.3018678649867449,0.3751892200999022,CCRCC
ADSL,0.30293930309427897,1.104434453134356e-05,2.5568694677826446e-05,CCRCC
ADSS,0.17261358562093188,0.0003575759009345172,0.0007279890687806859,CCRCC
ADSSL1,0.033832780312670674,0.0007603340950119752,0.0015024611000780865,CCRCC
AEBP1,-0.2570520730726555,2.000564638738771e-32,9.997816775678992e-32,CCRCC
AES,-0.14105015821505723,0.47262057345449104,0.5493093267306592,CCRCC
AFAP1,0.23168450150868836,2.485132807636016e-30,1.1970116297272369e-29,CCRCC
AFAP1L1,0.6927132931998916,2.059582460546297e-80,1.5954174451943193e-79,CCRCC
AFAP1L2,-0.14989769409211873,0.5839773905529636,0.6550965334986341,CCRCC
AFDN,0.12679633764841156,0.6462121315251137,0.7139221214071985,CCRCC
AFF1,0.5573757996135508,0.0003867640898669097,0.0007852459205614261,CCRCC
AFF4,0.28334665520634483,3.389526719386726e-12,1.0819828738195797e-11,CCRCC
AFG3L2,-0.1814865954130801,0.07861116547911176,0.11463889109229311,CCRCC
AFM,0.12382431176448581,8.679212396386684e-111,7.864059507978316e-110,CCRCC
AFMID,-0.3592276961839294,3.0119333249794663e-12,9.645334910173178e-12,CCRCC
AFTPH,0.149991733568007,0.009522323315181035,0.016438893878322605,CCRCC
AGA,0.3846549707822324,0.008916416233884738,0.015464724004748845,CCRCC
AGAP1,0.01391063794128844,0.5265631414785947,0.600952448012775,CCRCC
AGAP3,0.32568123271986604,1.7655681207375665e-10,5.27820289986964e-10,CCRCC
AGFG1,0.06451060877309878,0.12425558499234017,0.172390164811521,CCRCC
AGFG2,-0.00129852939966979,0.809000745007638,0.852455934877719,CCRCC
AGGF1,-0.09717299905188673,0.7995975589497473,0.8445083167033242,CCRCC
AGK,-0.17359188969829525,0.070520402920893,0.10385637509809979,CCRCC
AGL,-0.04147912605838022,6.718355619724571e-72,4.925314307118197e-71,CCRCC
AGMAT,-0.3215150203270515,0.0,0.0,CCRCC
AGO1,0.45535250858073845,4.385561499413327e-16,1.5865881004218141e-15,CCRCC
AGO2,0.15016484747130796,6.257528780688363e-43,3.54002407224778e-42,CCRCC
AGO3,0.22985444835261398,0.7042236390939267,0.7644784775334701,CCRCC
AGPAT1,-0.18883920201558402,9.47333487955458e-05,0.00020364100919774484,CCRCC
AGPAT2,-0.18510110855637651,0.005900988714577355,0.010497304884207177,CCRCC
AGPAT3,-0.16756576788492783,0.0,0.0,CCRCC
AGPAT4,-0.16505312129073868,1.1043750070938686e-13,3.705371117551169e-13,CCRCC
AGPAT5,-0.25927666770486885,2.9256240449091595e-67,2.0732687074817572e-66,CCRCC
AGPS,0.03358480129681818,0.9952756380347914,0.9967484313520976,CCRCC
AGR2,-0.2891572703165461,1.998739442615951e-08,5.460304605887899e-08,CCRCC
AGR3,-0.2907994148997143,0.0026912846559500707,0.0049986006863209555,CCRCC
AGRN,-0.267036054069688,0.0008223281050269154,0.0016179204194470443,CCRCC
AGT,0.08371329652689416,0.831687184324893,0.8706643463497648,CCRCC
AGTPBP1,0.2516130937441729,1.7302161017339208e-06,4.220915654975128e-06,CCRCC
AGXT,-0.7847496266351988,0.0,0.0,CCRCC
AGXT2,-0.024251570627703112,0.843200996770477,0.8801340113687239,CCRCC
AHCTF1,0.14893375972645695,2.3478046974167043e-05,5.3086118441362756e-05,CCRCC
AHCY,-0.13337288475907805,6.473231658639127e-24,2.80900556764501e-23,CCRCC
AHCYL1,0.2396168357914531,5.036113237814081e-09,1.4149012571630164e-08,CCRCC
AHCYL2,0.08261765465174647,0.544041454821464,0.6169510421797068,CCRCC
AHDC1,-0.04947256945082895,1.4582087898105503e-95,1.2245765152446042e-94,CCRCC
AHNAK,0.03525799527805085,0.0011422240569147351,0.0022099123866218514,CCRCC
AHNAK2,0.6411494506639812,2.752317327731555e-249,3.795840955441931e-248,CCRCC
AHR,0.24966515761511354,5.0332264238682906e-36,2.640923060553068e-35,CCRCC
AHSA1,0.4327864479874335,2.31576967224401e-127,2.2405969164105075e-126,CCRCC
AHSG,-0.2828907197817463,0.02804986262900213,0.04470516813257562,CCRCC
AHSP,0.0808995300638986,0.9885661476532835,0.992242961833337,CCRCC
AIDA,-0.3648160790104211,1.3794319678810054e-06,3.3883464204899976e-06,CCRCC
AIF1,-0.054088559362524324,7.04274634771696e-06,1.6538528288324046e-05,CCRCC
AIF1L,-0.21206668300288656,2.3760998803410866e-47,1.4155941112891258e-46,CCRCC
AIFM1,-0.06308852770448226,0.3059060488385862,0.37962613691937397,CCRCC
AIFM2,0.06450487693645801,0.6124245709500263,0.6824571745839522,CCRCC
AIG1,0.28361016880997497,6.108467011627521e-25,2.698807217305345e-24,CCRCC
AIMP1,0.4279979956133362,0.00046600106745632613,0.0009398143119675655,CCRCC
AIMP2,0.12614792430565727,3.2770750313445236e-45,1.9035249673051233e-44,CCRCC
AIP,0.26329419061374115,0.4099399077773106,0.4868280184534308,CCRCC
AJAP1,0.008531065044310004,0.4522260813745602,0.5289302357414764,CCRCC
AJUBA,0.03694669854140481,0.8455947135281737,0.882219610113605,CCRCC
AK1,-0.3418564200753456,1.4280690594487637e-44,8.232834618126966e-44,CCRCC
AK2,-0.4282659751471915,1.3304831678655236e-18,5.151172714671289e-18,CCRCC
AK3,0.12756272304496186,2.4073778787575286e-07,6.185709757950057e-07,CCRCC
AK4,-0.2945804562310306,1.0062106887138181e-104,8.828658810902876e-104,CCRCC
AK6,0.30487060607382077,0.08820125802072791,0.1268091521003554,CCRCC
AK7,0.2617556999395832,0.01990524720904971,0.032662924138432435,CCRCC
AK9,-0.4661311832697443,0.7239352416026914,0.780910832059996,CCRCC
AKAP1,-0.029318009329949435,3.1918697452319477e-23,1.3643330225231591e-22,CCRCC
AKAP10,0.3841324017081394,0.10215053869249222,0.14482083328759543,CCRCC
AKAP11,0.2119637934213732,0.0,0.0,CCRCC
AKAP12,0.10427464904742323,0.0021109419835407565,0.003968698118180089,CCRCC
AKAP13,-0.06356049756266285,0.9008006034686352,0.925359467657852,CCRCC
AKAP17A,0.6988172310433377,6.95125822774327e-32,3.4445813103730294e-31,CCRCC
AKAP5,0.06904979287742674,0.08721848049729955,0.12564947738645738,CCRCC
AKAP7,0.30434826929931036,2.4264557643704613e-13,8.070673153643921e-13,CCRCC
AKAP8,0.4077063312322755,0.0,0.0,CCRCC
AKAP8L,0.034375944565805394,0.07465598725145269,0.10938224984677257,CCRCC
AKAP9,-0.14002926243106156,1.9726878370610257e-50,1.2128871953851196e-49,CCRCC
AKNA,0.2525669758723078,9.001270694302437e-06,2.0950509995946347e-05,CCRCC
AKR1A1,0.04690079504227651,0.8879659701980697,0.9148203368714346,CCRCC
AKR1B1,0.15176790833611098,0.0,0.0,CCRCC
AKR1B10,-0.057534843188560225,0.9628967901280405,0.9748759591480711,CCRCC
AKR1B15,0.21534164419691257,0.00029835724090739176,0.0006124788343873985,CCRCC
AKR1C1,-0.19794487084469403,1.107973576196146e-20,4.4862595938031296e-20,CCRCC
AKR1C2,-0.13931299958013055,0.5896672116995605,0.660588702885685,CCRCC
AKR1C3,0.1788946739350682,5.985573312747614e-22,2.4871389732744454e-21,CCRCC
AKR1C4,-0.08625725474246114,2.9559095210226614e-05,6.637003950396058e-05,CCRCC
AKR7A2,0.15413545688683394,0.07084331969421272,0.10430117179986935,CCRCC
AKR7A3,0.07587049616217012,1.9711904407269987e-44,1.1357378275048518e-43,CCRCC
AKT1,0.11614043505763838,3.0498978893925854e-05,6.84188506528532e-05,CCRCC
AKT2,0.1988640499231952,0.41921507131590496,0.49624925750910626,CCRCC
AKT3,0.28854424478758345,3.227381896399473e-05,7.22866941129402e-05,CCRCC
AKTIP,0.17642105762938787,5.240530689951757e-25,2.317391449918879e-24,CCRCC
ALAD,-0.5717532269088581,1.8906186008671342e-85,1.5054088301162946e-84,CCRCC
ALAS1,0.17370820571590187,0.02527019213298578,0.040638245844397326,CCRCC
ALB,-0.09933113358667646,0.0,0.0,CCRCC
ALCAM,0.004193577001738502,0.43308435433885406,0.510394139666984,CCRCC
ALDH16A1,-0.1545937891880903,0.320285884160467,0.3946266724262417,CCRCC
ALDH18A1,0.7096035259120389,7.861333759688967e-42,4.3925807269442827e-41,CCRCC
ALDH1A1,0.14737919835321572,0.31569731768439946,0.38998363442765416,CCRCC
ALDH1A2,-0.05248822447507573,0.00018939097544454434,0.00039635974266599906,CCRCC
ALDH1A3,-0.04890041727025651,0.4406228488687619,0.517541365245805,CCRCC
ALDH1B1,-0.02514699980673063,0.7595622675825471,0.8108006459067493,CCRCC
ALDH1L1,0.12616051705424802,1.8690133915660632e-06,4.5539528342574766e-06,CCRCC
ALDH1L2,0.10753999950084081,9.65369090839581e-05,0.000207161194326955,CCRCC
ALDH2,-0.1688166685120368,5.0335110035718484e-57,3.2699809610061746e-56,CCRCC
ALDH3A1,0.31187735783115655,0.06959646787334271,0.10269258633298758,CCRCC
ALDH3A2,-0.12142709705773247,0.0009533837180652592,0.0018611019403483116,CCRCC
ALDH3B1,0.11724103003106412,0.0,0.0,CCRCC
ALDH5A1,-0.19476687732926445,1.6137312450628164e-84,1.280851071697315e-83,CCRCC
ALDH6A1,-0.34999540475492424,1.6670280299823914e-37,8.925080364275699e-37,CCRCC
ALDH8A1,0.2353316621285697,6.18909555258542e-15,2.1494997945240145e-14,CCRCC
ALDH9A1,0.05434466614337441,0.0001353357351795165,0.0002867233854800493,CCRCC
ALDOB,-0.3284821557757725,1.1099686928247185e-67,7.905162195331537e-67,CCRCC
ALDOC,0.3449571219755932,2.617844875320492e-27,1.2094703614697585e-26,CCRCC
ALG1,0.053374450168676035,0.548433608466947,0.6213672507139981,CCRCC
ALG10B,0.03612169198819637,0.5238417230581225,0.5984062787029594,CCRCC
ALG11,0.1705024347246577,1.7403592990711575e-147,1.8082713424792412e-146,CCRCC
