Gene,Delta_Correlation,P_Value,FDR,Cancer
A1BG,-0.002650755567168789,0.9880199019116108,0.992132163915405,HNSCC
A2M,-0.1941864917555737,0.23047510801322735,0.3681677667767789,HNSCC
A2ML1,0.11783769517081433,0.000446960456854902,0.002568945155593149,HNSCC
AAAS,0.4628642865758802,0.013271731133571194,0.04030040502741292,HNSCC
AACS,0.024964928801895492,0.7931549387197334,0.8674267399263182,HNSCC
AADAC,-0.33393430474761865,0.0003533390133726933,0.0021223380097839368,HNSCC
AAED1,-0.3475360878710174,0.12808620445074817,0.23845260145130098,HNSCC
AAGAB,0.2566137086739093,0.0411776394964842,0.09872403077283634,HNSCC
AAK1,0.7087292566096417,1.5504195605801065e-16,8.679779783070839e-15,HNSCC
AAMDC,-0.1113122409532259,0.2376568489173908,0.37700085291708496,HNSCC
AAMP,0.23298372541910134,0.08520865075979109,0.17350858919322854,HNSCC
AAR2,0.2683607029201528,0.16934859996505536,0.29338508521899576,HNSCC
AARS,-0.006245915583781181,0.9066281833892355,0.9423663182864572,HNSCC
AARS2,0.5750798305471633,2.6234666766797327e-06,2.883252476658973e-05,HNSCC
AARSD1,0.43879475925312805,0.009748880647595562,0.03136044685780502,HNSCC
AASDH,-0.029075524355167533,0.9175095739021895,0.9487773784000596,HNSCC
AASDHPPT,0.6226281524474306,4.725769352402504e-10,1.1794635676821323e-08,HNSCC
AASS,0.5726699095960147,9.074459028842095e-38,1.9989455073751512e-35,HNSCC
AATF,-0.06591828123893084,0.7832031227748409,0.8608725750480611,HNSCC
ABAT,0.16423659720609185,0.00010417236913082383,0.0007315167126837407,HNSCC
ABCA1,-0.18623790643030042,0.34203629542587577,0.49143195695655945,HNSCC
ABCA12,0.23152696984464138,0.0004942899422561234,0.0027965605722396975,HNSCC
ABCA6,-0.0023387935537119153,0.995377598353454,0.997108331237655,HNSCC
ABCA8,0.0719682895135687,0.04536026766045451,0.10649414570104962,HNSCC
ABCB1,-0.2244337749524022,0.3966627043901949,0.5427931375537941,HNSCC
ABCB10,0.3314262349808793,0.09700617532745352,0.19134973225483481,HNSCC
ABCB6,0.30321025486306585,0.0024513375359984653,0.010454294298094465,HNSCC
ABCB7,0.07157251065550324,0.6382415073445658,0.7528872169874837,HNSCC
ABCB8,0.24945197490300608,0.15458716395335456,0.274413300909883,HNSCC
ABCC10,0.013028812231490133,0.9517499232185692,0.9700701963650636,HNSCC
ABCC2,-0.3359936186308568,0.2915557142145624,0.4370201909911511,HNSCC
ABCC3,0.4404469387264762,0.004837283671038679,0.018033920323265246,HNSCC
ABCC4,-0.4272706221849616,0.14396331280363756,0.2604034717313922,HNSCC
ABCC5,0.5052789724546389,3.2217890596242214e-12,1.0845976259525659e-10,HNSCC
ABCC9,0.18242675613540438,0.5864609653883455,0.7116896960814496,HNSCC
ABCD1,0.2538982663497115,0.009231972962851841,0.030215627271504425,HNSCC
ABCD3,-0.10870644804625462,0.5190851976471015,0.655601434346015,HNSCC
ABCD4,-0.053352154712764915,0.778549420201116,0.8579707748665479,HNSCC
ABCE1,0.2943380509811582,0.011306726348107279,0.03550638799780779,HNSCC
ABCF1,0.48397999578492457,1.3207965188294736e-07,1.9538147628173802e-06,HNSCC
ABCF2,0.5083733436659257,3.880365840936164e-10,9.829936766551538e-09,HNSCC
ABCF3,0.24936642406503662,0.01052462019327568,0.033452313807547825,HNSCC
ABCG1,0.1745390310695636,0.23833408549745339,0.37752685451706974,HNSCC
ABCG2,-0.33597479009337844,0.1623528607446083,0.28482021085961146,HNSCC
ABHD10,-0.2789315617946986,0.04923870007519065,0.11347185532451827,HNSCC
ABHD11,0.4214386566996659,9.09118449592729e-05,0.0006496542489226462,HNSCC
ABHD12,0.5780906864580819,0.002719919732734541,0.01137002749661679,HNSCC
ABHD13,0.4275728507382026,0.10545101111779469,0.20473943200931474,HNSCC
ABHD14B,-0.005750948168712466,0.9278118390747401,0.9553416690726899,HNSCC
ABHD16A,0.6572482041555454,2.151453382321463e-05,0.00018412734056641371,HNSCC
ABHD17A,0.40844960927148133,0.07043001520828063,0.1501193403671661,HNSCC
ABHD17B,0.4899032526474989,0.0026080843446104882,0.010974966222565647,HNSCC
ABHD17C,0.5775363536691533,0.004996463955809369,0.018511579255654966,HNSCC
ABHD2,0.3598641939511028,0.2920455221852105,0.43737766424811386,HNSCC
ABHD3,0.25257809719027974,0.24691646856086935,0.38766727237795,HNSCC
ABHD4,0.5636043179216833,3.497471978114084e-07,4.725317807230668e-06,HNSCC
ABHD5,0.3179378968429107,0.048023587441066475,0.11112651553786859,HNSCC
ABHD6,-0.13457933607658368,0.2257401023340484,0.36319854826149767,HNSCC
ABI1,-0.2519611748621299,0.024419460712137016,0.06544363803123099,HNSCC
ABI2,0.3163396608705315,0.059264200322994474,0.131751676584665,HNSCC
ABI3,0.07910974497605106,0.4417891712057689,0.5872733370512025,HNSCC
ABI3BP,0.5020017559358905,3.496859562257965e-46,1.0421669983635282e-43,HNSCC
ABL1,-0.20707354722900267,0.29343353416317797,0.4389374079827993,HNSCC
ABL2,0.2841580447992089,0.14511084912624705,0.261964766470027,HNSCC
ABLIM1,0.3249074831828128,2.420811675831895e-08,4.233313555431631e-07,HNSCC
ABLIM2,-0.13584321067741834,0.03634259328100225,0.08940507349269138,HNSCC
ABLIM3,-0.01625569370122415,0.8069694751643993,0.8759197666327156,HNSCC
ABO,-0.23692240096560227,0.3108701154573482,0.457988787427931,HNSCC
ABR,0.5449749851970512,0.0005505531113592163,0.0030524623320787015,HNSCC
ABRACL,-0.02411595917635756,0.8625180200814843,0.91259215803338,HNSCC
ABRAXAS1,0.44417103462084534,0.026704985265971252,0.07001167612593819,HNSCC
ABRAXAS2,0.22016078966452068,0.25862449989772884,0.40074918236506085,HNSCC
ABT1,-0.3096437386977544,0.09809662621144198,0.19306763782229758,HNSCC
ABTB1,-0.33322825828817937,0.08822824140008911,0.17801716393351008,HNSCC
ABTB2,0.3669431549885573,0.22945170036980544,0.36701406153863275,HNSCC
ACAA1,0.11360585603529666,0.26505015182250513,0.4079831670085743,HNSCC
ACAA2,-0.2712495958754989,0.0025546223868309786,0.010808345989878208,HNSCC
ACACA,0.26947577691737545,0.006681501720226743,0.023281862768589266,HNSCC
ACACB,-0.6015903675968763,0.000828149616126292,0.004274905787166438,HNSCC
ACAD10,0.19228005165893988,0.31421151561463645,0.4613686839187236,HNSCC
ACAD11,-0.10094617361901992,0.631574855726595,0.7477214643156429,HNSCC
ACAD8,0.4020832796793601,8.968115986910778e-12,2.8576704180933e-10,HNSCC
ACAD9,0.5911275420002852,0.00018617070480610775,0.0012194361679381319,HNSCC
ACADL,-0.2631604160175176,0.16983707276878202,0.2940331700171174,HNSCC
ACADM,0.14405526682117287,0.14436299717181686,0.2609866637541517,HNSCC
ACADS,-0.3441827585636182,1.6075593622052482e-06,1.8574001159892564e-05,HNSCC
ACADSB,0.030003794889523205,0.5527217721949531,0.6841003685906266,HNSCC
ACADVL,-0.2021141032663628,0.00018370262643057578,0.0012071716690149315,HNSCC
ACAN,-0.6003077724504133,0.0005289674591657677,0.002949932451142941,HNSCC
ACAP1,0.08272727959942228,0.3697382047309252,0.5169091098976911,HNSCC
ACAP2,0.22618601438669805,3.478453606618019e-05,0.00028175196159760504,HNSCC
ACAP3,0.07920013249543473,0.6833839178895151,0.787559680009956,HNSCC
ACAT1,-0.2573055550533796,7.32725899554011e-09,1.4558257921923123e-07,HNSCC
ACAT2,0.10816073749268829,0.3726472713839819,0.5202583082025198,HNSCC
ACBD3,-0.11977088002423503,0.401667279097234,0.5472404337551212,HNSCC
ACBD5,0.39852407020283376,0.002481394545057646,0.010551393590041598,HNSCC
ACBD6,0.6541018804441033,1.1597482150090907e-05,0.00010761656284512011,HNSCC
ACBD7,0.40439257407971907,0.20578914795536252,0.3389120474394645,HNSCC
ACD,-0.25674921073498713,0.5476410710118864,0.68022149700459,HNSCC
ACE,0.26584567692146727,0.06100979333986214,0.13486305320960365,HNSCC
ACHE,-0.16862090416420628,0.2115538744995018,0.34620080915753415,HNSCC
ACIN1,0.12962608270644504,0.4226261433936853,0.5689478824243674,HNSCC
ACKR1,-0.02719603568640938,0.832429024555651,0.8926874066909104,HNSCC
ACLY,0.017398911550049134,0.7942193833026636,0.8683453831469454,HNSCC
ACO1,0.11560564357906672,0.4095269806174797,0.5557048744410249,HNSCC
ACO2,-0.3245808565915911,0.011185259089533437,0.03523165382475671,HNSCC
ACOT11,0.16274155040038685,0.0004494702316755083,0.0025789817993023363,HNSCC
ACOT13,-0.1528715620775331,0.29925064126632384,0.4452072746955894,HNSCC
ACOT2,-0.2218785713894157,0.053536436017096546,0.12119854918705078,HNSCC
ACOT7,0.532934595550516,2.607547952272869e-28,3.522971120050797e-26,HNSCC
ACOT8,0.15313219170759695,0.4180886922359386,0.5643389794094533,HNSCC
ACOT9,0.13168509552749263,0.22388296622589943,0.36124300903933737,HNSCC
ACOX1,-0.2569359271217183,0.03489527541039358,0.08660147581031548,HNSCC
ACOX3,0.022018361760072214,0.7546405826580203,0.8408591405403254,HNSCC
ACP1,0.7044786466483914,0.009503577666587252,0.030865305287028404,HNSCC
ACP2,-0.1129363093856991,0.13376235562312894,0.24661825864795586,HNSCC
ACP5,0.8056213720164762,1.2548959175773594e-24,1.4128733703123757e-22,HNSCC
ACP6,-0.004185394398175557,0.9704542710903564,0.9826734414868173,HNSCC
ACP7,0.5479514772060033,0.0004950073781238412,0.002798527003747659,HNSCC
ACPP,0.12714645151290505,0.033827935472770874,0.08451145713648602,HNSCC
ACSF2,-0.030529836660002196,0.6859237661406935,0.7898063194112364,HNSCC
ACSF3,0.3385321211562435,0.031184192322876846,0.07911602924579647,HNSCC
ACSL1,0.029144578009314692,0.6952430406160445,0.7972948993393367,HNSCC
ACSL3,0.018751363989235048,0.8856049989671498,0.9288829729202902,HNSCC
ACSL4,0.09076439733471797,0.09815247222955505,0.1930846439724483,HNSCC
ACSL5,0.06100103386522515,0.4355808094809622,0.5811376356116643,HNSCC
ACSM3,0.2712622451520964,0.04779015933895279,0.11071277653900517,HNSCC
ACSS1,0.10913720500402613,0.025602971342282958,0.0678583177391472,HNSCC
ACSS2,0.028610823362183457,0.5795048231808045,0.7051874169782951,HNSCC
ACSS3,-0.15689625810226737,0.009013880524787554,0.029655081609633857,HNSCC
