Gene,Delta_Correlation,P_Value,FDR,Cancer
SAP130,0.4696069873337442,8.918209395456013e-05,0.00023310720481205686,LSCC
SAP18,0.004514734900927492,0.9682093059035762,0.9747864666053474,LSCC
SAP30,0.006228492300664003,0.955130186088143,0.9646823332717841,LSCC
SAP30BP,0.49528763847057744,0.0004126803347552668,0.0009403969609079682,LSCC
SAP30L,0.05545744544846032,0.655791357402645,0.7023170955967516,LSCC
SAPCD2,0.3566918014563119,0.07403990800853225,0.10145356988962154,LSCC
SAR1A,0.593594765866793,4.821083188808831e-10,2.8972196603836958e-09,LSCC
SAR1B,0.9606746902819446,1.7645097532278477e-11,1.2468473872344395e-10,LSCC
SARAF,0.24416178401312366,0.03750337236342243,0.05510344861740399,LSCC
SARDH,0.13603093161722957,0.11895259656881714,0.1548228823042132,LSCC
SARM1,0.03199975612421058,0.7953407896704491,0.8268282359248599,LSCC
SARNP,-0.25924581574631117,0.17199966810709955,0.21546215284722503,LSCC
SARS2,0.6501792122824808,6.231447566196252e-06,2.0487836250484477e-05,LSCC
SART1,0.21430350190466932,0.06748824997286265,0.09344526919319444,LSCC
SART3,0.4603643581857969,8.326652396179733e-20,1.1325835178212528e-18,LSCC
SASH1,0.05880096192667972,0.003985842814512571,0.007321171446840088,LSCC
SASH3,0.27367443776761313,8.792769694690104e-06,2.8052302978977768e-05,LSCC
SASS6,0.6852592365677276,1.4845192733231346e-09,8.441123042931546e-09,LSCC
SAT1,-0.2665134865134865,0.35921998947144185,0.4153833741866546,LSCC
SAT2,0.36756812232653663,0.001446014982290449,0.0029078278375151726,LSCC
SATB1,0.28986336444072464,0.1016259953842484,0.1346049047498889,LSCC
SATB2,-0.012148109818754887,0.943712439511791,0.955179278022932,LSCC
SAV1,0.40763283795400646,1.286646070188015e-10,8.29091188762599e-10,LSCC
SAYSD1,0.36283468001557206,0.009416094680157043,0.015863889485290036,LSCC
SBDS,0.5965864867288304,3.3477393011585623e-19,4.3512985085218125e-18,LSCC
SBF1,0.08154564174311238,0.5801819985048737,0.6334073023215625,LSCC
SBF2,0.10136479308173374,0.42369213386579596,0.4809204925081026,LSCC
SBNO1,0.8478144298193008,3.0132916102011156e-36,1.2108339385779976e-34,LSCC
SBNO2,0.3319307486700283,0.01887161035244964,0.029692929455694923,LSCC
SBSN,0.8513728532386371,1.659481083328741e-15,1.683377610928675e-14,LSCC
SBSPON,-0.22386387663272178,0.009017788187583071,0.01527549336450913,LSCC
SC5D,0.4116122258851042,8.933845626715888e-05,0.00023346243712407078,LSCC
SCAF1,0.173115003955352,0.17886696311657613,0.22315838888011005,LSCC
SCAF11,0.4811257657363303,0.0005330107777476501,0.0011835884644395675,LSCC
SCAF4,0.9143499592632154,1.0547085589778872e-10,6.862220111206185e-10,LSCC
SCAF8,0.44263940179952665,0.0006724429370550705,0.0014588045019841363,LSCC
SCAI,-0.0029781164624296252,0.9221473412072619,0.9378438158682179,LSCC
SCAMP1,0.3166987750068306,0.006381580706467609,0.011167674485208329,LSCC
