Gene,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval,interaction_FDR,condition_FDR,intercept_FDR,Cancer
ABAT,0.35675029477506,-5.201121948460419,1.3929016067384883,-21.285717681319177,0.1875368881711461,0.2112918487103447,8.049675185580402e-08,1.1216802022022439e-07,0.29531296822785397,0.3203058527922795,1.2897545640739424e-06,LSCC
ABCA1,0.4914799556301838,-9.601169454019445,0.7769040254894978,-14.885300583813583,0.03385195792025916,0.03216634850652258,0.0001472872634106463,0.00016918779677007055,0.07564415550866038,0.07275848959026264,0.0009590244242734503,LSCC
ABCA12,0.6556832834479651,-9.649978524871187,-0.12472227730398609,0.8283271651448785,4.699362928368064e-06,5.02310750963386e-07,0.2167933010407717,0.3996100804678434,4.29402478740196e-05,6.412264674373166e-06,0.5977134843701026,LSCC
ABCA13,0.1877630618274404,-4.029497887075149,-0.004022792601582811,0.296020170487283,0.14527983942724954,0.054877417329400976,0.9676040783667801,0.8400072885246743,0.2418887112420979,0.11086460061221655,0.9196500467268428,LSCC
ABCA2,-0.637369730858038,8.86231818530172,0.4332287302255887,-6.102689029455401,0.19454437828771093,0.254639328108826,0.31625532151447583,0.3722493147039273,0.3041484185462863,0.368893849259603,0.5710998888715869,LSCC
ABCA3,-0.03457778989312493,-1.852108960511775,0.7854681935847494,-13.765034711695856,0.8743239899400963,0.6773029318314752,0.0002438665946169272,0.001719706462616791,0.9173746315723366,0.7691262514039976,0.007502357240157947,LSCC
ABCA6,0.42640714384436496,-9.414919144139077,0.11565601624913424,-0.29998073795177094,0.10734792747383326,0.04048854064032145,0.6340252364063839,0.9440997814228138,0.19003602377866533,0.08713037925542694,0.9732486893669624,LSCC
ABCA8,-1.299969162435648,19.836266128682002,1.6714390743313667,-28.21795201604624,1.0918984196983358e-05,0.00018868907233153946,9.782675506829114e-09,1.0470903781768362e-07,8.939610445184345e-05,0.0010247557648968245,1.216837473635813e-06,LSCC
ABCB1,-1.1748470693223323,17.188707573852078,1.6336433530242926,-25.02848798085447,2.4394711504419295e-16,3.8108436153993746e-15,6.143053912083634e-40,7.250578195828605e-37,3.7947716224517386e-14,4.322528763342061e-13,1.1278792282053956e-33,LSCC
ABCB10,1.0078469731979727,-17.488954334669597,0.22496398290590103,-3.6487023841663637,0.016077961353268302,0.0144646444172822,0.5632484195258786,0.5826292353147984,0.0412324355100656,0.03775299929525069,0.7524225044769105,LSCC
ABCB5,-0.10790678942500137,1.1074793815740367,0.1954488604200767,-2.840734519863021,0.557442595273441,0.5642358808680471,0.16042386036536807,0.0690714809268597,0.668044522042581,0.6719856181529219,0.1678396995653037,LSCC
ABCB6,1.501359615448789,-22.281296231401377,0.3364381627270084,-5.189163841417706,1.7618170482657867e-06,9.712699438620157e-08,0.2463665701519316,0.17056021205695898,1.8571564219328314e-05,1.5515180560430862e-06,0.3337940598648861,LSCC
ABCB7,1.159387374377834,-20.28380423307278,0.3055933812948764,-5.767459475944909,0.09020961663300033,0.09522460065783606,0.630979720394846,0.6097332671924267,0.165396954961566,0.17195699445492152,0.772502359355435,LSCC
ABCB8,0.2916858928341607,-4.4488752958680315,0.4545045226111304,-7.390519421758859,0.3655767800245884,0.3884952790928139,0.11751181245682434,0.11158809693351128,0.4879888284739237,0.5108634566253903,0.24209659045806023,LSCC
ABCC1,1.775309732368328,-32.33237177555889,0.4048319221472245,-9.88103916386036,0.00011384084631960279,9.411716448366949e-05,0.36014028985360136,0.21319223011151878,0.000659018062506196,0.0005643402004750425,0.3919382396900773,LSCC
ABCC10,1.496055952745091,-25.032005225499972,-0.5274565048587982,8.891016081811603,0.00037804291347770833,0.00028221629918110487,0.1465458400494288,0.13179984619237917,0.0018230776283696929,0.0014468235789939035,0.2742534922967355,LSCC
ABCC2,0.11842789125536565,-2.9844193204405243,0.48249831536314175,-5.81049205219658,0.8513788043406356,0.7222604106079497,0.4381891499280297,0.48098157867942426,0.902781556185138,0.803430608992183,0.6708605623466442,LSCC
ABCC3,-0.17844807311532043,2.443849803100878,1.0989089577822244,-18.348719972881206,0.4568457750988719,0.5418349158221927,1.635285752931956e-06,1.697607689500655e-06,0.5768982540938904,0.6541064743223788,1.5151844369649698e-05,LSCC
ABCC4,0.0454554929897873,-1.3054334008566617,0.9018553462692165,-15.51031381552729,0.8397487907941843,0.7446596346228536,1.466625840866893e-05,3.20527980514321e-05,0.8941936811028626,0.82135317159114,0.00021611326190838645,LSCC
ABCC5,2.0389979800680917,-37.37277999933575,-0.027201704724642287,-2.066009347755842,3.014358888411315e-08,4.963178818698893e-09,0.9365895602870209,0.7241037546126157,5.601254937868738e-07,1.1825832419433752e-07,0.8505756519031719,LSCC
ABCC6,-1.3031868661159183,19.958841880081394,1.3205753517914696,-21.368220827211346,0.09481795314436105,0.11741254274312828,0.08600155313600516,0.09081496767312995,0.17251005710759354,0.20316306657078084,0.2068362650057963,LSCC
ABCC8,-0.26537393991517666,2.242239091703036,0.2550049245083473,-1.8576844305666422,0.4020179619891995,0.561703548022269,0.3291366723742628,0.5816127122601924,0.5236958473621717,0.6698488593160099,0.7518913479521827,LSCC
ABCC9,-0.9890285841405106,18.175662766264573,2.0409342849193517,-33.8229539523429,0.5265298595077323,0.4989870958084395,0.16581040476337475,0.18651929457599195,0.6402438459162142,0.6161095913661523,0.35656752082829646,LSCC
ABCD1,0.33325503593787564,-5.513225519585359,0.8984535070833889,-14.20247711644193,0.1548443468277477,0.1402427942554453,5.730026572093869e-06,6.280727057687667e-06,0.25470699295657523,0.2329677782833782,4.992031892785475e-05,LSCC
ABCD2,0.24901559021669156,-3.5053161151971355,0.15566879752610793,-2.534681421289103,0.5576751497260595,0.5478100636909842,0.6752802137694618,0.6208759944542577,0.668044522042581,0.658647355566253,0.7796930807994938,LSCC
ABCD3,1.1836733932578334,-21.37057981380609,0.49491942322327037,-8.267568321366204,0.0013020471850401505,0.0011304788077219732,0.13273262892750998,0.1606871610756859,0.0051915019399129255,0.004653982509370346,0.3191177269657384,LSCC
ABCD4,1.1430071880219872,-19.06425281254974,0.4712249055450518,-7.601439913017834,0.0900998216690246,0.0870041103968778,0.4324935953744141,0.44464406385093946,0.16525129832474464,0.16047367721234226,0.6383114444395706,LSCC
ABCE1,1.0825289668623337,-18.36732375410072,-0.11243636181016817,1.1536840597693259,9.625707931443294e-12,8.294244820409916e-11,0.36315124281471123,0.5976140681636688,5.137957532621864e-10,3.2962055419504953e-09,0.7642441868089416,LSCC
ABCF1,1.2935341979411112,-23.045175462703916,-0.130625236198171,1.76691798855264,7.198833377779189e-09,1.6690119800437672e-08,0.5076691467352712,0.6230601568285334,1.6195887737735038e-07,3.4161412501309363e-07,0.7814446035136952,LSCC
ABCF2,1.5242879013741144,-26.42988098640795,-0.10252159181783563,0.9800918146484155,1.1726465028141807e-11,3.300906889227207e-11,0.5906039678267643,0.7708631099922431,6.133998393852286e-10,1.4552054703155895e-09,0.8796822893214771,LSCC
ABCF3,1.1011368262288965,-18.695326769709478,0.4655853832654331,-9.517004296883325,0.020343199065928026,0.024814818810893913,0.3166714240031136,0.2432471701497182,0.04980150508743037,0.05904829262562182,0.42984719827333356,LSCC
ABCG1,0.0471193544040712,-0.5215839219866126,1.3224546228203373,-23.768470593171365,0.8399298265202063,0.9021483994289231,2.8031881503209426e-10,7.003418320495108e-10,0.8942115644288743,0.9377411780501513,1.2182144104132785e-08,LSCC
ABCG2,0.4744412656251024,-7.9657395444907895,1.056168971150562,-16.34787079387222,0.3846201529161676,0.37643451434806763,0.03200503447500405,0.04912419844572463,0.5063630570794522,0.4986612441284803,0.1278665193424225,LSCC
ABHD10,1.212189678592051,-21.302083159238876,0.2543626173888426,-4.58815938552609,0.00026840077146285905,0.00022823881523682856,0.3733871285597271,0.35278559895584394,0.0013631604479753137,0.0012105662246048837,0.5516201015264481,LSCC
ABHD11,1.2569868767349972,-21.631195449146087,0.19320761404973003,-3.58562642993975,2.206358154606589e-06,1.2379010236571248e-06,0.4049870608673518,0.3523101416395815,2.2579919121721002e-05,1.3833341705936048e-05,0.5509557851950887,LSCC
ABHD12,0.18748114758371368,-3.350043724460022,1.0357218128857089,-18.658718528840936,0.42663660819941984,0.4306694775090676,1.5778706506854326e-08,1.4639534688546847e-08,0.547706440306942,0.5517129341877925,2.0127511770654876e-07,LSCC
ABHD13,0.44851470760322215,-7.823152751122333,0.1857282070298914,-2.531067702712729,0.07908032828310076,0.06646454986763772,0.3895435505754561,0.4850125819397818,0.14849210116825043,0.1292148693998763,0.674840532167427,LSCC
ABHD14A-ACY1,0.5205453299409228,-6.61794177920298,-0.09665238221201836,1.6732163362490928,0.00018711696019922967,1.4627204078978721e-05,0.3675873659267812,0.1466974351154098,0.0010081724787775418,0.00011728691105743688,0.2981871142377632,LSCC
ABHD14B,-0.32953857072402626,4.2410331589597385,1.688640892487765,-28.711169768831827,0.39571568474092034,0.5389395498099312,3.869876511213712e-06,1.114320853978472e-05,0.5174049100797168,0.6514778816474623,8.368165364807986e-05,LSCC
ABHD15,-0.044454633101963174,-0.7331243376049905,0.5794858476598286,-8.596564565968443,0.9505176190823991,0.950873422814243,0.371264773554816,0.423810585772613,0.9671761616071239,0.9672172537154873,0.6183670733589686,LSCC
ABHD16A,0.47859681625740524,-7.713002298838088,0.3167059972775767,-4.114652411916739,0.04829237785701711,0.032410679014413885,0.12748406733264053,0.18481488845609217,0.10054602341970541,0.0732047052038898,0.35399284439725376,LSCC
ABHD17A,0.34793802274477914,-7.197014065542334,0.11539771359491562,-1.1694051895956221,0.2502667972382425,0.16706437320663983,0.5898012576114035,0.7523450892567927,0.367667991787267,0.267366837132143,0.868667909366577,LSCC
ABHD17B,0.5818391369385274,-10.459816845539756,0.6402710953455207,-10.69216435439726,0.06473144487636857,0.05048914526242545,0.02846165825126785,0.030703288319805233,0.12670257950304584,0.10388819024235653,0.08745176733307851,LSCC
ABHD17C,0.763127219305581,-14.645235989048007,0.03770322158484086,0.2876254086996911,0.037843768260961475,0.019272203904685946,0.9140726551201526,0.9612378646715463,0.0827970248329535,0.04786839149592273,0.9809671141901094,LSCC
ABHD2,0.5730263786160706,-12.218921677767922,-0.2280679775242741,5.429072293147832,0.5338481362950711,0.502412772363005,0.7937894935263063,0.7537593563109595,0.6468312402489184,0.618865687586059,0.8692170434464416,LSCC
ABHD3,0.04531640510969231,-1.1197848824071006,1.3434738301300029,-23.02452803734532,0.9393207569031354,0.9105632742228444,0.0201624777385313,0.017169843622165528,0.961071347695791,0.9433092467902724,0.054160610429246935,LSCC
ABHD4,0.6949039672004572,-12.526511270643084,0.5670031810246485,-9.463942953717602,0.00855329315364792,0.004989100467771923,0.0240651454409165,0.0250843825223951,0.024643646993030288,0.015964241843540547,0.07414253107386629,LSCC
ABHD5,-0.23345432082112924,3.5484184925257556,1.004422286810088,-17.545069178059247,0.35578413474518056,0.43257338603288087,1.273273945872327e-07,4.5008173834991267e-07,0.4783471346141834,0.5535658244813774,4.567511695146504e-06,LSCC
ABHD6,-0.015943221143800763,-0.3128059241611435,0.8474952294545757,-13.234968171786129,0.9381121824981498,0.9264109601087605,5.53051225921721e-06,2.0920937935425863e-05,0.9604271864631773,0.9519180151600963,0.00014697296334119497,LSCC
ABI1,0.03916306623052517,-1.297432111343862,0.6500734190776837,-11.688149086477688,0.9330831082627649,0.8817579996738669,0.14402289247231148,0.15937713454747068,0.9573487200483602,0.9227651535438807,0.3170193993717316,LSCC
ABI2,-0.25968408923712083,3.0267856368550325,1.9594739810034458,-30.891329098687365,0.44029539519521976,0.5777010673885477,3.7935535152188906e-10,1.0947173289644975e-09,0.5613366770027804,0.6839824858969116,1.8199048847472387e-08,LSCC
ABI3,0.30834488634133095,-5.589417298856621,0.6888893396486823,-11.097624012706666,0.04462584274485538,0.033374495797040875,8.600557890857129e-07,4.213405380722133e-06,0.09428226652090226,0.07482291223676715,3.486304801723655e-05,LSCC
ABI3BP,-1.169528148846226,18.23198004239383,1.7810553298042662,-30.47075489367645,0.001454387064623044,0.005978122552305939,7.540653812395031e-07,3.510177644776179e-06,0.005696698110316665,0.018529967683478327,2.958384239471193e-05,LSCC
ABL1,0.8187264477989674,-15.363592598402011,-0.22551572703694114,4.607635208270468,6.0724584835060015e-05,3.626442691616452e-05,0.18494638440235572,0.13866196212857335,0.0003855568538011478,0.0002519995818060724,0.2848311838555056,LSCC
ABL2,0.619103813216469,-11.318948688553242,-0.14050255870370826,2.785774740351071,4.134158280998688e-05,2.3816738915604983e-05,0.16968164557953852,0.12567573090984713,0.000278231267091386,0.00017654218519538642,0.26485059684097645,LSCC
ABLIM1,-0.6452034153716916,9.885069927413875,1.9114350298550693,-35.46662262007451,0.01810712625611294,0.06052649783105833,7.422436096362675e-13,5.849636012746501e-12,0.045205295372413246,0.11980967731001531,1.5311703495864581e-10,LSCC
ABLIM2,-0.4644224134077359,2.699621034089303,1.1876201655210092,-14.959670063776656,0.06764200226823307,0.45777767523584734,2.0186224788275305e-06,2.877206170697381e-05,0.13126960661179643,0.5776730913945002,0.0001964256927443497,LSCC
ABLIM3,-0.7483507696534143,9.053933452929327,1.178038022573144,-17.791765575970697,0.0026890400430998507,0.03185279506027039,1.339171267448679e-06,1.809893082408239e-05,0.00952132977089247,0.07224814500617342,0.00012940200771072432,LSCC
ABO,-0.41596372296071815,6.172293147767481,0.6883424855248474,-10.14172923949304,0.5630752055905441,0.5739047388455356,0.3181149973895863,0.33593204132242216,0.6728847578660486,0.6807672328636243,0.5359654209464989,LSCC
ABR,-0.44369967046330766,7.671782257596984,1.5934418728899855,-27.684243292758627,0.21934099442330288,0.23344058831598272,1.5892224917957397e-06,3.4112284070017117e-06,0.33413599444254966,0.34546542078998854,2.88168084746638e-05,LSCC
ABRACL,0.28394493444939695,-4.846536421848297,1.1394073323541922,-21.37394794235687,0.37607639051198183,0.3977139362656227,9.809670009898308e-05,3.5191363706231726e-05,0.49831810477380084,0.5193317006830993,0.00023523557974042803,LSCC
ABRAXAS1,-0.033272448643651927,0.6994933076974926,0.4033822422669317,-6.132570910296126,0.8757146728509551,0.8296210041777333,0.023030882282500026,0.024503450998212488,0.9184797796834954,0.8877731245096602,0.07266287525041824,LSCC
ABRAXAS2,0.875041060708601,-15.564866117688474,-0.294895329094268,5.4672541945347595,0.0029096318308647474,0.0022198655686885096,0.2607369297863913,0.22766756238039076,0.010153564538122974,0.008103290706486485,0.41044239847021113,LSCC
ABT1,1.180502635149562,-19.081706910498305,-0.28189177374215657,3.6414508909660057,0.019458587101967843,0.02970865330172962,0.5511807292988241,0.6570746238175114,0.048002844348284515,0.06841529939465382,0.8063166279520227,LSCC
ABTB1,1.2126080133268229,-19.959053654481366,-0.2812695974260339,5.0334449931232905,0.03601174594968393,0.03923105747764088,0.5857128315525075,0.5642464805775647,0.07963686061050129,0.08489407489547526,0.73759428119878,LSCC
ABTB2,0.2914454516568608,-4.313193904971697,-0.15665053711218843,2.8485382522152816,0.4954691448586961,0.49490625135805066,0.6675085280220385,0.5925781358267836,0.6127386165095221,0.6123539286937871,0.7610624829507968,LSCC
ACAA1,0.11853871847106015,-3.40160486635864,1.071438308804655,-17.332472091141625,0.7408631115887463,0.5792423103292004,0.0004438132723370269,0.0009738834815895249,0.8218478425111917,0.6849880014307844,0.004557205513978658,LSCC
ACAA2,-0.10374530707984898,0.4958691789568345,1.1754097782770132,-19.431405365416534,0.7966408929047784,0.9443505926193636,0.0030846369190583377,0.005645380730031055,0.8634902133028202,0.9636202438009954,0.021052243414146632,LSCC
ACACA,0.7634283835213749,-14.554921609431824,0.8080613869029268,-14.556076175995523,0.002755719178598847,0.001831367585910625,0.0002925165931828803,0.0003437430881951826,0.009695323468744053,0.006909827319120165,0.001817881732567918,LSCC
ACACB,-0.21162842256288483,1.603834245263457,0.4842641395267479,-7.6019080462491235,0.8073808427002419,0.9110199924654407,0.5197218122655701,0.5514101401796776,0.8707111019275957,0.9436926082530617,0.7271775483125239,LSCC
ACAD10,1.678245589643073,-26.87678875981692,0.24160786167393764,-4.666262507061611,0.0006739850714255851,0.0007974970806728308,0.5763100755100593,0.5053018772742608,0.002979709071357367,0.003505831938411972,0.6918997011551766,LSCC
ACAD11,-0.14602589170828,0.2526904756304457,0.8878127743033526,-12.266840846128732,0.8264076993843299,0.9795836489426843,0.15291699041213494,0.182008290179735,0.8835300381537524,0.9862556207856107,0.3504665378898558,LSCC
ACAD8,0.2524321247540437,-5.1958775917431685,1.1388504125772125,-17.932824135359887,0.4904597234541135,0.38828825144453305,0.0007007747286209658,0.0011799178150327897,0.6082013356897668,0.5108634566253903,0.005380286887726988,LSCC
ACAD9,1.5965136581020776,-28.973233207854147,0.12268013811586295,-2.7392331785996364,0.02236535360328148,0.020567279573334492,0.856118947361663,0.8206642081110704,0.05391550484528051,0.050588910610806254,0.9106504190483486,LSCC
ACADL,0.3736807541299555,-9.212421604291384,0.16119681873449074,-1.0031576252673542,0.26370087890775507,0.11806384308608395,0.609896084342862,0.8597087463781372,0.38239963649308095,0.2039659189853035,0.930183678389461,LSCC
ACADM,1.5420667205516583,-26.673924602932157,0.013600987478815805,0.06780931684462617,0.0022380726633774747,0.0022335855007487855,0.9760588274426554,0.9931170494755196,0.008199990993108116,0.008147910391173711,0.9965073134046072,LSCC
ACADS,0.48804007425762425,-9.83860975458896,0.6036932589287738,-9.445980824164058,0.21940898097643166,0.15367809395947465,0.09139202716963858,0.12977237717854048,0.33419280932331297,0.25024686184009565,0.27107067237619936,LSCC
ACADSB,0.8029624042994817,-13.704625968822874,1.0285907232209006,-17.63098925610294,0.01986706557479635,0.020786002145115088,0.001557507953385822,0.0016792951302888048,0.04886660877432967,0.05096572334117501,0.007343712720367388,LSCC
ACADVL,1.1442523674193303,-23.11255213019932,0.48548678880373675,-9.11496984409955,0.00021564890047045182,0.00017908600185647628,0.06844849954690431,0.08734188752230447,0.0011376942234606346,0.0009784583413021426,0.20055008899155113,LSCC
ACAN,1.030956755882795,-13.725008352221927,0.6026393572306177,-9.165291263378124,3.017983352841773e-07,7.559662426675433e-09,4.677327776266633e-05,5.933808599563007e-08,4.097608569712477e-06,1.7113755543465443e-07,7.367530426526976e-07,LSCC
ACAP1,0.32533738749146474,-4.663525790671908,0.8910722532844982,-14.022507782319424,0.003120957381937204,0.007330096652256698,1.8357015187843573e-17,3.507014353963421e-17,0.010754463586048802,0.02194595063140588,2.580262114885655e-15,LSCC
ACAP2,1.7330120839082999,-31.738073826404722,-0.08995127195615091,1.0501029921129068,1.3772996115571815e-13,7.704440410606916e-14,0.667281031417603,0.7807483227599289,1.1109196644626778e-11,6.711492130487896e-12,0.8859067903325626,LSCC
ACAP3,0.2942862470531514,-5.354561806592497,0.43482211758444106,-6.84900131323199,0.42345597577196703,0.378046835537448,0.18174680486395078,0.20143971210216005,0.5445862903249025,0.500553500993102,0.37714529317063633,LSCC
ACAT1,0.39094238087776323,-7.9298203134376415,0.9053370831038948,-14.71997385198404,0.32735725006692595,0.25644494666663425,0.015579860623352707,0.0253445395567167,0.44922408266903047,0.3711855674934176,0.07468922631477351,LSCC
ACAT2,0.9661429807553329,-17.936825605648483,0.5672751128707988,-9.38003867448146,5.7143421128863505e-06,1.0334883836112423e-06,0.002745472970731243,0.0037103771502760485,5.108659381545113e-05,1.1896041235880358e-05,0.014713145225548395,LSCC
ACBD3,1.129681049837855,-20.481153128273576,-0.2725660204513555,4.664257659677277,0.0001189113400109178,0.00019646052491442662,0.28718838542241387,0.3293948865992937,0.0006825648821185471,0.0010585149212237466,0.5288677263609126,LSCC
ACBD5,0.8128539603011231,-14.527138263158834,0.6970277551454104,-12.148744267129787,0.005713390619390257,0.005228978428455201,0.01093863021301524,0.012192984183858807,0.017754883120588042,0.016595262636971343,0.04059970774760889,LSCC
ACBD7,0.9440490701162719,-12.457823953039325,0.2011476936821801,-3.361283675721106,2.596092549365576e-06,1.791800612925759e-06,0.24643547394287446,0.12960260344848282,2.59617103804742e-05,1.9260529984352013e-05,0.27081994798513326,LSCC
ACD,0.010379810161634875,-0.542250717926125,0.6242029806000897,-9.621617268737058,0.9749996404802952,0.9186244132589212,0.03852939630558923,0.04597546845202709,0.9832164368577454,0.9482574373161603,0.12154087787669894,LSCC
ACE,-0.34471484682804987,3.115679579864251,1.287064556738089,-20.09660818653628,0.18234811451929311,0.4704312687896747,2.4991420320463563e-08,3.281050740560027e-07,0.2890651650896175,0.5900847927486197,3.4221610645553773e-06,LSCC
ACHE,-0.2751435337197709,2.787913012239288,0.20285199662366635,-2.2953342614808356,0.4758215373115686,0.591052154149595,0.5571994645245681,0.6243463386914874,0.5945175811572772,0.6957049947611004,0.782246839490462,LSCC
ACIN1,0.05280402983163182,-0.13306219700904,0.9592918841580886,-18.456715237777317,0.9386437484229141,0.9917122322247142,0.140489927685964,0.12861046657338582,0.9608500903110649,0.9944520210604026,0.26921172059161824,LSCC
ACKR3,0.8015055255975483,-11.899461336210523,1.2962093968752726,-28.35555862190637,0.02169513036039666,0.06001146443578561,4.292567891556786e-05,7.345294484550584e-07,0.05250906301274933,0.11898485729083567,7.034556872671179e-06,LSCC
ACLY,1.0420746972966342,-21.073205948155007,0.14100183388075638,-2.5932295088163633,0.044400484096225136,0.03415237096439659,0.7775530952221036,0.7861678321748716,0.09389130161938168,0.07620713888746826,0.8895959185859064,LSCC
ACO1,-0.2583644439569576,5.140793805140166,1.7954828266404805,-31.50457442781591,0.38404376493178716,0.3287494045487881,6.057758637059429e-10,1.0360219028792493e-09,0.5059712711847828,0.4492097209350927,1.73557576930033e-08,LSCC
ACO2,0.6043017475213733,-11.210968417375597,1.1160755753172094,-21.259942366976603,0.1536974383940222,0.1575887376939638,0.005768110030520364,0.004904215928825793,0.25327049132453205,0.25535472689725774,0.01869163711900037,LSCC
ACOT1,-0.28374918338564653,3.3963132940543437,1.1335617189614717,-16.5926999554086,0.11802414287230628,0.21584751007781128,4.706500735266014e-14,1.2182059936666802e-12,0.20493779169774246,0.3260318403713812,3.537345350676394e-11,LSCC
ACOT11,0.9362916602510102,-13.454397336661424,0.4430023313945205,-7.407848825563883,0.0010116163706454058,0.001940926586080035,0.07178050561958646,0.04797988380195881,0.004189992643574676,0.0072304993485547385,0.12552930195087206,LSCC
ACOT13,0.3085700194617798,-5.457122794348267,1.2124167859882968,-19.993509987714237,0.4593183328221635,0.42833919981875257,0.0020140544164434695,0.0020261268560838584,0.5791474439671768,0.5496329892559977,0.00867236451882749,LSCC
ACOT2,0.00441265323369194,-1.4111578348526763,1.078171062818538,-16.680474552738566,0.991984310632863,0.8470369894150156,0.0036361903805160398,0.007885459023547946,0.9947248511355783,0.9005809951792566,0.02805121310271597,LSCC
ACOT4,0.23136726828910048,-4.607950282263693,0.48034498382659463,-6.2808529072152925,0.39944106440035965,0.2579413843346266,0.04209699668796755,0.07622635111603442,0.5212744187746304,0.37268496102183346,0.18079475872413392,LSCC
ACOT7,1.0538790474193038,-16.161818776060294,0.715520901187418,-13.1789252690306,2.080738692889891e-09,2.0150017275336984e-08,2.448516025274161e-07,7.139389362208757e-09,5.566870669994599e-08,3.9748829367960947e-07,1.0491337485167498e-07,LSCC
ACOT8,1.4982284917266282,-24.719831577821544,-0.12602448666103905,2.1039495404764583,1.4887276951007927e-05,1.2312925479098424e-05,0.639684919987282,0.6305052847431771,0.00011574225763749858,0.00010096042585986652,0.7868850482026883,LSCC
ACOT9,0.9372476267962269,-17.559126259613745,-0.008486812702501031,0.9593074156739045,0.013477053737863991,0.009603535849095454,0.9809723679819049,0.8803407302955917,0.03564528495302429,0.02716884953515209,0.9397731681863016,LSCC
