Gene,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval,interaction_FDR,condition_FDR,intercept_FDR,Cancer
ABCC2,-0.014519926371635822,-0.11080970994936393,0.03907899557520106,-0.7817815283772854,0.0004603582372388963,0.3257024025848493,6.1278617021006915e-24,6.718421523163267e-13,0.004628478005750187,0.4799934319845845,8.85189874893658e-12,CCRCC
ABCC3,-0.01956636260663545,0.8867862752733653,0.037720943978627304,-1.135553404995815,0.03527543904250359,7.409720161272043e-14,4.9933712369975974e-05,1.3912835727053544e-25,0.1301806745272577,1.5720932388586662e-12,4.784009250471797e-24,CCRCC
ABCC4,-0.006794933173216927,0.4011113853839024,0.0225590691423847,-0.7653239801988522,0.14017554907821694,0.003343870137242996,1.191398976216466e-07,1.3299126505131459e-09,0.33562813279765685,0.012408062599196107,1.1651606919711419e-08,CCRCC
ABCC5,-0.0021840015629907817,0.14783922300046595,-0.003023261763848397,-0.14356899602500536,0.9624517229583965,0.7943632252448647,0.9428032018230438,0.7872295977666031,0.9829121106212972,0.874924211036341,0.8571690944909538,CCRCC
ABCC6,-0.010882813408485926,-0.24413824027586054,0.04640225611546211,-0.7210223319521317,0.07913859184572966,0.02497295283762008,1.1563248142422852e-27,2.783278357093748e-12,0.22772067522450384,0.06669791080493173,3.3997528172562717e-11,CCRCC
ABCC9,-0.06437038532254152,0.6933782014129002,0.07159358519729189,-0.5552875505559848,0.3502893161648364,0.1235617009906603,0.20700543820290793,0.1466450112527723,0.5902530118427439,0.23653547961021865,0.24331404151136884,CCRCC
ABCD1,-0.15906335854058848,0.7457842678955593,0.26297308758582016,-0.9850452015484207,0.06047731183352636,0.00035468424254235905,0.0016705810189094363,6.413047418902679e-07,0.18931953010900418,0.0017383965399674426,3.8355898112291975e-06,CCRCC
ABCD3,-0.006043568435834751,-0.21192412243269682,0.02219276743316342,-0.7379113074342901,0.1645511759602833,0.2748007354556664,5.748967665893094e-12,2.1456453855519033e-05,0.37093338452699287,0.4238314492706981,9.761752067241322e-05,CCRCC
ABCE1,-0.004830506550996791,0.2615151906020525,0.015407151676477436,-0.27563099048433853,0.4100500677236264,0.005494686608937973,0.0051752567879770305,0.0010379368668740774,0.6457003006177832,0.018953213023094537,0.003305786728438373,CCRCC
ABCF1,0.0018708108804538694,0.05082095915024244,0.012698902372309851,-0.171209853349051,0.7885242639571343,0.7223292422253065,0.04500640801709718,0.20340684140363866,0.9008772681330909,0.8252188667268239,0.3161192467209567,CCRCC
ABCF2,0.006767207132601196,-0.06797174095440527,0.01658336827117554,-0.1498791384154961,0.5084505947269293,0.6296983980880977,0.09074778376675142,0.266623115745881,0.7250642971346448,0.753316798847022,0.3911970246945651,CCRCC
ABCF3,-0.003277103429682633,0.1319649342459386,0.025347865573313103,-0.4353537447823461,0.6370746218357963,0.3679999516681489,5.1109173363990875e-05,0.0014849030008873068,0.813164046191626,0.5223332647318744,0.004585557718674794,CCRCC
ABCG2,-0.13003169098670206,0.7415281084994413,0.16374844753575232,-0.7734841434237818,0.030374966686551645,0.0023703758067258477,0.006623578177875331,0.0009105803932132221,0.11654980093194067,0.009184264296706402,0.002945489924257102,CCRCC
ABHD10,-0.008480436648534921,-0.5345195775586858,0.03305970713265531,-0.5644898244091271,0.07763307393864599,0.0002660725396263194,1.4351260933367332e-16,1.5592134710696925e-05,0.22486326591840713,0.001339398663222165,7.305857566921597e-05,CCRCC
ABHD11,0.030518131082473025,-1.002684250857741,-0.009365400782403253,0.4569250211208952,0.0006304471856709217,1.660548095393078e-11,0.24367213953621378,0.0005013100657076949,0.005976988054990786,2.655182515796891e-10,0.001727574649936445,CCRCC
ABHD12,-0.005033182456089017,0.4200420080505855,0.02288087040002461,-0.667662582494723,0.4834617116879305,0.006115115536724783,0.0007163661445082814,2.48566553976684e-06,0.7071731584884531,0.020734206245611453,1.347763979520636e-05,CCRCC
ABHD13,-0.11872816067921864,0.5567604231034873,0.11793197070997898,-0.5168775391353869,0.45984439096443763,0.5199716057898276,0.44503224227145155,0.5361964114439376,0.6887489830338265,0.6653719719912061,0.6573020157720777,CCRCC
ABHD14A,-0.1413391636967678,0.976602507466778,0.026496305728458024,-0.3345459173918095,0.10583106907341532,0.12006579228056033,0.021329753151532113,0.25183690310635465,0.2769242348685437,0.2314589939412067,0.3742073950384183,CCRCC
ABHD14B,0.011070705752420822,-0.6443843275944187,0.013468831713400162,0.013918311409852127,0.01084498508212433,8.215809055008513e-09,2.398635502690975e-06,0.8805819422571025,0.0549208870571661,9.329110716810391e-08,0.9244930440867303,CCRCC
ABHD15,-0.135305571031632,-0.33779802758491406,0.20491684407021588,-1.1408063487502615,0.018677437191564124,0.4551526184359951,2.631537281920098e-07,0.0007389513252269231,0.08143509818776921,0.6067779620350547,0.0024406977074417704,CCRCC
ABHD16A,-0.0057765918677670745,0.06837438384803647,0.03615066030778912,-0.5491882560335047,0.87504838721036,0.9214494418128516,0.3146990347616701,0.4180866649275782,0.9468684777853842,0.9533943456769027,0.5486949781754732,CCRCC
ABHD17A,-0.026478469910533667,0.5958775025042347,0.024397224815486736,-0.348745952311141,0.3441848439888606,0.0747347464227623,0.3711168025697945,0.26283345137313546,0.5841823679035629,0.160173003812286,0.3869825675318017,CCRCC
ABHD17B,0.026328116655876834,-0.223526045611203,0.017997257204471012,-0.051975062312699674,0.2378562223183983,0.23272499770553662,0.3118729241372893,0.7400014224759763,0.4705220744112734,0.3762432266106761,0.8217163351271237,CCRCC
ABHD17C,0.20617246988613583,0.2931016052811278,0.11544233128010938,-0.7253841799715803,0.5800990852845787,0.7502831862363961,0.253216964641459,0.30906379852276156,0.7744146991956142,0.8453015889304673,0.43644859187687246,CCRCC
ABHD18,-0.4416499377998551,1.6959321274022618,0.482547588539883,-2.088139647563157,0.00012128775855721846,0.00404298786469554,8.908998188647509e-06,0.00022574285446732556,0.0015327251424125912,0.014559269168695134,0.0008419494629894913,CCRCC
ABHD2,0.0031365811402167187,-0.09620820392878236,-0.0010698783554486332,0.03913123937847966,0.9191680624278111,0.8914344311227769,0.9722916201453362,0.9551200357025084,0.9675674430942103,0.935170646039187,0.9725874184571865,CCRCC
ABHD3,0.034906377232091765,-0.35060373237031217,-0.013441405154184983,0.24579597753569626,0.41176048150410005,0.1852995455932307,0.7494610837523037,0.34453282904940274,0.6475413220958385,0.32018952131140727,0.47512957025935365,CCRCC
ABHD4,-0.008445471840974017,-0.0146290477047411,0.039556390989040804,-0.15997854250323196,0.6288853170460584,0.9268886134517319,0.01666387992501479,0.29820818248386377,0.8085141869055572,0.9566278886857402,0.4248662883056893,CCRCC
ABHD5,-0.007500630747303528,0.5154567024984581,0.01654387909051109,-0.42257732044590457,0.7165635632033054,0.050823494343817915,0.36950538333661587,0.08707104974068294,0.8612739124235215,0.11791093685645912,0.15888608378161675,CCRCC
ABHD6,-0.011493555790923279,-0.18573846160766694,0.03549705451093308,-0.4854102892257259,0.004342336748027763,0.03464923448318542,1.6772721802318813e-26,5.931818460974675e-10,0.027548346899431187,0.08695205972227428,5.467740899027833e-09,CCRCC
ABI1,-0.008950875378846155,0.39941684418008955,0.010376369341763936,-0.2757347939427899,0.6825760102748344,0.34575858243984003,0.6253284573974003,0.496885912608072,0.8406701782976032,0.4991189076254861,0.6221140937561855,CCRCC
ABI2,0.0921931206630484,-0.468783184786635,0.03620680770551302,0.014937675026122779,0.046178783848060304,0.049449084255353506,0.4064540365028225,0.9481550855460376,0.1569191697736597,0.11552864860425402,0.9681766401775036,CCRCC
ABI3,-0.0854649175227806,0.8103206303285824,0.1304894314212777,-0.9109019139290282,9.25311782637959e-06,1.0321007025591412e-17,1.242890962376635e-11,1.858321814844557e-30,0.00017261470992781925,3.243871806983158e-16,8.31997223960406e-29,CCRCC
ABL1,0.013526125039433814,-0.13842699952717477,0.018632972443373003,-0.1190387177365237,0.15425473591218303,0.25339369719231974,0.02782391787602356,0.2838841256935496,0.35668129271890386,0.39980947418045965,0.4101046983712031,CCRCC
ABL2,-0.007840452144692367,0.24850428407407127,0.021650892854393776,-0.18396754388649758,0.7897968722240043,0.21052748961756274,0.45380454899489364,0.3234737743231838,0.9012394924142584,0.35106050982290143,0.4520555268889035,CCRCC
ABLIM1,0.005010500817373572,-0.7200841921978801,0.010861579023178398,-0.058127343304860885,0.26626495502177666,0.00022004919987857625,0.0057186124284008145,0.7481655469806965,0.5018561214030963,0.0011307120080880449,0.8284502205563558,CCRCC
ABLIM2,-0.16602085498483404,-0.03251646418951199,0.32940639721201537,-0.15984379592615372,0.3530948237422754,0.9187624606346774,0.06331732206063705,0.5956165039694137,0.5926697967297657,0.9524438549687693,0.706734977554596,CCRCC
ABLIM3,-0.04585547785455451,1.0636189376550038,0.07147755990667443,-1.1879469822998705,0.00034326786871955573,9.668199526096685e-18,2.0005281047896725e-08,1.3614584197783103e-27,0.0036274617071144575,3.0562098156125226e-16,5.276974348603635e-26,CCRCC
ABO,-0.10065862048427149,0.8053424036041538,0.13683544069729695,-0.8371576457590935,0.0001287425773676326,3.779137358441667e-06,1.9310341691931393e-12,2.2447404866915435e-07,0.0016084024272728496,2.8635101022490154e-05,1.4458343158261621e-06,CCRCC
ABR,-0.010247597121111172,0.8541320985427683,0.011321138765931132,-0.5943963155365635,0.29300078325591505,4.4315469782607216e-14,0.221078571252593,2.4052449730449315e-09,0.5312273705015095,9.606647985087323e-13,2.034165929786419e-08,CCRCC
ABRACL,0.02620008819043124,-0.5457420651747136,0.021886061218417987,-0.1622943003891185,0.005159093106251221,4.8778737073000697e-05,0.00461732876862917,0.14849333079380442,0.03163224834123513,0.0002926991066486568,0.24582302225735594,CCRCC
ABT1,-0.0033547812897755463,0.6962412936474507,0.01381918935722258,-0.4439482811493625,0.9392230558985828,0.006116864929419151,0.7436355922295614,0.05427371093898664,0.9758773988966141,0.020734206245611453,0.10744059471029498,CCRCC
ABTB1,-0.2344103922476571,1.8413404725206919,0.06091870077268978,-0.44976355092167236,0.043523372952244385,0.0238974210522783,0.4813909456828742,0.4779810620668391,0.15101107496623686,0.06434236905312732,0.6052708912147153,CCRCC
ABTB2,0.005457156025861863,-0.0648608947657602,0.013855755399240211,-0.01765326303004301,0.7340464898861674,0.6001945526100383,0.3558854943577595,0.8798243539530077,0.8712368637606869,0.7308059108778879,0.9244264508771675,CCRCC
ACAA1,0.0073059683324460546,-0.7484621996334639,0.009929194636064304,-0.3798130336944608,0.1105334164534833,5.4454055279936096e-09,1.262269202872799e-23,7.061310707770042e-05,0.2850119993131778,6.397853646753802e-08,0.00029042188658991223,CCRCC
ACAA2,0.000746755931139178,-0.5506604204903727,0.006511558548700778,-0.32706010699400784,0.5308787181068785,1.1927603287444601e-06,4.41171974454802e-16,0.00015889868950234442,0.7417155341885556,9.99494885102978e-06,0.0006098529479185499,CCRCC
ACACB,-0.040913507989506284,0.5971147504403131,0.046799235494368346,-0.6586178760546347,6.297992982639015e-05,0.0013323246399562897,1.8909088850682994e-06,0.0002613898089124521,0.0008971777276177578,0.005571585579748586,0.0009644079428054782,CCRCC
ACAD11,-0.019997850348861385,0.3566688676397192,0.02886516953530317,-1.180930480422624,4.9841222584108594e-08,0.023455272604311,9.815114530894404e-15,8.43797230282011e-15,1.8917244654847309e-06,0.06337946523909113,1.3551408226886354e-13,CCRCC
ACAD8,-0.016957332783721562,-0.4389853133310152,0.0517835251849827,-0.8190503876737764,0.02639340146398689,0.007643599607932011,6.0409982148266736e-21,6.317932561311359e-08,0.10517795193084761,0.024923497056898405,4.4538176262869085e-07,CCRCC
ACAD9,-0.030072660975450662,-0.07173014207895231,0.05917325522139346,-0.8988259403379166,0.059852504583244794,0.8402437096473008,0.00014631216406491132,0.008893885440628007,0.18800748074845708,0.9039479557066236,0.022759832469285448,CCRCC
ACADL,-0.050573257642995556,0.2205879104124671,0.07694597995880931,-1.4301088104695392,0.0939095523912298,0.7092631543421257,0.010205672648029431,0.013606845413931201,0.25573333668803366,0.8146500041862594,0.03283357158171202,CCRCC
ACADM,-0.0014053846334731322,-0.7674621223819336,0.014601217994006935,-0.5411018427411771,0.6052279175365282,9.380821406538618e-08,4.406344165411198e-23,1.0563474306219389e-06,0.7918350462140001,9.43155178811385e-07,6.092047826757123e-06,CCRCC
ACADS,-0.017172277339999747,-0.1457632937438839,0.041418911367272646,-0.7599799900921371,0.011879716887050588,0.4227276438921257,2.096133269359251e-11,2.228224941869869e-06,0.05888324199460366,0.5754695052499805,1.2159900192721687e-05,CCRCC
ACADSB,0.009396780257157516,-0.8658951282780668,0.024688132399394953,-0.4804811005378662,0.11769261586607101,2.8862428995961673e-11,1.100841255969901e-22,9.010724603577132e-06,0.29814556661314845,4.50985731704706e-10,4.4124392043141765e-05,CCRCC
ACADVL,-0.0005054748638869252,-0.4472540224430411,0.004415132688872955,-0.43261076241696045,0.63971881385118,0.02151562721536125,2.0992966381983673e-06,0.008341172220779458,0.8147035058636138,0.059178765026403596,0.02149772511506811,CCRCC
ACAN,0.17167901504913732,0.3954753438273768,0.0374569989849894,-0.8446449378016997,1.5011928349696437e-18,3.5078927646692004e-06,1.7942418111071345e-14,4.3543046505443395e-36,8.233292103391012e-16,2.673945499350692e-05,2.5836709771577005e-34,CCRCC
ACAP1,-0.1450674076276784,0.7486112682933204,0.21238266478832124,-1.04577705076578,0.00025867784158283686,1.3507411035105823e-06,8.060081671028569e-08,2.0980751043526742e-13,0.0028865078782524286,1.1190543175534424e-05,2.898461690131547e-12,CCRCC
ACAP2,-0.04305491744281755,0.7022399927505331,0.06615971854075689,-0.9069717110738359,0.0015995249010940086,5.697468487833248e-05,1.2165940876096178e-06,1.0007706538536366e-07,0.012711146820914329,0.00033617822400776163,6.873796682605223e-07,CCRCC
ACAP3,0.018131618544707847,-0.20904474387577257,0.017297634643333944,-0.009561559366549576,0.4626704460378642,0.2713310772759169,0.4360947143372478,0.9556587713281961,0.6905685437848038,0.41942370161211,0.9730175986292751,CCRCC
ACAT1,-0.004122013090759887,-0.48799136733330095,0.004834916091784138,-0.4519538970986515,8.872057928542296e-09,0.00038153718193965046,1.2967586353847883e-11,0.0006618474854294933,4.2312001486165405e-07,0.0018633487750204924,0.0022167343718094996,CCRCC
ACAT2,0.0027767328108393554,-0.03707656461505963,0.10273334675326408,-0.4290771416146588,0.9161600661210694,0.8012245528208616,2.2299675381087764e-06,0.0012231244453941254,0.9662757175342055,0.8793814126179387,0.003839930536966053,CCRCC
ACBD3,0.006437495291743264,-0.11954628331899074,0.006958892836485775,-0.09127328289255476,0.37656971176576015,0.35421125114640295,0.325175205076353,0.45453096551276173,0.6147630850362589,0.507489970457797,0.5834347037811198,CCRCC
ACBD4,-0.04872997756075505,0.41518697678079713,0.07380785134714393,-0.7645827681397142,0.001674402438715687,0.019251890048017258,3.124141788468746e-08,9.780162738015056e-07,0.01318964959260019,0.05411942130617665,5.688155094023709e-06,CCRCC
ACBD5,-0.02456610483352439,0.3803732692885827,0.051340935181350286,-0.9765382731995963,0.008056447242630183,0.07352676978172154,1.010674134396601e-09,7.14630803408522e-07,0.04387843585124651,0.15810922127733848,4.257895319167886e-06,CCRCC
ACBD6,0.009978040031041566,0.23810131747588092,0.008067339257227203,-0.4066924161001485,0.3985690575981502,0.299744001013805,0.48476304172548046,0.06650117784326699,0.6344368005796124,0.4513854952114809,0.12679496258696257,CCRCC
ACBD7,-1.0260760095992287,0.5456663272762224,1.2189990536229374,-0.2726204273044647,0.24892308092328283,0.08983215587030027,0.06720476888924197,0.32116880664257835,0.4830067706788412,0.18546375263341308,0.44963632929960967,CCRCC
ACCS,-0.011943425494021831,-0.2482010355848034,0.0103628902260976,0.04552895010515182,0.8107323047020452,0.6823099122509968,0.8056715703259572,0.9277969274421025,0.9120417897356382,0.7938329897625355,0.9548527595972022,CCRCC
ACD,-0.1344545521774783,1.0567168556319813,0.088235308220054,-0.44892017551527796,0.4993314834700029,0.1926475659015413,0.6457688287076813,0.5393252174967417,0.7185768450514782,0.32935163838250764,0.6598119820261855,CCRCC
ACE,-0.02922938058148445,-0.7434835069935478,0.07060615022853566,-0.3549175555651328,0.0029762648512026203,2.533963915984105e-11,1.2839064350329456e-25,3.504514416708946e-05,0.020623278049805144,3.9820988817234453e-10,0.00015278624259491426,CCRCC
ACE2,0.001794947879415138,-0.25908151221131953,0.00868250784242735,-0.5053660001505157,0.32994333490544636,0.04996518558347953,1.4900488877505957e-07,3.445230487723757e-05,0.56943400819886,0.11643682189615188,0.00015049871684706768,CCRCC
ACHE,0.08140440666912545,0.22534667161778077,-0.02840503949946085,-0.17257023866639354,0.9017400928975583,0.639678070312437,0.9649147835057206,0.6859575799324906,0.9593779902030376,0.7606926228596185,0.7799536235534406,CCRCC
ACIN1,-0.0037048038645166328,0.019606249594023937,0.017653572911901276,-0.19152619330829412,0.7715312167254469,0.9500666711216226,0.13530906633514864,0.5133984063152908,0.8910020084957889,0.9705025588949682,0.6367556669914546,CCRCC
ACLY,-0.001432862980023811,0.9780625767820287,0.007188525278616615,-1.321673008584617,0.5657877025815877,2.765877757023319e-09,0.003206444910589129,6.041201071454226e-19,0.7650665205193647,3.364657780201597e-08,1.3691308791896982e-17,CCRCC
ACMSD,-0.004842277670474966,-0.7561508453893788,0.011097611616219564,-0.42071028386666093,0.0082976616366231,1.1885510118171395e-06,2.6644266849016436e-13,0.0017418506175988877,0.04483598546409792,9.967290557050614e-06,0.005299961005393121,CCRCC
ACO1,-0.009628739594223255,-0.5874983803319417,0.019782299670290333,-0.28009468812213406,0.0003863299773175864,1.2887824398048037e-07,3.1802650700045285e-17,0.004982411329018246,0.00402054413775769,1.2689995136641734e-06,0.013581528297216983,CCRCC
ACO2,2.7321028825204022e-05,-0.44960150328133197,0.009963449908752873,-0.542342662418538,0.9860437105766626,0.0005834953724303306,1.1227231132348518e-16,2.9202118937536788e-06,0.9929240785119654,0.0027051397887524497,1.566347396703379e-05,CCRCC
ACOT1,-0.03386534413003419,0.11394565753016982,0.11389272837880075,-0.4774589835200551,0.16991123670699895,0.2920460084705177,1.356901626791342e-10,7.494162786582812e-07,0.37935199581499524,0.4426958442038416,4.455472715773814e-06,CCRCC
ACOT11,-0.031504092294629825,-0.547573316957515,0.06262696235699956,-0.21417030887982955,0.005189225043483702,0.00014417626839516312,5.005045708575387e-09,0.12056955308666013,0.031763732981011567,0.0007748503126048723,0.20784652330780687,CCRCC
ACOT13,-0.04497107230615797,-0.07509633118114356,0.07269129769087118,-0.7822145665345767,0.00030868321592370424,0.6363203054369552,4.452966962195524e-23,4.077064115098004e-10,0.0033293472915114177,0.7581791690569152,3.8686259756496545e-09,CCRCC
ACOT2,-0.01624593155483997,-0.48125927499962484,0.04784729730984905,-0.539931447393994,0.027659788781576662,0.00031616642954279017,1.2985558307267327e-19,9.286159854503699e-06,0.1089534381229077,0.0015657018355100974,4.537188750291808e-05,CCRCC
ACOT4,-0.045080349313673405,-0.40225967898119575,0.10681084690187269,-0.2868425506506345,0.17109471147167085,0.02994472291658274,0.00013074855630840925,0.08792245145929227,0.38106353099142287,0.07724921582125967,0.16012308983180756,CCRCC
