Gene,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval,interaction_FDR,condition_FDR,intercept_FDR,Cancer
AARS2,1.6411180949954876,-4.386111962312132,-0.1289446036565436,-0.012249548484558304,4.924018769868028e-06,6.363971237083278e-06,0.6763835471943307,0.987784638534417,6.638526510219667e-05,5.837117880570646e-05,0.9938041053626487,LUAD
AARSD1,1.1389145151609346,-3.9187014511281393,0.5882180187719037,-2.6342784497973484,0.00502077574242385,0.008081520645512243,0.11771287996746449,0.05133608694578405,0.019052084590034137,0.023853749830291263,0.11793013951436843,LUAD
AASDHPPT,1.022914924621454,-3.456747077913301,0.45813458775310767,-1.931643946226311,0.0004963246689920204,0.0007780630363481676,0.08962912903301014,0.03781537893378792,0.0029788353643734433,0.0034626039942829852,0.09187905458194888,LUAD
AASS,1.4475402817579777,-5.7998731726718855,0.4675703439932993,-2.1820306121809465,4.611842403331825e-05,0.00036565790594611964,0.13496285655867588,0.14140665355376417,0.00042467350635382967,0.0018302886534708603,0.25949460786077966,LUAD
AATF,1.490439297059947,-5.046034916373073,-0.4803498371692048,0.8134126740059902,0.05200677255498227,0.12469367633780988,0.5107193599539663,0.793488898455496,0.12062648696481493,0.2148485910005275,0.8696513980134183,LUAD
AATK,1.3496198717632462,-2.2268640745858317,0.7163298072804899,-0.7229007407867621,0.07147448355970742,0.2541484610341175,0.3144414544471632,0.7070789210570145,0.15432317413251057,0.371376835617324,0.8127287827467813,LUAD
ABAT,0.14453861376255558,0.2747814191209682,1.8700268308471735,-4.100649843492234,0.6096745718288733,0.5970121194199024,2.643173182119471e-11,2.5670798551070136e-15,0.7400304462924651,0.7043707889735048,8.259763968301193e-14,LUAD
ABCA1,0.5110558365041707,-2.937525394685462,0.694580141529511,-3.1099491830394763,0.05375877094919781,0.03005344311948131,0.002379026356498776,0.008808331943608706,0.12391401087574788,0.06853900037506709,0.027412366340546834,LUAD
ABCA12,0.220805784504557,-1.5303735770087061,-0.13049238141755265,0.8495388976468445,0.29465323674506544,0.011542612688580544,0.499449399188326,0.14417432858836376,0.44435599522772096,0.031666512127604116,0.26318282820616484,LUAD
ABCA13,0.13608654735936174,-1.0789747510065355,0.141108695280323,0.4248764253997907,0.3354942762849473,0.0001874201101672233,0.20039915018273738,0.045954083612664995,0.48909372400045154,0.001042822060493981,0.1077289515975673,LUAD
ABCA2,0.7084636246335004,-1.1755259365372643,0.10135438320948298,-0.24173169989977528,0.07357618517811569,0.11336757952456461,0.7686516707627563,0.6925756941037206,0.15782444322232228,0.19946276963520093,0.8023616490646002,LUAD
ABCA3,0.022859204992911185,-2.572534574005595,1.0734580612189208,-4.539728941957523,0.9333225603587112,0.12415308628139908,3.567350973323466e-05,0.005034953161262313,0.9607384374732774,0.21424704111377144,0.01713327819638531,LUAD
ABCA6,-0.35519020551062885,-0.7163083070447565,0.7984422560513633,-1.6071644517083261,0.2799264697617782,0.6137407413860533,0.00849588274512588,0.24362736139643493,0.4285057724533924,0.7187189542440631,0.39088277148693584,LUAD
ABCA7,-0.14155213979249248,1.0440261251973266,0.793163268204569,-2.325150927948235,0.8733394567572633,0.5752422013112002,0.3340143154787949,0.1589649149295039,0.9253923584840981,0.6854724525675614,0.2835521888514052,LUAD
ABCA8,-1.5134716268369108,3.9708400017996843,2.071267708660836,-7.530454251729535,1.7830190472294151e-06,0.007107996196046599,4.191013846651305e-11,5.045515319893617e-07,2.832300445527987e-05,0.021518501520271394,4.410884096063248e-06,LUAD
ABCB1,-0.16821256636140458,-0.5313721449105543,1.0069933267934934,-0.672368817527814,0.2982902929990369,0.05464948291268576,2.4948240613262385e-14,0.008311024224860304,0.44786569264394716,0.11166056855623012,0.02605052130985625,LUAD
ABCB10,2.6439228323830792,-8.425649769923863,-0.9943597818520294,3.0589098746444474,2.719142188524927e-05,7.487851948494093e-06,0.08703960901968709,0.07476159861996941,0.00027275379462783406,6.769313911425854e-05,0.15931528982262208,LUAD
ABCB5,-0.08262078198563547,-0.5071177177258144,0.19116457839362244,0.4171005708634808,0.6951605025373471,0.5419151564272167,0.201537532739438,0.4011473435979699,0.8060980335122191,0.6569123182930308,0.5563385598914614,LUAD
ABCB6,1.2963941813113602,-4.558492688473577,0.2421560634432047,-0.3407428876571655,0.0006827956768107019,1.6659551362819228e-08,0.4911842136655238,0.6045791364853796,0.0038566658783850695,3.095541361161484e-07,0.7378067381389688,LUAD
ABCB7,2.2092047389855844,-8.195051690885597,0.23461320490461918,-1.2236486281038217,0.002288267348766158,0.002904661141109066,0.7265401210510367,0.6298993122738472,0.010138645169126255,0.010362324602235,0.7564650577044973,LUAD
ABCB8,1.043036065173588,-2.5651019501177097,0.09436251361329596,-0.26277480160704925,0.010780149822632862,0.004059494227131691,0.7970970910973895,0.7325984186054076,0.034719184158533915,0.013524037830447654,0.8312301344947116,LUAD
ABCC1,0.19358824952560713,-0.6525048942174849,1.000734782190843,-3.765596813071647,0.5989151780905387,0.6276203069446977,0.0020805717336768123,0.0013409179277403902,0.7308463296437436,0.7314006145845927,0.0054431215035362635,LUAD
ABCC10,0.9355152077643785,-2.9823041419442,-0.39642759633601854,1.3299932427772603,0.14117575570642707,0.0448673062090043,0.44190892801131454,0.2282814966479173,0.25794285843966386,0.09506809190635017,0.37213061714813456,LUAD
ABCC2,1.2542653975100193,-0.8904545467056857,-0.4245924628409232,0.3695582486463269,0.15824998798884546,0.3520386843699488,0.629150923279446,0.689019115480699,0.2803570404461363,0.47595403279497306,0.7998053840486539,LUAD
ABCC3,1.6685033785478705,-5.420784782471276,-0.12767725419732837,-2.0365063792984075,5.581926155797543e-10,2.367333617958874e-10,0.58989363782132,0.0016348382395735771,2.6516782224074084e-08,7.095659781685661e-09,0.006469334346068957,LUAD
ABCC4,1.2221643455456888,-5.219859632562283,0.4045826390515894,-1.572251217647644,0.00019841765048798457,0.0001062975012189175,0.1999805254141643,0.22525254333147832,0.0013925755798888152,0.0006383554769085976,0.36895721220008176,LUAD
ABCC5,1.0922484410325035,-3.5606601209655757,0.17168957503039542,-0.6119061897692835,0.008435606855724519,0.004386626006085811,0.6254471594296427,0.5428959110887704,0.028687280220745043,0.014432443811594317,0.6873905859410369,LUAD
ABCC6,1.0103664983732685,-3.4874530057561395,0.14928725197303955,0.5470561031721407,0.03910899056478748,0.0031393068836159345,0.7491636648861189,0.6239293205937464,0.0962763734974272,0.010996855521702983,0.7520134065193744,LUAD
ABCC8,-0.3427773433854546,-2.819903192291093,0.4093578863772103,1.994958432882602,0.27197293037281045,0.0007553545235758051,0.11873655845614356,2.5582747227384426e-05,0.41945621544012435,0.003374723849591756,0.00015933447577426627,LUAD
ABCD1,0.5065064816408645,-1.0660249126528734,0.7059757812133299,-1.2889885500629734,0.08771785711240758,0.021718667613601975,0.007845805123361083,0.0006434532583201086,0.18050988837107518,0.052680323106114035,0.002866084814038838,LUAD
ABCD3,0.3506304813515842,-1.0778877951464911,1.7748680071334977,-8.890986229613713,0.5157839040885415,0.6662604739237881,0.0006191944967949551,0.000211660661585744,0.6610982185798147,0.7621432568021888,0.0010578831378809071,LUAD
ABCD4,1.268371981674625,-3.9527958852634657,-0.5778038777358175,1.7628029306847122,0.09609307115558935,0.12386392257655533,0.3908464863000879,0.4374252741272854,0.193744408329918,0.21389464407895895,0.5911580697444835,LUAD
ABCE1,1.1748094769331583,-4.264495624724111,0.008472906985614813,-0.6319938461445883,1.050321029246315e-08,4.469421661991025e-07,0.9592799711217115,0.34057385270165885,3.5377200954982063e-07,5.91478916661125e-06,0.4940111292752998,LUAD
ABCF1,1.5706150491333342,-6.031864277748983,-0.08802858049104502,-0.2627148091054114,3.990886498471161e-14,7.520161922085506e-12,0.6094398964289429,0.7181456934728114,7.051266302825099e-12,3.0662166282317056e-10,0.8214953747120268,LUAD
ABCF2,1.614871401379021,-5.2195758183686785,-0.1285393928466142,-0.28763329405491805,2.2539210152864738e-11,1.2628916579756445e-09,0.5241889420037043,0.6813785739409444,1.7196392837083394e-09,3.14816383353285e-08,0.7942955131514671,LUAD
ABCF3,1.3118145795770284,-4.662545033591868,0.16411191013367604,-1.126061348973207,0.004419054906121625,0.01134239701017218,0.7061330864403295,0.5167800332084351,0.01729652924967753,0.031264505329562466,0.6640076185815451,LUAD
ABCG1,0.08844038672163812,0.4503511122128356,1.4231685724916994,-6.147042513249479,0.7836444042844039,0.7431154322113086,1.5619717619318004e-06,2.618369480440548e-06,0.8661286289294464,0.822498683130024,2.0160243912474582e-05,LUAD
ABHD10,0.7185578818342201,-2.503419672327188,0.601705139347471,-1.9431577463187981,0.0573413928415872,0.04979307147193582,0.05433123376174926,0.06383714692125032,0.13006422687108665,0.10330985224430689,0.1408950047433513,LUAD
ABHD11,1.3941963141886298,-5.489814708999881,0.5366436906974313,-2.7374491859324075,0.00011547032085609842,2.4210865625969246e-06,0.10862351958810773,0.006890933313069159,0.0009063925185828271,2.5345907247311465e-05,0.02217207328943115,LUAD
ABHD12,-0.2787697258404278,0.8724544100496947,1.2654577245488454,-5.301094295279899,0.35703058036962043,0.5021776427242985,2.509290145050926e-06,3.001795555607513e-06,0.5103115207071314,0.6216878967272785,2.2833144290425426e-05,LUAD
ABHD13,0.7348469622134824,-2.031497238156487,-0.01089953613772548,0.25931473388480897,0.2223077637785681,0.22800724823439356,0.9842428581963564,0.868553252419255,0.3618654418965507,0.34185812073374683,0.9183586538451836,LUAD
ABHD14B,0.21974011789128323,-2.440662580912562,1.1775754153195093,-3.270929748138565,0.5499834874392646,0.08198600401447488,0.0009393943131003339,0.015373007003051135,0.6902895939681997,0.15435729057703068,0.043759625078498586,LUAD
ABHD16A,0.8023772947969446,-3.5758520828193365,0.6417659769497095,-2.664999491449246,0.07991269704924009,0.06692700758846631,0.13388625133564291,0.14260306958908478,0.16832288748540802,0.13156781054527508,0.2611666691819736,LUAD
ABHD17A,0.5568362939585915,-3.3027609178270256,-0.11394298060290013,1.3645978397157201,0.14249581374040232,0.03400141568835753,0.7354395299047749,0.33112477694225295,0.2596951393737951,0.0758423604424028,0.4845622825610912,LUAD
ABHD17B,1.3115045114319779,-4.324747422197983,-0.08156950101670651,0.9145491763004171,0.01226134844126514,0.003068335268600701,0.8592226111750128,0.4820932549620085,0.03850453387963244,0.010785760729520998,0.6332160543347775,LUAD
ABHD17C,1.6421942848516797,-7.047764966893995,-0.2672565209664963,1.4514487919174175,5.083796222551396e-07,3.665550059442125e-11,0.37791581637240523,0.12391452340438015,9.864915560176323e-06,1.3423910781324233e-09,0.23490320574870224,LUAD
ABHD3,-0.7477506107623014,1.0297977590687004,1.2694673658940168,-2.788640363893049,0.5640772294806304,0.8020427361100488,0.29910379241052526,0.4702548568650946,0.7018559152581454,0.866299055701877,0.62290367795454,LUAD
ABHD4,0.7069772385473962,-3.122589650673861,0.61979600093755,-1.0349688334446236,0.03963258674979476,0.0007075067830317798,0.04962437940112406,0.2044399098352131,0.0973511661358983,0.00320094376096723,0.34286666643637487,LUAD
ABHD5,0.015017906899096892,-0.22710254698825227,1.0245235091585732,-4.30877335487204,0.9580889355416535,0.8552704169270489,1.5208230310832245e-07,3.987665862314555e-06,0.9754259674322677,0.9041406900685066,2.942108637316475e-05,LUAD
ABHD6,0.25731751647841694,-1.1236429164436863,0.8406400763022576,-1.455677127221376,0.281338247792716,0.08494850111166034,3.769445114924925e-05,0.016728375732994207,0.42972798379149024,0.15901790979470842,0.046854134211382334,LUAD
ABI1,1.0709641769942848,-5.81118197312343,-0.053854049582876345,1.0304201645104218,0.013897155404147795,0.004465763272840623,0.892499044088816,0.5826421492550532,0.04261822535784788,0.014649740039341339,0.7201116399191738,LUAD
ABI2,-0.6353316488849102,-0.5361351932549625,1.8974902786958228,-2.731865560188573,0.11405163819707273,0.5347508367134106,1.8828147767237507e-07,0.0006321673852161067,0.22050567254419648,0.6510424686941438,0.002825813464940706,LUAD
ABI3,0.13775366586444202,-0.9950979435023356,0.9312532886481126,-1.8453460378424262,0.40542542497691136,0.036544931946709845,6.754832423896186e-10,2.9963118607715162e-05,0.5588611353603168,0.08033148081264245,0.00018355144008412372,LUAD
ABI3BP,-0.9111918544892929,2.186565454380098,1.660273628590535,-5.621704475650554,0.0026804516397466193,0.1065964813012716,1.2382700297345643e-08,3.0971486450595244e-05,0.0114920512830516,0.19027528592433646,0.00018915332931712837,LUAD
ABL2,0.8951348845470938,-2.8245267395601266,-0.13916898373103853,0.24721589913312808,2.823881847633311e-06,1.3903008318344986e-05,0.2605774204718536,0.5509968824625198,4.1714880083008695e-05,0.00011590827547520889,0.6948521917455593,LUAD
ABLIM1,-0.4883132537334817,0.7053704853915596,1.944950312684111,-8.207641082552438,0.17107693417638462,0.7063600862315053,3.190328030468348e-08,9.839784638607402e-06,0.297402428796347,0.7935027806399876,6.650769872175514e-05,LUAD
ABLIM2,-0.5007934729580032,-3.3983455949572106,1.3487154474780918,1.7736052923873482,0.10344647573885202,2.116343601954464e-55,4.905335545730837e-06,1.7665824237302362e-35,0.2047179125891096,1.0656848207641704e-51,5.2327210557021205e-33,LUAD
ABLIM3,-0.2901744935057809,-2.3654473686447672,0.9339716275097408,-0.347065847820104,0.2853618749383767,0.0018714989032430239,0.0002653018552688331,0.638696061979581,0.4343175823642726,0.007199337453995605,0.7633634211485104,LUAD
ABO,-0.09712033742516483,-0.4296143547682242,1.4507875903727798,-2.0978698428066576,0.8323569372178887,0.5763445870972759,0.0005129604142184015,0.0006838447849132032,0.897597892142773,0.6861764199854197,0.003021939810820917,LUAD
ABR,-1.984219801629011,8.338724812328136,2.7134562036062007,-11.200742026616068,9.646175003886703e-06,7.562859379530357e-06,1.1762312584457748e-10,2.1405925589709224e-10,0.00011593053435110488,6.824870682011669e-05,3.411061338828506e-09,LUAD
ABRACL,0.47159262463743623,-2.3175732965270415,1.3464059612453065,-4.705254674590026,0.3051029656332959,0.15215409640443453,0.0010120631461705964,0.0006077867541645249,0.4558213865736424,0.2505095197475959,0.0027325983933888082,LUAD
ABT1,1.4512591292134276,-3.9195648079899015,-0.49875675910263356,1.1405666511823151,0.0069848074021304635,0.017402707340573812,0.29526158110819656,0.4284636803116054,0.024717988737092612,0.04425139654470771,0.5828008812018068,LUAD
ABTB1,1.8733065806150624,-6.533199627423167,-0.9748777076912771,3.7060689592214584,0.0023057024496362668,0.0017721171980169662,0.06701655189816756,0.051720694087758326,0.010197948779221274,0.0068854136964617545,0.11859724730369174,LUAD
ABTB2,0.10411634723459652,-1.1513460839241645,-0.015262092908276374,0.8484885905039482,0.82951761261248,0.009997876159731132,0.9708985584017884,0.003365190241412792,0.8956869171888373,0.028259503453452774,0.01212986074490631,LUAD
ACAA1,-1.4009211765065346,5.7075048313652585,2.783583894596816,-11.587150651223038,0.0029343490088203326,0.0047510089167849354,6.413882541705617e-10,2.3909746866114377e-09,0.01237979709772513,0.015419726329661968,3.1435386512877014e-08,LUAD
ACAA2,-0.46892908506500325,1.2128885885731295,1.8729777480975398,-6.855594748996051,0.2701065689734083,0.49376817881748436,5.159078735524168e-06,7.203157262180005e-05,0.4177277727474194,0.6142217550482812,0.0004035652344444524,LUAD
ACACA,0.9077256672153219,-3.9848266534649617,0.8174950555169713,-3.520354034303867,0.0011905380040151594,0.0006945363340978871,0.000871970243575011,0.0005068996175278421,0.005977164845362453,0.0031521745924740067,0.0023225596215299808,LUAD
ACAD10,2.760735112795196,-6.423782376348346,-1.0227043658386519,1.5465378184062617,6.307856498766377e-11,1.0398092888925904e-08,0.006028636903466804,0.10687448116741537,4.179369920991854e-09,2.0492992854084692e-07,0.21018021867546186,LUAD
ACAD11,-1.5042330605566936,3.992132612890421,2.328322196189531,-7.023037694610524,0.03919243395399101,0.08803395803448301,0.00029886431866452644,0.0008990651813951926,0.0963875463615735,0.16369829973509573,0.0038236847305029497,LUAD
ACAD8,1.0525710414002134,-4.540732098680744,0.7619156421042182,-3.561853605593418,0.031215716121283522,0.008171174699408274,0.10911664807208882,0.029799509799097307,0.08044357140671607,0.02404087069755791,0.07531012877960075,LUAD
ACAD9,1.2160514484822273,-5.461139208665068,-0.049645175917256534,0.41198201192257683,0.0223644906529139,0.01297233880456042,0.9204030937962101,0.8393757327602397,0.06208180412499886,0.03476434914867695,0.8995799728241326,LUAD
ACADL,-0.16618768580326707,-1.18060524214928,0.8199813093811672,-1.8704815852408923,0.7240602342681937,0.5614810669371972,0.06988325916432077,0.3546669509514756,0.8270398797000088,0.6727752320195732,0.5091733233118048,LUAD
ACADM,0.7905773324168981,-2.5989336010759816,1.0473783845197577,-4.265849181394554,0.226503276030555,0.29583954222931674,0.08526465742772549,0.06505312887562141,0.36727008418994034,0.4172829173377379,0.1427964387328647,LUAD
ACADS,0.6811965216577354,-3.463191379423194,0.8446926933752614,-1.9901332290235034,0.15905618158561036,0.027339547161487197,0.06352055792544488,0.1761834472735538,0.2814478208015856,0.06357349506599834,0.3074585855990227,LUAD
ACADSB,-0.17245699640238923,0.9626285521948936,2.1184864519106186,-6.635899788667218,0.6238998817249667,0.36706009312418864,1.1938709886125954e-09,4.492880571859475e-10,0.7515381245773446,0.49027350104160533,6.835015141872624e-09,LUAD
ACADVL,1.534695794919674,-10.31047827096223,0.42398194114533555,-2.1566509563042597,0.003192549765628033,0.001948484607223427,0.3849157401178259,0.4892462253466635,0.013231345139769516,0.007433025939146641,0.6390659838477625,LUAD
ACAN,0.14934509086034942,-0.5243503791423101,0.6086352221954838,1.454085627810831,0.5266710037057815,0.4221852380040234,0.001721767160628002,0.010546482987830426,0.6692875303874984,0.5436424411122004,0.03173397973422176,LUAD
ACAP1,0.30947425311490034,-0.8915432791032526,1.023006984944979,-2.7978455536419387,0.1058851796588898,0.10887036356816751,1.7882946060736076e-09,2.1777998564723878e-08,0.20827532116107017,0.19351101861895784,2.4342533134887255e-07,LUAD
ACAP2,1.3960472467641245,-6.590021723926539,0.2715773208552736,-0.4062820227833291,0.00018544051957760478,6.13813335243198e-05,0.42420118547443897,0.7875419973764239,0.0013292323648868738,0.0004036711029819389,0.8656773035994287,LUAD
ACAP3,1.262817882628115,-4.585438101231297,-0.6980539039613499,2.4193602899912143,0.08685469937274232,0.029138605777235968,0.3145910106046812,0.21277973309314693,0.17928134400141174,0.06697141741490505,0.3536213992462852,LUAD
ACAT1,0.5820854031667544,-2.927931987323691,1.2999949747147954,-5.315363802246332,0.17959435168654486,0.14458100612001137,0.0018753375504262308,0.006285750867083787,0.3083878458372026,0.24131178532227954,0.020559856116401695,LUAD
ACAT2,0.26760709533518395,-1.9750793269526472,0.8352306753239708,-1.4147426478062122,0.08701316472062942,6.197697436563722e-06,8.331014925179861e-10,0.0001185281880881532,0.17946131105907412,5.710613987523628e-05,0.0006259556278111121,LUAD
ACBD3,0.5404338873512124,-1.3729473872486224,0.471726155717908,-3.1873339268345307,0.08580210504659058,0.3543370667179595,0.09938620220013503,0.016593149017128446,0.17769134277693066,0.47846335769298554,0.04660055877063597,LUAD
ACBD5,1.9983643497588093,-6.1692426155273745,0.5103231225849104,-2.6175090739663553,5.434064724091249e-05,0.0005558319868259935,0.2654132882335607,0.11549371660291118,0.00048689026544771326,0.0026084734106824703,0.2229940989087267,LUAD
ACBD6,1.1446123679169333,-4.86016180882037,-0.22441425216279803,0.774439832089147,0.05017102736654735,0.046598939439891705,0.6874067593465969,0.7368564896095806,0.11750521316476706,0.09807689009386611,0.8336196031069519,LUAD
ACBD7,1.0997383111099217,0.9718105320435763,0.34314730520944525,-0.6546103239527207,3.938329850150016e-06,0.003419636086495141,0.07613625121909216,0.02344169209755388,5.55503080124101e-05,0.011782127079122748,0.06219211831255667,LUAD
ACD,-0.5946419725309982,0.5309873226329919,0.7259618373338315,-0.824346489791411,0.27112274846662826,0.6544212971195023,0.13803243255125447,0.4417022307497963,0.4186564243801615,0.7534785507363104,0.5956592348528654,LUAD
ACE,-0.867744720871926,1.0989702598196542,2.1105433785412733,-6.580958502654938,0.00047375891918238257,0.22764181460368466,3.7704528121788485e-22,4.3922559909108365e-14,0.002867323362431355,0.341462721905527,1.2020220131647565e-12,LUAD
ACE2,0.6563310028454014,-1.7466281444070149,0.08925044911635158,0.41040587394871675,0.18511365144533753,7.736899057685798e-06,0.8525543683030614,0.09295230118814261,0.31540268164640356,6.950785942011924e-05,0.18884862321278684,LUAD
ACHE,0.2939218248341936,-1.293441955902531,0.04196777180351136,0.6800601143133811,0.3094964027070282,0.00036561230725118686,0.8802062717245623,0.03226848827630957,0.4602210760694065,0.0018302886534708603,0.08059919281515716,LUAD
ACIN1,-0.3983508177151006,2.658079322565044,0.8626104192695703,-4.507650533922519,0.23986389563494168,0.09869994728160793,0.007232660380411237,0.0029530127582144904,0.38289258090656164,0.17906812629671653,0.010846021695105082,LUAD
ACLY,0.5914384656252338,-3.829507462406199,0.5346015857818031,-2.406130334054543,0.19026694543684827,0.08815432736732527,0.21712267785835596,0.25889284446961186,0.32183043458086985,0.1638545477934643,0.40777445052447,LUAD
ACO1,0.473285510247794,-0.7206705315986794,1.3519635788189068,-5.6628403334656,0.11820320081972822,0.5172868116813809,3.863836783839993e-06,1.684109442381522e-07,0.22644558406990356,0.6353660369092362,1.59255081635909e-06,LUAD
ACO2,0.24244128833267758,-0.36697187128630887,1.0425299207779237,-4.807836248230195,0.5713010965837214,0.848368644454685,0.008087852025951019,0.00675953603188712,0.7083936645770326,0.899454744531333,0.021812011335192304,LUAD
ACOT1,-0.1956737694599557,-0.4727437684893776,1.1633551831245044,0.10150448086582622,0.08465699096955204,0.0003716078573596615,8.952856659014982e-33,0.29496785198288095,0.17575356752305887,0.001853621957141729,0.4461732107719426,LUAD
ACOT11,1.132173814848926,-0.1410185472585192,0.09551133756876917,-0.9012056096858808,1.6844109481375148e-05,0.6585089611135837,0.6781622695806393,0.0013571800341297274,0.00018220948075932237,0.7561965504418359,0.0055024799209824815,LUAD
ACOT13,0.6762448670800272,-1.6548081308871463,1.4119587240176388,-4.476092421517171,0.29630558454671757,0.3929078363833667,0.019961623164258684,0.013496596850851727,0.44585291229194574,0.5154341942905064,0.039178825469864544,LUAD
ACOT2,-0.010220126263599427,-0.6689541046787303,1.8955164246340157,-5.554891451188379,0.9831728081087032,0.6665920151184599,2.8903179829093546e-06,1.947315374885383e-05,0.9905943628441507,0.7623493282146275,0.0001240443588897577,LUAD
ACOT4,-0.20030490612068333,0.1516824503597643,1.2144890078279251,-1.3396580440287948,0.4973586389309548,0.6170496019869698,2.186406858113066e-06,1.0733913096802384e-08,0.6448949211630803,0.7218434516882413,1.2628649392277666e-07,LUAD
ACOT7,1.0491703653800886,-1.6465698733001293,0.7617310166634916,-2.3048972855869043,1.994856163183335e-07,0.0003762962740754529,1.964948374890541e-06,9.243185785010344e-10,4.367434004221602e-06,0.0018751508046580337,1.2964919782846681e-08,LUAD
ACOT8,1.3474121015794784,-5.1771563820243784,-0.3906753867874645,1.442649483319993,0.02298861955988339,0.021464755963746265,0.4802406550482472,0.48775967731452674,0.06351428075013298,0.05221660358485715,0.6377859919806024,LUAD
ACOT9,1.473451916869952,-5.821018139961293,-0.21934826550716915,1.3645401258710705,0.0013025653026247147,0.0006246506843206594,0.5978081641658354,0.38093425690615335,0.00645259968653886,0.002884391124160184,0.5355662018626395,LUAD
ACOX1,-5.633650599676901,24.151852166770542,6.602909371883673,-28.476525877150394,8.852205924542827e-06,9.596955145574403e-06,1.1492868498263628e-07,1.0706603653300574e-07,0.00010806129195887371,8.368046343816433e-05,1.0428066285530955e-06,LUAD
ACOX2,0.6700995892778001,-2.674996432064092,0.2435141147676761,-0.09682375643955039,0.033948145072150514,0.001098522181847359,0.4090154876487291,0.8977985030946951,0.08570864101820704,0.004628961043257219,0.9372580827891235,LUAD
ACOX3,2.003017191076951,-6.626673413428995,-0.10562846806552137,0.6467261657457332,0.001600656465185725,0.0008469179529761346,0.8561111515115923,0.7234379587965247,0.007588385977336959,0.003729475603158134,0.8249256887499774,LUAD
ACOXL,-0.4298435480303899,0.915534456338492,0.15111490800342564,0.0956477925051255,0.28478444615364856,0.5126304572383112,0.6927162019623815,0.9446701368698474,0.4339634070530178,0.6312142480556343,0.9673926148436299,LUAD
ACP1,0.7891377278492867,-4.552837354366819,-0.39540564056679817,2.477393318357307,0.1878009379178637,0.09773682945279528,0.4710639017536111,0.31844765178475665,0.3188373644252875,0.17767285368575836,0.47149166438169426,LUAD
ACP2,0.39797723253004724,-1.8402983215663833,1.0026518486412284,-3.8164549074138234,0.21813454753394995,0.1391314191824734,0.00016615367765852822,9.110490287238786e-05,0.3567118338296584,0.23405623656641875,0.0004962236218646934,LUAD
ACP5,-2.277498270354608,12.390201677795288,2.9183992759754687,-18.771620459750114,3.036587033097763e-10,4.5073477603175476e-08,1.927778736196806e-27,2.3099898004974218e-24,1.6095509479119772e-08,7.388865819948746e-07,1.9883681436589346e-22,LUAD
