Gene,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval,interaction_FDR,condition_FDR,intercept_FDR,Cancer
ABCB6,0.12128030770144937,-1.2773396971611448,0.2749347132395071,20.46483996378814,0.7220138133438977,0.6696219300623296,0.39827355199442616,2.6550135575266526e-11,0.8901080612954306,0.8603469800106943,4.723720622365971e-11,PDAC
ABCB7,1.8522938822877002,-19.30976895075829,-1.350956092416678,36.99409551879996,0.10003640049676842,0.09943247129254716,0.2136557856689861,0.0012741018828648174,0.3567181887251041,0.35283843188621167,0.0015260468761350843,PDAC
ABCB8,-0.01058055891367946,-0.10486182467996125,0.2783140303950976,20.13316116801125,0.9806172367635222,0.9789962333936015,0.5050576225158931,4.551795882913302e-07,0.9913969181111604,0.9913862161291892,6.524817672465076e-07,PDAC
ABCC1,0.014121463993558514,-0.04593896474492773,0.3008355867928358,20.46101830113071,0.958124752151091,0.9875657244525146,0.2448202438113019,1.7585455470667608e-11,0.9819513237684505,0.9949054796747688,3.160640878855975e-11,PDAC
ABCC10,-0.696193809469962,6.703135004839122,0.7967959898635225,11.725509232117028,0.2746096908618493,0.2775330796349331,0.2029053202156111,0.05486474730663858,0.5820368078944586,0.5865588941907449,0.05994166906200456,PDAC
ABCC11,-2.1159767149926245,4.915386371208775,2.1269279852498153,14.152015575036438,0.05817060810612286,0.08097090131481366,0.056162823157976736,5.932097455238106e-05,0.26694325186916523,0.3150373181761059,7.612162145319039e-05,PDAC
ABCC2,0.2534725390324906,-1.549101970156624,-0.21659342647095475,22.332567693190033,0.7766663284247082,0.7968272821589465,0.8068174707229623,0.0003721006929604062,0.9117677406493433,0.9213916726306577,0.0004588514410259555,PDAC
ABCC3,0.38503156776654784,-4.5504268073791865,0.12237463872641964,22.25325984454994,0.0012807352367306165,0.0016452318739706593,0.2434889985561997,2.9822626382300134e-39,0.02979208158122517,0.034756691178473666,2.1635751442447737e-38,PDAC
ABCC4,0.7424124198160506,-8.059679247580483,-0.42935481178071755,28.228359616575883,0.10571085920840437,0.0986234082774791,0.3376514995922444,2.0567538102457493e-08,0.3674838867171653,0.35110704093053696,3.153785330633489e-08,PDAC
ABCC8,0.18656155091969462,-2.0684164133997847,-0.09455381374297914,20.405026654697217,0.45853030983617893,0.4705791414341999,0.699835974419925,4.546405731425777e-08,0.732268752182142,0.7422942942288424,6.853144059241421e-08,PDAC
ABCC9,-1.2004143395814197,18.073416764192874,1.3951795403517606,2.682403341163166,0.05481674069638477,0.04314992994606222,0.017516044426760902,0.7461983009489273,0.25877004578306334,0.22757268890511254,0.7546190014128777,PDAC
ABCD1,0.09501724698477065,-0.6384600105626375,0.3200507070469558,19.708317847774083,0.651292246379495,0.7304560694915079,0.09493191577614535,7.333039565793334e-23,0.8525596419620474,0.8904054886241807,2.401081808110767e-22,PDAC
ABCD3,0.37134074275308543,-3.8665839337478913,0.26331624929897657,22.153787356522603,0.2169504702731241,0.26512516375411577,0.35118541245248047,1.9869249753063249e-10,0.5239515295173138,0.5758071941445665,3.376814978240953e-10,PDAC
ABCD4,-1.77552884827602,17.839156084089012,1.9513261428268507,-0.2637210132729309,0.24182024381258727,0.23180712933486888,0.18503087019407674,0.9853892707903735,0.5502228357134269,0.5412362743026294,0.9860205837041144,PDAC
ABCE1,-0.2005261617604114,2.248527858998176,0.31853982988208884,23.04565974805519,0.12771368671610944,0.13744262340407154,0.009652293158698397,4.06765499987392e-36,0.4063718675399373,0.4194222445266667,2.5311139506899015e-35,PDAC
ABCF1,0.1464892951921313,-1.6617654566600877,0.08187813497279488,25.121075091095406,0.6400703533008874,0.6248280226228599,0.7909888723601938,4.1370939495806945e-12,0.8459508430827474,0.8368836470833788,7.666245449282327e-12,PDAC
ABCF2,0.2287564516884542,-2.3234745085874122,0.14704238299850925,23.741248144311957,0.3541700677429568,0.3682319532494266,0.53474742524857,1.6637342675127653e-17,0.654852151634955,0.6679741073296799,4.120889611852529e-17,PDAC
ABCF3,-0.3481017174789578,3.604700472479961,0.6008970784074842,18.980172750956708,0.16189723504602502,0.164287233111923,0.012361397652416853,1.6909210848480047e-12,0.4537355731243762,0.4551191523090949,3.1895859593932425e-12,PDAC
ABCG1,0.4625279626211434,-4.416404642133086,0.40114598290366277,17.065876141542553,0.09274542769510845,0.10641654595585276,0.10529667270571143,1.742213693189436e-10,0.34099030321365587,0.36552060852508267,2.973403419862645e-10,PDAC
ABCG2,-0.3912605623424213,3.4484048716045526,0.5294034274226834,13.872635441926667,0.4897339599184186,0.4534033333301085,0.33028233713981714,0.0030334055323988866,0.7557179087915414,0.7300528193369773,0.003556866439909591,PDAC
ABHD10,-1.7473059510457134,17.547187778942924,2.0586279127029132,4.987142783916888,1.8220741007041306e-05,1.5352979701272248e-05,1.2409086947320162e-07,0.1794514219568426,0.0020750766815623187,0.0018445508469671372,0.19011069731144964,PDAC
ABHD11,0.12830556411704022,-1.126326598947829,0.3122711390474948,22.135857520198417,0.6525448413439907,0.6711479074768515,0.2524416395413155,2.6705998681756796e-15,0.853350286420179,0.8609758754117203,5.899710721108245e-15,PDAC
ABHD12,0.011250373938622594,0.1152384246169025,0.586300741481115,17.739979876305462,0.9602514304960452,0.9618449417761348,0.0031946960250908724,2.3225397339901583e-14,0.9829711239572235,0.9833411958517376,4.8662949236708314e-14,PDAC
ABHD13,0.3290083622671347,-3.47873923434843,-0.279970399561937,22.31443283573639,0.22022015850049764,0.19931104858635806,0.2337864643425669,3.424085669165587e-14,0.5267700926664056,0.5010502860875266,7.107561917787614e-14,PDAC
ABHD14B,0.506663376936087,-5.041157872772183,-0.2164422006891352,29.43014809624116,0.2570585426134706,0.28188552984750104,0.6127649908954982,7.262533012946897e-10,0.5652496070782531,0.5901260370860829,1.2008662043337635e-09,PDAC
ABHD15,-1.5702704989403902,15.79237928290556,1.373755611336029,6.729546835494088,0.12803054635868677,0.11933118764663632,0.15061416048230372,0.4728770750626746,0.4072615546521741,0.3899126941245293,0.486173129740476,PDAC
ABHD16A,0.13574725183385744,-1.356584894108834,0.3841387437426878,19.403699531787417,0.5757652887453573,0.5886566003596558,0.09474150150885623,7.47087554971542e-14,0.8087937687078236,0.8173460263820317,1.5224432876987639e-13,PDAC
ABHD17A,-0.21600525329083553,1.904048166206264,0.4593728957120931,13.600667970931033,0.8331949104374384,0.8437230652447181,0.6493716170916114,0.16177411912249698,0.9384279340488837,0.9399250328429287,0.17186633411391114,PDAC
ABHD17B,1.7267537689811259,-16.18444258303765,-1.1543035175487737,30.96715736783332,0.010298189451193205,0.0089442773938998,0.07242887972784165,5.915248618489236e-07,0.10057272167867845,0.09304261155804616,8.422950396710448e-07,PDAC
ABHD17C,0.25281307491608623,-2.6675043067420874,0.1936284060251373,18.670993713975097,0.051232118405434915,0.013974915082117711,0.10902840431852816,1.0064455290481678e-40,0.24936470956837267,0.12123934402624041,7.831650511803286e-40,PDAC
ABHD2,-0.9499525042368449,13.30779944994778,1.0756859397952019,4.860231964068937,0.025838437929347077,0.026984703318031655,0.009409952835846648,0.397210242645474,0.17110335668173932,0.1768727586187291,0.41100696411536697,PDAC
ABHD3,0.19642859602559803,-2.1163763004112073,-0.05712611892533371,19.806101688048,0.7703391427815471,0.733207153710258,0.931390506977158,0.0018553710990630973,0.9088174988478823,0.891405913258413,0.002202121551000861,PDAC
ABHD4,-0.07894878413780809,0.37669626218080055,0.2720618747792205,17.819134404804128,0.8447657062017149,0.9217521282967265,0.4745628378947071,3.26752552494743e-06,0.9435669336601138,0.9705553705792306,4.467715928495529e-06,PDAC
ABHD5,0.41111099497855014,-4.633743031908281,0.2055902171042514,19.34618728644987,0.3796611316698353,0.332710628369867,0.6372725553064438,3.40551575435047e-05,0.6742995458720246,0.6390014058930771,4.41561951403151e-05,PDAC
ABHD6,-0.016529665243188732,-0.08259666936053302,0.17738138183995208,20.132908525299342,0.9512585003239538,0.9694025715077791,0.4791803269296627,9.89247203081266e-19,0.979202446477901,0.9869292741505281,2.611794173216006e-18,PDAC
ABI1,0.586630345812838,-6.647839272885859,-0.2144688417275129,27.5236166883409,0.13337725047352822,0.13207961787705616,0.5689571742346704,1.0178406013970903e-09,0.416751494549038,0.41093524822135885,1.672888047966685e-09,PDAC
ABI2,0.3833944394083581,-4.234682415310236,0.04390583419105244,22.36397616844666,0.431444494878784,0.4480631821163549,0.9255659980711877,5.393509027020582e-05,0.7137210867770836,0.7268994787946679,6.93568974269772e-05,PDAC
ABI3,0.26977558603910035,-2.4125876635086674,0.10163265392612265,23.32731781114005,0.019741499596961844,0.013237746761564747,0.3231833740332035,1.0247179343961963e-60,0.14773019513592323,0.11747425758456768,1.9551904322432137e-59,PDAC
ABI3BP,0.09917966181955534,-1.1030609578181836,0.4688605948462061,21.433635953949633,0.49566620687294616,0.4842650675486396,0.000889822918341168,5.872852767506149e-30,0.7597250301054144,0.7527136256216691,2.718369996068786e-29,PDAC
ABL1,-0.13497135339159477,1.4101472166361098,0.25699571070106547,20.665839759062433,0.5296957985589779,0.5671941533752608,0.21154308346158235,2.7484721012358885e-15,0.7804614206956665,0.806179625435742,6.066837367819901e-15,PDAC
ABL2,0.015795467772928996,-0.30930284439217215,0.0793222401958099,20.684313487526005,0.9346388768856639,0.8980817723866674,0.6556161709040362,6.849600808951653e-16,0.9748502377899644,0.9628422327403706,1.5598143229383134e-15,PDAC
ABLIM1,0.10119786411707442,-1.37625915031586,0.3431411253428167,21.61787592496558,0.5747148754896234,0.560819028205519,0.054009942754864065,1.0291376790509202e-16,0.8081764672605501,0.8013331638685732,2.453993946578781e-16,PDAC
ABLIM2,0.03912844115997239,-0.7299161913405486,0.34776980802395085,21.916034036189114,0.7818482727375546,0.5363800493708983,0.012272063526648171,3.2949916415014596e-42,0.9146599139757968,0.7871467221170512,2.718803291813997e-41,PDAC
ABLIM3,0.4054176387904122,-3.8625886685732556,-0.15945726595220447,25.93186508977272,0.058576942223270805,0.05084965314132982,0.43089909226372203,2.4445751251660318e-28,0.26818329536307356,0.24717508320111006,1.0375209566552883e-27,PDAC
ABO,-0.11345514088175697,0.6296559738344103,0.41140476309248303,17.688204645884984,0.5452771292006119,0.53381953909354,0.020873473101988976,1.760669313690983e-31,0.7917689513171802,0.7857524884789551,8.72988553586554e-31,PDAC
ABR,0.11450694002634149,-1.105284070488677,0.1705557332670814,23.37361871248065,0.2784519293161872,0.367287910277327,0.06315192146744383,3.4807728274176146e-50,0.5846973143095621,0.6671971724803932,4.205004344989699e-49,PDAC
ABRACL,0.0338936788793597,-0.5366470723120051,0.3400194724048879,22.17948512510559,0.8490191757726004,0.7318663038031656,0.032174080535483575,4.589843632284615e-34,0.9455232487011889,0.8905391540879254,2.596004160981257e-33,PDAC
ABRAXAS1,0.22702658331351602,-2.3356369164244595,0.024650009557093715,21.943802250690982,0.35931618088625683,0.3044649472411983,0.9130614130699721,7.801774658347155e-20,0.6572534391215402,0.609878209635035,2.1781614489200574e-19,PDAC
ABRAXAS2,0.04474089437112487,-0.5217163570716806,0.19752518403597397,22.497687436089883,0.8254050219686432,0.7885510525743302,0.2989343250910523,4.1131216874741316e-25,0.9348547710746065,0.9180309819029127,1.4895249887099926e-24,PDAC
ABT1,-0.2919107484509588,2.8839710082672267,0.6166821443853391,14.806639468226189,0.6361985869083706,0.6191722046293372,0.30476360650555917,0.009613131046085825,0.8446865495095834,0.8341389776805492,0.010976766612718781,PDAC
ABTB1,0.49804080295607617,-3.22440329107117,-0.4479079817482157,24.764750311560615,0.34483806231932623,0.4618248484112122,0.3631942314760672,1.865206816448338e-07,0.6468967974154416,0.7361322448869781,2.7291630251913386e-07,PDAC
ABTB2,-0.3483461034879339,2.840813418656096,0.4223127655523515,16.460221369104094,0.13994318983387544,0.14499095742384638,0.060196127598168524,4.6418078013266077e-14,0.4251177811763713,0.4293269173464828,9.575261262623359e-14,PDAC
ACAA1,0.34684907970629253,-3.373415099082848,-0.22853228232769066,28.55214324939344,0.0501533504136239,0.06782931734298189,0.16383222066773667,1.8827956738966543e-36,0.24615520959064258,0.2874578883597494,1.1988704194940083e-35,PDAC
ACAA2,0.5409289936699087,-6.039608318920336,-0.13426350976847715,29.150204785140573,0.1535761842807809,0.1586065488029682,0.7126918269782647,4.7719778909936174e-11,0.44222784221949574,0.44865340182738717,8.375667728725835e-11,PDAC
ACACA,0.2452297096428639,-2.8178317209853705,0.24969272299589068,21.118666731712846,0.3801203242253094,0.3871980483663061,0.3623258350588564,5.098915809174016e-10,0.6747346048049173,0.6837299023417021,8.495343880173654e-10,PDAC
ACACB,-0.02616138965519024,-0.02306080834172996,0.528544059423425,15.111282393657747,0.9053465966202463,0.9928606833268566,0.012715866768849374,1.2327376425813287e-08,0.9648192025594874,0.9967940681116355,1.908726900770665e-08,PDAC
ACAD10,-0.4035834776962887,3.8445384388973687,0.7779405426240583,14.904128106497739,0.0694632310600546,0.08267902887244989,0.00017955487131289413,1.1591458808272634e-11,0.2935606900578187,0.3185094512552835,2.1002555377998793e-11,PDAC
ACAD11,0.7231242577754963,-7.465575817011757,-0.6786868808691403,28.69261370364895,0.32666977779354456,0.35282919001621693,0.34318800447068776,0.0003396598555049577,0.6316732721289039,0.6554504193671667,0.0004196520737072779,PDAC
ACAD8,-0.45568291154653046,4.076776887303022,0.8027496290937516,17.19951232472621,0.12713032414785824,0.15296999072664869,0.004878199583549588,1.9114830384107644e-09,0.40545969483912897,0.4401107654248553,3.08917133169917e-09,PDAC
ACAD9,-0.5075251664421798,4.956941171878,0.8249705635003568,17.074087073701325,0.08444768205877178,0.1032460218286362,0.003227952479744917,1.494281339635825e-08,0.32497941145672365,0.35990402170645147,2.3071568826773727e-08,PDAC
ACADL,-0.15462523240583687,0.8824085054534442,0.4417365372937967,20.573873437010835,0.19940124618762267,0.41200318268092306,0.00018970913164370747,5.965451610903683e-44,0.5024323172549616,0.7012019567142058,5.319762027896409e-43,PDAC
ACADM,-0.14490755987415357,1.2867390755725412,0.8648309080011604,18.033152001435145,0.6028967480159961,0.6605337082298001,0.0013360318779019704,1.2870347950996997e-09,0.825278473906841,0.8570103261886838,2.1036255665757237e-09,PDAC
ACADS,0.1608338323499681,-1.5736228762206088,0.2467652320609937,23.040228034442972,0.42229680308846473,0.40404361491503804,0.18337786663810562,3.836904982211304e-27,0.7080413443241496,0.6952082108005775,1.5259687948532623e-26,PDAC
ACADSB,-0.0925685530397957,0.8413995334425071,0.8399209270558358,15.95879298990066,0.7017655782659314,0.7499193391290333,9.053959178581219e-05,1.0285863711800766e-10,0.8809540258661327,0.9009246648444492,1.7768264806623127e-10,PDAC
ACADVL,0.10920950606324374,-1.3913029203407903,0.08349872789111021,26.54105621296157,0.3982437378949383,0.4076325263388879,0.44346095747156045,2.7610472059681666e-41,0.6889238586084431,0.6979869084515367,2.2001843369424173e-40,PDAC
ACAN,0.015485935972728414,-0.46878082224108836,0.37122764503624095,19.959438947228783,0.9179317532506387,0.636930406684447,0.009198793198645035,6.442266549555282e-48,0.9688007816852781,0.8435391332022328,6.925594905239715e-47,PDAC
ACAP1,0.10360539216526517,-0.5646701043895397,0.23983559600081045,20.201059588449024,0.28618590882929584,0.49327922446555106,0.007082663588412471,7.262106409539331e-61,0.5922475104873841,0.759045990300052,1.3929229714998862e-59,PDAC
ACAP2,-0.2260901548873087,2.796051596685886,0.5373011886152022,19.370915826243714,0.05673509399048445,0.05029897708712587,9.993089035958092e-07,5.293603832794976e-33,0.26305546335791624,0.24604864272641933,2.8370083678405624e-32,PDAC
ACAP3,-0.43940740690426894,4.483634991867051,0.5892405320325194,12.712533717320369,0.2495590230439069,0.22302226559941377,0.10205498398965364,0.0004175780427353699,0.5576188021539003,0.5317721664359935,0.0005137723093884537,PDAC
ACAT1,-0.4354700622628445,4.608850067706605,0.8946464460833184,18.888959499614757,0.008564413082120265,0.011475463993782504,2.5232398705773e-08,1.4652308894888742e-21,0.08977442783012547,0.10723183576412318,4.483450689835393e-21,PDAC
ACAT2,0.009941840533254025,-0.0032767826058052348,0.07843967514547794,24.689995245091804,0.9545109884850376,0.9983691248718538,0.6233671409858812,3.789054115203929e-37,0.9803077445462668,0.9993746238989176,2.491023971228175e-36,PDAC
ACBD3,0.09894372927092118,-1.2084995946535297,0.15913343949579986,24.141453519125193,0.6355933268052633,0.6122336913197275,0.4265531927534989,3.08572805419017e-20,0.8443329805704458,0.8292307912783178,8.817633250512579e-20,PDAC
ACBD5,0.6739041535243034,-7.041296386278515,0.258629594868992,22.309212748888665,0.20898644353028528,0.22759962989586982,0.6232886599064236,0.0001397797554322604,0.5149938422167262,0.5366285860796948,0.00017630503762585407,PDAC
ACBD6,1.0185607315359249,-10.270544876270938,-0.70552861976282,31.025335707454502,0.05688667767255327,0.053564900727253895,0.17751627658846508,1.3733767852628603e-08,0.2632615510115267,0.2544287444355726,2.1228797389055354e-08,PDAC
ACBD7,0.40366572743349494,-4.022327710628369,-0.234159230171045,20.897100359867913,0.731335618103258,0.7012449507816869,0.838061245655199,0.04647956766199696,0.8937728943352247,0.8774214667687296,0.05098435971191058,PDAC
ACD,0.3525182783327492,-3.546191016351604,-0.3673596705145924,25.709828862461958,0.8036726159471886,0.7597901343498146,0.7856065026615882,0.02316360558123144,0.9252163583492824,0.9056678520329833,0.025910343750726754,PDAC
ACE,0.11052672540468275,-1.0872565649740533,0.348450750474689,21.51891001777439,0.6148375042036984,0.599219979667621,0.09885166428963736,5.500029286748601e-21,0.8325076685628693,0.8224042226595657,1.6411522978172065e-20,PDAC
ACE2,0.1719203540345294,-1.6154736919863022,0.026568555278775465,19.73376355343436,0.5049180485533067,0.45788341613353145,0.9158453351835497,9.899825568833217e-15,0.7669022670048501,0.7338093877660772,2.1156136228313833e-14,PDAC
ACIN1,0.28274031559776264,-3.4982592026536836,-0.1846316196962615,29.065454003168718,0.1261467010302619,0.11578574350338747,0.2943234741895102,9.02967273962623e-29,0.40422596548077766,0.38425138244866536,3.914409677332814e-28,PDAC
ACKR1,0.011492470021041225,-0.737522509094761,0.3175422605200261,10.295455842646101,0.9701162974792512,0.8151140137657432,0.29034410843335495,0.005669323165213706,0.9864473102995399,0.92796589208708,0.006543091962977035,PDAC
ACLY,0.29806883735545525,-3.788841598988476,0.15737086815292262,25.860801136720433,0.09697490156898003,0.09832887253359314,0.35731790033072985,1.3230585552948187e-23,0.34954545848805585,0.35074374010106807,4.4700095969557054e-23,PDAC
ACO1,-0.11272519263624993,1.2954051292452722,0.5578727887740396,21.297288069612076,0.4217037446912534,0.42305583119942336,2.0813378541685877e-05,1.5281715295243961e-30,0.7079986241875726,0.7077060060205292,7.292666666211359e-30,PDAC
ACO2,-0.1784353532508513,1.7847669270791775,0.6004027740266588,21.524193354466597,0.2759280239032603,0.33142481108920685,0.00013427420678351531,2.549974525269484e-25,0.5828785511423122,0.637934411908151,9.311580322234893e-25,PDAC
ACOT1,0.0899103646418045,-0.706923085733994,0.13395853597078286,24.59237952639389,0.42436696953488406,0.35902229714066625,0.20199130072124677,7.797659583376214e-75,0.7089157012839815,0.6599971863692032,2.5448302156731983e-73,PDAC
ACOT11,0.3292842243073511,-2.6235222760795005,0.22257487805181186,21.8846753172388,0.06746878828467434,0.09654977178282516,0.19256934472031007,1.9137702412540357e-31,0.28949617830311797,0.3463184563325549,9.476109623021003e-31,PDAC
ACOT13,-1.267422502860633,12.382030576780535,1.361875183173591,11.881189690671208,0.0462136609921197,0.05190622634625767,0.025091270888525866,0.05107847854486811,0.23699033815670462,0.25010611399014326,0.05592239194182286,PDAC
ACOT4,-0.8227263169598034,5.15422524809549,0.999899819773339,12.697361150844856,0.00321858499512078,0.003946243907232799,0.00021625267742661665,8.292816554495954e-10,0.05078975894034303,0.05767952491681309,1.3681207694326885e-09,PDAC
ACOT7,0.3964053377941288,-3.1384373736188396,0.019633908643461373,25.04517401990265,0.027622835750726327,0.02371060578221559,0.9103643540051229,4.9110967992500484e-42,0.17778689179307813,0.16500830873135777,4.0159327828123245e-41,PDAC
ACOT8,0.3296105384706883,-2.200083080453984,0.0762732661900566,21.854435678709024,0.2828022916720409,0.3749901019174747,0.7883346375174146,2.8349647977228285e-17,0.5889514742967985,0.6730778344232872,6.940141095724067e-17,PDAC
ACOT9,0.7011163707056911,-7.555490779202415,-0.17569198596391458,27.8426490848911,0.015832919302852654,0.015804403204134343,0.5250878935298555,6.631080511589037e-17,0.1294699377248228,0.1295273914773619,1.596511852746156e-16,PDAC
ACOX1,0.049825564974662576,-0.14240818966810112,0.31197007798680304,20.940669541840595,0.7710070796007248,0.9475863224531047,0.04199125088481329,1.0074355015308704e-20,0.9090149545304131,0.9786438858083281,2.9600355652343476e-20,PDAC
ACOX2,0.24187363433472192,-1.5578754713176557,-0.0977652760132744,24.10210968664735,0.497012890818085,0.5849477574555039,0.7739783830600183,7.000566760061688e-14,0.7604032934948395,0.8152265237577334,1.428732432102939e-13,PDAC
ACOX3,-0.12013198091810007,1.579006899579578,0.5784691948148278,18.628794468052195,0.48572811959932516,0.3490591658034483,0.0002896023458034345,4.15536132119334e-24,0.7528118720560769,0.6520184281102172,1.4340456226201637e-23,PDAC
