gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
ABCB6,hnscc,0.12869537593541264,-1.444932772482112,0.3179958398886321,20.747238336048596,0.4527511659647082,0.37975027409429546,0.013274880076945208,1.0362676163105234e-40
ABCB7,hnscc,-0.37300332156075183,3.6659589218619075,0.90552432711279,14.43266187681909,0.32053799518787013,0.33952463337633126,0.0015799879334448274,1.005404192544163e-07
ABCB8,hnscc,0.15410092197505748,-1.718451832026742,0.11973280516558568,22.847213258903974,0.5878871006996269,0.5125657630708396,0.6069938542629638,1.3833849306586543e-28
ABCC10,hnscc,-0.0702360474144083,0.5048559788157919,0.26473627083018453,19.476829554216568,0.8884795533032734,0.9128661624096412,0.42909270051243487,5.397396131428422e-13
ABCC2,hnscc,-0.2518126911756885,2.034523230336825,0.17541092400815625,18.227105873068233,0.42311522496121473,0.292173445304525,0.5229191662856966,1.5627113727599754e-23
ABCC3,hnscc,0.19769299440358948,-1.7889668996240242,0.12649200789869658,22.277044220841773,0.24336616055101284,0.27113351569294963,0.39427945118582614,7.764345332917454e-45
ABCC4,hnscc,-0.8699725225880205,8.46484759235475,0.7938760252190961,13.600546292754872,0.3911096756712597,0.3878473423788444,0.33887923168290063,0.03122580193118496
ABCC5,hnscc,0.34628093396448534,-4.085893435567424,0.19734412293677722,20.291278451815078,0.09652873559633128,0.11416601841905491,0.3154363165812234,4.510747570804414e-20
ABCC9,hnscc,0.4347849583527636,-6.944702483588599,-0.5403648303337102,29.561774881530994,0.6803909025229483,0.6155776557267139,0.5058459228065878,0.000684059392189139
ABCD1,hnscc,0.12244021636733869,-0.9112909604549212,0.31095264696550073,20.898362719645572,0.4449601728859911,0.46516351220630203,0.004786277232956328,1.0957370037714798e-61
ABCD3,hnscc,-0.064506896702449,1.3144150243110369,0.6465632340900096,17.845454019338202,0.8212490231109171,0.667345610206303,2.2869135102237033e-05,6.335367606797443e-21
ABCD4,hnscc,-0.12279432382812411,1.1949771465929238,0.3854270593064214,15.381313556788985,0.8477524637554199,0.8427557388966427,0.36130601864082346,3.3420555327121194e-06
ABCE1,hnscc,0.17134608937529527,-1.9004018070238258,0.2209586221105913,23.93105147323071,0.2219757025410406,0.24831528605860578,0.0457615170616383,5.478299391734033e-48
ABCF1,hnscc,0.26542702991129885,-2.8764074983362717,0.16924295635846803,24.219375770976733,0.16967896271956237,0.187772427943308,0.336808951095251,3.848907348579503e-33
ABCF2,hnscc,0.378507482373253,-3.919180597427982,0.2059945963771041,22.875383217945924,0.036420598919430835,0.049869846613345384,0.21434823362485342,4.281506064324244e-33
ABCF3,hnscc,0.03645226763380853,-0.28290128883874127,0.45332267868250603,20.187467584689855,0.9023082728838653,0.9254580841966226,0.011977228061257127,1.0072303360669702e-23
ABCG1,hnscc,0.10898955854216351,-0.9727142844976836,0.38539734554849375,16.5263081246994,0.6900893243054695,0.7352895984924824,0.027557367548014015,1.694704046533092e-19
ABCG2,hnscc,-0.25020073621641264,1.55124705477352,0.41344721983884414,14.520024541590876,0.4646000668365438,0.591265588492538,0.09474675214583933,3.7172771995852365e-11
ABHD10,hnscc,-0.43112118734449995,3.6600847465978297,0.8459332490082008,17.94802889346869,0.010296623534388564,0.026924258785310802,1.3440975860280416e-10,5.974880966784474e-34
ABHD11,hnscc,0.31507412654323314,-3.4875589282110053,0.12407686301764648,24.54691042040338,0.13415188261193617,0.06985673014372795,0.5233018503330893,7.905122641445833e-39
ABHD12,hnscc,0.4468692648208823,-4.3916641476155895,0.013223142810628596,23.510806541518697,0.0015789856394071177,0.0033508265610934763,0.9318433717607161,6.1003468246002246e-49
ABHD13,hnscc,0.3889051262044009,-3.8140845747580503,-0.21869084930891483,22.673382577112246,0.13614903445054685,0.12992978281940465,0.3173957769958088,3.815406179595914e-26
ABHD14B,hnscc,-0.11957998497642487,0.893705939641789,0.5521715108132688,21.523123987819506,0.7333973399906895,0.8093956696207284,0.018253182326406985,1.1594408261496612e-18
ABHD16A,hnscc,0.5178885569036077,-5.369139434953072,-0.011679294085966045,24.121077433276,0.02331403665401891,0.02477683582553824,0.9651440032319295,1.1198666611176184e-27
ABHD17A,hnscc,0.3900588313455988,-4.416639110170403,-0.07177568631569174,19.722968540436923,0.21842265789214363,0.18436868472856127,0.8050270904020266,1.173481381072442e-14
ABHD17B,hnscc,0.3011629692092524,-3.1787982422189427,0.095260692579862,21.445543384441407,0.210809636221591,0.17785685484497193,0.6825422538304984,2.4448760800168875e-26
ABHD17C,hnscc,0.4766313996291021,-5.374043105705273,-0.3498552122320587,24.360152374552317,0.012819913201285504,0.0048101675727018015,0.02261871095175939,1.1590280382787952e-37
ABHD2,hnscc,0.31694506619309326,-3.525953898581341,-0.19952472909232902,20.73042800883133,0.54558241909633,0.6029044695697481,0.6579728126458596,4.5209392562710856e-06
ABHD3,hnscc,0.2659413718291364,-2.591309902192557,0.14652181323219918,19.011040840215806,0.3801725959039542,0.3575099575814524,0.569642305974764,7.46537260063101e-20
ABHD4,hnscc,0.3743287718316394,-3.660134104518629,0.07592928987713676,20.442328578171757,0.0750917324960019,0.07864124158523626,0.7314648162233237,9.59145161967207e-27
ABHD5,hnscc,0.21895626068066235,-2.6832432976171785,0.055760133160374384,20.757565605240007,0.4682452866696562,0.4126639467207625,0.8438554346112257,8.30238607888151e-18
ABHD6,hnscc,-0.04559010188908669,0.5447407991817969,0.40718222782990715,18.624354762793768,0.7621641715301801,0.6520784962304261,7.97027161568511e-06,1.4902469512214893e-57
ABI1,hnscc,-0.22169507834734262,2.5611630163245143,0.5058395594673385,19.911349696747262,0.06516946005719623,0.07717789799847312,3.771300222333553e-08,2.515138217582768e-44
ABI2,hnscc,0.08753625721347248,-1.1694061216126341,0.414448470972878,18.196173965641123,0.7490161849079398,0.6727933845254778,0.02415665721215684,1.7159527702705616e-20
ABI3,hnscc,0.13722593708995234,-1.2679241816833386,0.304701550962706,21.749828906417616,0.1997310132095293,0.1159416510121806,0.00012123844394968708,1.2341471340622278e-80
ABI3BP,hnscc,0.16959325381508308,-3.1867139457012033,0.30100930362907086,24.54046671255195,0.35002041062094447,0.07933956239988466,0.035560370767794544,1.5063647958530284e-39
ABL1,hnscc,-0.059680251299982494,0.7393439346681143,0.2241581317367334,19.845557800454483,0.6851119922004781,0.6465645206376248,0.0056138155327187245,2.5932948591748537e-54
ABL2,hnscc,0.2546864971183332,-2.751875332809217,-0.012859620692810237,20.435351399277216,0.2999333211431179,0.3317439494638518,0.9559864566370405,1.0401781217297633e-23
ABLIM1,hnscc,0.05147177606955989,-1.567340837879181,0.33725908593878984,22.950740485032483,0.8516944780350412,0.6720235793998635,0.060275338129014755,9.378118413722722e-19
ABLIM2,hnscc,-0.40854831971608635,4.158023299763708,1.2025372868488766,14.786533201855658,0.03300002834271593,0.02520974684914073,6.382557010598059e-15,1.2783661738415836e-21
ABLIM3,hnscc,-0.04134266775446051,0.08203133575134815,0.3668870713866536,20.24450692352321,0.7200473722942456,0.9515433928086348,1.6201547976438882e-07,1.584044071786262e-63
ABO,hnscc,-0.5709089328176312,3.818576449833922,0.6749807793738881,17.20919426126668,0.03555637561286265,0.033507641118719504,0.0037189053314895778,1.7043596588957864e-23
ABR,hnscc,0.367010203666054,-4.039676247153175,0.09259957691024882,23.595042624252482,0.00015536543061743348,0.0004849297582689397,0.3154363165812234,7.516438689709071e-59
ABRACL,hnscc,0.2645094559585028,-1.9208617543099913,0.41667845780368135,21.134957472872824,0.222027667195776,0.3491680547109468,0.0025973601758976354,4.1113757350572707e-42
ABRAXAS1,hnscc,0.818431041287959,-6.999030904017834,-0.539316719507533,27.20612701998075,0.05649977896083907,0.06843442688654795,0.13335183946748533,8.155341144878e-19
ABRAXAS2,hnscc,0.14167993144287083,-1.4301431355399725,0.04291055647037882,24.025426525698435,0.5243442599012782,0.5094573915756077,0.8342268993201744,3.7433310288695137e-38
ABT1,hnscc,-0.43151074255884847,4.893105735264349,0.6233408373993384,15.757868586209312,0.20867196223836526,0.13835965262497646,0.01990368624502361,1.1806764258473858e-10
ABTB1,hnscc,-0.546943726119611,5.015443386417209,0.692841275570786,15.379988889516758,0.15602733907709462,0.11728660874006988,0.010014069821831392,1.369001292301639e-12
ABTB2,hnscc,0.2260654176977691,-1.9294353360337153,0.1175902805417919,18.868458483691544,0.37179624614292395,0.3568384078771139,0.5934516356723878,5.789638993648804e-27
ACAA1,hnscc,0.2961242306997745,-3.260626578208908,0.10585567808391508,25.418164542781618,0.015866938207824123,0.008757607328419494,0.29510028355339685,4.7261145923188025e-65
ACAA2,hnscc,-0.3423102521272271,2.6171340113670625,0.7350373854128701,20.410526603402822,5.444549806930089e-05,0.0017359914078228082,5.848264001016099e-28,4.844057057166269e-81
ACACA,hnscc,0.248873747109367,-3.18863251445294,0.3786340679208836,20.723017717216763,0.22130468360552596,0.20672822145349964,0.020774863173407244,5.257044310565781e-23
ACACB,hnscc,-0.5973972491086169,6.290855839438664,0.634655674944397,16.169213318342365,6.391979703277902e-06,5.922435090735234e-06,2.2690454604227968e-11,3.953628911596481e-36
ACAD10,hnscc,0.15492306575625678,-1.5875597506488317,0.21550762945234603,20.953111465746858,0.6596765650067531,0.6367905575114944,0.42732021713903356,2.9382014333492233e-19
ACAD11,hnscc,-0.16333920229558216,1.2594245342578454,0.31594990832242986,17.486666773919364,0.776169401986101,0.8334331392620993,0.45414627100815574,7.041108351941268e-07
ACAD8,hnscc,0.3999293601152119,-4.76845684335641,0.3082962841544624,21.59282177979286,0.18896296793801334,0.11932125453624591,0.22076683742860415,6.90485786424425e-19
ACAD9,hnscc,0.4929112176057738,-5.307372502892157,0.050571117323551865,24.970780597573835,0.08744622446556041,0.08748535586698418,0.8734583863238384,5.241479113343963e-21
ACADL,hnscc,-0.3540315035075368,1.8098906995319908,0.47126819018235383,18.848313221953457,0.11786923226105615,0.26368470058530036,0.0074425468607354885,8.407419045484203e-25
ACADM,hnscc,-0.2474054689416672,2.582141400587547,0.8776087018001073,17.775483399940953,0.332940671632081,0.3591856480861631,1.3007129073309626e-07,5.781511884071534e-20
ACADS,hnscc,-0.5355608711663893,4.373262997015284,1.0859972133759463,15.567673575961294,0.006533226520761729,0.016112214800956454,2.0309934496850927e-16,6.097844274079925e-30
ACADSB,hnscc,-0.01904263154132142,-0.31668930836848647,1.0012732783878804,14.286251365422752,0.9573852998325743,0.9296881902276258,4.0827649390566644e-08,5.492763193807943e-13
ACADVL,hnscc,-1.0706816815556524,14.102872741462383,1.5950148290284107,6.675640849053701,3.3913617012765187e-07,3.8716048085171177e-07,7.791220497076863e-18,0.0015994870921325346
ACAN,hnscc,-0.3890373182394254,1.3984254603407003,0.5936533379265312,22.649053344356624,0.0054718886251123025,0.21598459171262066,9.20983419711599e-17,1.0667327576381911e-92
ACAP1,hnscc,0.14489986340793806,-1.1950540636746492,0.32669538310745405,21.005438095793195,0.11762689461645735,0.14087773881951726,2.882000680246055e-06,1.2663193975271888e-78
ACAP2,hnscc,0.16888803516761722,-1.9728722672624894,0.48313395559145,19.483898315307442,0.12621908226572695,0.1563323484847039,4.9819751708420124e-08,3.952361110581463e-43
ACAP3,hnscc,0.14498820481174585,-1.5900241590273363,0.28169965897741056,16.030088056034632,0.5287580223953572,0.5139847779676247,0.07367921885239073,9.294837244549127e-20
ACAT1,hnscc,-0.5013006432452356,4.772750067574244,1.0936908531665732,16.75042904677176,0.0009482846460939678,0.0033645130348087912,4.3765786275339736e-20,1.296076191899708e-32
ACAT2,hnscc,0.1710864531278681,-2.108625300598579,0.2598453372103981,24.030924541678313,0.21303514512910918,0.13463572794115422,0.01631474610329465,4.0775038964645526e-53
ACBD3,hnscc,-0.5715323662402869,6.656599909374219,0.8454118812670406,16.336816676820806,0.00331897343414904,0.0034254813237248973,4.196824897302773e-08,6.565738077250633e-19
ACBD5,hnscc,0.06216187628010719,-0.33712975507658716,0.5900238244056968,17.040706605616844,0.878021211314951,0.9392266181722421,0.021767424011380133,3.4668431835601874e-11
ACBD6,hnscc,0.4950012010377728,-5.047014653134987,-0.07809339021887447,23.971336149715956,0.20415062041947585,0.20567020723231358,0.8527934596108152,3.9987677855459834e-14
ACBD7,hnscc,0.6495992698473231,-5.768926740569841,0.46814274631205366,16.459785372311032,0.2979822091240058,0.26396455615755093,0.39427945118582614,9.89328348059284e-06
ACD,hnscc,-0.5644186176715765,4.203603293170369,0.5030626984351537,17.47852608054401,0.6251564983098151,0.6273334616654297,0.6088241152345687,0.0018265406888689725
ACE,hnscc,0.16348742967309488,-1.87344271523146,0.2890731435451124,22.055485835769435,0.1784049862145967,0.06362602462094775,0.000754123319109513,1.291405564859079e-70
ACHE,hnscc,-0.03543153517621623,-0.017436249539845478,0.1889160160876512,18.62365776733642,0.6650661509853247,0.9795070910901008,1.517988768051489e-05,4.106747755916548e-76
ACIN1,hnscc,0.025861020509989455,-0.0668624125853503,0.23159359930334839,24.38419489897775,0.9366879140907439,0.9857680735708286,0.24526757817216777,7.566004248789811e-25
ACKR1,hnscc,-0.21559074062342443,1.536799706838939,0.47571383404814915,13.738655172136657,0.2524690204118493,0.4287564637488655,0.0011643310828969766,8.376214700306265e-18
ACKR3,hnscc,0.2587828364774232,-2.3587250597875893,0.5787596001759843,10.215058725618182,0.17033181712180834,0.2330738698218891,0.00011207029389067189,2.8021192222792783e-10
ACLY,hnscc,-0.04693968235610227,0.4604091204227407,0.6734616548641232,19.161979346487442,0.7869560120787508,0.8262011448461265,6.690622976726225e-11,1.8344377335797668e-38
ACO1,hnscc,0.15804034218875754,-2.0999931187869043,0.2833839742768783,23.93644415616806,0.3982385889167521,0.2767799037255532,0.035979495070457196,7.220800617385479e-42
ACO2,hnscc,-0.9222081567196668,10.120411014354092,1.4072714844830168,12.122053702465676,9.063245947768015e-07,5.596636930414068e-06,1.0075307779163405e-19,3.9980819723758487e-13
ACOT11,hnscc,0.22561642933438467,-1.969169609103278,0.4541430189570817,20.303975714955797,0.04855412456445688,0.091638465130859,6.624248336273288e-07,1.1979639888860264e-53
ACOT13,hnscc,-0.4730592421556578,3.873115006084489,0.9994405986345969,16.162166439826663,0.3171295528897842,0.4156219649359038,0.005384334968623909,4.503772289585117e-07
ACOT2,hnscc,-0.6406141717952518,4.784108010906544,0.9973981803877354,20.60467369379854,1.9577701352549492e-05,0.00030277857009326726,2.7811756982015984e-16,1.7452550040781377e-49
ACOT7,hnscc,0.4644965345444891,-4.368691658418939,0.15337888903395663,24.96441913134515,5.9138445319220384e-06,2.0317840576172798e-06,0.10529490758326805,4.52727897703763e-74
ACOT8,hnscc,0.13991376887284027,-0.9224244274874436,0.27708714572762405,20.97485106187745,0.5203656798177351,0.6369157804848121,0.07838661569844185,2.5619497143921957e-39
ACOT9,hnscc,0.13491489065427864,-1.570443447190402,0.3319691468186658,22.398005111599335,0.21934743273827925,0.15523764151927727,8.052310981623821e-06,3.118338504841575e-70
ACOX1,hnscc,-0.23259109515257242,3.3481808514669122,0.776485280479644,15.729429067985642,0.28688555617436323,0.2215329902335731,3.1311900238388133e-07,1.3817558139576706e-15
ACOX3,hnscc,0.025500892339711898,-0.25761603731308713,0.5295196011417876,19.098793287413457,0.9033854236950223,0.9044003348266715,1.174026987274373e-06,3.083286254530127e-39
ACP1,hnscc,0.5482574611840139,-6.134974616971597,-0.29600844304995566,29.554042795362705,0.003861048743156245,0.0029874177599609223,0.07918982885925194,1.0790574683824318e-41
ACP2,hnscc,-0.1540182647180135,1.561553559833219,0.6909793958084062,17.764233325266737,0.2624275410883436,0.250522642327537,3.0687427691902603e-13,1.8487047381709073e-48
ACP5,hnscc,0.5378582187014778,-5.301186294991471,-0.03159274464711949,23.44226148676527,0.002702092316237876,0.0030543967323233686,0.8800178622442706,6.076846276293896e-37
ACP6,hnscc,-0.5952015614901098,5.663904628650308,1.0236943791343425,11.88402511426107,0.2536890361081831,0.30343975839531384,0.01483080774719757,0.0020957270486426467
ACP7,hnscc,0.3780055234064636,-3.0284197702816047,0.13913904021658408,16.4086173222611,0.031239820040362375,0.01491625191632511,0.3643686344905279,3.3939427969210764e-29
ACPP,hnscc,0.08071951956395179,-1.3753682677336394,0.36723569285608554,20.939968545823575,0.2723393038518162,0.0590307594143161,1.752703967276574e-13,2.8523983889972465e-84
ACSF2,hnscc,-0.21810523499725568,1.3815909667771131,0.7010204420044472,18.808336603775345,0.24266384892275897,0.4351627855301477,5.208500821578508e-07,1.1430761872856248e-35
ACSF3,hnscc,0.1619129638994185,-1.738591529551887,0.36014504498372607,21.402959393893056,0.5309664401190661,0.4643627058505672,0.060515590533677825,1.2896792768273862e-28
ACSL1,hnscc,-0.9293160924297932,11.575474518411573,1.3884954475979443,8.904750016997962,3.010448458053247e-05,5.361281968450464e-05,2.5328139964734135e-12,9.544218762957469e-05
ACSL3,hnscc,0.05513709650191438,-0.3812735999634721,0.45240964985619014,20.33277210296887,0.6931976594437443,0.8301731733513282,3.243349450190376e-08,4.742827265320236e-50
ACSL4,hnscc,0.1743879623441431,-1.8609208918000721,0.2697642694630429,22.32654322808847,0.04927350976020987,0.06615538348311961,6.557509302917998e-05,9.91356377930281e-70
ACSL5,hnscc,0.01642146808735806,-0.1477212301351969,0.37984934459878106,19.543788186079436,0.89619876552824,0.9028990882906943,1.314911426863423e-07,1.3280649549798597e-65
ACSM3,hnscc,0.0894267676501989,-1.29253926474568,0.16592414721328497,17.985172691657187,0.6994644169660902,0.3968524655604774,0.324114421452288,3.2807249747286223e-24
ACSS1,hnscc,-0.03799277839243446,0.15685893924754452,0.6636920052243374,18.26141475604131,0.829480645286632,0.9326465526955517,2.227149750451297e-09,1.611732693908633e-39
ACSS2,hnscc,-0.08535401924340515,0.891601951272279,0.5536409977316401,19.040673836988812,0.5540550436780731,0.5699292973403302,2.6365647672777338e-08,1.2049209930765223e-42
ACSS3,hnscc,-0.11974808786583568,0.5979913257782516,0.4285101904570988,19.551133394015917,0.211142521030011,0.4937684464187699,1.6914637735276915e-09,7.620003272183751e-74
ACTA1,hnscc,-0.0538778329092045,-0.5516832452853161,0.23304749012737724,29.34185312172277,0.038184650755973916,0.05101475277411796,9.953420143159303e-30,6.301803026534675e-164
ACTA2,hnscc,-0.24662248553083607,1.644931158460447,0.5419724926755686,20.379046560102246,0.13471320513501595,0.44855753317084035,6.347337136771231e-06,4.9489331121784146e-33
ACTB,hnscc,0.16520585473886687,-2.838121358363287,-0.07293843536227687,33.492954221778305,0.35918035200619186,0.32264809920490933,0.6310150817883902,7.251633813291538e-42
ACTBL2,hnscc,0.059681423929134655,-0.10736338778191475,-0.02470948869769854,27.462873006068786,0.26440519189815537,0.5214191835844912,0.627487752424175,7.824064041390591e-197
ACTC1,hnscc,-0.030022243490374398,-0.7511098677005047,0.12605578586124735,26.889892266885557,0.2682753703695811,0.0005096367860124048,1.2533045436291566e-10,6.174674156951359e-169
ACTG1,hnscc,-0.33201136230593215,4.650760107148564,0.28269292627471637,23.77057060206635,0.44347017757206536,0.4994383814125686,0.3856170364899082,9.482146732590794e-09
ACTG2,hnscc,0.12878476900004526,-1.36042908435006,0.40818653062207294,13.926931439221697,0.6671643030758019,0.5845197308132402,0.02190631683184619,4.716594673298786e-11
ACTL6A,hnscc,0.08058071916976434,-1.0635157825270636,0.32528444084729957,22.74584987656939,0.6733491062493304,0.5727666245759768,0.01366548734918504,5.90292960771009e-42
ACTL8,hnscc,-0.05448797004630349,-0.5319723117356375,0.24316698454720803,22.11424172338715,0.8604787150968393,0.11256538842346817,0.26807655728831314,3.8227248754484045e-73
ACTN1,hnscc,0.17087831209253926,-2.2534867619466517,0.2922878280112039,25.31308503765662,0.05031862949649091,0.029731664227765527,2.061627144020867e-05,7.052981513519246e-73
ACTN2,hnscc,-0.13693427531555333,0.18279083698799234,0.42487455703321836,26.055765961065873,0.0008834340523401936,0.712298465643992,3.3992624629871305e-33,1.135902936559735e-135
ACTN3,hnscc,-0.2986021636222539,0.7342886889361653,0.6229151093911233,21.169392983627635,0.008770866654118489,0.12784239154463842,6.565968019781657e-17,5.314480907037865e-108
ACTN4,hnscc,0.2450551912677038,-3.5263792086354675,0.08530805137983455,28.941291202495282,0.017850344121154077,0.012239935344092017,0.37096571932688627,1.0521243115340752e-61
ACTR10,hnscc,-0.09815450973224948,0.8952829508945218,0.2171414380668021,22.882105291031774,0.7091584548421432,0.7526218231903983,0.27354204573489194,2.4081628336275942e-27
ACTR1A,hnscc,-0.010319210921041074,-0.09887393405265345,0.4141010429204686,22.70647872757368,0.9731870229457739,0.9776628495327179,0.016526670948970534,4.226930623288422e-25
ACTR1B,hnscc,-0.0890745457699524,0.43220981591084573,0.513557815159274,20.00253692740057,0.8480615024757068,0.9326132999987716,0.08975656902916616,1.542968120603754e-11
ACTR2,hnscc,-0.013989172498174844,0.24510418041281473,0.17160460783907186,25.764547759603502,0.9398536204463716,0.9134097509362776,0.08416363446334109,2.6252562411705635e-52
ACTR3,hnscc,-0.08561320331056546,1.2557705472564125,0.24535612910707746,25.164202559937273,0.543978816809974,0.49627589591543053,0.007448570507439549,1.9129283336002785e-51
ACTR3B,hnscc,0.06962965125090538,-0.8395923342545688,0.25830640850568115,21.32320955722466,0.9213543442479112,0.8689903647853117,0.6129181280706286,3.59456731574568e-12
ACTR5,hnscc,0.2638477739542454,-2.3284478575053535,-0.027570865951368175,23.584545072952483,0.15010993782528875,0.1292554594447726,0.8900678522256098,3.663221860785024e-47
ACTR6,hnscc,0.1991967016926667,-1.673465719565203,-0.03406660285677643,22.266981522378597,0.19478415933827878,0.2395903197444379,0.8149232497647625,2.1546391710399367e-54
ACTR8,hnscc,0.14944112302896012,-1.5031122393441185,-0.018241692742294396,22.87910536517282,0.6147415563540028,0.6408488650667475,0.9470444113192781,1.914719671239038e-23
ACTRT1,hnscc,1.1117352742346873,1.0879519802067488,-0.7702268361517652,17.832046000393017,0.4675578482117917,0.02485772589396543,0.568697832246713,2.894978633941931e-42
ACVR1,hnscc,0.07765043368764289,-1.0703746959932825,0.4618381854239136,17.01417203260717,0.758682156283676,0.6373766460684583,0.003000632114915999,7.966239410041307e-26
ACVR2A,hnscc,-0.1477667356160375,1.8610103798277016,0.8932023884130484,8.782263038766349,0.8974805371078756,0.8697458409751284,0.22287277671287817,0.1549667443468474
ACY1,hnscc,0.17922981023414872,-2.3499198347951955,0.18223101964585287,26.092261598232113,0.48257680398319136,0.2855832153154072,0.3978517780035427,9.870019380008814e-37
ACYP1,hnscc,0.08943109170609316,-1.042591534801132,0.2926685717977355,22.848356658631886,0.7266781740013476,0.5186136157994574,0.09419937842789222,2.9976347085142145e-49
ACYP2,hnscc,-1.3776994305742472,11.21737451433421,2.122744649647233,6.559801899606726,9.75513179384898e-05,0.000212875590891437,3.2985305163764574e-17,0.0005131965580185767
