gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
MST1R,en,0.5203319686262208,-4.286789702662733,-0.11121109156428367,0.6617032453253248,0.12871151259068578,0.05046179724819893,0.9992021033216063,0.9993849095097266
MSTO1,en,1.2627340241125546,-12.40755572421885,-0.7720563500855931,7.562601888407558,0.09855437935875068,0.08489924985446848,0.695460070295457,0.6780249685051447
MSX1,en,0.3086806850768176,-3.0946220296823927,0.039494732720327726,-0.715550378869178,0.08064275408988408,0.08303579922070843,0.9992021033216063,0.9956275012579248
MSX2,en,0.1822841079289225,-1.26551386976636,0.1321027785811723,-1.3371675038156787,0.33052419281606776,0.4402547608200246,0.8081510640567631,0.6479285706417518
MT1F,en,1.018108869862776,-6.454980365409302,-0.20186616392608897,0.4980577685733715,0.0007011068876025604,0.00011334947841929663,0.9683667232425596,0.9993849095097266
MT2A,en,0.2818641545681779,-1.8083291562359258,0.2725647035978849,-3.30747146707726,0.6221359464077046,0.7810809769753796,0.8885247241083134,0.783897168565655
MT3,en,0.39468405188336914,-1.01899562286445,0.19624904858420117,-1.5187759692503675,0.3307001451811354,0.3794051515719938,0.9683667232425596,0.1508527705746774
MTA1,en,0.18511548879212855,-2.5529332502780573,0.2818976596183439,-2.6205230661075514,0.9472580814834437,0.9236683018997442,0.9992021033216063,0.9993849095097266
MTA2,en,0.6499145152174542,-7.354715391324233,-0.2081134285686281,2.161420872008604,0.3307001451811354,0.31816146471987217,0.9992021033216063,0.9993849095097266
MTA3,en,0.44508931574729704,-4.646059832071598,0.1151318569484476,-1.568254303049327,0.6289529167118221,0.6373593822988883,0.9992021033216063,0.9993849095097266
MTAP,en,-0.24476948451870553,1.9679294246970207,0.718984302862419,-7.36986387020182,0.9005771270555057,0.927351396242376,0.8896006751382254,0.9168047748244786
MTCH1,en,0.35016883374356855,-3.9321819692301907,0.15566020222765536,-2.229226799115141,0.8578482237535492,0.867446036170853,0.9992021033216063,0.9993849095097266
MTCH2,en,0.2600090621025516,-2.323731548005028,-0.012852719439951052,-0.4097020597738895,0.9163979889408513,0.9269175990367823,0.9993552080124365,0.9993849095097266
MTCL1,en,0.3062178031292036,-2.8549907656802893,0.05959481987904457,-0.3737827228879598,0.12203581593556348,0.11440865333633762,0.9992021033216063,0.9993849095097266
MTDH,en,-0.07540167873560985,1.2925234158189622,0.4208771712543649,-5.649532557204328,0.9811011319531043,0.9724356467631192,0.9992021033216063,0.9993849095097266
MTERF3,en,-0.0013637997235400527,-0.3294822368386208,0.5088434172942096,-4.261050631004936,0.9996863268388694,0.9830621975863554,0.9313467286611767,0.9324084598075427
MTERF4,en,-0.8663134663158429,9.813013190573653,1.0677964487166982,-11.849360233109456,0.6506024363277579,0.6265632981962602,0.8099301103178478,0.8101360782968563
MTF1,en,0.6264945517720396,-6.344981316215953,-0.009660524617053069,-0.04335596502601038,0.38377465022746815,0.38339278328140647,0.9993552080124365,0.9993849095097266
MTF2,en,-0.31527016019413606,3.4888817564737047,0.6902231899836755,-7.5472470604246675,0.8747788961069953,0.8653658978588336,0.9428330468931311,0.9168047748244786
MTFMT,en,1.1118285052903574,-11.315509621221196,-0.5044817261539503,5.244535844306583,0.6512771175148305,0.6373593822988883,0.9992021033216063,0.9993849095097266
MTFR1,en,-0.21434607401032754,2.275984785218516,0.8455932203390137,-8.265014285714578,0.9209236123663527,0.9051204040587895,0.850320122350169,0.8139309021756479
MTFR1L,en,-0.12255488130262554,0.8079346037536471,0.5609784473408838,-5.360468262575294,0.9437066700293604,0.9656988175409673,0.8984030328629299,0.9324084598075427
MTG1,en,0.39786402692798006,-3.805599163542807,-0.11512733887735871,1.004580591030786,0.6746389588024208,0.6590372763074688,0.9992021033216063,0.9993849095097266
MTG2,en,0.8923229965949189,-8.46854590081002,-0.21375506528590282,1.8615022062133812,0.704861229791158,0.7007990063972442,0.9992021033216063,0.9993849095097266
MTHFD1,en,0.34775609190163076,-3.821185226532417,0.24386035946129234,-2.735110598500277,0.47499969209874016,0.4356479390988749,0.9428330468931311,0.9076276192507132
MTHFD1L,en,0.809350435361337,-7.642707739232692,-0.1722990187821104,1.068569774909471,2.507960048984333e-06,4.70818350926985e-06,0.8016345950999556,0.9510735928719529
MTHFD2,en,0.9588515460326144,-9.546913883153572,-0.21612329342575376,1.5746815837009285,3.016098142505131e-05,2.5972767719469222e-05,0.8723742313868175,0.9506062417336195
MTHFR,en,0.04113331090893822,-0.5103563803653328,0.203365921646864,-2.0393088472532064,0.9472580814834437,0.9376043770514519,0.885967286582626,0.9084176089452352
MTHFS,en,-0.3410979286617788,3.0421870085232943,0.7893176668437033,-6.773012875730334,0.6141619488266811,0.5439202128448567,0.11926892587992297,0.07185211029421862
MTHFSD,en,0.7878332263430693,-7.387719872195584,-0.27159336878331863,2.5856084203948506,0.3051500046319398,0.23524633512333315,0.9992021033216063,0.9859374695601055
MTIF2,en,0.627494363269588,-6.377108594314504,-0.08957483530960297,0.6816190333143636,0.26675571607675186,0.24122730715650953,0.9992021033216063,0.9993849095097266
