,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.05026771367233182,-0.14415504845347926,0.22043625287714816,0.7709395563574898,0.19442276212581108,0.3214506325073152,luad,False,False,False
1,A2M,0.3986846486249296,0.4028640885639685,0.0003727877182010155,0.016018332215463605,-0.004179439939038909,0.9982946474603,luad,False,False,False
2,AAAS,0.34571002239977056,0.19998171325827085,0.08757636533219704,0.038902383302311355,0.1457283091414997,0.4500893810093406,luad,False,False,False
3,AACS,0.7849574442550055,0.7905653206124063,5.442130178860949e-17,1.4505033639021593e-08,-0.005607876357400787,0.9791712944421661,luad,True,True,False
4,AADAC,0.2415484971320632,0.7365204832352271,1.1165100026398172e-13,0.16213657537882506,-0.49497198610316395,0.0002802523561191247,luad,False,True,False
5,AADAT,0.3050387205886261,0.6060256291270415,0.0006309188035379767,0.3616991897820137,-0.3009869085384154,0.40409901375914836,luad,False,False,False
6,AAED1,0.14152517408658077,0.13106795965958803,0.3592626911846009,0.5405841731280359,0.01045721442699274,0.9658041854313194,luad,False,False,False
7,AAGAB,0.7261892023014217,0.5989102965010433,1.7331144251407082e-08,5.356466226281672e-07,0.12727890580037837,0.2484036825376068,luad,True,True,False
8,AAMDC,0.5333235997519271,0.6761466932871901,3.826325778344575e-11,0.0008101920174692601,-0.142823093535263,0.3043164090730044,luad,False,True,False
9,AAMP,0.40299961470008594,0.4665874781120255,2.7871145295357422e-05,0.014809371085126493,-0.06358786341193956,0.7899521199196501,luad,False,False,False
10,AAR2,0.6623066332743967,0.5250186114018802,1.5688375571732573e-06,1.0829339552363229e-05,0.13728802187251643,0.37116223164439366,luad,False,True,False
11,AARS,0.8793667905038414,0.9145802132671069,5.0136918951822286e-30,1.6923854049287292e-12,-0.035213422763265556,0.24694477740969978,luad,True,True,False
12,AARS2,0.7181976218425898,0.5714679575083136,1.0514687418907769e-07,8.153882745300286e-07,0.14672966433427626,0.30494349020586975,luad,True,True,False
13,AARSD1,0.6143307923401782,0.7730224222766058,7.059982404059572e-16,6.73019587407094e-05,-0.1586916299364276,0.063651041525806,luad,False,True,False
