,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,-0.07780060534681373,0.20903923022117996,0.08020189869622038,0.6568740885309207,-0.2868398355679937,0.1702038862348194,lscc,False,False,False
1,A2M,0.3927486198804319,0.32558204283211023,0.005258128362575081,0.017815958789140232,0.06716657704832169,0.7240190965374611,lscc,False,False,False
2,A2ML1,0.9245685265488878,0.8038669663213205,1.8873215058430307e-17,8.262349092850544e-16,0.12070156022756728,0.025399542472013027,lscc,True,True,False
3,A4GALT,0.3317635708643791,0.346675467866274,0.015782362197448434,0.1314589309220183,-0.014911897001894936,0.8879434833558661,lscc,False,False,False
4,AAAS,0.11693772174181315,0.28045066248592987,0.017025590744175142,0.4970106952015715,-0.1635129407441167,0.35136562181083697,lscc,False,False,False
5,AACS,0.5014744415239817,0.7276144849781009,4.4958154192520935e-13,0.0018347352141535832,-0.2261400434541192,0.1446535332775144,lscc,False,True,False
6,AADAC,0.8039089076782058,0.6225892898080818,5.252527195430975e-09,3.538755855264283e-09,0.18131961787012396,0.17323646963743145,lscc,True,True,False
7,AAGAB,0.46817301898903985,0.5074643079244678,5.375803090722971e-06,0.003982049262233261,-0.03929128893542799,0.8199525805240966,lscc,False,False,False
8,AAK1,0.7662782141687506,0.6147454593305376,9.215694195021423e-09,5.109627263092449e-08,0.15153275483821305,0.12981972236170503,lscc,True,True,False
9,AAMDC,0.47318490377411265,0.6404609957149086,1.3739656579487942e-09,0.0035609144856016527,-0.1672760919407959,0.1720553552710492,lscc,False,True,False
10,AAMP,0.7173612929915804,0.6198845179597487,6.387388181111624e-09,8.513454818037756e-07,0.09747677503183161,0.41505627960603186,lscc,True,True,False
11,AAR2,0.5872400815157489,0.5728462448881425,1.454367934943614e-07,0.00016648875644187386,0.014393836627606404,0.915204612175366,lscc,False,True,False
12,AARS,0.786998202531556,0.8588972499524251,5.005637739766259e-22,1.2546481449887028e-08,-0.07189904742086917,0.2652529948210366,lscc,True,True,False
13,AARS2,0.7049969075115858,0.6352567715210832,2.0485320805827954e-09,1.5837389445324777e-06,0.06974013599050266,0.5163892031585626,lscc,True,True,False
14,AARSD1,0.6356277041251022,0.4706562430445537,3.017997479029778e-05,3.1072481689926156e-05,0.16497146108054844,0.2922380345274971,lscc,False,False,False
15,AASDHPPT,0.5648628773176464,0.6887424336426444,2.2764008226978064e-11,0.0003318489344788536,-0.12387955632499803,0.23909958446775326,lscc,False,True,False
16,AASS,0.8216956907720138,0.7938078846197003,9.043380490591405e-17,8.137767569013727e-10,0.027887806152313455,0.7550359138115876,lscc,True,True,False
17,AATF,0.6235434611694389,0.5896225149145641,5.05010737547763e-08,4.8513078315098284e-05,0.03392094625487485,0.778970193169964,lscc,False,True,False
18,ABAT,0.813044776760704,0.8227327718808127,7.709881808264005e-19,1.6958449497754593e-09,-0.009687995120108761,0.8921415514865729,lscc,True,True,False
19,ABCA1,0.7158963887844052,0.6949888726820499,1.2633166267867571e-11,9.178554952121664e-07,0.020907516102355306,0.8433315206317195,lscc,True,True,False
20,ABCA12,0.3845174722307816,0.5609116357027513,2.118006893392716e-06,0.032694942928109844,-0.17639416347196968,0.3868253948396372,lscc,False,True,False
21,ABCA13,0.2924275590601453,0.19289740998374771,0.15824514599928738,0.13102723528166246,0.09953014907639757,0.6496652619328183,lscc,False,False,False
22,ABCA2,-0.21176185476863021,-0.049665179253407146,0.6990894541599175,0.261275471069731,-0.16209667551522305,0.4542624390807909,lscc,False,False,False
23,ABCA3,0.7899316108722498,0.6747481213528894,8.084952304353965e-11,1.0157016984000242e-08,0.11518348951936042,0.218698132669766,lscc,True,True,False
24,ABCA6,0.5152965779659475,0.37699343290941084,0.0015299901929826918,0.0012993539392805557,0.13830314505653668,0.3897228585979433,lscc,False,False,False
25,ABCA8,0.5917450590996767,0.32158168445742985,0.005877612906554456,0.00014401263629307864,0.2701633746422468,0.1574659280787637,lscc,False,False,False
26,ABCB1,0.15336848050810942,0.495344477965073,9.699905933354661e-06,0.3718385593260582,-0.3419759974569636,0.08666501118660307,lscc,False,False,False
27,ABCB10,0.7535845802961356,0.5083530838671166,5.143495097644097e-06,1.127772433323499e-07,0.24523149642901898,0.03814756866525918,lscc,True,False,False
28,ABCB5,0.13355498382050285,0.059625448432037494,0.6508770474767146,0.4897645786902081,0.07392953538846536,0.7306573155832075,lscc,False,False,False
29,ABCB6,0.8727074036751507,0.8416543322068033,2.0833262623104932e-20,4.000179790782659e-12,0.03105307146834735,0.6092317376522243,lscc,True,True,False
30,ABCB7,0.5482692309109738,0.4051052885533122,0.00041573018151775336,0.00053660861162275,0.1431639423576616,0.391929171574818,lscc,False,False,False
31,ABCB8,0.358706290338134,0.4273113504105535,0.0001813884059086132,0.031685789840393316,-0.06860506007241951,0.7244012861038538,lscc,False,False,False
32,ABCC1,0.9279410604782387,0.8749593002993493,9.672461589595912e-24,3.898060157974905e-16,0.05298176017888934,0.0892212395080725,lscc,True,True,False
33,ABCC10,0.5831086595041226,0.3431044827188306,0.003172484820681184,0.00018981731522594827,0.240004176785292,0.0968675225691607,lscc,False,False,False
34,ABCC2,0.53809277704717,0.462311949923727,0.00043243104478200666,0.00668180199465161,0.07578082712344297,0.7268302730736542,lscc,False,False,False
35,ABCC3,0.5100227809777553,0.7445291601496927,6.560218024517097e-14,0.0014847066891984977,-0.2345063791719374,0.09700207624203522,lscc,False,True,False
36,ABCC4,0.8297142569217534,0.5630201969274709,2.630623002793457e-07,3.974827613991982e-10,0.26669405999428253,0.048846356420607126,lscc,True,True,False
37,ABCC5,0.9162833654626817,0.890828629017204,1.1043914434473307e-25,4.553193945774101e-15,0.025454736445477688,0.40310753039747793,lscc,True,True,False
38,ABCC6,0.03347045036250597,0.0175111488130497,0.9080435540883919,0.8657327373537301,0.015959301549456267,0.9284260576678981,lscc,False,False,False
39,ABCC8,-0.4494780382116882,0.16695973245764117,0.31640017049225944,0.0702792234818931,-0.6164377706693294,0.030484447126480903,lscc,False,False,False
40,ABCC9,-0.23500201447047095,0.2840680874927867,0.08839702575673836,0.3185951085803018,-0.5190701019632576,0.07154799097836535,lscc,False,False,False
41,ABCD1,0.4141400598266153,0.6626320199795376,2.2943954664714943e-10,0.012037768623554664,-0.2484919601529223,0.06524821102254644,lscc,False,True,False
42,ABCD2,0.4007189856902888,0.06582715840511429,0.6428980384587656,0.038323138403445124,0.3348918272851745,0.11244710074009914,lscc,False,False,False
43,ABCD3,0.8119897073786622,0.5928573198876157,4.0898024998608356e-08,1.849934075742765e-09,0.21913238749104647,0.04438381991111362,lscc,True,True,False
44,ABCD4,0.2891713968785401,0.4760451015103987,2.3732250951574837e-05,0.08716288855055244,-0.1868737046318586,0.2572094978078526,lscc,False,False,False
45,ABCE1,0.6151159048509798,0.713571025569603,1.9995537822533784e-12,6.547654435179442e-05,-0.09845512071862317,0.4637065487767419,lscc,False,True,False
46,ABCF1,0.7436199505647081,0.7594747723003504,1.0520445215431682e-14,2.0327568972070826e-07,-0.015854821735642344,0.9090190791642907,lscc,True,True,False
47,ABCF2,0.8265721498285773,0.8072896086712343,1.0846612703425558e-17,5.286154406316046e-10,0.01928254115734296,0.7850005692328441,lscc,True,True,False
48,ABCF3,0.8651999695726015,0.8462730840110201,8.027401323832473e-21,9.976679288385218e-12,0.018926885561581397,0.6877593233124955,lscc,True,True,False
49,ABCG1,0.7649559599166974,0.7212852569764361,2.7382698744814435e-12,1.3797978085170022e-07,0.04367070294026132,0.681365974619007,lscc,True,True,False
50,ABCG2,0.6403379552594607,0.6952433955569415,0.000467710803714971,0.013628548245960445,-0.05490544029748079,0.8114193894297225,lscc,False,False,False
51,ABHD10,0.7393641937601141,0.5296457696186543,1.718281355403927e-06,2.59331300057188e-07,0.2097184241414598,0.10574572226646807,lscc,True,True,False
52,ABHD11,0.665046232172637,0.7492521834550046,3.73037507177019e-14,9.661003146831258e-06,-0.08420595128236752,0.34130546956822905,lscc,False,True,False
53,ABHD12,0.6236434237012782,0.5565766286326828,3.8404161225372566e-07,4.833830482134663e-05,0.06706679506859548,0.6112004479746198,lscc,False,True,False
54,ABHD13,0.6152620920099133,0.3735493514182964,0.002176745736168134,0.00010775644144955812,0.2417127405916169,0.20008544814894447,lscc,False,False,False
55,ABHD14A-ACY1,0.5109073447842375,0.29056238024897485,0.013285391854210574,0.0014520831035915193,0.22034496453526264,0.23091727856242328,lscc,False,False,False
56,ABHD14B,0.7723587069857923,0.5884928739110783,5.433159688839017e-08,3.435636549302249e-08,0.18386583307471405,0.11287590333657756,lscc,True,True,False
57,ABHD15,0.0919316487468987,0.2292211734160731,0.0684596186642032,0.6050893351407779,-0.13728952466917438,0.4339313448739458,lscc,False,False,False
58,ABHD16A,0.3195792240184847,0.5707053144951529,1.6575581098028197e-07,0.05743752434262688,-0.25112609047666823,0.11952691777820329,lscc,False,True,False
59,ABHD17A,0.22643250554556127,0.17406051360414743,0.16553237163550724,0.20510698546806558,0.05237199194141384,0.7802048533331349,lscc,False,False,False
60,ABHD17B,0.6481343424702671,0.7072763972676062,3.7937639945097346e-12,1.9198170336472305e-05,-0.05914205479733903,0.5651462581013301,lscc,False,True,False
61,ABHD17C,0.6586434505713737,0.5270687356497048,7.661386547411394e-06,2.2872845354204356e-05,0.13157471492166894,0.41337499979991876,lscc,False,False,False
62,ABHD2,0.3208947137765523,0.12332961601583843,0.5161529753262402,0.243546924893759,0.1975650977607139,0.4508909103237265,lscc,False,False,False
63,ABHD3,0.6877161577096674,0.6192885259126844,4.8900413555041735e-08,6.996322039718924e-06,0.06842763179698308,0.5909034087497611,lscc,False,True,False
64,ABHD4,0.8358980664494753,0.8154279794448324,2.7767438561399135e-18,2.2292050361952876e-10,0.020470087004642923,0.7267948619250617,lscc,True,True,False
65,ABHD5,0.5985506460420448,0.2504206888746021,0.033868564293128435,0.00011520205979928422,0.34812995716744266,0.05541652086940278,lscc,False,False,False
66,ABHD6,0.7599726908327572,0.5312923994359857,1.5736484722293997e-06,7.617358798351786e-08,0.22868029139677148,0.06885787060007277,lscc,True,True,False
67,ABI1,0.2966831968990521,0.3215548853466696,9.538106137778411e-05,0.014772093969615372,-0.0248716884476175,0.8557107175846854,lscc,False,False,False
68,ABI2,0.7194606405636051,0.6390572522764332,1.531397644518982e-09,7.637223417785983e-07,0.08040338828717197,0.5070140794787593,lscc,True,True,False
69,ABI3,0.7978016930915794,0.7498578767051308,3.466721126269668e-14,5.666184426087438e-09,0.04794381638644862,0.5988485407399857,lscc,True,True,False
70,ABI3BP,0.49549470529319667,0.4423229488346847,0.00010014740690478416,0.002120757268282905,0.053171756458511965,0.7021055804704395,lscc,False,False,False
71,ABL1,0.3568174647945384,0.5323673615852921,1.4854898786657282e-06,0.03266078310911804,-0.17554989679075367,0.2932958465548525,lscc,False,True,False
72,ABL2,0.030586613342896668,0.48678147554399204,1.4523560070716926e-05,0.859442244921914,-0.4561948622010954,0.03376667493438477,lscc,False,False,False
73,ABLIM1,0.7976937971253102,0.6240805138621585,6.457336493863615e-17,4.9887570893272774e-17,0.17361328326315173,0.03148577175259427,lscc,True,True,False
74,ABLIM2,0.5037962755921269,0.7500528108748348,3.3857463972541547e-14,0.0017331542853671886,-0.24625653528270786,0.036266354525843786,lscc,False,True,False
75,ABLIM3,0.5702453489867452,0.3005520659696964,0.00029326036212629016,2.5607258943246883e-07,0.26969328301704876,0.03614110875480048,lscc,True,False,False
76,ABO,0.3633389743328817,0.10884752491697572,0.5213416638627527,0.2456802014254574,0.25449144941590596,0.5256743279662821,lscc,False,False,False
77,ABR,0.3338343913877691,0.6212490435631028,5.788497353528302e-09,0.04661157134448767,-0.28741465217533374,0.04549327267587132,lscc,False,True,False
78,ABRACL,0.5404181956472165,0.6912544010186792,1.799604598362786e-11,0.0006678602049847125,-0.1508362053714627,0.19251326102417865,lscc,False,True,False
79,ABRAXAS1,0.44299689469194353,0.13112501053707348,0.2722444786504106,0.006814251075394343,0.31187188415487005,0.21877471488908828,lscc,False,False,False
80,ABRAXAS2,0.42866294657635695,0.32129860032870894,0.005923794270405632,0.009094313418133904,0.10736434624764801,0.5399779442036473,lscc,False,False,False
81,ABT1,0.4166361330239851,0.39571095992935085,0.0005805672409178836,0.0114810215339788,0.020925173094634264,0.9195211816799196,lscc,False,False,False
82,ABTB1,0.37977370755316114,0.44806882586219154,0.0015866113223628995,0.03509377816617226,-0.0682951183090304,0.6789972241167812,lscc,False,False,False
83,ABTB2,0.038202086569236016,0.060904743522079315,0.6648527898665568,0.8561343257448614,-0.0227026569528433,0.9141422537669324,lscc,False,False,False
84,ACAA1,0.5854933493547829,0.47225299971769447,2.811725572354317e-05,0.0001760179833756904,0.11324034963708846,0.4439663656953693,lscc,False,False,False
