gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
DHDDS,ccrcc,-0.028266198496269317,0.4367187392014361,0.039877585174255936,-0.4227013115876725,0.5807284225812765,0.3553003125100607,0.26416144463919966,0.3265766392130492
DHFR,ccrcc,-0.07924835405321955,0.7607322796076745,0.12562324464959865,-1.048612392619755,0.01655915799438539,0.0004349176516198567,1.1696345803380228e-06,4.326242101800018e-08
DHODH,ccrcc,-0.23669672306323422,0.47971484387827257,0.35518711464550146,-1.1820052898745452,0.00020411753369831864,0.07006631946645876,2.459766948208971e-11,4.417645767106209e-08
DHPS,ccrcc,-0.030700405404860024,0.7135244315354546,0.05226092108939111,-1.0970827307815236,0.051981708174689056,0.01452038192643414,3.404635425564033e-05,2.0778614613730637e-05
DHRS1,ccrcc,0.0163602774061552,-0.21382582138233214,0.07542051351011453,-0.9728210025759501,0.4709128349108794,0.4209582029662702,1.9749525735337655e-12,8.287975128689514e-08
DHRS11,ccrcc,0.03698138063356272,-0.35324554881912423,0.11077268867431238,-0.42994645974719276,0.21890396764667724,0.024320036474168076,8.462065225942638e-12,0.0022673947054961487
DHRS13,ccrcc,2.157887741973196e-05,-0.49384294729932754,0.0339882429765084,0.15437948955309402,0.9997712975735021,0.00904244854795352,0.4138944292999306,0.41006859284460156
DHRS2,ccrcc,-0.1823257096874635,-0.16631477915696843,0.2083289612239679,-0.3477024000407707,0.05161603320115029,0.14974812450142486,0.009101557470098496,1.6996924511340924e-05
DHRS3,ccrcc,-0.0047556307782744695,0.29437594201450756,0.012687110694559859,-0.7788549706403128,0.33168253167616346,0.2705408925864431,5.691697037423927e-05,6.594754903430903e-05
DHRS4,ccrcc,-0.008858954659757206,-0.13655990386453576,0.03952701540637548,-0.5194255117031729,0.7528764696267979,0.646110506612577,2.9169106685755076e-07,0.006097596794399401
DHRS7,ccrcc,-0.026006096127550577,0.53470338495022,0.029750368599022796,-0.6808228247588629,0.007451020743943805,0.04086857952418571,0.000496986562920503,0.005095894501789297
DHRS7B,ccrcc,-0.01763478504102366,-0.4509400570736916,0.08328054422292126,-0.3823745543983492,0.7349823980582834,0.20183585912881302,0.0031323991883392115,0.21822425846139526
DHRSX,ccrcc,-0.02720858950538202,0.6145387848854684,0.09750686470853878,-1.2470410676616075,0.5110007953138314,0.07827560456604778,0.00019037827346483275,2.4219527264980605e-05
DHTKD1,ccrcc,-0.008381657005165995,-0.2614186973026134,0.026534112541845612,-0.6674568898664668,0.10225383806627585,0.13046286649002348,6.069093458346494e-16,1.3063861511233635e-06
DHX15,ccrcc,-0.006119201842804219,0.41903920459711913,0.010423874343610943,-0.5221447414090745,0.007299740094540443,0.00028878614109719287,1.3495387589912437e-08,2.697430779526035e-07
DHX16,ccrcc,0.025494556373984477,-0.3140843843916664,-0.01047302469715658,0.22988606847313436,0.052504233931876865,0.08472826528583155,0.36391657078295914,0.17206091459685763
DHX29,ccrcc,0.03385876982479999,-0.9684949373058522,0.012593127931935786,0.05908385461346771,0.24797038418866033,0.027978710292434084,0.6085660748802711,0.9108834782359553
DHX30,ccrcc,0.020226236016622854,-0.7343159368952321,0.006605058796458246,0.2377829018397154,0.3372791190848399,0.011340412150434945,0.7219473985165544,0.44528193603629374
DHX32,ccrcc,-0.02278003272053713,0.5536297414861359,0.05382371302026715,-0.8174379592076542,0.5906128164410168,0.1345649868222465,0.05714702846135829,0.012201087563206446
DHX33,ccrcc,0.06228579605070627,0.22517288039155417,0.03682077080266701,-0.36268738709538856,0.7932764447213948,0.7341607920533417,0.8122444563551897,0.4999856142346553
DHX34,ccrcc,-0.04938423413359128,0.3292446925762117,0.053713586231893866,-0.17913099313755848,0.5653394238542986,0.2703737060919191,0.3843948710583671,0.5250226390795323
DHX35,ccrcc,0.013904553845789824,-0.08133848730488058,0.00581436276907712,0.04276940355055744,0.6385197829175179,0.692719536187261,0.745289534860902,0.7910953401073935
DHX36,ccrcc,0.0016135813010413832,-0.07579945880448757,0.030815405627580676,-0.24928986530057598,0.9554415406680693,0.7280314562250036,0.01731193795303256,0.12975340239670552
DHX37,ccrcc,0.027865441611332014,0.005929590901730637,0.0019897394293787135,-0.01506594626542323,0.595143514861758,0.974494170302204,0.9654705611396168,0.9255455232897608
DHX38,ccrcc,0.022556896537736956,-0.040676727931330814,-0.0005504888571671504,-0.07087334253449352,0.23827785699857332,0.8800533650050514,0.976987441369302,0.7538531348654649
DHX40,ccrcc,-0.005740133735516734,0.03233700577641832,0.011655902839839475,-0.13460984649822025,0.7367297855128325,0.9317315702221772,0.2731902138142676,0.6400256756287742
DHX57,ccrcc,0.0022761683424268723,0.006355075761095032,0.05737883283642098,-0.4353723606689353,0.9469027108068849,0.9753458695742798,3.635210736263428e-05,0.0003471661131465165
DHX58,ccrcc,-0.05119153113540902,0.5619583067039233,0.07784112161205313,-0.6895359824124447,0.06775132148164073,0.0022509507243341216,0.0006052803060005143,3.998250559293036e-05
DHX8,ccrcc,-0.013519278442275021,0.2840146573513873,0.04127952008876011,-0.46217667258801265,0.683414870395637,0.33563706300619556,0.03794697321335217,0.05906860479204081
DHX9,ccrcc,-0.007772375007169073,0.38392377005574585,0.011190754208866789,-0.5097763926330715,0.0014334235710612292,0.004556913621906115,5.837983345839702e-09,6.090889805260591e-06
DIABLO,ccrcc,-0.06439903478069502,-0.11007646679253198,0.15227262323126037,-0.5329647605299348,0.3594114656778764,0.7648284803503538,0.001776248383230053,0.04300949964837681
DIAPH1,ccrcc,0.002583765220057347,0.6151935452370941,0.009597425395246457,-0.6510199807025093,0.7246157264460948,1.2844034275237878e-06,0.029135702883793264,2.7873756241613118e-08
DIAPH2,ccrcc,-0.12076143682589184,0.908469935133849,0.17917426167286452,-1.214942235838847,0.002472376784546165,2.720091270057577e-09,4.268327102621738e-07,2.342367127650446e-16
DICER1,ccrcc,0.010129883255297489,-0.2859829470183567,0.004148224944255239,0.06509209424580677,0.4345765028325814,0.22791902858061133,0.688432139879352,0.7931407458181647
DIDO1,ccrcc,-0.004707535829787186,0.18582563948573153,0.014705764877842621,-0.1230469230212209,0.9042111387920914,0.4753990390449729,0.5351783441801422,0.6172573305105478
DIMT1,ccrcc,-0.12549043199043558,1.0086011422242738,0.13049503309941662,-0.8744504904637282,3.2987018169463933e-10,2.599981847009306e-14,5.167327850950975e-12,6.2742578855665065e-12
DIO1,ccrcc,0.008050898030778058,-0.7703029729519326,0.01063164348571044,-0.2299732219686114,0.584874890552308,2.2049637516229686e-06,6.091825900305308e-11,0.14683476880716437
DIP2A,ccrcc,-0.004056722459743663,0.07759268415176528,0.024365596306475085,-0.15880090106580713,0.8731065600939979,0.6530077609591363,0.05588732615515607,0.20188010974674456
DIP2B,ccrcc,0.0339784346424586,-0.19499450940521632,-0.004074842662636251,-0.08943813454285542,0.003377853790584994,0.2073039337311977,0.7339765317089098,0.5365662001930392
DIP2C,ccrcc,0.014077376422469163,-0.13635744593315868,0.020260002335001043,-0.2645524561847668,0.054852080821704056,0.2577944518342608,3.232436375306829e-07,0.0020065257982778265
DIRAS2,ccrcc,0.19583437511230292,-0.09018959148241171,-0.17181860809165897,-0.03157665354302077,0.8256401684047056,0.8687619601679774,0.7853256838707001,0.9465121677974051
DIRC2,ccrcc,-0.039001542134931504,0.521881487480072,0.06866165892609613,-0.6516422787795592,0.46274307789105235,0.20937295303856268,0.018169961265167973,0.031029964611708243
DIS3,ccrcc,0.007928632127881155,0.22269637401531495,0.03548420220351043,-0.37911532479253274,0.8801402216403666,0.3782224927848369,0.24934960199862466,0.0758663357728034
DIS3L,ccrcc,0.015477053157049246,-0.006821315494645231,-0.017092038846750975,0.1984984257949358,0.8512717083194262,0.994252256100361,0.7376943971180283,0.7574412472088687
DIS3L2,ccrcc,0.001947341438945849,-0.01383834435769175,0.05842909550285923,-0.2763939882375906,0.9751854202981293,0.9648073952939102,0.04343163126924391,0.21059210556764107
DIXDC1,ccrcc,0.003956003240356085,-0.16789877638053977,0.008930646368911156,0.1224406996709743,0.8908395414195337,0.3687143277639079,0.617793707090948,0.4590972446384516
DKC1,ccrcc,-0.0348948390034162,0.36629317183940246,0.06968196341965678,-0.645251586936148,0.04785102563571226,0.025719506111560042,4.5789743968075696e-07,3.659405671885062e-06
DKK3,ccrcc,0.020041582468123716,-0.24904822452335,0.0006361981572453231,-0.057221767985512484,0.3348680351921192,0.41712493382465443,0.9727529354333965,0.8437959809037179
DLAT,ccrcc,-0.035802869048234466,0.011557993727005769,0.07197980153147504,-0.8163802824580952,0.04916794185308178,0.974494170302204,2.0360504633754513e-07,0.0005334594782706372
DLC1,ccrcc,0.024783718494722214,-0.20665982018903334,-0.005729002130074921,0.08011419576865145,0.18666019483427068,0.2875670114131057,0.7317614365468194,0.6531388701347693
DLD,ccrcc,-0.015236166641150888,-0.2352676946941814,0.031848515136581,-0.820951732716247,0.008666062244549452,0.3431561896937725,1.8778503963512812e-12,2.9730121143685895e-05
DLG1,ccrcc,0.006349970477678705,-0.9456716083702995,0.02618682898233296,-0.13640278604081305,0.8185179686773627,0.024495313840997197,0.1131307692226339,0.7815426551393468
DLG3,ccrcc,-0.045707188039885216,0.1245135672761073,0.10396315523206724,-0.6032971209171087,0.00021212959190288822,0.251713042580715,9.836857266846083e-25,1.71617416119346e-13
DLG5,ccrcc,0.040596015589255914,-0.036176636351773046,-0.01648027353860744,0.03135987644389716,0.09772702935968572,0.8615930123581951,0.47079165761098707,0.8676098852910049
DLGAP5,ccrcc,-0.9519852992274772,0.5623941982491363,0.9902800757606658,-0.21705399792769559,0.19681061329965188,0.024770721377618085,0.09893220868564578,0.07446418872878675
DLST,ccrcc,-0.002392583624660011,-0.2715397579994584,0.02083532173492122,-0.7432320720057428,0.7117741320307575,0.2274402464355665,1.5228051567507123e-12,3.2398932611067146e-05
DMAP1,ccrcc,0.0023912865790822135,0.13054548996479573,0.005189701099235724,-0.07377315196083593,0.9079909156627659,0.4699478057649959,0.6594944919761244,0.6537669076020576
DMD,ccrcc,-0.2551482624100444,0.30501808223171367,0.31514361871582447,-0.6192292013612456,3.4146568991797045e-06,0.08324160322985691,3.5700440978918434e-10,3.634192781677243e-05
DMGDH,ccrcc,-0.005932302519929755,-0.36442853153680604,0.012906710931510277,-0.7212796033405502,0.016667523622097388,0.029201510752167734,3.61119766310173e-21,3.112419303601109e-08
DMPK,ccrcc,0.012642467535090145,-0.1864989799308055,-0.005962093636434457,0.2802637125838171,0.8306339259959126,0.548346834735029,0.8853297409453873,0.297598003473173
DMRT2,ccrcc,-0.05359579603129752,-0.039968396385987336,0.060541092272847666,-0.2393892424127186,0.20164951502083742,0.915315873314758,0.0787706526101954,0.40207885664888143
DMRTA1,ccrcc,0.25174033343171354,-1.6576591731931303,-0.17253707988387587,1.1034043928770219,0.0016274399904626115,2.7447713056215636e-07,0.0074374796948002385,7.818281982884003e-05
DMTN,ccrcc,-0.053491694363685505,0.549918936732252,0.0836321472015612,-0.9131515631396331,0.031056826795200495,0.10793630107374348,2.718004266645283e-05,0.0023968395698815673
DMWD,ccrcc,-0.012064463471502095,0.06086026938815528,0.012807810255418531,0.04920674537137342,0.8908395414195337,0.8793792458253432,0.7993774475121711,0.88118576412045
DMXL1,ccrcc,-0.013846650505835736,0.04201147881601942,0.033453539269630364,-0.7659869048399032,0.001246314506307362,0.7992816051194693,5.523480180786998e-23,1.4529261385986094e-13
DMXL2,ccrcc,-0.009156950107279717,0.09128389709355783,0.022374558357744528,-0.3861046887949079,0.23383516395157078,0.5699973980326387,8.472086982680064e-05,0.0016583249821521047
DNAAF2,ccrcc,0.143005918015471,-0.7965563615673509,-0.08363860147847792,0.5952013354761253,0.026695302821502082,0.01739859134784126,0.1122685043662009,0.053493131933502094
DNAAF5,ccrcc,0.06761915594432097,-0.4011771197829718,-0.05979762063585995,0.4738963875038438,0.07755393621462751,0.09346760609889818,0.06475588008926496,0.02763216063501778
DNAJA1,ccrcc,0.0016276126390730528,-0.15518030049539433,0.0021676371147366243,-0.04191146693389156,0.38629906843517775,0.15843952131068367,0.09540629168391453,0.6992174027564451
DNAJA2,ccrcc,0.008280226829091426,-0.4040630684973589,0.002280728401880524,0.07687163215462146,0.19907012649665004,0.013157539755700462,0.7037053444103782,0.6678124883741772
DNAJA3,ccrcc,-0.011158344258383733,-0.049949619983917094,0.04020433795855219,-0.7372503956851969,0.3193895453451426,0.8644928095853691,5.0223783503693926e-08,6.498363728735053e-05
DNAJA4,ccrcc,0.014929606784151842,0.05181361450690986,0.062195788459008534,-0.4072171946739273,0.5713858569300375,0.7607340231091622,5.751858691313554e-05,0.0005591518640793735
DNAJB1,ccrcc,0.0014908403654108203,0.05784693754989845,0.0018928643998468474,-0.041199661380773696,0.43279487982561915,0.4155766444874013,0.12963826300435896,0.49425080920201003
DNAJB11,ccrcc,-0.00028985431666084634,0.01941719101266094,0.019423083252329366,-0.3417502119232898,0.9874286888020768,0.9328315025836911,0.047537956334079076,0.024971277560585897
DNAJB12,ccrcc,-0.08907288224701183,0.6854695606647901,0.11833329980946115,-1.1046532640865125,3.430981621603238e-05,0.00411221919253205,9.209360679554346e-10,5.830119839085749e-07
DNAJB14,ccrcc,0.047040191328372616,-0.5846501850444775,-0.021384211882422486,0.3788817181825231,0.18026266142644717,0.11523330328870102,0.47756231352647144,0.2758549407278939
DNAJB2,ccrcc,0.0009284179715008345,0.3184301102952119,0.025402545312673497,-0.5972755027336334,0.9659128019058392,0.20980639871783846,0.008551328811756817,0.005133559217949876
DNAJB4,ccrcc,0.019725566382429147,-0.03693480924133197,0.00484495668891478,-0.13504316258844812,0.12475459130626425,0.8525895389617222,0.6826172526073022,0.3344119891550478
DNAJB5,ccrcc,-0.011123504793461437,-0.010494876560967035,0.038225339068221266,-0.017086629378228396,0.7833122004617372,0.9520030399140097,0.051347731248730835,0.9014969962682384
DNAJB6,ccrcc,-0.005002994118698764,0.0211297822334313,0.01838870895213539,-0.31329428490022265,0.8329003998446513,0.9591585803062382,0.18653219047497885,0.2907518610898153
DNAJB9,ccrcc,-0.0033367332271084767,-0.06528516911053035,0.012631629287824188,-0.2346450238664427,0.7577039615849435,0.7941424922220203,0.04232068111408932,0.17840356703529076
DNAJC1,ccrcc,-0.04303753677212586,1.2165041312771976,0.06303157416688782,-1.5140509465081748,0.0019486828322299084,1.6237524399315484e-06,2.629525136122877e-07,3.6901920594596903e-10
DNAJC10,ccrcc,-0.11024314551189487,0.7894318308780209,0.15130932087926535,-1.0076198008537232,5.156253628901084e-05,2.7134647254998483e-06,7.537713729068473e-10,1.7670816320685624e-10
DNAJC11,ccrcc,0.016424539080398294,-0.7369550420938518,0.02607606336776233,-0.07350424016814848,0.1987338801300099,3.130222481107866e-05,6.59008103787744e-05,0.6906267924629844
DNAJC12,ccrcc,-0.02728229658972404,-1.081384838561392,0.17801131283243976,-0.4982695004506012,0.4995625492764444,1.2132286689169653e-10,3.3575102563764046e-16,0.0013345936717012671
DNAJC13,ccrcc,-0.03342935832435957,0.6325123352680991,0.03680549361178556,-0.7278595645688631,1.3804149442156705e-05,0.0004152730056860824,2.0382340209011858e-07,2.341961218937231e-05
DNAJC14,ccrcc,-0.010605234653375735,0.07724741073250328,0.07717714063790108,-0.8154613921011024,0.894177694410641,0.9135290511180885,0.0736199066920871,0.10193123282867035
DNAJC16,ccrcc,-0.011009894682440204,0.44186070258938975,0.028572995827356118,-0.5523449407072214,0.6922904596981957,0.046440363495564796,0.0008283396984831473,0.00033996786919617136
DNAJC17,ccrcc,0.12329307409401677,-0.3093240323168479,-0.01233946142463484,0.05712073521719447,0.07672297544387778,0.24164234876984567,0.8541175196067335,0.830549021095093
DNAJC19,ccrcc,-0.0016104318127666446,0.06449052634741313,0.016300107670892537,-0.3797851057975331,0.8982117257025,0.7688571555704616,0.00016136777398584602,0.0032266570936570703
DNAJC2,ccrcc,0.006227483277381931,0.03815419609717807,0.021911271969840704,-0.08761736935617767,0.8988946334556072,0.8558170418941259,0.454313755391539,0.6013194543257003
DNAJC21,ccrcc,0.04054150596120258,-0.40042625495977874,0.0026699909898055506,0.09330861834990965,0.16848195131141144,0.09923396630753206,0.9285214795862432,0.7230770045416413
DNAJC24,ccrcc,0.03759477179720281,0.024123158276922064,-0.019217632082893874,0.011446612341343346,0.6023248928022686,0.961725272695859,0.7346772031862001,0.9801410431612181
DNAJC25,ccrcc,-0.047183978766967706,0.2725958449229743,0.15477482075975954,-0.8803180936187031,0.33541842935727123,0.33449990916947747,1.5430999883696808e-06,8.199644551953633e-05
DNAJC28,ccrcc,0.3755362248791116,-2.406715652078717,0.05618511350904081,0.6703799756508249,0.04442875924818529,9.053856639234398e-10,0.6871606496546475,0.06643554008599284
DNAJC3,ccrcc,-0.0063287915106326345,0.3719027376554293,0.017633906348428683,-0.610624343875928,0.4466063098967897,0.07130586116152357,0.0016371972698456581,0.0005075352459516165
DNAJC30,ccrcc,-0.09133780402559526,0.3135657690648432,0.15178362195397174,-0.7256020344624198,0.3196476346282717,0.4803433238505508,0.014541827485479032,0.04002732511980846
DNAJC5,ccrcc,-0.012241667025429488,0.38321798629143217,0.03372069740458028,-0.712872483814268,0.8390936314129728,0.5967861393539889,0.3742124922597884,0.2488323238199912
DNAJC6,ccrcc,-0.05290151721497493,-0.12445660604544094,0.1373678724445444,-0.48171520502375154,0.07152333511278378,0.513924676791215,1.5901022336897922e-10,0.0012695596561321247
DNAJC7,ccrcc,0.01629676748984736,-0.5023992926729698,0.003910433977190525,0.0218982260501611,0.14325513749297206,0.08080329178393855,0.700015934639031,0.9492283173541193
DNAJC8,ccrcc,-0.003733594049778138,0.15908089116173768,0.01266943562165733,-0.3774479933104248,0.6899338403311169,0.554672461324205,0.024349720735952197,0.0758663357728034
DNAJC9,ccrcc,-0.06746814107451717,0.7876992066952923,0.107870749950924,-0.6836634195444938,0.3587735842413224,0.000679787163547034,0.04059437431422606,0.0009274374991131387
DNAL1,ccrcc,0.13609058628767184,-0.31305725279590474,-0.03850710667414942,0.10178826681474423,0.04592803324641639,0.3580826689307201,0.5535060095296791,0.7736206622987362
DNAL4,ccrcc,-0.003362201261636243,0.4479945880572545,0.03878951262731959,-0.5661522099050559,0.9620877611801425,0.23705113618812054,0.2641525077135279,0.08315477917229781
DNALI1,ccrcc,0.03782319985379513,-0.21175130273973078,0.002286475655355733,-0.165058830054825,0.6010213074300391,0.750996000328964,0.9708089557120108,0.7912589653853247
DNASE1L1,ccrcc,-0.009844109676170143,0.4188562913060364,0.03246972312472321,-0.44780521813041835,0.9096752974890414,0.319089549601306,0.5360865704728801,0.211916217860438
DNASE1L3,ccrcc,0.058882361625008366,-0.893816010330704,-0.0037637805951720726,0.3657498587623837,0.26042600890452516,0.004936610018315051,0.9174089053013909,0.21853645591437781
DNASE2,ccrcc,-0.024289832659763144,0.02959402310773694,0.04237927786670533,-0.6004196220881052,0.19635346758632935,0.9190770755971018,0.003951676393504293,0.0011778036982272686
DNLZ,ccrcc,0.06914369820412104,-0.40631078561822914,0.09040510004763781,0.0379624413882106,0.6409802517561196,0.0036852748369202706,0.32686281901470293,0.795119175177001
DNM1,ccrcc,-0.04909086144307913,0.4906200235356508,0.07959304856188316,-0.4264843219472796,0.22084203459153381,0.010766613830480543,0.010267482539587926,0.01581337263396095
DNM1L,ccrcc,0.011549761330669338,-0.6071540340243744,0.015343449909170657,-0.13188845978056335,0.24957650317669738,0.005236252513946319,0.032564247304072855,0.5621937379522529
DNM3,ccrcc,0.028784383942082332,-0.43256232758103097,0.002009888466387746,0.2509244846858711,0.9280422116975614,0.5820179273635133,0.9898482013724386,0.7004241465118942
DNMBP,ccrcc,0.04565638557137212,-0.37082120956526354,-0.004949816091907069,0.2220055891118967,0.015320941789376959,0.0044055914154408245,0.7173011425806691,0.04748087903492219
DNMT1,ccrcc,-0.11501464046935116,0.918092019832828,0.12138559145582804,-0.7228239433315479,0.01802447554446611,0.0027243567907728012,0.0013540374264777346,0.001560366470702821
DNMT3A,ccrcc,0.03377368605227935,-0.15415024513465442,0.04940727232675512,-0.17829609680825967,0.7696139899281415,0.7437256186367297,0.47321866871206775,0.6400725048959804
DNPEP,ccrcc,0.06447243050189269,-0.5468312401111189,-0.04912061339789411,0.5461883475656482,0.003947714559369565,0.18996092924094882,0.011872964455539991,0.14158690681338412
DNPH1,ccrcc,-0.002344474598354064,-0.1740708723529721,0.010159993184221635,-0.40279458197837414,0.2246227391030624,0.12170883154680019,3.7442520974577974e-16,3.586613982066153e-06
DNTTIP1,ccrcc,0.027616422253795538,-0.05391943213248051,-0.02716955392602041,0.2359684678875968,0.25296543944339595,0.8476611251393378,0.17114751027627823,0.27716081723075314
DNTTIP2,ccrcc,-0.031261296095765695,0.4175650259882184,0.04457396862852159,-0.36818943223777206,0.17196344021723584,0.008922998283046006,0.010438225542423143,0.008776983634144083
DOCK1,ccrcc,-0.00242562965771192,0.2814398542311558,0.012140495968114064,-0.47200551282680714,0.7613656181888373,0.12565565456024474,0.00037121931194475686,0.0005042641912688855
DOCK10,ccrcc,-0.06136609854565965,0.4157749216787562,0.09463759308273169,-0.6744989665193608,0.03239844735095077,0.0326646655337946,9.01516413281639e-05,6.113267749497528e-06
DOCK11,ccrcc,-0.060687456574187934,1.0171441934316718,0.07208286051421978,-1.1055397927709802,6.095599225727335e-19,1.6976330900927967e-30,1.9042860927936355e-26,6.257389355757116e-39
DOCK2,ccrcc,-0.11369679882070569,1.2014046713710778,0.13832524561123066,-1.3015686999676752,7.139902265743246e-22,3.8110734780209774e-49,3.6867754556078453e-31,4.3196994265939044e-76
DOCK4,ccrcc,-0.018617258429585927,0.6703009595403815,0.03900927370745047,-0.8417534175770697,0.26879523012564616,4.768380280658897e-06,0.00218844297524997,5.829213791302279e-10
DOCK5,ccrcc,-0.04548577977345289,0.5837656846990529,0.07216760328312913,-0.6248018490233578,0.027073872796255914,7.088822531643678e-07,2.908618532056386e-05,1.8729686963706378e-08
DOCK6,ccrcc,0.012888785514066092,-0.06610829476358154,0.02995648549656946,-0.10750633083824433,0.5831122667588401,0.5353267611414005,0.05200994471828315,0.19679536925055277
DOCK7,ccrcc,-0.008019322198690724,-0.24014237276162456,0.023929618689389146,-0.017525191162132445,0.7415156676610772,0.21634293083673276,0.1082847634536953,0.9367537680859723
DOCK8,ccrcc,-0.04223776747546716,0.7536400622297867,0.06321454283937526,-1.0486384280374712,8.361627027578902e-08,1.4817208049016148e-14,4.6898026910824577e-17,2.3404892338095155e-29
DOCK9,ccrcc,-0.051906829429761665,0.6650281758970592,0.061935678712219076,-0.7585925286897344,2.008762068829653e-07,1.0930445254471689e-07,3.888185196795491e-11,1.6468270824792043e-10
DOHH,ccrcc,-0.022665826792666686,0.37833962000841886,0.024073923442968027,-0.18042064312126987,0.6577427669797574,0.008037630302212044,0.4990240047682917,0.19385880154961893
DOK1,ccrcc,-0.20354252710194876,0.8949042965014232,0.2647056901531684,-0.9522978481476211,1.985199019613069e-09,9.056729037887314e-24,2.0306389208159915e-16,2.19947085265841e-35
DOK2,ccrcc,-0.34243681865750586,1.0708260736133048,0.40852914710663374,-1.1288741032185474,2.1382053787552705e-14,9.885558830773096e-31,5.748196311553815e-21,7.792502244747334e-47
DOK3,ccrcc,-0.6679600337736823,1.6635198158936406,0.7672422742669907,-1.4727409336137571,1.209654415280397e-05,1.7662741985810696e-29,5.63291672406141e-08,5.191959358733782e-31
DOLK,ccrcc,-0.049484338073331066,0.46126221557585334,0.10225215135687997,-0.6450320269744957,0.5075122463902356,0.26704440754798275,0.022043265696922998,0.056501976072574525
DOLPP1,ccrcc,-0.0679861516039822,0.06533845827878532,0.11971836440209396,-0.35673019543592205,0.5016269506830168,0.9034626464032287,0.05002608710851547,0.3564572905264765
DOT1L,ccrcc,0.018430181193086072,-0.18109010307112444,-0.011970840220004686,0.2774059841742326,0.8790649329464598,0.6964951497050461,0.8733734660617737,0.4749723506072598
DPAGT1,ccrcc,0.026764222606096375,0.03222991868000648,0.04951917545520937,-0.33748496963553826,0.8390936314129728,0.9581972780343572,0.5403168717028194,0.45047063132249837
DPCD,ccrcc,-0.0024487823049606184,0.33059869380948753,0.022480995128591384,-0.7621870449831419,0.9372965008056432,0.30341627898754103,0.17463701622034403,0.004750752862301047
DPEP1,ccrcc,0.0024469855475914826,-0.7024804596717319,0.0036710322060812743,-0.5467751407761289,0.5921288931928473,1.0707362545148475e-08,1.72681813378634e-22,5.14778852885995e-07
DPF2,ccrcc,0.019725374028558028,-0.49683317982062125,0.02896194755343498,-0.053095744582197166,0.8736092424878152,0.5198445783706307,0.7096165087941346,0.9465121677974051
DPF3,ccrcc,0.014244970055895428,-0.07319294879228935,0.14556249298044888,-0.5021495197827883,0.8678625419663698,0.7961413209473981,0.0010547960587696185,0.01439998642573037
DPH1,ccrcc,-0.018742822069769165,0.19206555910066753,0.03138903045724826,-0.2349410473689158,0.6091438095365027,0.5110869858803115,0.18457626445830194,0.3446979500699597
DPH2,ccrcc,0.036613809930552424,-0.19874613955053685,0.006630675955709602,-0.0027404191231145333,0.3371059380779395,0.432584545423283,0.8439832821059464,0.992562160361373
DPH3,ccrcc,0.047857901572024596,-0.31651840703338274,0.006201115022750643,-0.01007673516369425,0.25690767753396104,0.30648781899660377,0.8641188992572054,0.9766245028678172
DPH5,ccrcc,0.009941515535494633,-0.1134688552653034,0.01110544641239822,-0.11560127772212832,0.6643569790189443,0.6233119251464878,0.47424676637020013,0.5554358963458227
DPH6,ccrcc,-0.012093884641960912,0.2901337408441377,0.10780425521294504,-0.4481263986910447,0.8950189625795776,0.2155720810660327,0.01627034928037929,0.023133963405691148
DPH7,ccrcc,0.17572534452494984,-1.0793370337715704,-0.13077235209511395,0.974952189351513,0.0076821457716424076,0.04077803730180412,0.021778574475044603,0.04445901875455238
DPM1,ccrcc,0.0008586916895749929,-0.29015445994791755,0.008718122657741549,0.011913946811750285,0.9722009885435164,0.36450999785684385,0.4941423342110833,0.9734682893490202
DPM3,ccrcc,-0.0008222513562828711,-0.23557934038592485,0.02083743285492992,-0.12541770362184687,0.9803442001169309,0.4658254252796775,0.17004655486482184,0.640497483117417
DPP3,ccrcc,-0.009398777176807812,0.31815166402054845,0.03831775764975365,-0.46926274751406877,0.5120758156781032,0.006523086776605584,1.0576013534360734e-05,2.845492960380972e-06
DPP4,ccrcc,-0.0009174635122642493,-0.28530500361473715,0.008322870850354267,-0.38658907967933714,0.7577039615849435,0.04376906714387873,2.276379004485043e-07,0.0005854183799387228
DPP6,ccrcc,-0.5191544940229911,0.32050031239517607,-0.07736967842172485,-0.12746648819854134,0.7814584825860772,0.8306853545707247,0.9060401025334401,0.9293322440432072
DPP7,ccrcc,0.009569550307702235,-1.0055978644403063,-0.004951571458228032,0.4761253175360466,0.5121417947025447,0.03502336366233607,0.6751629313501714,0.30270762097758525
DPP8,ccrcc,0.02332444680790988,-0.07203047928019972,-0.006680082277727902,0.08207250614540948,0.5273706398997016,0.8571052603046071,0.8203948667894314,0.8085287238097518
DPP9,ccrcc,-0.040623386823461685,1.051798398600279,0.07532074542439816,-1.108375107328454,0.3418373575880565,5.17836788434771e-09,0.01884470782324916,1.587934728490767e-10
DPT,ccrcc,-0.009524170763843164,-0.1500605455139696,0.01349937382814524,0.0297836868498036,0.6361354213573036,0.28172364189386634,0.32942012535616183,0.8247739109098043
DPY19L1,ccrcc,-0.0282679896651,0.6046803915607868,0.05182037281822234,-0.5745934470049224,0.35577551091357107,4.517582848818569e-06,0.019271547799748257,3.042694628149188e-07
DPY19L3,ccrcc,0.013913892336634903,0.12476354188155203,-0.006726798674076585,-0.01748615840540687,0.9440670809779044,0.8656400869799726,0.9550201066396655,0.978526535454721
