gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
ABCA6,luad,-0.3551902055106342,-0.7163083070447319,0.798442256051369,-1.6071644517083545,0.4284006949060127,0.7186006098550276,0.02859513593954506,0.3907275206592071
ABCA7,luad,-0.1415521397925081,1.0440261251973573,0.7931632682045825,-2.325150927948262,0.9254142132785503,0.6853623549748131,0.5077272331502739,0.2834395675868352
ABCA8,luad,-1.513471626836914,3.9708400017996937,2.071267708660839,-7.530454251729543,2.8311755123750733e-05,0.021509954801368098,8.14496841587565e-10,4.4091321810214e-06
ABCB1,luad,-0.16821256636140536,-0.5313721449105534,1.0069933267934938,-0.672368817527814,0.44782132792152496,0.11161621920917258,7.633858305583318e-13,0.026040174563233192
ABCB10,luad,2.6439228323830917,-8.425649769923902,-0.994359781852038,3.0589098746444754,0.0002726454622697038,6.76662527517803e-05,0.193855695575477,0.15925201297232366
ABCB5,luad,-0.08262078198563567,-0.5071177177258163,0.19116457839362203,0.4171005708634803,0.8060562979778236,0.6568095207985527,0.3580693497477583,0.5562707937690378
ABCB6,luad,1.2963941813113704,-4.558492688473597,0.24215606344319773,-0.3407428876571535,0.003855134087746896,3.0943118739755804e-07,0.6559765825114036,0.7376924655726141
ABCB7,luad,2.209204738985585,-8.195051690885595,0.23461320490461673,-1.2236486281038124,0.01013461830181646,0.010358208893923086,0.8314288278527697,0.7564352113397169
ABCB8,luad,1.0430360651735888,-2.565101950117708,0.09436251361329388,-0.26277480160704647,0.03470539439221125,0.013518666352806644,0.8792386424174655,0.8311809174011796
ABCC1,luad,0.19358824952560397,-0.6525048942174726,1.0007347821908437,-3.76559681307165,0.7307331351154421,0.7312793553255015,0.008421839824255596,0.0054409596044184055
ABCC10,luad,0.9355152077643631,-2.9823041419441667,-0.39642759633600466,1.3299932427772299,0.2578871951908318,0.09503033275953633,0.6130215210541611,0.37198281430150093
ABCC2,luad,1.254265397510011,-0.8904545467056932,-0.42459246284091456,0.3695582486463351,0.28029499253896273,0.47582887158327525,0.7636438804743496,0.7997642609874478
ABCC3,luad,1.6685033785478713,-5.420784782471282,-0.1276772541973257,-2.036506379298416,2.6506250287930573e-08,7.092841527378354e-09,0.7350487995973883,0.006466764855711605
ABCC4,luad,1.222164345545687,-5.219859632562266,0.4045826390515925,-1.5722512176476526,0.0013920224766893997,0.0006381019348663416,0.35644545845332065,0.36881066976647225
ABCC5,luad,1.092248441032491,-3.560660120965536,0.1716895750304054,-0.6119061897693132,0.02867588620615867,0.014426711533247493,0.7607994869475613,0.687290384422845
ABCC6,luad,1.0103664983732754,-3.487453005756159,0.1492872519730329,0.5470561031721569,0.09623813444529453,0.010992487790386045,0.8475815659807291,0.751984637337641
ABCC8,luad,-0.34277734338545435,-2.819903192291091,0.40935788637720993,1.9949584328826013,0.41935383538794,0.003373383476699495,0.24439193088897956,0.00015927119130370045
ABCD1,luad,0.5065064816408607,-1.0660249126528665,0.7059757812133325,-1.2889885500629774,0.1804381934496704,0.05265939953423381,0.026756002769943873,0.0028649464624096875
ABCD3,luad,0.35063048135158653,-1.0778877951465013,1.7748680071334972,-8.890986229613715,0.6610038807550564,0.7620136549637285,0.0029031232933022836,0.0010574629678330415
ABCD4,luad,1.2683719816746206,-3.952795885263448,-0.5778038777358127,1.7628029306846924,0.19366745692158743,0.21380968939955367,0.5630728031422366,0.5910819106898564
ABCE1,luad,1.1748094769331623,-4.264495624724123,0.008472906985606718,-0.6319938461445573,3.536314983752956e-07,5.91243993052026e-06,0.9764480757616442,0.49388605231170285
ABCF1,luad,1.570615049133341,-6.031864277749018,-0.08802858049105321,-0.2627148091053712,7.048465680720365e-12,3.0649987882440617e-10,0.7499366137819152,0.8214490053620287
ABCF2,luad,1.6148714013790195,-5.219575818368676,-0.1285393928466136,-0.28763329405492044,1.7189562773401925e-09,3.1469134457529126e-08,0.6838162600947671,0.7942558181124026
ABCF3,luad,1.311814579577029,-4.6625450335918694,0.16411191013367407,-1.1260613489731996,0.017289659413811005,0.031252087692650754,0.8160534704620409,0.6639132968745982
ABCG1,luad,0.08844038672168608,0.45035111221263074,1.423168572491663,-6.1470425132493185,0.866069761434691,0.8223527598188839,1.3122538752809276e-05,2.0152236666369414e-05
ABHD10,luad,0.7185578818342213,-2.5034196723271918,0.601705139347471,-1.9431577463187983,0.1300125679586156,0.10326881963493485,0.13366386370467467,0.14083904406228923
ABHD11,luad,1.3941963141886344,-5.489814708999886,0.5366436906974213,-2.73744918593238,0.0009060325175824782,2.5335840359317283e-05,0.22876840411999091,0.0221632669848803
ABHD12,luad,-0.2787697258404325,0.8724544100497137,1.2654577245488503,-5.301094295279926,0.5102536701562883,0.6215937943324017,1.9953415395124172e-05,2.2824075421676934e-05
ABHD13,luad,0.7348469622134852,-2.031497238156495,-0.010899536137728217,0.2593147338848168,0.36178019042334697,0.3417732233436004,0.9909348522066053,0.9182831231659114
ABHD14B,luad,0.2197401178912709,-2.440662580912514,1.1775754153195226,-3.270929748138617,0.6901874555037765,0.15429598294498847,0.00417338153132383,0.043742244629649395
ABHD16A,luad,0.8023772947969524,-3.5758520828193685,0.641765976949702,-2.6649994914492154,0.16825603299727523,0.13151555443940346,0.2668447618681367,0.26106293899861044
ABHD17A,luad,0.5568362939585971,-3.302760917827048,-0.11394298060290607,1.3645978397157443,0.2596389786288826,0.07581223737202125,0.8375192022116776,0.4844402164623692
ABHD17B,luad,1.311504511431955,-4.324747422197916,-0.08156950101669258,0.9145491763003756,0.03848924064803007,0.01078147684084045,0.9187248036855125,0.6331296891160213
ABHD17C,luad,1.6421942848516877,-7.04776496689402,-0.2672565209665025,1.451448791917437,9.860997412797535e-06,1.3418579072144965e-09,0.5510542473089367,0.23480990688831968
ABHD3,luad,-0.747750610762256,1.0297977590685545,1.2694673658939741,-2.7886403638929176,0.7017505522963062,0.8662336899925029,0.4719675886395407,0.622820108414825
ABHD4,luad,0.706977238547397,-3.122589650673865,0.6197960009375485,-1.0349688334446174,0.0973125001976049,0.0031996724100542802,0.1243017236703467,0.3427304866463152
ABHD5,luad,0.015017906899098182,-0.22710254698825827,1.024523509158571,-4.308773354872033,0.9754329807946794,0.9041612039822539,1.5233955675537599e-06,2.9409400905436926e-05
ABHD6,luad,0.25731751647841716,-1.123642916443688,0.8406400763022578,-1.4556771272213758,0.42962245796380605,0.15895475105782253,0.00023380778787399352,0.046835524685334806
ABI1,luad,1.0709641769942928,-5.8111819731234675,-0.05385404958289034,1.0304201645104867,0.04260129825016772,0.014643921455271918,0.9373195513703052,0.7200023353340779
ABI2,luad,-0.6353316488849148,-0.536135193254953,1.8974902786958239,-2.7318655601885733,0.22041809209635352,0.6509412528571556,1.858264348752689e-06,0.0028246911082869283
ABI3,luad,0.13775366586444351,-0.99509794350234,0.9312532886481124,-1.845346037842425,0.5587921348908162,0.08029957475333808,1.0608564432351253e-08,0.00018347853711915386
ABI3BP,luad,-0.9111918544892748,2.18656545438001,1.6602736285905157,-5.621704475650451,0.011487486869874114,0.19019971238213976,1.5332920528094663e-07,0.00018907820139370095
ABL2,luad,0.8951348845470936,-2.824526739560126,-0.13916898373103787,0.24721589913312605,4.169831176602718e-05,0.00011586223902382506,0.4283064640577196,0.6947502023735246
ABLIM1,luad,-0.48831325373350204,0.7053704853916708,1.944950312684127,-8.207641082552533,0.29733560663233366,0.793364608735037,3.6831459039813245e-07,6.64812831925098e-05
ABLIM2,luad,-0.5007934729580039,-3.398345594957211,1.348715447478091,1.773605292387349,0.20463660272411485,1.0652615520437338e-51,3.676992772812548e-05,5.230642723438684e-33
ABLIM3,luad,-0.29017449350578006,-2.3654473686447695,0.9339716275097387,-0.3470658478200991,0.4342763408926163,0.0071964780209882945,0.0013689358159873855,0.763331973543919
ABO,luad,-0.09712033742516449,-0.42961435476822457,1.4507875903727792,-2.0978698428066545,0.8975297008325291,0.6860660941596631,0.002460206045705866,0.003020739556700834
ABR,luad,-1.9842198016289918,8.33872481232804,2.7134562036061816,-11.20074202661598,0.00011588448905896152,6.822159979726808e-05,2.0957734652703066e-09,3.409706533412479e-09
ABRACL,luad,0.47159262463744084,-2.317573296527057,1.3464059612453054,-4.705254674590026,0.45577556833808397,0.25041002237105975,0.00446274187144077,0.0027315130598991955
ABT1,luad,1.4512591292134371,-3.9195648079899317,-0.49875675910264095,1.1405666511823365,0.02470817124578573,0.04423382077406111,0.467799549420229,0.5827268129825504
ABTB1,luad,1.8733065806150626,-6.533199627423171,-0.9748777076912795,3.7060689592214677,0.01019389835770221,0.006882678947699248,0.157888047732002,0.11855014284641494
ABTB2,luad,0.10411634723459363,-1.1513460839241614,-0.015262092908274679,0.8484885905039475,0.8956192413309613,0.02824827934325433,0.9824138895799412,0.012125043006550804
ACAA1,luad,-1.4009211765065384,5.707504831365275,2.78358389459682,-11.587150651223052,0.012374880089644288,0.015413601922420856,1.0136350949347173e-08,3.1422901005370647e-08
ACAA2,luad,-0.4689290850650052,1.212888588573136,1.8729777480975376,-6.855594748996046,0.41762599137694295,0.6141295102737316,3.858784947893244e-05,0.0004034049463958001
ACACA,luad,0.9077256672153282,-3.984826653464982,0.8174950555169631,-3.5203540343038355,0.005974790834898627,0.003150922611700285,0.0039153097422261855,0.002321637147249103
ACAD10,luad,2.760735112795184,-6.423782376348326,-1.0227043658386479,1.5465378184062604,4.1777099587561746e-09,2.0484853446738668e-07,0.021309792032023895,0.2100967392916211
ACAD11,luad,-1.5042330605567071,3.9921326128904697,2.328322196189542,-7.023037694610563,0.09634926315380041,0.16363328204082503,0.0015226048056658282,0.0038221660393180394
ACAD8,luad,1.0525710414002174,-4.5407320986807616,0.7619156421042181,-3.561853605593417,0.08041162082726483,0.024031322144008136,0.2296148194276138,0.07528021710100576
ACAD9,luad,1.2160514484822131,-5.46113920866502,-0.04964517591723322,0.41198201192248546,0.0620571464726847,0.034750541443725365,0.9546360957394208,0.8995098468913854
ACADL,luad,-0.16618768580326407,-1.1806052421492925,0.8199813093811661,-1.8704815852408816,0.8269927817537952,0.6726680829295151,0.16303934414999355,0.5090436548657722
ACADM,luad,0.790577332416884,-2.5989336010759283,1.0473783845197715,-4.265849181394605,0.3671833300804633,0.41717560885595023,0.1907863469814676,0.14273972284020267
ACADS,luad,0.6811965216577329,-3.4631913794231868,0.8446926933752649,-1.990133229023515,0.28138547060483016,0.06354824494383945,0.15140493230347146,0.3073364691912742
ACADSB,luad,-0.17245699640238618,0.9626285521948831,2.118486451910615,-6.6358997886672,0.7514193725482899,0.4901437800081249,1.7648603880123266e-08,6.832300410409802e-09
ACADVL,luad,1.5346957949196822,-10.310478270962289,0.4239819411453297,-2.1566509563042153,0.01322608991381658,0.007430073689740986,0.5572255904179156,0.6389779126316713
ACAN,luad,0.14934509086035064,-0.5243503791423045,0.6086352221954842,1.4540856278108312,0.6691905836559466,0.543565518734691,0.007125931180434699,0.03172137563145761
ACAP1,luad,0.30947425311489885,-0.8915432791032488,1.0230069849449779,-2.797845553641931,0.2081925983644653,0.19343415990835838,2.5427629660089955e-08,2.4332864767045994e-07
ACAP2,luad,1.3960472467641245,-6.590021723926534,0.2715773208552907,-0.4062820227834039,0.0013287044203471351,0.00040351077288445857,0.5964292366160381,0.865616910971509
ACAP3,luad,1.2628178826281014,-4.58543810123126,-0.6980539039613375,2.41936028999118,0.17921013703329175,0.06694481770588201,0.4875288952828523,0.3534809478912091
ACAT1,luad,0.5820854031667518,-2.927931987323676,1.2999949747148014,-5.315363802246357,0.30831792947279335,0.24121594110211522,0.007680644068404862,0.02055169015229869
ACAT2,luad,0.2676070953351838,-1.9750793269526452,0.8352306753239709,-1.4147426478062128,0.17939003261162775,5.7083458457353605e-05,1.2745946390848696e-08,0.0006257070107411731
ACBD3,luad,0.5404338873512159,-1.3729473872486395,0.47172615571790344,-3.1873339268345067,0.17762076732552054,0.47833745050416215,0.21378651657025471,0.046582049959687656
ACBD5,luad,1.9983643497587986,-6.169242615527325,0.5103231225849278,-2.6175090739664233,0.00048669688236149957,0.002607437377156493,0.4341048858890474,0.22290553010763114
ACBD6,luad,1.1446123679169196,-4.860161808820319,-0.22441425216277627,0.7744398320890581,0.11745854244164278,0.09803793591252238,0.8049550251161643,0.8335694213844171
ACBD7,luad,1.0997383111099226,0.9718105320435761,0.3431473052094443,-0.6546103239527208,5.552824453986054e-05,0.011777447453630787,0.17471247800834483,0.062167416845646764
ACD,luad,-0.5946419725309963,0.5309873226329862,0.72596183733383,-0.824346489791406,0.4185543181741399,0.7533515378046955,0.2722903559666617,0.5955821533563117
ACE,luad,-0.8677447208719272,1.0989702598196538,2.1105433785412724,-6.58095850265493,0.002866184518875566,0.3413779454216129,4.2174609400217214e-20,1.2015445940351632e-12
ACE2,luad,0.6563310028454008,-1.7466281444070155,0.08925044911635238,0.4104058739487164,0.3153307564338966,6.948025228699607e-05,0.9140218131743243,0.18877361631249398
ACHE,luad,0.29392182483419155,-1.2934419559025339,0.04196777180351321,0.6800601143133833,0.4601741703395118,0.0018295616993835146,0.930976732239033,0.08056718042599235
ACIN1,luad,-0.39835081771508213,2.6580793225649573,0.8626104192695505,-4.507650533922422,0.38280117903569505,0.1789970040144205,0.02502024134179161,0.01084171387197269
ACLY,luad,0.5914384656252324,-3.8295074624061938,0.534601585781804,-2.406130334054543,0.32175665038010415,0.16378946804058625,0.37744327370058434,0.4076124906593061
ACO1,luad,0.47328551024779775,-0.7206705315986947,1.3519635788189026,-5.662840333465579,0.22635564440787015,0.6352686068822084,2.9692553361005973e-05,1.5919182869911078e-06
ACO2,luad,0.24244128833267256,-0.36697187128628617,1.042529920777927,-4.8078362482302115,0.7082867166635968,0.8994762657951982,0.02745124961067049,0.021803348040053724
ACOT1,luad,-0.19567376945995524,-0.4727437684893772,1.1633551831245035,0.10150448086582638,0.17568376171727176,0.0018528857355322992,4.291828951728998e-30,0.4459959996863404
ACOT11,luad,1.132173814848928,-0.14101854725852114,0.09551133756876717,-0.9012056096858785,0.00018213711079377194,0.7560686258588508,0.7996087570705507,0.005500294445887444
ACOT13,luad,0.6762448670800278,-1.6548081308871483,1.411958724017637,-4.476092421517166,0.44580904493077206,0.5152965962565127,0.05893010831158361,0.03916326442310699
ACOT2,luad,-0.010220126263603732,-0.6689541046787147,1.895516424634018,-5.554891451188384,0.9905972763713746,0.7622196519988198,2.267874601243013e-05,0.0001239950909485819
ACOT4,luad,-0.2003049061206838,0.1516824503597646,1.2144890078279251,-1.3396580440287953,0.644804818817503,0.7217244173121578,1.772186621628357e-05,1.2623633545035976e-07
ACOT7,luad,1.0491703653800875,-1.6465698733001248,0.7617310166634919,-2.3048972855869057,4.365699346688566e-06,0.0018744060322205258,1.6147865542875863e-05,1.2959770375723969e-08
ACOT8,luad,1.3474121015794587,-5.177156382024304,-0.39067538678744723,1.4426494833199281,0.06348905414671938,0.05219586419309878,0.6456071606879106,0.6376982690292918
ACOT9,luad,1.4734519168699474,-5.821018139961279,-0.21934826550716313,1.36454012587105,0.00645003684285451,0.0028832455016305314,0.7414235294637871,0.5355029839873631
ACOX1,luad,-5.633650599677006,24.151852166771032,6.602909371883772,-28.47652587715083,0.00010801837217250819,8.364722722981844e-05,1.1757998696334941e-06,1.0423924465928296e-06
ACOX2,luad,0.670099589277799,-2.6749964320640878,0.2435141147676786,-0.09682375643955698,0.085674599258296,0.0046271225124090275,0.5815017472131566,0.9371772636514127
ACOX3,luad,2.003017191076941,-6.6266734134289615,-0.10562846806551074,0.6467261657456996,0.007585372022027773,0.0037279943299567395,0.9163711815276281,0.8248782343645651
ACOXL,luad,-0.4298435480303899,0.9155344563384914,0.15111490800342556,0.09564779250512617,0.43392235801858375,0.6311178687804918,0.8079682545655539,0.9674018385287902
ACP1,luad,0.7891377278493125,-4.552837354366934,-0.3954056405668246,2.4773933183574255,0.318764465017534,0.17760228557783508,0.6391966975270681,0.47137369659122663
ACP2,luad,0.3979772325300526,-1.840298321566403,1.002651848641221,-3.8164549074137986,0.3566280397811338,0.23396327410525095,0.0009026816367990368,0.0004960265317558006
ACP5,luad,-2.2774982703546103,12.390201677795302,2.9183992759754775,-18.771620459750164,1.608911666431235e-08,7.385931110059683e-07,5.107091720340802e-25,1.9875784035563565e-22
ACP6,luad,1.4782402729761943,-2.5716634930448046,0.5328562637950814,-1.5191861957878445,2.5420168619957864e-06,3.0112526157526985e-07,0.04461286728768138,1.8839000623943564e-08
ACPP,luad,0.8699710611470665,-0.8736310802112914,0.8810570337111613,-1.8706515375334054,0.004986120815572703,0.11920799780443123,0.001275527758540245,7.351242302247513e-05
ACSF2,luad,0.3801386419543616,-1.4616777803416832,1.2036171887790645,-5.143844612698801,0.47319402599079835,0.48382774719179344,0.005394017956667023,0.004101238138038478
ACSF3,luad,0.37338468481404974,-1.3403030575099788,0.8274500072782922,-1.7142743068041526,0.5777832729201752,0.3500300258710101,0.13135683818186217,0.18578380926311622
ACSL1,luad,0.22263082107090496,-1.4185329403657203,0.742677725202783,-4.0999728633275385,0.3963613794116101,0.3131272036707079,2.96315721834342e-05,9.374315844110555e-05
ACSL3,luad,1.7461857843355164,-7.5106490422087715,-0.08846016893771555,0.044689473249569144,1.986338917876907e-06,7.689045780868453e-06,0.8506452305756828,0.9843224186156165
ACSL4,luad,1.002040408130125,-4.805636543248975,0.48275636982120296,-1.9819379964412898,2.7005686883729862e-08,6.174253984204306e-08,0.0011158444985638364,0.012411426243233473
ACSL5,luad,0.6549920305309649,-3.559981577057056,1.1567640181481775,-6.7440938647681365,0.23195663690799345,0.15238581339298182,0.01894874368568967,0.003006861670639548
ACSM3,luad,0.14973058632213293,0.10327268569029183,1.1743489903684745,-2.9667838836715648,0.752203367282129,0.9070918806516933,0.00041086911168799,9.028306499744383e-07
ACSS1,luad,1.093766444001201,-3.895898462495995,0.33826592800185595,-0.7400568372951429,0.0009434235595635478,0.00042137220911499316,0.35727767779437164,0.5729300154130336
ACSS2,luad,0.2129266050488143,-1.1414091559217472,1.5886024432359631,-7.277125940185163,0.37137363884551894,0.2912859219821839,4.574427988849909e-17,2.2624119787955384e-15
ACSS3,luad,0.2494268887964897,-0.7646266653707835,1.2174993332415247,-1.7449568178527977,0.563531413810094,0.45202702763296065,0.00022387678133883748,0.06511042531087327
ACTA1,luad,-0.14995267591423247,-3.2895823840593734,-0.1279430997773941,1.5078257318587636,0.6745270243666128,0.00013100588276429687,0.6427697753515641,0.010782008915515983
ACTA2,luad,0.18439827329235478,-3.2767493995407233,1.3544720556430077,-9.310160917216612,0.7199686086173858,0.32546887913568684,5.451114574099808e-06,9.532106452497257e-05
ACTB,luad,0.6234005353307572,-7.812375144563233,0.12547846146249678,-0.3578752736088993,0.014954883785249484,0.0027641751136367573,0.6759386645589945,0.9129157047026396
ACTBL2,luad,0.2730902549923385,-0.6396000125175219,-0.279983361557021,-0.12559635950038933,0.012489567084865639,0.13906820577502407,0.001197896894445028,0.7926625085185927
ACTG1,luad,0.10565808262147942,-2.120387185694183,-0.037747579294996884,1.265064006401508,0.7823510094846312,0.46648352774536617,0.9242641559740187,0.6871972548134404
ACTG2,luad,0.45566349370599596,-2.6407390621694997,1.0954538438570511,-2.219005335979503,0.22544732032539666,0.024509340990222648,0.00013245682774678077,0.04843158463908588
ACTN1,luad,1.0288157041800725,-6.893251425899892,-0.0895909137611327,1.3818018563566,0.042662909516268784,0.005190785200565597,0.8924717900961668,0.6354161265232882
ACTN2,luad,-0.7349895750083917,-3.4470531023238187,1.223067413792896,1.5592182619478052,0.0031061377820067798,1.8666826348019496e-18,8.857319687629738e-09,8.089558890083556e-10
ACTN3,luad,0.3275038243173781,-0.7030481765479165,0.018870379265119565,1.4140961563012777,0.2213428145899939,0.5883901602300061,0.9437636874008548,0.0970547263770132
ACTN4,luad,0.9673696182087222,-7.5138885874623265,0.09715322934108565,0.5824220958386694,0.06962756536472382,0.016678660571858003,0.8878310099611335,0.8845774464197217
ACTR10,luad,-0.5790898389615268,1.4670777052674184,0.54329541598909,-1.5647161476166214,0.21613326269818978,0.45644031288084097,0.23764950708322224,0.4234566358373221
ACTR1A,luad,0.9900811296628829,-6.40500318168298,-0.009311847258799258,1.1034547571622504,0.027377314617099285,0.0046265290857993744,0.9880996241830842,0.6977544797254066
ACTR1B,luad,0.3135210862441365,-2.8344135426766184,0.6899222912316915,-2.4155606345664986,0.6109596990072815,0.26432787531659907,0.18285116124597783,0.33747794732252834
ACTR2,luad,-0.6107971464119734,3.0438448957341304,0.9704090200285619,-5.391002771097702,0.21393347260569218,0.29023354872906976,0.015655087434067506,0.02456291081613488
ACTR3B,luad,1.2749063838314831,-2.8164371250322193,-0.5825048739675367,1.3909533797558966,0.06535157275756197,0.009860349161353664,0.42722881343228925,0.18890861352227237
ACTR5,luad,0.8766535123167397,-2.5391125405663817,-0.4227331347856988,1.2697301165436692,0.004174407772824478,9.794067751704912e-05,0.16238938069559844,0.027832297078863834
ACTR6,luad,0.29654243879428677,-0.8678625660255272,-0.07966577174177263,0.30980442506316397,0.47595837020470805,0.42690036749235044,0.859999780260997,0.7938804395026497
ACTR8,luad,0.4586969229640357,-1.5918514780415354,-0.03203905526490364,0.30735302406440856,0.2950145672003986,0.22466793248046985,0.9460174609779918,0.8228948447535975
ACVR1,luad,0.4430023624068832,-1.1369893726925084,0.947241917090259,-3.819761073405928,0.7042062218422922,0.7537412056316344,0.3557345390982963,0.21464533319345777
ACVRL1,luad,-0.3548600204192744,0.004385320479483286,0.967872981452946,-3.2345519944076306,0.5065095783294006,0.9984727270363396,0.003821347457023296,0.09713911971708081
ACY1,luad,1.1313915365275842,-4.152118071882959,0.3742898550798117,-1.304205998386723,0.001476147635196064,0.00014455888463904882,0.34268399592830584,0.2533833945645231
ACY3,luad,1.6532573289100434,2.005241336598235,-0.5018022758508452,-2.300208520633198,5.810289143648298e-07,0.010245423337629027,0.10340287493178045,0.0017874430073588046
ACYP1,luad,0.7850543896175273,-3.0216392119719813,0.5112840021256496,0.15744961568939367,0.029050534722872515,5.677882985445548e-06,0.10016628018790322,0.8362585239649518
ACYP2,luad,0.6849966447689654,-2.0254164263686145,0.910420377544623,-0.48616902176186627,0.5471558695269225,0.2559917870036878,0.38677093172064153,0.8229157786878452
ADA,luad,0.3436165408649899,-0.48786547051172385,1.1942025225465158,-2.729322725138409,0.07829085301779773,0.28773286433077616,1.7747890370765023e-13,3.726756269592304e-13
ADAL,luad,0.9846127110193231,-1.6652272477841468,0.06643306257251023,0.630201218701405,0.003713503510994896,1.0469257791142384e-06,0.8732165598394412,0.04572659171586356
ADAM10,luad,-0.1139953791211093,-0.4719222485650821,1.4716298219278876,-5.203582238799347,0.8998614340740371,0.8871934890738118,0.014138250477051844,0.034741851391440225
ADAM15,luad,0.6384618822746553,-4.128957065414006,0.551610415506468,-2.7213803252285595,0.2756224139251345,0.11803373645839405,0.3542285061899658,0.31646825422497243
ADAM17,luad,0.5633514472649772,-2.1322938645893568,0.1947663495995832,-0.9720957852789519,0.13420324156303493,0.18516640924127659,0.5112723799911636,0.4526527769163951
ADAM22,luad,0.48752690816610095,1.3293091503579073,-0.3205319357561807,-1.130690903630588,0.8014032272842111,0.22516937567105516,0.8538952688119125,0.2499306847155882
ADAM28,luad,0.9764968270716933,-1.3444689648273553,0.04262782549919025,-1.3829454410883026,0.007602149914663545,0.06323271947491005,0.9299224069001865,0.005840670773339371
ADAM8,luad,0.47454316352374626,-2.6243176649126982,0.6729209927970465,-2.2682228459449476,0.15826534470690798,0.011130347335978613,0.013981193098842997,0.003405332276147512
ADAM9,luad,1.2271130834304413,-5.44409982434641,0.5804215717298545,-4.308871758386678,0.01034053104796669,0.031242716685039786,0.25848444239995094,0.08420709102488702
