,gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
2144,CREB5,lscc,0.6497932991514392,-9.699227426721817,-0.18593430910862335,2.7299245685005857,0.0002423768130237582,0.0005195817898154278,0.3354250902449671,0.3801933248677656
2145,CREBBP,lscc,0.5991530742320431,-10.067023686375924,-0.15260556637530243,2.506872551212162,0.03811097813669591,0.04534973069342216,0.681609862453951,0.6932290082452558
2146,CREBRF,lscc,0.47218435206043996,-8.961986643926233,0.5316167523103177,-8.399578141204545,0.34231982851063675,0.29032613067434193,0.24842614244515124,0.3058617845335243
2147,CREG1,lscc,-1.3825636483368142,26.00269951457032,2.0243118467261447,-39.01658983316775,0.0009986719923305782,0.0016831816470123519,1.0871489823367773e-07,1.9807714075595823e-07
2148,CRELD1,lscc,0.052617773912287474,-0.44542059999005246,1.738074263774285,-29.980864584808028,0.9232265057869384,0.9627586398155625,3.490420005026882e-06,5.220847284572587e-06
2149,CRELD2,lscc,0.2498074751089734,-2.825947871936852,1.645770856911932,-28.753718514129613,0.6190682595754913,0.7459875480464415,1.2155035748320667e-05,3.6182595004547036e-06
2150,CRIM1,lscc,-0.23853512553176232,4.55550779726504,1.4310259998065915,-27.350385834787364,0.5472284084505558,0.5535543604544293,1.1149116526221328e-06,2.2473880775054014e-06
2151,CRIP1,lscc,0.8493619345348972,-14.833951583083707,0.09729657222730807,0.022844683022372903,0.03084770345477295,0.015114339785076387,0.8698913377730044,0.997993924425562
2152,CRIP2,lscc,-0.14049521593877967,-0.4125290897535957,0.989904278145083,-16.208078054622973,0.6946121434446543,0.9547590948378596,0.00045342620714388656,0.002182875127129502
2153,CRIPT,lscc,0.8727559647504095,-14.382179496955791,0.39538007702686134,-6.735762216725582,0.28407597501105714,0.2772848344638287,0.681618876256847,0.6543242555254036
2154,CRISP3,lscc,-0.07375673535251187,0.09682703186268012,0.01836549059666993,-0.14630211373980564,0.7567952245734115,0.9739142360010784,0.9498866275126772,0.9642450101240071
2155,CRISPLD1,lscc,0.6676450996914028,-10.17553822528535,0.25397240592372716,-4.251854884763894,0.025639330080484843,0.024078236740205986,0.4781054056461327,0.4012782524274027
2156,CRISPLD2,lscc,0.4678449502668413,-7.861719552188137,0.7978748993779191,-14.322215866943393,0.05533961613397045,0.07705735451931107,6.413730219641411e-06,1.5328632616243468e-05
2157,CRK,lscc,0.8815903394693136,-18.068411539682625,0.02928504048824239,0.21587820130819638,0.028374104195707642,0.01798300200893901,0.9656354028742757,0.9857942031947234
2158,CRKL,lscc,1.1020022192073724,-21.471370815477496,0.41383436713303484,-7.890997924592602,0.017640566173540817,0.01318561349564122,0.4918956436341365,0.4707751873478943
2159,CRLF3,lscc,0.2067671156504801,-4.0224497109436665,0.9939045104309429,-16.67876826049014,0.6848254689685599,0.6424652661705009,0.014672826724669928,0.017599380957510666
2160,CRMP1,lscc,0.08875875684603106,-3.0819218902865555,1.0120226939709935,-13.745691232365203,0.7314156727434992,0.3630360576871486,6.372070111269903e-07,3.0857630951517047e-06
2161,CRNKL1,lscc,1.137462287029326,-19.584876739749678,0.1559457308560985,-3.340166133157566,0.0003633543728649047,0.0005803424894106647,0.7120117551937181,0.6348890719985789
2162,CRNN,lscc,0.5865207182647892,-8.590176392828814,0.4847177581850259,-5.374702754405902,0.40116298370109477,0.17214323391445174,0.5626625820255277,0.4538692539591619
2163,CROCC,lscc,-0.24269320368576233,1.8484858049889272,1.5464039616731697,-24.156789323215563,0.41421350859406497,0.7240112743362084,1.8076558550171602e-12,1.3493687360643253e-11
2164,CROCC2,lscc,-0.4351398952914046,5.149504732145403,1.1622122166486764,-15.566039753532909,0.015968953341996918,0.03436338714790478,6.467426900132165e-16,3.090213360069617e-14
2165,CROT,lscc,1.3951076601754038,-23.318838170281218,0.2133838565844271,-3.7250237164870676,5.140334662984612e-05,3.312465154522761e-05,0.6491484270865105,0.6080910260304716
2166,CRP,lscc,-0.9379293991256596,6.1712164702135945,0.42723995543867815,-3.9020132826100404,0.15396693559157937,0.32896036826602654,0.5409010329926176,0.5414102660775081
2167,CRTAC1,lscc,-0.23340240033933876,1.3906631541992174,0.45561342808580907,-6.636256144975529,0.1719581732813069,0.6920280152699875,0.0035649851862497813,0.02897597694941838
2168,CRTAP,lscc,0.6318373050176408,-8.443341629983163,0.6346799120540276,-13.581525583218529,0.49385020062610496,0.6383057622552453,0.5417154582431866,0.4638431569077505
2169,CRTC1,lscc,0.423652581858652,-7.000971229868578,0.2843836939137808,-3.4697915056323407,0.0895667696581322,0.06209201412122999,0.26080151895546405,0.3900680401415653
2170,CRTC2,lscc,1.0744624367392253,-18.732557457532852,-0.3541497888679243,6.290202139278766,0.00010084064772942488,6.210726238986092e-05,0.21344404130458905,0.18193613261655814
2171,CRTC3,lscc,0.6240596567248549,-11.809542141513917,-0.23383465022178804,4.851825833434375,0.08600392684395627,0.05011403338740778,0.6011376919430148,0.4891260858713219
2172,CRY2,lscc,0.4284331602337114,-8.47663988223774,-0.17154604899498005,3.7014226825637113,0.3310348714909413,0.28104581767885206,0.7377018572946447,0.681567092947605
2173,CRYAB,lscc,-0.14385345999074378,1.2549448413627087,1.3140907940023847,-21.895745105968217,0.6610842875865273,0.8360422701575037,5.606021326854049e-07,1.4964421284263537e-06
2174,CRYBB1,lscc,0.2066480051897441,-3.1125925310983593,0.3420491494999957,-3.8994113519340794,0.35186106338923645,0.26620041289249446,0.03785833208383072,0.07681144211371589
2175,CRYBG1,lscc,1.21476566208496,-21.504175467790926,0.37156666682248984,-7.683608174388867,6.336067599766089e-09,2.286078993139947e-08,0.06885643701550527,0.035633790953947246
2176,CRYBG2,lscc,0.8982553999836432,-14.099782611336193,0.5876686022842066,-9.134993455539785,6.355124173926863e-07,3.2293034418944297e-08,3.0645691260203215e-05,7.487548919499761e-07
2177,CRYBG3,lscc,0.7003869691981631,-13.140336647132658,0.6491507085563075,-11.577430183440883,0.014938269090639852,0.01372904287738403,0.0240699590774161,0.03089786348347669
2178,CRYL1,lscc,-0.8551188525301417,13.843733824368245,1.9953430071432303,-34.21258067305047,0.007871787394111788,0.015562109684113087,4.0239501938020845e-12,2.3600560671126106e-11
2179,CRYM,lscc,-0.5889854515159548,6.791627095954105,1.5666318629771,-22.091766344852186,0.0004993365244990677,0.0073439767562689445,2.4547232044832685e-22,5.0838168238517555e-20
2180,CRYZ,lscc,0.31040636823164525,-6.694565583786728,1.1681654631645055,-18.77272313349656,0.2838547653928348,0.16203336797240328,3.08382580624316e-07,1.7785523235149335e-06
2181,CRYZL1,lscc,0.6315769794860836,-11.283882536881473,0.27265886431006026,-3.650214320505291,0.01396026622140193,0.00687441108431892,0.29662863081010743,0.41472376451400444
2182,CS,lscc,0.44391114107750895,-8.865246126847094,1.3144488697536059,-24.017048959625832,0.36016389817508515,0.3111862965378549,0.0013654078237390103,0.001349432400588542
2183,CSDE1,lscc,0.9847192137506859,-19.920986865227036,0.0037821745375443677,-0.4104601979345111,0.019613966767988208,0.02696616680576655,0.9960943168328871,0.9780304432704077
2184,CSE1L,lscc,1.4021129469243763,-26.099464783502988,0.15126056564382057,-4.139690891437704,2.97390062432705e-05,2.991043191943547e-05,0.7636240483907122,0.6205970534542163
2185,CSF1,lscc,0.663818040105989,-13.077076991335577,0.04895875767266017,0.6800562434306443,0.0425958536911549,0.022433620382994936,0.9145696944203824,0.9322385299649065
2186,CSF1R,lscc,-0.18957452936162272,3.296136024817497,0.9632367914310915,-17.3996071565278,0.420018130778766,0.45554955902855027,2.1253475029222532e-07,7.553664148896529e-07
2187,CSF2RA,lscc,-0.2714588232617494,5.1627554164156475,1.1233264580049982,-18.96297208943369,0.39731213445895086,0.3329640863048437,1.4370524896939174e-05,1.9992391106954725e-05
2188,CSGALNACT2,lscc,1.2030542194787983,-21.242812765798504,-0.1017368154427209,1.8275484073118766,0.005677125072016717,0.007650361938734699,0.877594834802661,0.8771275176852283
2189,CSK,lscc,0.24005054385329558,-4.307439406419168,0.8894747001839889,-15.24565128751654,0.3923010179064949,0.372365326123622,1.691040211691838e-05,2.071001861094831e-05
2190,CSMD3,lscc,-0.010563187098096479,1.645572880838767,-0.04623085833023681,-0.6720354938433468,0.9539466051150189,0.21068945263956074,0.7769345730501708,0.6126910235838492
2191,CSNK1A1,lscc,1.2967219519555648,-23.214897117464638,0.03727238945368544,-1.8280224257197324,0.012500826315056415,0.019500713898325472,0.9652980946151595,0.89771294924013
2192,CSNK1D,lscc,0.7226989842874179,-12.129931569797224,-0.0860748118215355,1.3721651555002603,0.030576482309396993,0.0362727756806848,0.8320349478346661,0.841684666814145
2193,CSNK1G1,lscc,1.797027206056733,-29.560848792869987,-0.31920894975760167,4.49243539824527,0.009864570944630845,0.010146887562197735,0.7539440191609648,0.7875649555262328
2194,CSNK1G2,lscc,0.31015563933972334,-6.615203828920084,0.5740007586388075,-9.818500395010274,0.5835995079242715,0.5105120463769321,0.24216271814345308,0.2661637480627463
2195,CSNK1G3,lscc,-0.24850865416757814,3.86069121713583,0.42590056841975676,-7.162476913706418,0.5099118597706035,0.5673984654230699,0.18325771404054583,0.2072471854340886
2196,CSNK2A1,lscc,0.3988048733664603,-7.074921713122156,0.2822471201738447,-5.655506344778155,0.53673750224829,0.5488365110947495,0.7390439718451661,0.7016094561184697
2197,CSNK2A2,lscc,1.1422564451922408,-20.43988606769195,-0.028657077537288,0.6209173588649528,0.0022344172792106687,0.001842901196859702,0.9657281828867044,0.9538921683202088
2198,CSNK2B,lscc,0.8991772970419408,-14.731914997561814,-0.42172793371125394,6.828011876075354,0.020517716578976004,0.025347902994526356,0.33374734600992184,0.35294942261247386
2199,CSPG4,lscc,0.43002803324696864,-7.534600872200706,0.830613525168414,-13.067756691192587,0.05094268583802611,0.03743016757359755,1.637067094281196e-05,5.035404377048099e-05
2200,CSPP1,lscc,-0.48494664742690236,8.291471049960945,0.3245238347894044,-5.2804317444852575,0.6100006429467743,0.6120370190687615,0.7648923788549477,0.7740271637169119
2201,CSRP1,lscc,-0.6774901041338809,11.289248364900203,2.0042033169554476,-37.13596564601364,0.17135604783291575,0.24090046480100874,8.614970270474203e-07,3.188695706510988e-06
2202,CSRP2,lscc,0.22445892073487791,-5.523405567357048,0.4974446486748147,-7.096318803015266,0.5058318028492251,0.2901045797021825,0.08162183106056506,0.12900544774557862
2203,CST1,lscc,0.8637657232930458,-13.96852745693884,0.13481100081983435,-2.497251073647677,2.3577524114670827e-05,5.575577649037028e-08,0.6003883224503691,0.3122981925478857
2204,CST3,lscc,0.35494395553903907,-7.663443349124617,0.5786146033727477,-10.840850517185565,0.22513488485941088,0.19002421116764917,0.017507836357635496,0.0321379720100387
2205,CST6,lscc,0.2486300395165998,-4.541774250969332,0.651275441002773,-10.330579994642655,0.5018423412323452,0.4805499066828937,0.056793008840452915,0.09225789524330746
2206,CST7,lscc,0.28090098180857975,-6.0113591692354955,0.8182669851633877,-13.332872147689033,0.5260875890728445,0.4399158529072079,0.028924211767690385,0.053308995474616344
2207,CSTA,lscc,0.5686732070883577,-10.413798178848266,0.9461854425445042,-19.838379137440178,0.21201336790915484,0.1880172801169304,0.032274681317957604,0.007503719917212269
2208,CSTB,lscc,0.1473627910157364,-4.271760338536373,0.9992189288361865,-19.079662036207086,0.5728664773746567,0.38201569155736836,5.517087414702238e-07,8.886634720342715e-07
2209,CSTF1,lscc,0.7341739239157977,-11.630168191553794,0.09362643350949179,-2.3973162876049385,0.013461326811010473,0.021724749666279835,0.8278472367423645,0.7110742425319364
2210,CSTF2,lscc,0.5236908286921301,-8.690165689073538,0.34595293454149784,-6.740819026624677,0.12388408551812694,0.13635382427312004,0.3817970941586796,0.29021625862371886
2211,CSTF2T,lscc,-0.11110766659718918,2.5283531607629013,0.6060169237220843,-11.06881657528315,0.7737129894258724,0.701466820577988,0.053854865672803606,0.043692726899384096
2212,CSTF3,lscc,0.8054623087126889,-12.600855286229585,-0.13438954817827514,1.2758404411286677,0.004244546120093392,0.008795945906862302,0.7268404839519419,0.8556144618971782
2213,CT45A10,lscc,0.9588183822042529,-11.205220352046249,0.5545105717443382,-11.344648561365137,0.24565929437512415,0.21469917028558122,0.5793736047065842,0.19841385169974618
2214,CTAGE1,lscc,-0.11637401682046532,2.3258213132480043,0.24958265091093307,-2.7734099375518526,0.7312851235118796,0.3345957792421059,0.3835687024807377,0.16464951469389538
2215,CTAGE9,lscc,-0.014130456745639257,-3.4688958515261463,-0.09808915272249857,2.8041538387357123,0.9740686310058626,0.31908612628395455,0.810396633830078,0.34829047781524225
2216,CTBP1,lscc,1.7590253868666608,-32.09851888608847,-0.8843857291106667,16.281200890713215,0.0020676011099359354,0.0017566142919110237,0.13739524604266395,0.12428219234908483
2217,CTBP2,lscc,0.20553633239004385,-3.517348389779138,1.0214019155387695,-17.37940927678534,0.6146920901728476,0.6162745525488125,0.002318777999291776,0.0026215886979984756
2218,CTBS,lscc,0.018639642625274674,-2.0113613356677087,1.1438414354882722,-17.765295371969806,0.9762097526021444,0.842058678418689,0.008019407398024885,0.013794896981357321
2219,CTC1,lscc,1.2093931504169695,-24.02362219975503,-0.6572365933001124,12.961218482781145,0.2366805388677771,0.15275984087166863,0.60149809874935,0.5182633945847965
2220,CTCF,lscc,-0.8320316168468321,14.412258422431302,1.8593168744182407,-33.557165233971645,0.17292766905275161,0.19542611568600787,0.00033173449215076413,0.0003604370765961676
2221,CTCFL,lscc,0.20675881302010074,-2.2126192668153606,-0.2559431219996513,2.3576392846584433,0.22473129344869955,0.09281747474406775,0.13151325236293004,0.055045881042678275
2222,CTDNEP1,lscc,-1.2862848788850694,21.560746271230432,1.1617121243593882,-19.512337147554423,0.1404726919108518,0.15743368593674487,0.15868625971381542,0.17319875281540253
2223,CTDP1,lscc,1.028976213183217,-15.98491369916971,0.26200547429848464,-4.893386688694769,0.0019615932321573252,0.0036064063151779965,0.5083659769992975,0.4258709363675101
2224,CTDSP1,lscc,0.880420504698938,-17.376569489750302,0.03097496817307599,0.16917201641763116,0.11662040047398294,0.10058866861441713,0.9733955628993943,0.9920497122055906
2225,CTDSP2,lscc,-0.01988844104757771,0.14965973443519218,0.6915765977540501,-13.378128154563715,0.9862794542731349,0.994508872973229,0.5348383051745406,0.5405203239312905
2226,CTDSPL,lscc,0.7518931103996989,-14.315375397371831,0.232863115861495,-3.152830168100053,0.18646272678055165,0.16152118048519198,0.7369561781458174,0.8096989234573956
2227,CTDSPL2,lscc,1.1146557140980349,-18.44949510007747,0.45871178822892816,-8.417973628456743,0.0009488402919739845,0.0012532986515683014,0.20035913729497634,0.15202907221006126
2228,CTF1,lscc,-0.035246911858914376,-1.1825594857779942,0.4868537185537138,-6.094911474308066,0.9392941156801509,0.8597417512484151,0.1682682683467202,0.27729783361805815
2229,CTH,lscc,1.2817661282719368,-18.83491260489514,0.4111396803884646,-6.297294841628644,1.7931935901532732e-07,4.603476377178631e-07,0.06378356375155335,0.06304528801355143
2230,CTHRC1,lscc,1.936789401242863,-34.11410958641579,0.34680596177963424,-9.022020168650107,4.8918589809320994e-37,1.3441661235136908e-35,0.0002123286395257113,4.1847435469243974e-10
2231,CTIF,lscc,0.007694978873388717,-0.9456631411795775,1.0868539366024361,-17.621533071138693,0.986136759247373,0.9007371000818999,0.0004890379833085624,0.0009373666136639631
2232,CTNNA1,lscc,0.5305645260174731,-10.41358018528034,0.45569480913940974,-9.10617257843338,0.4513912579477831,0.46211371098819537,0.5588182885780612,0.5540599109174617
2233,CTNNAL1,lscc,0.7294091832174512,-14.84454934719814,0.3061251610236091,-4.768476426864096,0.0021756283821551025,0.0009703685153626933,0.23021788457529735,0.3509040591763348
2234,CTNNB1,lscc,1.0265527599859667,-22.06659411708444,-0.7051152758256686,15.122271688458566,0.05178859268961418,0.045544051571894235,0.1873542421990845,0.1713826072227175
2235,CTNNBIP1,lscc,0.5383263401652251,-9.732895082190996,1.0632725239555063,-18.86522072812568,0.3014097593054361,0.2963786268913468,0.013286318498337658,0.015508906807108612
2236,CTNNBL1,lscc,0.32527797785346557,-4.887173679937676,0.6212645816311038,-11.628278854265726,0.4517529058147688,0.531141015489485,0.13347257159896916,0.10652075253086747
2237,CTNND1,lscc,-0.6932183862034496,12.63753741158751,1.624611741749478,-31.80786556874573,0.21013308023702695,0.2580621646779746,0.0006458339014698554,0.0008987419591070861
2238,CTNND2,lscc,-0.7824668399164513,9.96455816859667,0.7670573090414273,-10.613065609425517,0.10943275080155285,0.11343773011024419,0.10962843486754675,0.0924037455453155
2239,CTPS1,lscc,1.459970290368943,-25.263627142181566,0.1248955926307176,-2.745897402869117,5.022784106879822e-08,2.773474674328928e-08,0.7204752197087295,0.6075976578667006
2240,CTPS2,lscc,0.7077048316305785,-12.841794827393194,0.911209145852631,-14.969101903728246,0.0796813071491396,0.058963562943457934,0.016855458398994605,0.020774924543931424
2241,CTR9,lscc,0.4310394657141359,-6.906708283644852,-0.017510688142046565,-0.282732149370825,0.20104277212028077,0.2573248265549806,0.9750138498741685,0.9757875937594228
2242,CTSA,lscc,-0.31397761547277414,5.4744153467990575,1.6315331333064014,-30.02625022070181,0.40107136109471936,0.42936007512884644,8.202974031948876e-10,1.091612899112356e-09
2243,CTSB,lscc,0.5536611377504755,-11.177634497428725,1.1582770245020968,-25.203858362026494,0.005766167182440467,0.009595782256837796,3.4985747486015376e-13,1.3753473365140607e-13
2244,CTSC,lscc,0.08744867837096365,-1.860923572261861,1.0393059954942936,-19.650345199451767,0.7968610061174463,0.772221499855596,2.028791534349493e-05,2.9645029396347083e-05
2245,CTSD,lscc,-0.9340872990126841,19.32766252325404,2.1797158984028404,-47.407713558375754,0.016634989560571675,0.02357575135448018,1.138967837142086e-14,3.6863977747633814e-14
2246,CTSE,lscc,-0.8428597170314198,16.80899868530018,1.6799697627681776,-31.688881740533898,0.0005838631635290276,0.0002900965789133748,1.3887598591054406e-12,2.4571534430873904e-12
2247,CTSF,lscc,0.40607257485343395,-8.463687015840543,1.104459288717341,-19.18689610244756,0.3781639542926179,0.3073448061698359,0.003918706762251075,0.007232850800112513
2248,CTSG,lscc,0.08639207065686227,-0.4717101864323544,0.37994762133234056,-6.163166443186849,0.7198924440428067,0.9077855330843503,0.023048561641726938,0.02288216998935189
2249,CTSH,lscc,-0.6673225420506634,11.928454762879648,1.8237574305713284,-36.562499003285886,0.05388517267308013,0.10202663183417505,1.5825515198544404e-09,1.0222188951927745e-08
2250,CTSK,lscc,-0.0005807708889041697,0.3936169559292615,1.6552303073968262,-33.331692626674176,0.9983349598124562,0.9376226718880982,6.838849778810244e-25,7.2694491506948e-26
2251,CTSL,lscc,0.24886294730044456,-6.2006479758547615,0.5179087683681761,-9.665575571360193,0.32221007828315296,0.21175418263072754,0.009199535458487219,0.01889528621223347
2252,CTSO,lscc,1.6246778151445735,-31.13873328977415,-0.626400755573777,13.019529740212619,0.0038190390604817717,0.0032016678475418813,0.35728944587757905,0.29018872422324454
2253,CTSS,lscc,-1.4933765529367358,31.76972732325437,2.713144045259797,-56.63366189184753,1.5251895372706903e-05,1.060109321427524e-05,2.2035176634726708e-17,5.650585169717804e-17
2254,CTSV,lscc,0.9767232073789699,-15.10322191686122,0.14655429014205523,-3.360617818887461,5.649112828122157e-07,1.4823693976471254e-08,0.5098640316155646,0.1358655946594069
2255,CTSW,lscc,0.21254812583446842,-4.055813923729983,0.7134831728684786,-11.077249685336612,0.2618476333978543,0.20137439107485322,3.11205938703152e-06,3.547564079561817e-05
2256,CTSZ,lscc,-0.14537753130611544,3.1057411428837525,1.6098975495049603,-34.00114044211577,0.6335376494521024,0.6337919541699479,1.0446433109994244e-14,3.88334132032141e-14
2257,CTTN,lscc,0.751008505208935,-14.63290427004719,0.721693881247432,-14.394226947832616,0.11104121241114187,0.10443960643290226,0.15704075425875189,0.13383518477874495
2258,CTTNBP2,lscc,-0.08631125601651449,-1.3579434711777414,0.2957141138920645,-2.7002798304447806,0.878049567214611,0.8760788858664952,0.6168643076343684,0.7840902966311488
2259,CTTNBP2NL,lscc,0.6543122207877314,-11.715121077824692,0.5230367680260337,-8.762948880083746,0.016228295235832836,0.014688931224076952,0.03232286618668383,0.04533140774401333
2260,CTU1,lscc,0.29251390744101025,-3.334446044383045,-0.20664699722826002,2.4305568341128456,0.17447899422038773,0.30422809781293214,0.262632289886665,0.37992162703361215
2261,CTU2,lscc,0.5430619973350994,-8.020967912256854,0.1636011401380083,-2.760018746415616,0.06819638586121543,0.08539653313000037,0.6496922559253341,0.604687229977791
2262,CUEDC1,lscc,0.415442512806052,-8.032666387871279,0.7292692361482407,-11.764514804904568,0.38528901832103296,0.31724870902280505,0.1122863904533092,0.13618587347388936
2263,CUEDC2,lscc,0.14267814245057991,-1.38859806232786,1.2111905810779144,-22.913354830953477,0.8663227722716909,0.9319477248887843,0.06235628748798641,0.0505962461949784
2264,CUL1,lscc,1.1520812336366306,-21.45047079407134,0.25992915064928324,-5.384882413124048,0.0057368279154153545,0.007167341526752103,0.640225898619493,0.596336204044756
2265,CUL2,lscc,1.5382716071783653,-27.188201951002906,-0.12088074886614131,2.2614680605183937,1.994417856584838e-06,1.2970654383703696e-06,0.8036213850094622,0.777103159040989
2266,CUL3,lscc,1.144304551540831,-20.469444059780855,0.05015001692050091,-0.46719962594446235,3.6324238891718917e-06,2.2782268289283383e-06,0.8952721272433068,0.9446633061592005
2267,CUL4A,lscc,1.1333962872561112,-20.41935222678445,0.389294490666221,-7.293150593026487,0.0057813184588564066,0.0054894887111801155,0.46574413939607956,0.4291907020870525
2268,CUL4B,lscc,0.9756083547792398,-16.49306121067871,0.16338523667586147,-3.7015292361762198,2.9014905037756153e-07,1.1418119505614354e-06,0.43955533283004905,0.2803820108962123
2269,CUL5,lscc,0.7472333036997256,-13.913354540247349,0.13509199243071804,-1.8771570416622623,0.0027832111594079468,0.0016072120142098631,0.6502676805413421,0.7256569185834344
2270,CUL7,lscc,0.2747794442083892,-5.352721624257248,0.6085437263413297,-10.462033564860363,0.41185638920460527,0.35013176943135055,0.045828968466276765,0.04808844636794011
2271,CUL9,lscc,0.4655333037280198,-8.482830939706822,0.23780590410107583,-3.4928965474387605,0.19343290481998474,0.1486907388592935,0.5910786423479636,0.6338679066585509
2272,CUTA,lscc,0.6180290849276902,-12.516780437116186,0.6181079912133909,-10.958682168432214,0.15134207617106102,0.1203976540246467,0.14140990871525994,0.16965206959775453
2273,CUTC,lscc,0.9111828794820194,-16.960968173925817,0.7198411000150894,-11.791684305777899,0.0705929784094609,0.053148005200752094,0.17204949405686382,0.20428251897082345
2274,CUX1,lscc,0.6299308419792393,-10.353100401169403,0.07850185274333622,-1.7253631982864117,0.09428005882241539,0.11486907150506583,0.8984209837357309,0.8647967420177027
2275,CWC15,lscc,0.09084270666180784,-0.8034893798845015,0.4851606682206977,-9.151351608291773,0.8616723748356473,0.9349634445569184,0.2882398098747375,0.2475789863199947
2276,CWC22,lscc,1.3853369047460797,-23.538131069146072,-0.06567877533193774,0.29816697869966763,3.6263993901459135e-05,9.126531032960467e-05,0.8997517486429744,0.9749519910237562
2277,CWC25,lscc,1.4980775327894171,-25.142083830034753,0.18247732937690322,-3.5814192876561783,0.0001283277160053735,0.00023437974787722635,0.709906040651505,0.6603289157166873
2278,CWC27,lscc,0.6531910793760759,-10.581703535717041,0.33363165037012665,-5.836417629247031,0.050733855131501866,0.06262376285371997,0.37817271332521896,0.3512293512993345
2279,CWF19L1,lscc,-0.12651835523689756,3.0786342461207346,1.4222908540400652,-25.35056919055987,0.8384847993836566,0.7660751388945252,0.0013042004060635705,0.000917410760566271
2280,CWF19L2,lscc,0.7339899380660098,-12.529655688925107,0.48879412123358895,-9.112932535350692,0.04193958705624088,0.056224404967966844,0.1567527445729541,0.14090592849739703
2281,CX3CL1,lscc,1.014909615809435,-16.70354272328325,0.19726714865025796,-4.332743629028243,0.0025378594882809295,0.004623258025671392,0.6082309579699904,0.49548879059409795
2282,CXADR,lscc,1.203221459431605,-21.617976197089856,0.8726673172157493,-16.06005251849739,1.0061838564787317e-05,4.833448477612606e-06,0.00031978751100250873,0.00010525526210030964
2283,CXCL1,lscc,1.0715255175942329,-18.638078903919457,0.5992367385943153,-12.796594947804683,1.3542694989998623e-08,5.261694663845322e-08,4.274307518864125e-05,9.475718975379496e-07
2284,CXCL10,lscc,0.2995395546288896,-6.2388650914274075,0.5909288847744207,-11.064101031578984,0.1952407032520514,0.1354968991132523,0.00015373232050611051,5.769219613993822e-05
2285,CXCL12,lscc,-0.6509849145860142,8.431928771754698,1.308981929363713,-21.32595515894008,0.21325735755769992,0.36825472631309014,0.0034532453788402428,0.007904119138264956
2286,CXCL13,lscc,0.8904365869660049,-14.897065056999908,0.5727874770580055,-11.195049877662706,6.389427095248944e-06,2.432489947925242e-06,3.743808773466403e-06,5.814612268183358e-11
2287,CXCL14,lscc,1.7375402653665806,-29.383764250940292,-0.06948159005215875,-2.8159596869882124,1.57415083426917e-13,6.499923701710463e-14,0.82192755799786,0.4615572765040626
2288,CXCL16,lscc,-0.08851588476030468,-0.49605599138722567,0.3320099123598909,-5.543583195083822,0.9199037096657874,0.9758826903028114,0.6989665137388776,0.7386433155946786
2289,CXCL17,lscc,0.4084738196223369,-10.08466729985881,0.6375573169040452,-10.828968393846093,0.42145027181793415,0.29439711282333364,0.22371700213914383,0.30209965815198686
2290,CXCL5,lscc,0.4584949224354588,-6.024578124111456,0.4599745911969812,-7.951927528090383,0.1490279748137336,0.24880841231454395,0.09911085679779054,0.08297732134947274
2291,CXCL6,lscc,0.8909243175185114,-12.868986218386919,0.21958989235841148,-3.6604882791385696,0.018393637115811393,0.009882295686896879,0.658307772003584,0.536191856418246
2292,CXCL8,lscc,0.9883856710098039,-16.671102915059286,0.4384136644251928,-10.840133563314101,1.8522096398068482e-06,2.241384434075534e-05,0.0032449136020979825,6.123524471489676e-05
2293,CXCL9,lscc,0.2677271721621678,-5.043541153839575,0.7008678890750444,-12.563073477668185,0.2305828257134082,0.19799068583347426,2.4900865104988703e-06,7.022815212888284e-07
2294,CXXC1,lscc,-0.0053325281791357145,0.6768128947505856,0.44433986643544837,-8.049072308218438,0.9913970354834319,0.9375514297691031,0.2844624518028354,0.25265247993401657
2295,CXXC5,lscc,-0.6716031964384586,12.21431088087717,2.0950012951354267,-35.82609240956094,0.353563431030549,0.3078793737413066,0.0006882320790542334,0.0005478591579973508
2296,CXorf38,lscc,0.7095854434460666,-11.347466279117903,0.7683388517339388,-12.765840561520404,0.016012372925128537,0.02168069965744502,0.005138086121379739,0.0054910949443774
2297,CXorf56,lscc,0.21950708262211557,-2.850517074235137,1.1403915439200714,-20.9278279970105,0.671927182693473,0.7602405236071337,0.005961635962939102,0.0034585577389468058
2298,CYB5A,lscc,0.21915640555042096,-5.844080235323319,1.4008795240513263,-23.931076795648984,0.5640262641456336,0.3844561333520116,2.93128148770203e-06,2.1723555739472387e-05
2299,CYB5B,lscc,0.1893220163161202,-3.680652577946487,0.9468094400454082,-16.353548713180043,0.8163432576946681,0.7910578890944104,0.19155120210332433,0.19589424124222057
2300,CYB5R1,lscc,0.23363973842731361,-5.091978999281229,1.349774375301942,-23.28332698058531,0.646994880503636,0.5682727338087996,0.0012959141564494257,0.0020375097185638446
2301,CYB5R2,lscc,0.7776007766301106,-12.110412177840622,0.6494872676281662,-10.166137932987757,0.002063644852135397,0.001269281323271819,0.008072669355197844,0.004756655948399127
2302,CYB5R3,lscc,0.7144327721602229,-14.32360471412542,0.2140134844021882,-2.8705701901464122,0.020396964818091924,0.011843123651268979,0.578442211753925,0.7041219687604872
2303,CYB5R4,lscc,0.4871051271483073,-8.306634468159062,0.4633621765818689,-7.17089805413203,0.16530775483467983,0.1478093733656945,0.18822380685075593,0.21733857767870995
