,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.2481827197967379,0.3882861526505549,0.0012748110818889481,0.1942401943588702,-0.140103432853817,0.4769273193574455,en,False,False,False
1,A2M,-0.10648994291966025,0.08229587154816904,0.5112347537687914,0.5824510023569195,-0.1887858144678293,0.4997086295400057,en,False,False,False
2,A2ML1,0.9047774921250549,0.7853124699904344,7.745706261768466e-13,9.351596939977694e-11,0.11946502213462051,0.17213713460675828,en,True,True,False
3,A4GALT,0.643057577145481,0.5207055506099073,0.00020742149060855888,0.0012460070703469053,0.12235202653557364,0.6156770962107752,en,False,False,False
4,AAAS,0.3831343566127858,0.3853122726637702,0.0013992263215890925,0.040216653246939904,-0.002177916050984441,0.9830236826443111,en,False,False,False
5,AACS,0.8340891342530314,0.8342563160785796,3.3552795725492003e-18,1.9018471734837137e-08,-0.0001671818255482016,0.9524345922673045,en,True,True,False
6,AADAT,0.24400747189447333,0.6009996669373995,2.407038448268624e-07,0.2108187248999113,-0.3569921950429261,0.09313291332600276,en,False,True,False
7,AAED1,0.5453857333505849,0.21378231928908117,0.10097633547243914,0.00268618641570338,0.33160341406150373,0.16394344072575573,en,False,False,False
8,AAGAB,0.7029949893148386,0.6899248390938821,1.479376995874911e-10,2.1122275624071566e-05,0.013070150220956478,0.88861286294796,en,False,True,False
9,AAK1,0.8057289415058455,0.6932152739041633,1.1140468563863611e-10,1.3384383616416113e-07,0.11251366760168224,0.2860333903531631,en,True,True,False
10,AAMDC,0.6202066940486283,0.5753997077523582,4.3313978450444437e-07,0.0003321480559628654,0.04480698629627011,0.779497835460361,en,False,True,False
11,AAMP,0.3112054921733235,0.6592826564029195,1.753738279278368e-09,0.100326586802977,-0.348077164229596,0.14260672142013128,en,False,True,False
12,AAR2,-0.16853349565430442,0.5028959964321961,1.6828029328756927e-05,0.38215421505843994,-0.6714294920865005,0.011085113914992435,en,False,False,False
13,AARS,0.914970685303238,0.8122018384547711,1.2731795022032206e-16,3.769881161363993e-12,0.10276884684846688,0.21873911243215372,en,True,True,False
14,AARS2,0.38961450829929306,0.5100763573497485,1.214841709820555e-05,0.03668844330486923,-0.12046184905045548,0.49867613934817534,en,False,False,False
15,AARSD1,0.3317198664081632,0.16257845021659087,0.1921468721993172,0.07875569607379797,0.16914141619157233,0.7543979029329351,en,False,False,False
16,AASDHPPT,0.5763355759946667,0.6107665086520683,5.159394459463169e-08,0.0010673050660942763,-0.0344309326574016,0.8592475835097348,en,False,True,False
17,AASS,0.9157888284379395,0.833380410569724,3.915416828046674e-18,3.32497780911701e-12,0.08240841786821551,0.1335419430406368,en,True,True,False
18,AATF,0.12446295152798867,0.5728269598231552,5.007913410038576e-07,0.5200426215096968,-0.44836400829516654,0.061571528310320915,en,False,True,False
19,ABAT,0.8093950679150935,0.616496099818298,3.565242283852554e-08,1.0592834369987206e-07,0.19289896809679552,0.22136539535689748,en,True,True,False
20,ABCA8,0.5569139752948397,0.5010253529006902,3.912007531514655e-05,0.0020825314436011873,0.05588862239414949,0.7162352242933261,en,False,False,False
21,ABCB1,0.821364326754552,0.5546124599882359,1.351880935204801e-06,4.760651963047866e-08,0.266751866766316,0.09542683577501915,en,True,True,False
22,ABCB10,0.5054399132940296,0.3662035248526534,0.002494508875200595,0.005159839519466463,0.1392363884413762,0.4473614778342938,en,False,False,False
23,ABCB6,0.5770384714907192,0.6685023711081579,8.591689952370008e-10,0.001048872562969388,-0.09146389961743873,0.671613514668934,en,False,True,False
24,ABCB7,0.26306527113123007,0.18009707694537685,0.14789081660440398,0.16796815447206304,0.08296819418585322,0.7244462896379242,en,False,False,False
25,ABCB8,0.3602271473728531,0.32175682142927103,0.008426669973797301,0.054913712830434204,0.03847032594358207,0.8300431623417704,en,False,False,False
26,ABCC1,0.1703629929322651,0.23643798850323924,0.05596260257887137,0.37693290816797875,-0.06607499557097415,0.7608483997894445,en,False,False,False
27,ABCC10,-0.22054597731405837,-0.00652589991011379,0.9605315563282655,0.25941770989262547,-0.21402007740394458,0.31511313196272817,en,False,False,False
28,ABCC3,0.7187825580070186,0.7646986150901462,7.844175884222529e-14,1.12228668185363e-05,-0.045916057083127626,0.6765218619276598,en,False,True,False
29,ABCC4,0.79852947081665,0.6710871889284379,7.002149912537386e-10,2.0894651784729324e-07,0.12744228188821216,0.34348466992899884,en,True,True,False
30,ABCD1,0.6847731132681876,0.6526404060018663,2.8883962683662337e-09,4.1761084554547346e-05,0.032132707266321225,0.7878722899465271,en,False,True,False
31,ABCD3,0.7010660509977454,0.25254837371475813,0.04077573417745241,2.275619226345965e-05,0.4485176772829873,0.08708303778427479,en,False,False,False
32,ABCD4,0.31421123579394145,0.2936879927833812,0.01669373289760048,0.09691523348077262,0.020523243010560244,0.947998887403477,en,False,False,False
33,ABCE1,0.629721316996718,0.5779714847553673,3.741820618318146e-07,0.00025191107464067624,0.05174983224135066,0.8082694236576783,en,False,True,False
34,ABCF1,0.6740250881869939,0.7196074335162906,9.917289422457901e-12,6.106865272733359e-05,-0.045582345329296725,0.7809473760894601,en,False,True,False
35,ABCF2,0.828432138416978,0.8160711674595985,6.969945701498784e-17,2.88614911468164e-08,0.012360970957379536,0.84780065732795,en,True,True,False
36,ABCF3,0.010914759915167866,0.719815242510667,9.719638880658575e-12,0.9551873876278838,-0.7089004825954991,0.0002907545748061244,en,False,True,False
37,ABCG1,0.8573836664499902,0.7396027342866199,1.311082716203115e-12,2.852792692872905e-09,0.11778093216337027,0.32975087056848185,en,True,True,False
38,ABHD10,0.07806962655971975,0.41601639058387363,0.0005126479561501113,0.6872865689311385,-0.3379467640241539,0.11342389503556029,en,False,False,False
39,ABHD11,0.5511458926205168,0.7309491848163582,3.217358170732603e-12,0.0019438294107676534,-0.17980329219584135,0.2750667654161044,en,False,True,False
40,ABHD12,0.1867713291191992,0.4660750378643815,8.01462349828755e-05,0.3319843659722315,-0.2793037087451823,0.1599784505608678,en,False,False,False
