,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.0770929432226924,0.0852759794571089,0.6919674957886834,0.4911917497342376,-0.00818303623441649,0.9408962773787622,lscc,False,False,False
1,A2M,0.3833274645530265,0.16471035025448452,0.4418266878804941,0.00031928811026205,0.218617114298542,0.3379179645164242,lscc,False,False,False
2,A2ML1,0.8547867645037351,0.7527847222349494,2.1928956082327336e-05,4.490277433017894e-25,0.10200204226878573,0.07198007238595647,lscc,True,False,False
3,A4GALT,0.19572880880970214,0.6073628496452247,0.016331868769119948,0.15211045962516245,-0.4116340408355226,0.06857706380878716,lscc,False,False,False
4,AAAS,0.12881522297549317,0.6430474740106931,0.0007007332236226398,0.24288999822493215,-0.5142322510351999,0.014147998761666631,lscc,False,False,False
5,AACS,0.7247361035070004,0.4757620555308084,0.01878003141826748,6.521096667103892e-15,0.24897404797619194,0.14758062820011195,lscc,True,False,False
6,AADAC,0.7706752002906724,0.2157419624837682,0.3113081340029387,1.0128786851463061e-17,0.5549332378069042,0.00039925145801710893,lscc,True,False,False
7,AAGAB,0.452482523085175,0.580285835703916,0.0029522283664682155,1.551556923024985e-05,-0.127803312618741,0.48999215756036507,lscc,False,False,False
8,AAK1,0.6569263259068401,0.7422531924733703,3.287345308781835e-05,1.153290409363598e-11,-0.08532686656653021,0.4545674058700073,lscc,True,False,False
9,AAMDC,0.5140416308163006,0.7347883634110973,4.3304346823981675e-05,5.695577932857195e-07,-0.2207467325947967,0.13275192808106484,lscc,True,False,False
10,AAMP,0.6288087297528883,0.7387936209319761,3.739431042878866e-05,1.505876966669947e-10,-0.10998489117908783,0.40855536462488895,lscc,True,False,False
11,AAR2,0.6104686244668233,0.41226805299441655,0.04529281275015768,7.030957841417483e-10,0.19820057147240672,0.14689498742513019,lscc,True,False,False
12,AARS,0.8237950487479827,0.8889044165253499,6.504655997674829e-09,6.489841217769662e-22,-0.0651093677773672,0.3664379759788262,lscc,True,True,False
13,AARS2,0.6948684286020607,0.4841502809799089,0.016515798011331444,2.2645378684536013e-13,0.21071814762215174,0.09079147146659806,lscc,True,False,False
14,AARSD1,0.6092306952774893,0.3750749868765559,0.0709213337246161,7.774098031932766e-10,0.23415570840093342,0.2212606867008683,lscc,True,False,False
15,AASDHPPT,0.6470170624202578,0.6381773128922942,0.0007922751223352452,2.94039658716408e-11,0.008839749527963625,0.9680615296914163,lscc,True,False,False
16,AASS,0.7802202459896641,0.8585368618306869,8.012095298280566e-08,2.183467460453283e-18,-0.07831661584102279,0.39936619269201445,lscc,True,True,False
17,AATF,0.5911654583850683,0.5870280229922576,0.0025646582751251306,3.2109033056898404e-09,0.00413743539281064,0.9817914692579953,lscc,True,False,False
18,ABAT,0.8355387916649732,0.7041007185441217,0.0001231126026814051,4.9254166676182025e-23,0.13143807312085154,0.06620865298863265,lscc,True,False,False
19,ABCA1,0.684856996722386,0.7715787767112219,1.0113255184500529e-05,6.766064434191142e-13,-0.0867217799888359,0.4289984884792596,lscc,True,False,False
20,ABCA12,0.447256769497079,0.6770256065325547,0.000538865315667018,9.21486107203104e-05,-0.22976883703547574,0.34708641777668936,lscc,False,False,False
21,ABCA13,0.206124798289551,0.4815046987495241,0.03158876613284394,0.10506915887794226,-0.2753799004599731,0.2529761029532034,lscc,False,False,False
22,ABCA2,-0.20430803920549867,0.4059741810237581,0.08459181010481917,0.08079848028155093,-0.6102822202292568,0.01962991509506141,lscc,False,False,False
23,ABCA3,0.6800910785104419,0.7977201024977152,3.0306564874170475e-06,1.1221483258814135e-12,-0.11762902398727326,0.2794426190984012,lscc,True,True,False
24,ABCA6,0.38743042535240063,0.43850778355576064,0.036341812757329776,0.00035249633737906977,-0.05107735820336001,0.7710164958556402,lscc,False,False,False
25,ABCA8,0.39988021707395244,0.37360224573123113,0.07212547410666166,0.0001641926585569044,0.026277971342721307,0.9159535858723614,lscc,False,False,False
