,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,0.1480007297696128,0.10378478672457031,0.35045373543788383,0.4705822400133384,0.04421594304504248,0.7966069120605916,hnscc,False,False,False
1,A2M,0.11094809934041718,0.2267190417521782,0.03929296097314236,0.5894908229841948,-0.11577094241176102,0.5814714419803468,hnscc,False,False,False
2,A2ML1,0.8633900283001165,0.8669135807918614,3.270507260765141e-26,1.364574405729837e-08,-0.0035235524917449634,0.8568283054106681,hnscc,True,True,False
3,A4GALT,0.7572783270295685,0.7031862558087315,0.0023749320375376047,0.04867266703100641,0.054092071220837035,0.9025124643108221,hnscc,False,False,False
4,AAAS,0.4642852377639077,0.11228039710511424,0.31220321330241046,0.01687606528229869,0.35200484065879345,0.0962735248549872,hnscc,False,False,False
5,AACS,0.7266690552870319,0.7617887126261539,6.150636790136496e-17,2.6233207427382184e-05,-0.035119657339122035,0.7988134812798258,hnscc,False,True,False
6,AADAC,0.4803869489716211,0.5608275898719997,9.278789217468059e-08,0.017502382498674515,-0.08044064090037856,0.8293246412767132,hnscc,False,True,False
7,AAED1,0.3816497442158883,0.09886133630506519,0.4812536650509818,0.14465965202935785,0.28278840791082316,0.3444994343530945,hnscc,False,False,False
8,AAGAB,0.6062959285163146,0.6202536012502109,4.0122173612285814e-10,0.0010263393290160057,-0.013957672733896254,0.9232623112242615,hnscc,False,True,False
9,AAK1,0.5147319304888975,0.7373737693722296,1.876081388401311e-15,0.007132736933249155,-0.2226418388833321,0.14823562143619737,hnscc,False,True,False
10,AAMDC,0.1189414009300934,0.5391793322666641,1.4485089912387527e-07,0.5627797436433877,-0.4202379313365707,0.03913298332047924,hnscc,False,True,False
11,AAMP,0.4715938095928895,0.7525836100913649,2.337354922300745e-16,0.015010365275079745,-0.2809898004984754,0.03363350638254892,hnscc,False,True,False
12,AAR2,0.7227170291325682,0.3664202874356963,0.0006569760208632907,3.0464162406650735e-05,0.35629674169687187,0.1222234350031513,hnscc,False,False,False
13,AARS,0.6537019612344326,0.7915295468619082,5.2686239566525675e-19,0.0002928364820835024,-0.13782758562747566,0.23601974204549903,hnscc,False,True,False
14,AARS2,0.529094031219109,0.6417709780770544,6.24403573552524e-11,0.005448756171078012,-0.11267694685794538,0.49154588405901767,hnscc,False,True,False
15,AARSD1,0.7340352573243881,0.5161831621459282,5.890903031316017e-07,1.9716561973597176e-05,0.21785209517845994,0.19344333170575567,hnscc,False,True,False
16,AASDH,-0.054721229770565094,0.052014084537083845,0.7197929532564139,0.8292558593020365,-0.10673531430764893,0.6450395880128524,hnscc,False,False,False
17,AASDHPPT,0.8255987295933158,0.8381693590358179,4.9591909892308556e-23,2.0820850436604662e-07,-0.01257062944250209,0.9672462389614241,hnscc,True,True,False
18,AASS,0.8513614918180011,0.8249412492378423,9.058067203017519e-22,3.519869506365574e-08,0.026420242580158848,0.6898951112587082,hnscc,True,True,False
19,AATF,0.261983730426388,0.113015677009575,0.30902475267702006,0.19605173559941716,0.14896805341681302,0.6333185061221802,hnscc,False,False,False
20,ABAT,0.7724751474859108,0.8921413281453954,1.1011378174555162e-29,3.767498127732181e-06,-0.11966618065948453,0.2451324190499391,hnscc,True,True,False
21,ABCA1,-0.14814647795557712,0.1261272511326241,0.26803240801261186,0.47014044977741476,-0.27427372908820125,0.2659340068635633,hnscc,False,False,False
22,ABCA12,0.7490148306640965,0.8399338577570821,3.300443139836017e-23,1.0711534128466967e-05,-0.0909190270929856,0.18891950509238542,hnscc,False,True,False
23,ABCA2,-0.6834128635798226,-0.10496118728960369,0.5675182944189824,0.04240866871076498,-0.5784516762902189,0.09659306928405884,hnscc,False,False,False
24,ABCA3,0.042393939980768756,0.6927858744925844,0.008664882500394065,0.936447186201492,-0.6503919345118157,0.32316853695581904,hnscc,False,False,False
25,ABCA5,-0.3044254019786739,-0.3269921155586104,0.27548174448679574,0.5574681825152533,0.022566713579936504,0.9753855506485426,hnscc,False,False,False
26,ABCA6,0.6571708220679167,0.19268410352100668,0.13681461618815985,0.0022337555334674243,0.46448671854691,0.06814847894028485,hnscc,False,False,False
