Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,0.17111213888611812,0.4025166811590071,0.9182595597701947,HNSCC,FAT1
A2M,0.3551248879382772,0.08208995409718682,0.8128293869221448,HNSCC,FAT1
A2ML1,0.08240715707499557,0.10246939143292508,0.8471870660356392,HNSCC,FAT1
AAAS,0.12130594419111654,0.5847028937749886,0.9484600904279448,HNSCC,FAT1
AACS,-0.13790169715408562,0.223642930861914,0.8737881690582099,HNSCC,FAT1
AADAC,-0.18675700162961156,0.5319229970247337,0.9407502863365795,HNSCC,FAT1
AAED1,-0.2824993526605866,0.3372585861634889,0.9012532375983742,HNSCC,FAT1
AAGAB,0.06788839647483713,0.630261371765889,0.9530471324325388,HNSCC,FAT1
AAK1,0.015888781682077413,0.8206390131569936,0.9843674780690945,HNSCC,FAT1
AAMDC,0.036764393724893374,0.8072591471921688,0.9807292085094862,HNSCC,FAT1
AAMP,-0.004695347023499052,0.9799045270939193,0.9972697294153433,HNSCC,FAT1
AAR2,-0.3287378419830551,0.15098968336669616,0.8671355237161287,HNSCC,FAT1
AARS,0.021142163230545297,0.8247898224678856,0.9855601820457563,HNSCC,FAT1
AARS2,0.37175164169711905,0.019824343183965188,0.639172642988676,HNSCC,FAT1
AARSD1,-0.6074328916199978,0.0003593873494530214,0.17717796328033955,HNSCC,FAT1
AASDH,0.5275184377342783,0.23963418404724368,0.8806636520708719,HNSCC,FAT1
AASDHPPT,-0.17531156377527435,0.04650485206674236,0.7501402146344056,HNSCC,FAT1
AASS,-0.011828973750621308,0.8457177867163597,0.988210961849901,HNSCC,FAT1
AATF,-0.6906182492501562,0.016420273617975784,0.616155046796622,HNSCC,FAT1
ABAT,0.08480636106799944,0.30270077528696926,0.8898700069637187,HNSCC,FAT1
ABCA1,0.14073710618916307,0.6137239972436752,0.9530471324325388,HNSCC,FAT1
ABCA12,-0.012217318064004057,0.8563553217608353,0.988210961849901,HNSCC,FAT1
ABCA6,0.01198578330711031,0.9640082729468791,0.9960142833326071,HNSCC,FAT1
ABCA8,-0.08542746729478512,0.4136941364123764,0.9207509478986714,HNSCC,FAT1
ABCB1,-0.45183899670227856,0.17784268437017647,0.8671355237161287,HNSCC,FAT1
ABCB10,0.5313797673950889,0.024381530979428582,0.656269542196286,HNSCC,FAT1
ABCB6,-0.15251345271961558,0.1667252029890397,0.8671355237161287,HNSCC,FAT1
ABCB7,0.01975649497455778,0.8974181904452516,0.9905496902323764,HNSCC,FAT1
ABCB8,-0.3247912838330006,0.17349522813446405,0.8671355237161287,HNSCC,FAT1
ABCC10,-0.10754951207637961,0.5971810450674655,0.9513256546168282,HNSCC,FAT1
ABCC2,-0.4299660768204075,0.18351896952569857,0.8672344586441207,HNSCC,FAT1
ABCC3,0.03168385222556214,0.8264180375882647,0.9861220073999076,HNSCC,FAT1
ABCC5,-0.0635815029576281,0.38445217094383166,0.910074168620387,HNSCC,FAT1
ABCD1,-0.036377912778303934,0.798101103223627,0.9783391881052445,HNSCC,FAT1
ABCD3,0.023741370990012056,0.8571574131746768,0.988210961849901,HNSCC,FAT1
ABCD4,-0.057643350008635075,0.8865825534884773,0.9900718354872488,HNSCC,FAT1
ABCE1,0.013681841387196747,0.8941418159145965,0.9901299951230554,HNSCC,FAT1
ABCF1,0.12912662615919035,0.27456390939770126,0.8897892907793926,HNSCC,FAT1
ABCF2,0.1201836931766771,0.2295435036597474,0.8743936554619172,HNSCC,FAT1
ABCF3,-0.11108747148433606,0.3841079853001337,0.9100238635910733,HNSCC,FAT1
ABCG1,-0.38463978050870584,0.07453393291718952,0.8067391415058133,HNSCC,FAT1
ABHD10,-0.03277155555580008,0.8739891088386469,0.988210961849901,HNSCC,FAT1
ABHD11,0.1327825927254973,0.32486129808176945,0.9005148303467375,HNSCC,FAT1
ABHD12,-0.1103980889833669,0.5391573950514488,0.9431852572284192,HNSCC,FAT1
ABHD13,0.4708343157513106,0.1351187632661827,0.8618539364522916,HNSCC,FAT1
ABHD14B,-0.24007290686135718,0.21298568175477506,0.8737881690582099,HNSCC,FAT1
ABHD16A,-0.15823623575996415,0.30167716150597745,0.8898700069637187,HNSCC,FAT1
ABHD17B,-0.2112250163934012,0.27225598644057536,0.8897892907793926,HNSCC,FAT1
ABHD17C,-0.509817731415482,0.024949669812497473,0.6601795399256041,HNSCC,FAT1
ABHD3,-0.002201987228720226,0.9764089530873679,0.9972697294153433,HNSCC,FAT1
ABHD4,-0.11970557489247102,0.30782556856093646,0.8917712975512804,HNSCC,FAT1
ABHD5,-0.1327457871682659,0.6007057279988742,0.9514781736582804,HNSCC,FAT1
ABHD6,0.14788537540188973,0.2655513324665272,0.8895553038969155,HNSCC,FAT1
ABI1,0.14432217119385554,0.35863549357414315,0.9035337999755242,HNSCC,FAT1
ABI2,0.1714126719686655,0.20390904710494706,0.8709781036303087,HNSCC,FAT1
ABI3,-0.2831693140367081,0.009102248379586498,0.5684050704772449,HNSCC,FAT1
ABI3BP,0.011320794738690299,0.867212421582324,0.988210961849901,HNSCC,FAT1
ABL1,-0.21416092374154,0.4072587686501524,0.9192314521710913,HNSCC,FAT1
ABL2,0.09586512544990416,0.7025740781076406,0.9648071894857032,HNSCC,FAT1
ABLIM1,0.09778883721458198,0.4988619393104228,0.9359664710170421,HNSCC,FAT1
ABLIM2,-0.12614316030895933,0.21442609886128006,0.8737881690582099,HNSCC,FAT1
ABLIM3,0.2070656501136976,0.17641170468028777,0.8671355237161287,HNSCC,FAT1
ABO,-0.23630370830066139,0.4205357557066103,0.9223310091027468,HNSCC,FAT1
ABR,-0.10919167513212924,0.2721044244310651,0.8897892907793926,HNSCC,FAT1
ABRACL,-0.5183684466892011,0.00717667009937425,0.5377909505667088,HNSCC,FAT1
ABRAXAS1,-0.4215888700045835,0.07394838698906828,0.8045161513612195,HNSCC,FAT1
ABRAXAS2,0.019281515397831517,0.9164790947069866,0.9909472694691955,HNSCC,FAT1
ABT1,-0.009915521341509276,0.9713901149915763,0.9972697294153433,HNSCC,FAT1
ABTB1,0.08017175779248625,0.7696099292177436,0.976842684749302,HNSCC,FAT1
ABTB2,-0.1321410072605536,0.8457274274351951,0.988210961849901,HNSCC,FAT1
ACAA1,0.16296539435735424,0.33351937239356955,0.9012532375983742,HNSCC,FAT1
ACAA2,-0.11398023385498035,0.4881697500330874,0.934443019463953,HNSCC,FAT1
ACACA,-0.24839962327067777,0.011722555048375001,0.6024033663746952,HNSCC,FAT1
ACACB,-0.003626982671555923,0.983640287168996,0.9980621672590644,HNSCC,FAT1
ACAD10,0.46274775285399466,0.06422604616147697,0.7887150771369362,HNSCC,FAT1
ACAD11,0.18269830988629407,0.5072724858238506,0.9371329256415458,HNSCC,FAT1
ACAD8,-0.14339101992240766,0.290878246448273,0.8897892907793926,HNSCC,FAT1
ACAD9,0.1058318079366588,0.5099935086202263,0.9374569534159738,HNSCC,FAT1
ACADM,-0.13232405525280388,0.28712152251709366,0.8897892907793926,HNSCC,FAT1
ACADS,-0.04437456404129364,0.8708311943728047,0.988210961849901,HNSCC,FAT1
ACADSB,0.013743831639118742,0.8820030582369806,0.9900718354872488,HNSCC,FAT1
ACADVL,0.065095162752703,0.6032664460137174,0.9515345383389601,HNSCC,FAT1
