Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,-0.14010343285381702,0.47330308585735203,0.9321389072821179,Endometrial,CTNNB1
A2M,-0.18878581446782938,0.4999549012758684,0.9354803469764635,Endometrial,CTNNB1
A2ML1,0.11946502213462062,0.1815819156761317,0.8589877965416652,Endometrial,CTNNB1
A4GALT,0.12235202653557409,0.6074336177550009,0.9499394384529862,Endometrial,CTNNB1
AAAS,-0.0021779160509847184,0.9722142274603677,0.9966468626989564,Endometrial,CTNNB1
AACS,-0.00016718182554797956,0.9447890875699605,0.996382155850023,Endometrial,CTNNB1
AADAT,-0.3569921950429261,0.09189017860947596,0.8168175124103381,Endometrial,CTNNB1
AAED1,0.33160341406150357,0.1590024023302833,0.8404818707882283,Endometrial,CTNNB1
AAGAB,0.013070150220956589,0.8768172608289534,0.9865130552921471,Endometrial,CTNNB1
AAK1,0.11251366760168258,0.2843297808806572,0.8903979381489202,Endometrial,CTNNB1
AAMDC,0.04480698629627011,0.776087524506629,0.9804573939054315,Endometrial,CTNNB1
AAMP,-0.34807716422959584,0.13754781715819597,0.8403410229134375,Endometrial,CTNNB1
AAR2,-0.6714294920865005,0.011063561743901204,0.5366120734237112,Endometrial,CTNNB1
AARS,0.1027688468484671,0.21449808452985752,0.8697202255775264,Endometrial,CTNNB1
AARS2,-0.12046184905045537,0.507757479343566,0.9360160451630247,Endometrial,CTNNB1
AARSD1,0.16914141619157239,0.7635431845448462,0.9767816219584365,Endometrial,CTNNB1
AASDHPPT,-0.0344309326574016,0.8437378430475605,0.9856016787631641,Endometrial,CTNNB1
AASS,0.08240841786821529,0.131934238926161,0.8403410229134375,Endometrial,CTNNB1
AATF,-0.44836400829516665,0.05962691498981175,0.7857520067574524,Endometrial,CTNNB1
ABAT,0.19289896809679574,0.22955602313172563,0.8724810523861881,Endometrial,CTNNB1
ABCA8,0.05588862239414938,0.7219126634150919,0.9688951090808487,Endometrial,CTNNB1
ABCB1,0.2667518667663158,0.09876046101651477,0.8271421027435629,Endometrial,CTNNB1
ABCB10,0.13923638844137592,0.4460390353615722,0.9205729389141007,Endometrial,CTNNB1
ABCB6,-0.09146389961743873,0.6621843443377415,0.9593108586327334,Endometrial,CTNNB1
ABCB7,0.08296819418585324,0.7206949517486541,0.9683601607669687,Endometrial,CTNNB1
ABCB8,0.03847032594358213,0.8300253821636693,0.9835419081789425,Endometrial,CTNNB1
ABCC1,-0.0660749955709741,0.7586565217578217,0.9754875490503069,Endometrial,CTNNB1
ABCC10,-0.21402007740394452,0.30781403720833567,0.891525896026259,Endometrial,CTNNB1
ABCC3,-0.04591605708312774,0.6776347349968381,0.9614540580755919,Endometrial,CTNNB1
ABCC4,0.12744228188821227,0.3366047007317684,0.8969655074275492,Endometrial,CTNNB1
ABCD1,0.03213270726632167,0.8086089262452845,0.9819006052581404,Endometrial,CTNNB1
ABCD3,0.4485176772829872,0.08871921461191716,0.8168175124103381,Endometrial,CTNNB1
ABCD4,0.020523243010560355,0.9640024467521683,0.9966468626989564,Endometrial,CTNNB1
ABCE1,0.05174983224135077,0.8130459233669954,0.9820920011915857,Endometrial,CTNNB1
ABCF1,-0.045582345329296836,0.7796710660529407,0.9804573939054315,Endometrial,CTNNB1
ABCF2,0.012360970957379647,0.8555409097725765,0.9858462337535756,Endometrial,CTNNB1
