Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,0.14061932757071471,0.49326788094866514,0.9191197182370594,Endometrial,KMT2B
A2M,0.2921930608322109,0.30775367260918474,0.8623126731027404,Endometrial,KMT2B
A2ML1,-0.26267304189080387,0.012876825299054942,0.40794082770849865,Endometrial,KMT2B
A4GALT,0.33051947864420195,0.23214079284776012,0.8356500370218218,Endometrial,KMT2B
AAAS,0.01781549274220856,0.93183533451992,0.9897695103573566,Endometrial,KMT2B
AACS,0.10010094663387492,0.30881808933955457,0.8626990397536828,Endometrial,KMT2B
AADAT,0.4176736497073616,0.060598190372023075,0.6193077219626092,Endometrial,KMT2B
AAED1,0.1255878385161584,0.594965682465312,0.9351987833399256,Endometrial,KMT2B
AAGAB,0.14987969177197746,0.2247067445993921,0.8298143245711215,Endometrial,KMT2B
AAK1,0.07425269204617324,0.5061140596810263,0.9217269761636188,Endometrial,KMT2B
AAMDC,-0.18176631938648813,0.17638326389910108,0.802708340154876,Endometrial,KMT2B
AAMP,-0.6563125199264213,0.008316028907968467,0.3355596693001329,Endometrial,KMT2B
AAR2,-0.3573462773912454,0.23949374310960592,0.8372712488406352,Endometrial,KMT2B
AARS,-0.10130693811611957,0.36500806531648045,0.8750123137534584,Endometrial,KMT2B
AARS2,0.11034965010208192,0.5607084548993894,0.9283654109080755,Endometrial,KMT2B
AARSD1,0.07316221942835804,0.9635902298968346,0.9953971746363068,Endometrial,KMT2B
AASDHPPT,-0.238063079837616,0.1719299923951052,0.8011510110487718,Endometrial,KMT2B
AASS,-0.0212021069837387,0.7195993529388209,0.9565481736703778,Endometrial,KMT2B
AATF,-0.09861397487752288,0.79098229720676,0.97097362489932,Endometrial,KMT2B
ABAT,-0.0978578599637866,0.6622987644085581,0.9463886403649148,Endometrial,KMT2B
ABCA8,-0.024017064429237345,0.9048966561394024,0.9864846916443992,Endometrial,KMT2B
ABCB1,-0.4752174532392409,0.006850508260342603,0.3164535757544671,Endometrial,KMT2B
ABCB10,-0.1367177066610859,0.5512018428298535,0.9276485488316075,Endometrial,KMT2B
ABCB6,-0.19091591993967183,0.404076193249409,0.8884284879144758,Endometrial,KMT2B
ABCB7,-0.13722336990824652,0.6135199012913157,0.938395915738836,Endometrial,KMT2B
ABCB8,0.05965488114704459,0.7755876552309563,0.9703872685736464,Endometrial,KMT2B
ABCC1,-0.25655444565245134,0.2801111430203641,0.8533612590111198,Endometrial,KMT2B
ABCC10,0.23480667252292775,0.291633664197268,0.8554579652658104,Endometrial,KMT2B
ABCC3,-0.05277086540882414,0.6615306028337233,0.9463886403649148,Endometrial,KMT2B
ABCC4,0.21681085685693868,0.1400854788216238,0.77946855743386,Endometrial,KMT2B
ABCD1,-0.7105989031150531,0.00696616282966688,0.31761983206552197,Endometrial,KMT2B
ABCD3,0.3079988848172049,0.2821164517058363,0.8533612590111198,Endometrial,KMT2B
ABCD4,-0.36822305914631237,0.12316268254850042,0.7517257154434963,Endometrial,KMT2B
ABCE1,-0.1159115962837356,0.6139616364431799,0.938395915738836,Endometrial,KMT2B
ABCF1,-0.01006717316543504,0.997925347482424,0.9993199817084938,Endometrial,KMT2B
ABCF2,0.08968572332371771,0.2552714499006564,0.8493577333058204,Endometrial,KMT2B
ABCF3,-0.4113261123349123,0.06876028191469269,0.6400878480380439,Endometrial,KMT2B
ABCG1,0.07445530022348545,0.5771808514350611,0.9308655662342464,Endometrial,KMT2B
ABHD10,-0.02145612978695932,0.9686613088365628,0.9958314014517481,Endometrial,KMT2B
ABHD11,-0.12278654861231819,0.5412023430458124,0.9249502508816245,Endometrial,KMT2B
ABHD12,-0.17514768464412367,0.41153228565669453,0.8898175685776619,Endometrial,KMT2B
ABHD13,-0.07955107527304142,0.7558527262979235,0.9646854269650001,Endometrial,KMT2B
ABHD14A-ACY1,0.18154261427457516,0.5457945281867996,0.9258028574737124,Endometrial,KMT2B
ABHD14B,-0.3128941701372466,0.13972547666868082,0.7791868343996854,Endometrial,KMT2B
ABHD16A,-0.06156867959140122,0.7018364767409963,0.9526946413524691,Endometrial,KMT2B
ABHD17B,-0.0565521316117823,0.8025813407550804,0.9739918821230829,Endometrial,KMT2B
ABHD3,0.023480744343209847,0.9675849418003574,0.9957597490709121,Endometrial,KMT2B
ABHD4,0.4729382816282896,0.035732710055463114,0.5499232564094421,Endometrial,KMT2B
ABHD5,0.10410816651269389,0.6056381657427619,0.9362496223452048,Endometrial,KMT2B
ABHD6,-0.17974748588045553,0.14122134726034208,0.77946855743386,Endometrial,KMT2B
ABI1,-0.3557813247347845,0.09842151976418997,0.7154921177051426,Endometrial,KMT2B
ABI2,0.015602383421179034,0.8714922706685362,0.9808067149609979,Endometrial,KMT2B
ABI3,0.0603770414986341,0.5868235900490637,0.9315767936079713,Endometrial,KMT2B
ABI3BP,0.0855839655833126,0.5026313777403426,0.9217269761636188,Endometrial,KMT2B
ABL1,0.17289835695493294,0.4233770402304421,0.8959865444419268,Endometrial,KMT2B
ABL2,-0.3275155401403871,0.14786959235097286,0.7817720967704503,Endometrial,KMT2B
ABLIM1,-0.1446155298651497,0.35558183842569535,0.8750123137534584,Endometrial,KMT2B
ABLIM2,-0.14649557189965234,0.45177162682351246,0.9062883926066916,Endometrial,KMT2B
ABR,0.030301824221248386,0.8184139310659228,0.9756586849168872,Endometrial,KMT2B
ABRACL,-0.016406538653100156,0.9645525741366037,0.9953971746363068,Endometrial,KMT2B
ABRAXAS1,-0.06752813085614584,0.7842475104057421,0.9706704877873401,Endometrial,KMT2B
ABRAXAS2,-0.34522906663094644,0.03623390939141658,0.5499232564094421,Endometrial,KMT2B
ABT1,-0.15251927599644488,0.31672751105266517,0.8626990397536828,Endometrial,KMT2B
ABTB2,-0.0710242587730382,0.7626344677973699,0.9663828520574534,Endometrial,KMT2B
ACAA1,-0.10530929309343007,0.6029475763924333,0.9360967049416716,Endometrial,KMT2B
ACAA2,-0.09126048513831297,0.1760025113870467,0.802708340154876,Endometrial,KMT2B
ACACA,0.03169713828475962,0.6677608850947359,0.9463886403649148,Endometrial,KMT2B
ACAD10,-0.2511966010470989,0.10157565116211605,0.7245246420041196,Endometrial,KMT2B
ACAD11,-0.24075619106541712,0.30194259583031036,0.8608537893616569,Endometrial,KMT2B
ACAD8,0.14757559437108625,0.37780321611761314,0.879193854724234,Endometrial,KMT2B
ACAD9,-0.29974663685401404,0.16696846640044594,0.7966578589343258,Endometrial,KMT2B
ACADM,-0.007107527487390852,0.9649619456071487,0.9953971746363068,Endometrial,KMT2B
ACADS,-0.27260717752992997,0.08644115276719437,0.6883156338145154,Endometrial,KMT2B
ACADSB,-0.04671382488044529,0.8268479542151126,0.9770993280326041,Endometrial,KMT2B
ACADVL,-0.2592675433607018,0.21946264516669078,0.8281666084501916,Endometrial,KMT2B
ACAP1,-0.30216900264863633,0.1458282721773207,0.7817720967704503,Endometrial,KMT2B
ACAP2,-0.5149896792340752,0.0054684317303194474,0.2892719888680981,Endometrial,KMT2B
ACAT1,0.03833490580096488,0.7549559812120343,0.9646854269650001,Endometrial,KMT2B
ACAT2,0.07254127560598989,0.4726665030013104,0.913211599590565,Endometrial,KMT2B
ACBD3,0.09963085689434625,0.45889405752460444,0.9101366926644718,Endometrial,KMT2B
ACBD5,-0.5176949773450334,0.04120529858806367,0.5781111344642456,Endometrial,KMT2B
ACBD6,-0.08049422644816429,0.6633855183917929,0.9463886403649148,Endometrial,KMT2B
ACBD7,-0.18342571998694446,0.13581295644271507,0.7744325059657056,Endometrial,KMT2B
ACD,-0.16383978299977736,0.5075400074752472,0.9217269761636188,Endometrial,KMT2B
ACE,-0.08694559748095754,0.5101256051249562,0.921920403366474,Endometrial,KMT2B
ACIN1,-0.2905570485599886,0.2616945088297431,0.8496101430007984,Endometrial,KMT2B
ACLY,0.030876982696778743,0.7150909242288173,0.9556120285816785,Endometrial,KMT2B
ACO1,-0.3403312150196075,0.00047063412781907774,0.1119638590081586,Endometrial,KMT2B
ACO2,0.08998995198375848,0.6128076958083043,0.938395915738836,Endometrial,KMT2B
ACOT1,-0.016860978804857096,0.8546580344718967,0.9803057969755682,Endometrial,KMT2B
ACOT11,-0.07875273546969441,0.40958023175904246,0.8897580452626997,Endometrial,KMT2B
ACOT13,-0.16516264513897477,0.29377639110239684,0.8554579652658104,Endometrial,KMT2B
ACOT4,-0.17095380813008648,0.5231192382209962,0.92347207587276,Endometrial,KMT2B
ACOT7,0.05210624607003245,0.23584739596243676,0.8364923255571072,Endometrial,KMT2B
ACOT8,0.09828653057603187,0.43990120163315427,0.9039327816955175,Endometrial,KMT2B
ACOT9,-0.045434329120142336,0.8356001527119401,0.979016381827976,Endometrial,KMT2B
ACOX1,-0.20711124263727998,0.33502991372713964,0.8686902042026098,Endometrial,KMT2B
ACOX2,-0.3022610915412983,0.35369079097698486,0.8748951304749124,Endometrial,KMT2B
ACOX3,-0.18110141753332043,0.08491954895346966,0.6879637708995519,Endometrial,KMT2B
ACP1,0.16823969175534498,0.47022767735602533,0.913211599590565,Endometrial,KMT2B
ACP2,-0.214156616669758,0.1602421746475261,0.7960612630092199,Endometrial,KMT2B
ACP5,0.013723703046950031,0.8125944379048626,0.974765558242312,Endometrial,KMT2B
ACP6,0.2719115981356143,0.020823865254668585,0.4855185737274154,Endometrial,KMT2B
ACPP,-0.10548090536063592,0.4394728067140312,0.9039327816955175,Endometrial,KMT2B
ACSF2,0.05317716492134983,0.42570875378434614,0.8972938183956013,Endometrial,KMT2B
ACSF3,-0.15547544930989293,0.3564586598887427,0.8750123137534584,Endometrial,KMT2B
ACSL1,-0.061469265456686295,0.5819393090289515,0.9315767936079713,Endometrial,KMT2B
ACSL3,-0.044694274402438894,0.8511735778513504,0.9798497131955338,Endometrial,KMT2B
ACSL4,0.06142900467423196,0.26334690477354017,0.8496101430007984,Endometrial,KMT2B
ACSL5,0.04584848270157649,0.49090901309520796,0.917597754589275,Endometrial,KMT2B
ACSM3,-0.08535364389129219,0.33470921829653266,0.8683459436504375,Endometrial,KMT2B
ACSS1,-0.03508700286929345,0.5214974631189573,0.92347207587276,Endometrial,KMT2B
ACSS2,-0.08559221709440579,0.38632435329087256,0.8826028921184161,Endometrial,KMT2B
ACSS3,0.004989196995280332,0.930671757196029,0.9896817731780554,Endometrial,KMT2B
ACTA1,0.0007976744883189668,0.9112125019299725,0.9870345097741171,Endometrial,KMT2B
ACTA2,-0.12845789230452287,0.2776378058884027,0.853048551309344,Endometrial,KMT2B
ACTB,0.517571245530525,0.04951876470584609,0.6061346346217508,Endometrial,KMT2B
ACTBL2,-0.31893815903164313,0.1995237216205341,0.8130680971161607,Endometrial,KMT2B
ACTG1,-0.16951909920417396,0.4575573033813862,0.9094179007256035,Endometrial,KMT2B
ACTG2,-0.06773982816865554,0.502937293924195,0.9217269761636188,Endometrial,KMT2B
ACTL6A,-0.5359957989509736,0.055646897225393954,0.6142739085404381,Endometrial,KMT2B
ACTN1,0.056970571201000686,0.61658334333043,0.9389863687122331,Endometrial,KMT2B
ACTN2,0.19216886342082806,0.37787966223435443,0.879193854724234,Endometrial,KMT2B
ACTN4,0.025330865903782862,0.8153930017601754,0.9753399814690382,Endometrial,KMT2B
ACTR10,-0.3535141554574026,0.17468616751452548,0.802708340154876,Endometrial,KMT2B
ACTR1A,0.06625455279343817,0.7773023100423542,0.9704350317252924,Endometrial,KMT2B
ACTR1B,-0.06531978699042609,0.828761625097311,0.9779843829922598,Endometrial,KMT2B
ACTR2,0.061978665370127806,0.7878749762083112,0.9707125182683423,Endometrial,KMT2B
ACTR3,-0.1539186172820502,0.6312937503572709,0.9421006555428003,Endometrial,KMT2B
ACTR3B,-0.02575583015197158,0.9405430313810295,0.9922390741373461,Endometrial,KMT2B
ACTR5,-0.2544229823441584,0.15927393501565745,0.7939501129434239,Endometrial,KMT2B
ACTR6,0.08786093846880169,0.6999666139563319,0.9526946413524691,Endometrial,KMT2B
ACTR8,-0.6775292318102042,0.004274888694961051,0.27199754010605254,Endometrial,KMT2B
ACVR1,-0.06451034814469608,0.8042267813481311,0.9745754972752442,Endometrial,KMT2B
ACY3,0.031752021031146827,0.8484402148140336,0.9798497131955338,Endometrial,KMT2B
ACYP1,-0.05657795588863046,0.7447367987796139,0.9616717302367207,Endometrial,KMT2B
ACYP2,0.14327592070686707,0.533689393063915,0.9245125472946333,Endometrial,KMT2B
ADA,0.03928585235675963,0.5590995181991829,0.9283356052042374,Endometrial,KMT2B
ADA2,0.25349924407311,0.07198072406767964,0.6584893464491938,Endometrial,KMT2B
ADAL,-0.2216288514426179,0.38882702186781126,0.883003555293713,Endometrial,KMT2B
ADAM10,-0.3765897000319119,0.16377627511708093,0.7966578589343258,Endometrial,KMT2B
ADAM15,-0.08427827065826221,0.7351127741616674,0.9595591209008816,Endometrial,KMT2B
ADAM17,-0.4961551519705023,0.021897323312811575,0.49284411271691064,Endometrial,KMT2B
ADAM28,-0.04990197493667414,0.514808432631608,0.92347207587276,Endometrial,KMT2B
ADAM9,-0.7451864964789129,0.01669822406169644,0.4527074078948813,Endometrial,KMT2B
ADAMTS1,-0.04001955563299209,0.7859513068154045,0.9706704877873401,Endometrial,KMT2B
ADAMTS2,-0.5035133600548645,0.04495388200465604,0.5892302219783841,Endometrial,KMT2B
ADAMTS5,0.7552871538799332,0.018500777166622892,0.46330361751507976,Endometrial,KMT2B
ADAMTSL1,-0.337397382675636,0.18237025947221874,0.8082131024565093,Endometrial,KMT2B
ADAMTSL2,-0.23390512958440002,0.11676295864470308,0.7460103206930859,Endometrial,KMT2B
ADAMTSL3,0.08562858173136734,0.5962498902310933,0.935636659032721,Endometrial,KMT2B
ADAMTSL4,0.31216675367639973,0.07682327755682294,0.6725393829169523,Endometrial,KMT2B
ADAMTSL5,-0.06421048964150505,0.7532630320412523,0.9643753049426584,Endometrial,KMT2B
ADAP1,0.07850402442704052,0.5117412575339986,0.921920403366474,Endometrial,KMT2B
ADAR,0.07789857562652547,0.4316990115135412,0.898523139449444,Endometrial,KMT2B
ADARB1,-0.06188460945041596,0.7246178027923893,0.9566402623990534,Endometrial,KMT2B
ADAT1,0.0013201192623403246,0.9611184978798905,0.9951043004923336,Endometrial,KMT2B
ADAT2,0.19363171479996055,0.3440953212715523,0.8696974972696127,Endometrial,KMT2B
ADAT3,-0.439078898181947,0.12821396086147588,0.7619480903951352,Endometrial,KMT2B
ADCK1,0.1269540192284477,0.5810689368252426,0.9315767936079713,Endometrial,KMT2B
ADCY6,0.2395352826177541,0.34342808314641615,0.8693926418200131,Endometrial,KMT2B
ADD1,-0.37294641010501983,0.2713529590104571,0.8511985623977586,Endometrial,KMT2B
ADD2,-0.10392695555841508,0.6619674761102263,0.9463886403649148,Endometrial,KMT2B
ADD3,-0.013569393411386188,0.9653397478000194,0.9954622646601002,Endometrial,KMT2B
ADGRA3,-0.07069293725423814,0.7762745229113477,0.9703872685736464,Endometrial,KMT2B
ADGRE2,-0.08438722910306484,0.6293000048043731,0.9417979214411587,Endometrial,KMT2B
ADGRE5,0.1801345412096741,0.1213914034630841,0.7484864479231161,Endometrial,KMT2B
ADGRF5,0.09842568208345348,0.43061208216952074,0.898523139449444,Endometrial,KMT2B
ADGRG1,-0.28841739641964415,0.3468191142205501,0.8717589034991963,Endometrial,KMT2B
ADGRG2,-0.1895753680813279,0.05159277122545632,0.6063729226958898,Endometrial,KMT2B
ADGRL1,-0.41552257203465554,0.23545535336987478,0.8364923255571072,Endometrial,KMT2B
ADGRL2,0.02258851654720162,0.5512923968520403,0.9276485488316075,Endometrial,KMT2B
ADGRL3,0.07077368021661312,0.6703746856421524,0.9463886403649148,Endometrial,KMT2B
ADGRL4,-0.04325035537828481,0.9484365207345736,0.9929252830587215,Endometrial,KMT2B
ADH1A,0.1516141956305318,0.4771383260388258,0.9136701941335553,Endometrial,KMT2B
ADH1B,0.06446780135970887,0.5403589046989457,0.9249502508816245,Endometrial,KMT2B
ADH1C,0.010497273927730033,0.8523020057912596,0.9800270462119427,Endometrial,KMT2B
ADH4,-0.09253262034874084,0.7293480404679842,0.9579551670319109,Endometrial,KMT2B
ADH5,-0.244482999251595,0.10083143101898084,0.7223442484330468,Endometrial,KMT2B
ADI1,-0.01257611342169039,0.9440267219492635,0.9922390741373461,Endometrial,KMT2B
