Gene,Delta_Correlation,P_Value,FDR,Cancer
NR2C1,0.26015061941630513,3.0612552573891345e-138,1.875345105607631e-137,LUAD
NR2C2,0.029317930862335695,0.6427419529430873,0.6759374077004199,LUAD
NR2C2AP,0.3987288292523312,4.7121754222882495e-42,1.680247166706753e-41,LUAD
NR2F1,0.19279466121203992,1.0035523950285627e-16,2.447801537728495e-16,LUAD
NR2F2,0.07611144763046623,0.0872827183440409,0.10552853042002489,LUAD
NR2F6,0.42302298765151103,5.24659276759586e-13,1.1621994417363303e-12,LUAD
NR3C1,0.4725721084929101,0.0,0.0,LUAD
NR3C2,-0.09405538666803084,0.2133330547575808,0.2441316493522759,LUAD
NR4A1,0.09957074611428018,0.0,0.0,LUAD
NRAP,-0.012775048278309276,0.4732543658249504,0.5111086177617754,LUAD
NRAS,0.5659664101328457,1.8051642959085234e-207,1.3450479742625065e-206,LUAD
NRBF2,0.2505963337819822,0.19882812524984395,0.22849447182545188,LUAD
NRBP1,0.3286708051002876,0.00018321597080607095,0.00028253402580687837,LUAD
NRBP2,0.5222466352114946,5.136621596880463e-102,2.710874955037806e-101,LUAD
NRCAM,0.230983352039896,4.2628454464675666e-20,1.120166205486344e-19,LUAD
NRDC,0.2864196273460337,2.0661125517537275e-06,3.556301532869737e-06,LUAD
NRDE2,0.5592242487275244,4.091989732513482e-05,6.553307549650233e-05,LUAD
NRF1,0.05025393373690826,0.005330300142340289,0.007339834241177409,LUAD
NRGN,0.2462565828679013,1.592458268333099e-08,3.0389940658627664e-08,LUAD
NRIP1,0.19356020264288576,0.13525950837325074,0.15944865753270002,LUAD
NRIP2,-0.083304142474106,0.003709076978978579,0.005182609436247468,LUAD
NRK,0.722319873644052,1.7573051349479783e-08,3.3439914649662385e-08,LUAD
NRM,-0.09596397790387035,0.3824295499370227,0.41959629611872945,LUAD
NRP1,0.19022093568718723,0.0064543486754243635,0.00882483258476195,LUAD
NRP2,0.1617568954432319,4.008344858133378e-15,9.418346397562171e-15,LUAD
NRXN3,-0.11657791348172027,0.5491560752518095,0.5860480545603036,LUAD
NSA2,0.02808726354640445,6.378619213551995e-128,3.7500017924675345e-127,LUAD
NSD1,0.5166094313287188,1.2086913439756361e-126,7.072848300785877e-126,LUAD
NSD2,0.957981384241374,3.4531905255835596e-44,1.2658762207305039e-43,LUAD
NSD3,0.8310873148835575,0.0,0.0,LUAD
NSDHL,0.4599576255330774,2.00065330844668e-10,4.1078937802949894e-10,LUAD
NSF,0.2814699205272431,2.5283378802957824e-72,1.1523584385090746e-71,LUAD
NSFL1C,0.7458745389775585,4.854897716177649e-69,2.1608591206650876e-68,LUAD
NSL1,0.3949960091661098,1.490062881863672e-28,4.532368469509125e-28,LUAD
NSMAF,0.5317807372396495,2.370666893659643e-166,1.5908297720695362e-165,LUAD
NSMCE2,0.4915377156192469,0.0013718027796215022,0.0019923425007526262,LUAD
NSMCE3,0.5296787604304575,6.374245744383289e-22,1.7366884599878523e-21,LUAD
NSMCE4A,0.4098792699735042,5.648587961475514e-07,1.0012184370833867e-06,LUAD
NSRP1,0.4891461806401426,1.4237600242635366e-06,2.47265229351984e-06,LUAD
NSUN2,0.9235859273290254,0.0,0.0,LUAD
NSUN4,0.13636840403900777,0.402009807580718,0.4394020052650704,LUAD
NSUN5,0.7305165554189419,6.907533750402873e-56,2.8005998385853486e-55,LUAD
NSUN6,0.46501009619269573,0.002427113884822597,0.0034532303490000713,LUAD
NSUN7,0.322028356919182,0.021233699398121347,0.027510275920363553,LUAD
NT5C,0.30727433676613247,9.892644947297587e-10,1.9826681714458344e-09,LUAD
