Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
ABLIM3,0.01183920454380294,0.7848533543794657,0.8991250130715664,CCRCC,KIF1B
AHCYL2,-0.4376125191800188,0.09226429493573599,0.48697018699816336,CCRCC,KIF1B
CALD1,-0.6741591639309922,0.0012593668793956258,0.035262272623077524,CCRCC,KIF1B
CD99,-0.12729100826155634,0.6151316737295855,0.8611843432214198,CCRCC,KIF1B
CTNND1,0.019968685974276812,0.8349017978521689,0.8991250130715664,CCRCC,KIF1B
DNM2,-0.33385528862732106,0.1613372043828184,0.5646802153398645,CCRCC,KIF1B
EPB41,0.23656825157321057,0.2784200547300788,0.7795761532442206,CCRCC,KIF1B
EPB41L3,-0.19542051728816484,0.4496776340216547,0.8468961965344476,CCRCC,KIF1B
FMR1,0.2933757780943927,0.2101041377260776,0.6536573173700192,CCRCC,KIF1B
HNRNPC,-0.06497968348029773,0.8323840559350786,0.8991250130715664,CCRCC,KIF1B
IMMT,-0.6477133542713931,0.01612446460080601,0.22574250441128416,CCRCC,KIF1B
KIF1B,-0.2149037402604287,0.44902379082712973,0.8468961965344476,CCRCC,KIF1B
LMO7,-0.08116969311956085,0.7923147783469277,0.8991250130715664,CCRCC,KIF1B
LRRFIP2,-0.4023146357663374,0.09327169790160746,0.48697018699816336,CCRCC,KIF1B
NAP1L1,0.3365405349930551,0.12174254674954084,0.48697018699816336,CCRCC,KIF1B
PCBP2,-0.5416669594637884,0.04366210199351182,0.4075129519394437,CCRCC,KIF1B
PLEC,0.10334173995086399,0.5363643983628847,0.8468961965344476,CCRCC,KIF1B
POSTN,-0.05110445662537777,0.8292926560147688,0.8991250130715664,CCRCC,KIF1B
PUF60,0.1689358512465206,0.5444332692007163,0.8468961965344476,CCRCC,KIF1B
SLC9A3R2,0.06829299030137714,0.41625734560716665,0.8468961965344476,CCRCC,KIF1B
SORBS1,-0.10680583455623271,0.6024868560285743,0.8611843432214198,CCRCC,KIF1B
SORBS2,0.14212001538511654,0.4993774914835126,0.8468961965344476,CCRCC,KIF1B
SPATS2L,-0.0335367501605639,0.9773478709378035,0.9773478709378035,CCRCC,KIF1B
STAT3,-0.21213149824631586,0.4645357581317473,0.8468961965344476,CCRCC,KIF1B
TMPO,-0.3617874002540976,0.10963437761213116,0.48697018699816336,CCRCC,KIF1B
TNC,-0.2235482977256441,0.3459619306738878,0.8468961965344476,CCRCC,KIF1B
TPM1,-0.10690107778786309,0.668644730112057,0.891526306816076,CCRCC,KIF1B
TPM3,-0.040482560160356035,0.9168031964780831,0.9507588704217157,CCRCC,KIF1B
