Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,-0.2953820090787561,0.14005708333501424,0.9028871184255759,Endometrial,TTN
A2M,-0.2769252427789013,0.20469246276322905,0.9297838244415174,Endometrial,TTN
A2ML1,-0.15073965950016366,0.17220868858002236,0.9068936835169056,Endometrial,TTN
A4GALT,0.2231814605536085,0.2597561843285974,0.9368315378679997,Endometrial,TTN
AAAS,-0.1872531262775165,0.33273790250767776,0.9444066422690347,Endometrial,TTN
AACS,0.0870129870129871,0.4616012230572436,0.9609997041684631,Endometrial,TTN
AADAT,0.21916172217007546,0.2115580257819235,0.9368315378679997,Endometrial,TTN
AAGAB,0.034269795245404966,0.8193414620796717,0.990684398824629,Endometrial,TTN
AAK1,-0.08636661441539484,0.37680615353397273,0.950487147681718,Endometrial,TTN
AAMDC,-0.03900814632521954,0.7669566249290659,0.9859707897911364,Endometrial,TTN
AAMP,-0.18344433344433342,0.30106056313259466,0.9414273115501487,Endometrial,TTN
AAR2,-0.29247852418584125,0.14592548666695765,0.9028871184255759,Endometrial,TTN
AARS2,0.4078033078033078,0.008701981164879616,0.7662277710955786,Endometrial,TTN
AARSD1,0.05731016950529144,0.7918614494294551,0.9880855039805317,Endometrial,TTN
AASDH,-0.14343173166702575,0.5890940706841848,0.9699580680640597,Endometrial,TTN
AASDHPPT,0.028306923428874642,0.8366661673440514,0.990684398824629,Endometrial,TTN
AASS,-0.1582439240975826,0.024769897093592664,0.794021812265502,Endometrial,TTN
AATF,0.010161383332115026,0.9442385003293314,0.9982385627123959,Endometrial,TTN
ABAT,0.10172659319000776,0.3384407946475645,0.9447072277658769,Endometrial,TTN
ABCA1,-0.46431100370911543,0.055008541411478644,0.8642255018276738,Endometrial,TTN
ABCA12,-0.2338520213577422,0.47355853823767924,0.9615497082257882,Endometrial,TTN
ABCA2,-0.19948608010214647,0.39184640982635555,0.9522994923304791,Endometrial,TTN
ABCA7,-0.6332068021584151,0.017554271011063657,0.7662277710955786,Endometrial,TTN
ABCA8,-0.2167944075838813,0.3063045843487686,0.9434856175839518,Endometrial,TTN
ABCB1,-0.2543755295142643,0.13196588109749935,0.8992068509486749,Endometrial,TTN
ABCB10,-0.009253889741694665,0.9788106666023472,0.9982385627123959,Endometrial,TTN
ABCB6,0.45740208301183916,0.01799987404966678,0.7662277710955786,Endometrial,TTN
ABCB7,-0.2901621413816536,0.19871212532377824,0.9216551291696543,Endometrial,TTN
ABCB8,0.2560025340513145,0.23032012570881577,0.9368315378679997,Endometrial,TTN
ABCC1,0.2070290143460875,0.3167760634550548,0.9444066422690347,Endometrial,TTN
ABCC10,0.45780897724943637,0.04440916935304159,0.8628997387531652,Endometrial,TTN
ABCC2,0.4636363636363636,0.39338497782679616,0.9527426099820765,Endometrial,TTN
ABCC3,0.08592505055919697,0.48097629342655523,0.9615497082257882,Endometrial,TTN
ABCC4,0.16174746662551542,0.24626024702735405,0.9368315378679997,Endometrial,TTN
ABCC5,0.1788819875776398,0.5626804662298033,0.9679068400203055,Endometrial,TTN
ABCD1,-0.5164763420860982,0.007154647365425857,0.7662277710955786,Endometrial,TTN
ABCD3,0.30021834534029657,0.15863315705190517,0.9068936835169056,Endometrial,TTN
ABCD4,0.24716543618982645,0.1441273516958716,0.9028871184255759,Endometrial,TTN
ABCE1,0.018754687047369933,0.8415621489989933,0.990684398824629,Endometrial,TTN
ABCF1,0.09704563728953974,0.4647101630064293,0.9609997041684631,Endometrial,TTN
ABCF3,-0.4308400271814906,0.02080492186013295,0.7662277710955786,Endometrial,TTN
ABCG1,0.0497403971964564,0.49923218481055487,0.9615497082257882,Endometrial,TTN
ABCG2,0.2488963210702341,0.3784914287200538,0.950487147681718,Endometrial,TTN
ABHD10,0.053599787746129224,0.7698171586441516,0.9859707897911364,Endometrial,TTN
ABHD11,0.06292271414222633,0.6762333197590744,0.9801362298346006,Endometrial,TTN
ABHD12,0.3423558825997851,0.06906184991053022,0.8663526554259696,Endometrial,TTN
ABHD13,-0.5230183096036755,0.018724886050109604,0.7662277710955786,Endometrial,TTN
ABHD14B,-0.14863320960881943,0.42041276244575676,0.9537245732516118,Endometrial,TTN
