,gene,mutated_correlation,non_mutated_correlation,non_mutated_p_vals,mutated_p_vals,delta_correlation,delta_correlation_pval,cancer,sig_mut_pvals,sig_wt_pvals,sig_delta_corr_pval
0,A1BG,-0.15262653054280287,-0.07226447810160586,0.48883594952722687,0.5725454304263113,-0.08036205244119701,0.6879875258432283,ccrcc,False,False,False
1,A1CF,0.8899970088729543,0.8910146487861647,2.5982968350095553e-33,3.8896637991322175e-06,-0.0010176399132103553,0.8522789858299191,ccrcc,True,True,False
2,A2M,-0.15115714494386467,0.036662322039851584,0.7257260803429517,0.5762914362736392,-0.18781946698371627,0.49560643057222786,ccrcc,False,False,False
3,AAAS,0.2140786191174513,0.08607074025459668,0.4094546967561722,0.4259462884810256,0.1280078788628546,0.6479300464912916,ccrcc,False,False,False
4,AACS,0.7570299872510563,0.5527497454883272,7.627616556109313e-09,0.0006852674908724469,0.20428024176272908,0.2246818451458371,ccrcc,False,True,False
5,AADAT,-0.018508249654471863,0.40095834204368147,0.025388749241641313,0.9623060650452017,-0.4194665916981533,0.38233654649487814,ccrcc,False,False,False
6,AAED1,0.31167504784124145,-0.04309022680538516,0.7761488678868711,0.38066982795723,0.3547652746466266,0.38824303040248886,ccrcc,False,False,False
7,AAGAB,0.5980359468199535,0.7048773016151177,2.208996145430517e-15,0.014407328825972924,-0.10684135479516421,0.5218955018319961,ccrcc,False,True,False
8,AAK1,0.5477841755671428,0.634297431547732,6.715453676014138e-12,0.028050118276844217,-0.08651325598058923,0.6367717014178005,ccrcc,False,True,False
9,AAMP,0.6202775761282322,0.5938363074874715,2.8167617282246226e-10,0.010362839446437802,0.026441268640760685,0.8268727739209097,ccrcc,False,True,False
10,AAR2,0.7123066572962709,0.3000399184825322,0.0033024795752099956,0.001961222710345281,0.41226673881373865,0.14050635791391522,ccrcc,False,False,False
11,AARS,0.8168613509691691,0.727854085586961,9.528397790919092e-17,0.00011245410666466075,0.08900726538220816,0.7309075667638527,ccrcc,False,True,False
12,AARS2,0.4759849782290572,0.4961690384421415,3.666770778269482e-07,0.06236348552141155,-0.020184060213084276,0.9271873022164713,ccrcc,False,True,False
13,AARSD1,0.5290284668238141,0.6615204857650779,3.929374728358617e-13,0.03510850858452432,-0.13249201894126383,0.4214404684089116,ccrcc,False,True,False
14,AASDHPPT,0.6832129985275864,0.5822004552787536,7.511991121190078e-10,0.003529613441935961,0.1010125432488328,0.5348456258801659,ccrcc,False,True,False
15,AASS,0.5603964009711689,0.3265392002911702,0.0013177498928715762,0.023952258416692143,0.23385720067999877,0.3592749236349084,ccrcc,False,False,False
16,AATF,0.25727890392490754,0.3706454673048834,0.00023567393118670887,0.33606810036397605,-0.11336656337997586,0.7627556841493136,ccrcc,False,False,False
17,ABAT,0.2546109261067153,0.4118054655805768,3.7282078528091785e-05,0.3412787417124462,-0.15719453947386147,0.7628051448143586,ccrcc,False,False,False
18,ABCA1,0.48165977561388185,0.23761624269757067,0.026683019389543365,0.06906822401457706,0.24404353291631117,0.4082787576651028,ccrcc,False,False,False
19,ABCA2,0.3420313345521975,0.2528079977444223,0.016837558048191686,0.19474187152679046,0.08922333680777517,0.8031194793142077,ccrcc,False,False,False
20,ABCA8,0.5290696079788638,0.4494422388897648,0.0006512852436636243,0.09423357018692398,0.07962736908909901,0.8690634952317278,ccrcc,False,False,False
21,ABCB1,0.8717751874479767,0.7688910298209907,1.4443897027091783e-19,1.0816143129949978e-05,0.102884157626986,0.34074233362680706,ccrcc,False,True,False
22,ABCB10,0.4491316916700175,0.3972097148742654,7.372309781078207e-05,0.08095277318048381,0.05192197679575211,0.7473112335371054,ccrcc,False,False,False
23,ABCB6,0.6696289580433735,0.7377554358787916,2.2240411924731966e-17,0.004545894499329871,-0.06812647783541803,0.7135231067967724,ccrcc,False,True,False
24,ABCB7,0.08279449888688206,0.48827523378559606,0.0010361700960840772,0.8201234522478182,-0.405480734898714,0.31243778852263016,ccrcc,False,False,False
25,ABCB8,0.7924156466144069,0.6080244106579027,8.06799955893918e-11,0.00025215002243609777,0.1843912359565042,0.27896136077658973,ccrcc,False,True,False
26,ABCC1,0.7584446402120968,0.5018468619905229,2.5642977004949816e-07,0.0006605296933044192,0.2565977782215739,0.25185241912795275,ccrcc,False,True,False
27,ABCC10,-0.2162662458572091,0.14428759599621416,0.2798717539024236,0.6413803277031492,-0.36055384185342326,0.5252424377200835,ccrcc,False,False,False
28,ABCC2,0.7837921494870049,0.7692437244201992,1.3582010418759914e-19,0.0003270857088422285,0.014548425066805759,0.8544746377339754,ccrcc,False,True,False
29,ABCC3,0.7711632028662376,0.6913999388059822,1.2183558463435368e-14,0.0004692982646686546,0.07976326406025547,0.6436073174686686,ccrcc,False,True,False
30,ABCC4,0.473521176789444,0.6180680784003124,3.205181081332922e-11,0.0639243359774663,-0.14454690161086842,0.4820732094856831,ccrcc,False,True,False
31,ABCC6,0.5604664575877639,0.6226677187479633,2.0770865092162666e-11,0.02393086242254199,-0.06220126116019942,0.7588803570058577,ccrcc,False,True,False
32,ABCD1,0.42607677170112485,0.4759701680012731,1.2435414949077982e-06,0.09984584497358065,-0.049893396300148274,0.8337465802539569,ccrcc,False,True,False
33,ABCD3,0.45066593736020044,0.4845507080219201,7.473029579539682e-07,0.07979444152044542,-0.03388477066171963,0.8625331254953442,ccrcc,False,True,False
34,ABCE1,0.1735881545147028,0.4489697143627785,5.658920263033806e-06,0.5202641271944315,-0.27538155984807566,0.2807844504534892,ccrcc,False,False,False
35,ABCF1,0.4588987680760299,0.3839851280447757,0.00013312002995328454,0.07378212327535522,0.07491364003125422,0.7729065882217926,ccrcc,False,False,False
36,ABCF2,0.5270955565638522,0.562352049273433,3.6724028924813033e-09,0.03590581597251543,-0.035256492709580756,0.9813277061659503,ccrcc,False,True,False
37,ABCF3,0.22369404418988925,0.5777417003242933,1.082915652098428e-09,0.4049434470106627,-0.35404765613440403,0.1954121895871438,ccrcc,False,True,False
38,ABCG2,0.7210211705643782,0.6621298918936253,0.00016851951039855199,0.10588743312919334,0.058891278670752945,0.8397724075414807,ccrcc,False,False,False
39,ABHD10,0.7902781458148116,0.5217232599583398,6.958553989638436e-08,0.0002692435126419891,0.2685548858564718,0.2138603860439079,ccrcc,False,True,False
40,ABHD11,0.61086702760814,0.5128860974137461,1.2555149520272165e-07,0.011947275257311494,0.09798093019439391,0.6004162253541491,ccrcc,False,True,False
41,ABHD12,0.5270249350751001,0.5056772855091981,2.0071953000633809e-07,0.03593520357818193,0.02134764956590196,0.9806539268865553,ccrcc,False,True,False
